ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
FRT,Federal Realty,配当貴族,103.27,106.85,-3.348,-7.374,-11.321,8.414,12.362,99.0,94.8,4.35,MILD DIP,13312,3.947,5.38,5.56,5.62,56,37,118.2,12.7,False,False,False,False,False,2.88,False,7.5,98.7,増収増益,不動産,REIT - Retail,—,0,185.3,139.0,111.2,92.7,False
6902.T,デンソー,Nikkei225,1944.5,2067.52,-5.95,-9.879,-15.005,10.626,15.752,1863.3,1757.3,4.36,MILD DIP,6522,5.126,3.34,64.9,3.48,4,44,2836.7,31.5,False,False,False,False,False,0.99,True,5.0,25.6,微増,一般消費財,Auto Parts,PBR1倍割れ,1,2163.3,1622.5,1298.0,1081.7,False
4183.T,三井化学,Nikkei225,1936.5,2103.02,-7.918,-11.842,-17.853,12.204,18.215,1854.0,1727.6,4.45,MILD DIP,6522,6.011,3.87,74.9,4.04,5,37,2399.5,19.3,False,False,False,False,False,0.83,True,-9.7,-4.7,減益,素材,Specialty Chemicals,PBR1倍割れ,1,2496.7,1872.5,1498.0,1248.3,False
6141.T,DMG森精機,Nikkei225,2448.5,2730.44,-10.326,-14.161,-21.431,14.92,22.19,2343.8,2145.3,4.47,MILD DIP,6260,7.27,0.0,0.0,0.0,5,25,4457.0,45.1,False,False,False,False,False,1.0,False,14.5,-79.5,減益,資本財,Tools & Accessories,—,0,0.0,0.0,0.0,0.0,False
6645.T,オムロン,Nikkei225,4506.0,4849.32,-7.08,-11.069,-16.744,11.629,17.304,4312.5,4037.4,4.49,MILD DIP,6260,5.675,2.31,104.1,2.41,0,35,11189.8,59.7,True,False,False,False,False,1.1,False,7.7,-49.6,減益,テクノロジー,Electronic Components,半値,1,3470.0,2602.5,2082.0,1735.0,False
1721.T,コムシスHD,Nikkei225,5128.0,5402.92,-5.088,-9.252,-14.184,10.473,15.405,4903.0,4636.6,4.59,MILD DIP,5548,4.931,2.38,122.0,2.49,2,25,5762.0,11.0,False,False,False,False,False,1.56,False,0.0,0.0,—,資本財,Engineering & Construction,—,0,4066.7,3050.0,2440.0,2033.3,False
AEP,American Electric Power,NASDAQ100,128.3,131.31,-2.289,-6.599,-10.1,7.404,10.905,122.6,118.0,4.61,MILD DIP,16141,3.501,3.04,3.9,3.18,16,25,134.1,4.4,False,False,False,False,False,2.23,False,13.2,-12.6,減益,公益,Utilities - Regulated Electric,—,0,130.0,97.5,78.0,65.0,False
SPGI,S&P Global,配当貴族,408.48,429.18,-4.823,-9.015,-13.876,10.429,15.289,390.5,369.6,4.61,MILD DIP,13362,4.861,1.18,4.81,1.23,50,25,560.8,27.2,False,False,False,False,False,3.92,False,9.0,32.0,増収増益,金融,Financial Data & Stock Exchanges,—,0,160.3,120.2,96.2,80.2,False
SHW,Sherwin-Williams,Dow30,321.95,335.32,-3.986,-8.234,-12.775,9.932,14.474,307.7,292.5,4.63,MILD DIP,11576,4.542,1.03,3.33,1.08,45,22,395.3,18.6,False,False,False,False,False,17.24,False,5.6,1.4,微増,素材,Specialty Chemicals,—,0,111.0,83.2,66.6,55.5,False
6971.T,京セラ,Nikkei225,2437.0,2585.92,-5.759,-9.934,-14.975,10.233,15.275,2329.0,2198.7,4.64,MILD DIP,6522,5.042,2.08,50.6,2.17,0,30,2779.5,12.3,False,False,False,False,False,0.98,True,7.5,0.0,—,資本財,Conglomerates,PBR1倍割れ,1,1686.7,1265.0,1012.0,843.3,False
7211.T,三菱自動車,Nikkei225,341.2,383.55,-11.041,-15.01,-22.382,14.48,21.853,326.0,297.7,4.67,MILD DIP,6522,7.373,2.93,10.0,3.07,0,40,3981.9,91.4,True,False,False,False,False,0.51,True,4.9,0.0,—,一般消費財,Auto Manufacturers,PBR1倍割れ／半値,2,333.3,250.0,200.0,166.7,False
6361.T,荏原製作所,Nikkei225,4642.0,5133.04,-9.566,-13.608,-20.635,14.502,21.53,4434.5,4073.8,4.68,MILD DIP,6522,7.028,1.46,68.0,1.53,5,20,5680.0,18.3,False,False,False,False,False,4.17,False,0.0,0.0,—,資本財,Specialty Industrial Machinery,—,0,2266.7,1700.0,1360.0,1133.3,False
6305.T,日立建機,Nikkei225,5519.0,6081.2,-9.245,-13.311,-20.327,14.752,21.768,5271.7,4845.1,4.69,MILD DIP,6263,7.016,3.24,178.7,3.39,1,32,7027.0,21.5,False,False,False,False,False,1.35,False,-0.1,-38.8,減益,資本財,Farm & Heavy Construction Machinery,—,0,5956.7,4467.5,3574.0,2978.3,False
HRL,Hormel Foods,配当貴族,23.05,23.81,-3.19,-7.587,-11.677,8.773,12.863,22.0,21.0,4.76,MILD DIP,11576,4.09,5.08,1.17,5.32,57,44,48.2,52.2,True,False,False,False,False,1.6,False,1.3,6.5,微増,生活必需品,Packaged Foods,半値,1,39.0,29.2,23.4,19.5,False
CMCSA,Comcast,NASDAQ100,28.73,30.52,-5.858,-10.15,-15.585,11.587,17.021,27.4,25.8,4.78,MILD DIP,11576,5.434,4.66,1.34,4.89,6,37,50.4,43.0,False,False,False,False,False,1.07,False,1.2,-52.5,減益,通信,Telecom Services,—,0,44.7,33.5,26.8,22.3,False
7013.T,IHI,Nikkei225,3487.0,3900.16,-10.593,-14.676,-22.395,16.202,23.922,3327.8,3026.7,4.78,MILD DIP,6522,7.719,0.56,19.6,0.59,1,20,4500.0,22.5,False,False,False,False,False,6.56,False,5.9,-22.4,減益,資本財,Specialty Industrial Machinery,—,0,653.3,490.0,392.0,326.7,False
ITW,Illinois Tool Works,配当貴族,266.45,277.4,-3.946,-8.346,-12.827,9.579,14.06,254.2,241.8,4.8,MILD DIP,13348,4.481,2.9,7.72,3.04,60,22,299.6,11.1,False,False,False,False,False,23.84,False,4.1,7.3,微増,資本財,Specialty Industrial Machinery,—,0,257.3,193.0,154.4,128.7,False
6273.T,SMC,Nikkei225,64730.0,68953.6,-6.125,-10.435,-15.851,11.226,16.642,61758.2,58024.1,4.81,MILD DIP,6263,5.415,1.55,1005.5,1.63,0,22,88444.1,26.8,False,False,False,False,False,2.0,False,7.3,1.6,微増,資本財,Specialty Industrial Machinery,—,0,33516.7,25137.5,20110.0,16758.3,False
5713.T,住友金属鉱山,Nikkei225,9337.0,10272.16,-9.104,-13.304,-20.329,14.798,21.824,8905.6,8183.9,4.84,MILD DIP,6522,7.025,1.86,173.6,1.95,1,20,13050.0,28.5,False,False,False,False,False,1.33,False,0.0,0.0,—,素材,Other Industrial Metals & Mining,—,0,5786.7,4340.0,3472.0,2893.3,False
1812.T,鹿島建設,Nikkei225,6076.0,6476.44,-6.183,-10.583,-16.183,11.819,17.419,5791.1,5428.3,4.92,MILD DIP,6522,5.6,2.23,135.4,2.34,5,25,7696.0,21.0,False,False,False,False,False,2.13,False,0.0,0.0,—,資本財,Engineering & Construction,—,0,4513.3,3385.0,2708.0,2256.7,False
GOOG,Alphabet C,NASDAQ100,289.59,304.45,-4.88,-9.345,-14.573,11.57,16.798,276.0,260.1,4.93,MILD DIP,5410,5.229,0.29,0.85,0.31,1,25,344.7,16.0,False,False,False,False,False,8.43,False,18.0,31.1,増収増益,通信,Internet Content & Information,—,0,28.3,21.2,17.0,14.2,False
CPRT,Copart,NASDAQ100,33.08,35.58,-7.021,-11.44,-17.61,13.24,19.411,31.5,29.3,4.99,MILD DIP,8035,6.17,0.0,0.0,0.0,0,25,63.8,48.2,False,False,False,False,False,3.26,False,-3.6,-10.0,減益,資本財,Specialty Business Services,—,0,0.0,0.0,0.0,0.0,False
9020.T,東日本旅客鉄道,Nikkei225,3647.0,3747.52,-2.682,-7.305,-11.078,7.786,11.559,3473.8,3332.4,4.99,MILD DIP,6522,3.773,1.92,70.1,2.02,3,20,4200.0,13.2,False,False,False,False,False,1.36,False,6.3,-5.8,減益,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
HD,Home Depot,Dow30,332.51,353.64,-5.975,-10.46,-16.257,12.727,18.524,316.7,296.2,5.01,MILD DIP,11193,5.797,2.82,9.39,2.97,16,10,418.1,20.5,False,False,False,False,False,25.85,False,-3.8,-14.2,減益,一般消費財,Home Improvement Retail,—,0,313.0,234.8,187.8,156.5,False
CHRW,C.H. Robinson,配当貴族,169.74,177.61,-4.429,-9.012,-13.873,10.434,15.296,161.6,153.0,5.04,MILD DIP,7129,4.862,1.84,3.12,1.93,14,10,199.9,15.1,False,False,False,False,False,10.89,False,-6.5,-8.5,減収減益,資本財,Integrated Freight & Logistics,—,0,104.0,78.0,62.4,52.0,False
PPG,PPG Industries,配当貴族,106.69,111.25,-4.097,-8.698,-13.345,9.893,14.54,101.6,96.4,5.04,MILD DIP,11576,4.648,3.27,3.49,3.44,52,20,165.4,35.5,False,False,False,False,False,3.0,False,5.0,0.0,—,素材,Specialty Chemicals,—,0,116.3,87.2,69.8,58.2,False
2871.T,ニチレイ,Nikkei225,1945.5,2028.06,-4.071,-8.691,-13.281,9.669,14.259,1851.8,1758.7,5.06,MILD DIP,6522,4.59,2.42,47.0,2.54,0,15,2215.2,12.2,False,False,False,False,False,1.77,False,0.0,0.0,—,生活必需品,Packaged Foods,—,0,1566.7,1175.0,940.0,783.3,False
6861.T,キーエンス,Nikkei225,57730.0,60732.72,-4.944,-9.529,-14.579,10.669,15.718,54945.4,51878.7,5.07,MILD DIP,6263,5.049,0.87,502.2,0.91,4,10,75603.7,23.6,False,False,False,False,False,4.2,False,0.0,0.0,—,テクノロジー,Scientific & Technical Instruments,—,0,16740.0,12555.0,10044.0,8370.0,False
ATO,Atmos Energy,配当貴族,181.55,184.09,-1.382,-6.212,-9.613,7.392,10.794,172.7,166.4,5.15,MILD DIP,10619,3.401,2.54,4.61,2.67,39,15,188.6,3.7,False,False,False,False,False,2.1,False,14.2,9.4,増収増益,公益,Utilities - Regulated Gas,—,0,153.7,115.2,92.2,76.8,False
9001.T,東武鉄道,Nikkei225,2914.0,2982.32,-2.291,-7.074,-10.712,7.479,11.117,2771.4,2662.9,5.15,MILD DIP,6522,3.638,2.24,65.3,2.36,4,20,3955.4,26.3,False,False,False,False,False,0.95,True,0.0,0.0,—,資本財,Railroads,PBR1倍割れ,1,2176.7,1632.5,1306.0,1088.3,False
GOOGL,Alphabet A,NASDAQ100,290.93,305.04,-4.625,-9.349,-14.58,11.574,16.804,276.5,260.6,5.21,MILD DIP,5410,5.231,0.3,0.86,0.31,1,15,343.4,15.3,False,False,False,False,False,8.47,False,18.0,31.1,増収増益,通信,Internet Content & Information,—,0,28.7,21.5,17.2,14.3,False
HON,Honeywell,Dow30,225.79,236.19,-4.403,-9.134,-13.934,10.064,14.864,214.6,203.3,5.21,MILD DIP,16141,4.8,2.13,4.81,2.24,15,10,248.0,9.0,False,False,False,False,False,10.32,False,-3.3,-76.4,減益,資本財,Conglomerates,—,0,160.3,120.2,96.2,80.2,False
9007.T,小田急電鉄,Nikkei225,1658.0,1698.3,-2.373,-7.211,-10.943,7.717,11.448,1575.8,1512.5,5.21,MILD DIP,6522,3.732,2.85,47.3,3.0,3,20,3209.8,48.3,False,False,False,False,False,1.15,False,0.0,0.0,—,資本財,Railroads,—,0,1576.7,1182.5,946.0,788.3,False
DIS,Disney,Dow30,95.95,101.73,-5.682,-10.415,-15.936,11.67,17.191,91.1,85.5,5.28,MILD DIP,16141,5.521,1.56,1.5,1.65,2,20,197.3,51.4,True,False,False,False,False,1.57,False,5.2,-4.3,減益,通信,Entertainment,半値,1,50.0,37.5,30.0,25.0,False
6594.T,ニデック,Nikkei225,2131.0,2286.64,-6.806,-11.478,-17.459,12.447,18.429,2024.2,1887.4,5.28,MILD DIP,6260,5.981,0.0,0.0,0.0,0,22,7213.1,70.5,True,False,False,False,False,1.39,False,2.9,108.7,微増,資本財,Specialty Industrial Machinery,半値,1,0.0,0.0,0.0,0.0,False
GEHC,GE HealthCare,NASDAQ100,72.2,76.31,-5.387,-10.161,-15.411,10.838,16.088,68.6,64.6,5.31,MILD DIP,796,5.25,0.25,0.18,0.26,2,10,93.6,22.9,False,False,False,False,False,3.17,False,7.1,-17.7,減益,ヘルスケア,Medical Devices,—,0,6.0,4.5,3.6,3.0,False
PNR,Pentair,配当貴族,87.61,93.73,-6.526,-11.301,-17.23,12.415,18.344,83.1,77.6,5.38,MILD DIP,13312,5.929,1.45,1.27,1.53,6,12,112.1,21.8,False,False,False,False,False,3.7,False,4.9,1.6,微増,資本財,Specialty Industrial Machinery,—,0,42.3,31.8,25.4,21.2,False
ED,Con Edison,配当貴族,110.03,111.84,-1.617,-6.648,-10.218,7.632,11.201,104.4,100.4,5.39,MILD DIP,16141,3.57,3.9,4.29,4.11,49,15,115.5,4.7,False,False,False,False,False,1.64,False,8.9,-8.3,減益,公益,Utilities - Regulated Electric,—,0,142.9,107.2,85.8,71.5,False
TRV,Travelers,Dow30,290.59,302.39,-3.902,-8.853,-13.529,9.852,14.528,275.6,261.5,5.43,MILD DIP,12669,4.676,1.57,4.55,1.65,20,12,310.9,6.5,False,False,False,False,False,1.92,False,3.5,23.4,微増,金融,Insurance - Property & Casualty,—,0,151.7,113.8,91.0,75.8,False
F,Ford Motor,SP500高配当,11.67,12.64,-7.694,-12.448,-18.902,13.369,19.824,11.1,10.3,5.43,MILD DIP,13542,6.454,5.48,0.64,5.78,0,27,19.0,38.6,False,False,False,False,False,1.29,False,-4.8,0.0,—,一般消費財,Auto Manufacturers,—,0,21.3,16.0,12.8,10.7,False
V,Visa,Dow30,304.91,311.5,-2.115,-7.162,-11.167,8.859,12.865,289.2,276.7,5.44,MILD DIP,4509,4.005,0.9,2.73,0.94,17,15,371.2,17.8,False,False,False,False,False,15.22,False,14.6,17.4,増収増益,金融,Credit Services,—,0,91.0,68.2,54.6,45.5,False
SYY,Sysco,配当貴族,82.8,86.03,-3.75,-8.778,-13.516,10.177,14.915,78.5,74.4,5.51,MILD DIP,13309,4.739,3.19,2.64,3.36,53,15,91.2,9.2,False,False,False,False,False,17.37,False,3.0,-1.2,減益,生活必需品,Food Distribution,—,0,88.0,66.0,52.8,44.0,False
7203.T,トヨタ自動車,Nikkei225,3388.0,3527.4,-3.952,-8.98,-13.691,9.866,14.578,3210.6,3044.5,5.52,MILD DIP,6695,4.712,2.83,95.8,2.98,6,15,3944.0,14.1,False,False,False,False,False,1.13,False,8.6,-42.3,減益,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
AOS,A.O. Smith,配当貴族,66.9,70.99,-5.768,-10.718,-16.412,12.056,17.749,63.4,59.3,5.55,MILD DIP,10680,5.694,2.6,1.74,2.75,30,10,88.9,24.8,False,False,False,False,False,4.99,False,0.0,19.1,—,資本財,Specialty Industrial Machinery,—,0,58.0,43.5,34.8,29.0,False
6473.T,ジェイテクト,Nikkei225,1725.5,1878.38,-8.139,-12.999,-19.665,13.664,20.33,1634.2,1509.0,5.59,MILD DIP,6522,6.666,3.48,60.0,3.67,4,29,2149.0,19.7,False,False,False,False,False,0.71,True,1.4,166.4,微増,一般消費財,Auto Parts,PBR1倍割れ,1,2000.0,1500.0,1200.0,1000.0,False
4661.T,OLC,Nikkei225,2694.5,2764.38,-2.528,-7.692,-11.764,8.598,12.67,2551.7,2439.2,5.59,MILD DIP,6263,4.072,0.55,14.7,0.58,0,22,5644.8,52.3,True,False,False,False,False,4.11,False,2.9,2.7,微増,一般消費財,Leisure,半値,1,490.0,367.5,294.0,245.0,False
9202.T,ANA HD,Nikkei225,2988.0,3102.54,-3.692,-8.834,-13.296,9.016,13.479,2828.5,2690.0,5.64,MILD DIP,6522,4.462,2.18,65.1,2.3,1,30,4432.1,32.6,False,False,False,False,False,0.97,True,13.9,18.0,増収増益,資本財,Airlines,PBR1倍割れ,1,2170.0,1627.5,1302.0,1085.0,False
TEAM,Atlassian,NASDAQ100,66.46,75.4,-11.86,-16.567,-25.17,17.846,26.45,62.9,56.4,5.64,MILD DIP,2563,8.603,0.0,0.0,0.0,0,20,458.1,85.5,True,False,False,False,False,11.09,False,23.3,0.0,—,テクノロジー,Software - Application,半値,1,0.0,0.0,0.0,0.0,False
MCD,McDonald's,Dow30,311.7,324.86,-4.05,-9.22,-14.182,10.63,15.592,294.9,278.8,5.7,MILD DIP,15006,4.962,2.4,7.49,2.54,48,15,339.2,8.1,False,False,False,False,False,-123.74,False,9.7,8.2,増収増益,一般消費財,Restaurants,—,0,249.7,187.2,149.8,124.8,False
EXC,Exelon,NASDAQ100,47.67,48.56,-1.832,-7.139,-10.964,8.161,11.986,45.1,43.2,5.71,MILD DIP,13313,3.825,3.55,1.69,3.75,4,15,50.3,5.2,False,False,False,False,False,1.69,False,-1.1,-9.3,減益,公益,Utilities - Regulated Electric,—,0,56.3,42.2,33.8,28.2,False
TFC,Truist Financial,配当貴族,45.39,47.28,-3.996,-9.187,-14.05,10.267,15.13,42.9,40.6,5.72,MILD DIP,11575,4.863,4.65,2.11,4.91,0,29,55.3,17.9,False,False,False,False,False,0.95,True,3.2,10.8,微増,金融,Banks - Regional,PBR1倍割れ,1,70.3,52.7,42.2,35.2,False
MDLZ,Mondelez,NASDAQ100,57.43,58.01,-0.994,-6.364,-9.719,7.054,10.408,54.3,52.4,5.74,MILD DIP,6208,3.354,3.55,2.04,3.76,11,15,72.7,21.0,False,False,False,False,False,2.85,False,9.3,-60.4,減益,生活必需品,Confectioners,—,0,68.0,51.0,40.8,34.0,False
WDAY,Workday,NASDAQ100,127.07,136.87,-7.159,-12.224,-18.564,13.138,19.479,120.1,111.5,5.77,MILD DIP,3356,6.341,0.0,0.0,0.0,0,25,307.2,58.6,True,False,False,False,False,4.22,False,14.5,62.9,増収増益,テクノロジー,Software - Application,半値,1,0.0,0.0,0.0,0.0,False
5108.T,ブリヂストン,Nikkei225,3323.0,3481.72,-4.559,-9.812,-14.899,10.532,15.618,3140.1,2963.0,5.83,MILD DIP,6522,5.086,4.03,133.8,4.26,5,32,3817.0,12.9,False,False,False,False,True,1.16,False,2.9,311.8,微増,一般消費財,Auto Parts,高配当,1,4460.0,3345.0,2676.0,2230.0,False
6178.T,日本郵政,Nikkei225,1841.5,1888.38,-2.483,-7.863,-11.905,8.303,12.344,1739.9,1663.6,5.84,MILD DIP,2535,4.041,2.72,50.1,2.88,0,20,2091.5,12.0,False,False,False,False,False,0.54,True,0.0,0.0,—,金融,Banks - Regional,PBR1倍割れ,1,1670.0,1252.5,1002.0,835.0,False
POOL,Pool Corp,配当貴族,202.17,212.1,-4.68,-9.976,-15.451,11.925,17.4,190.9,179.3,5.88,MILD DIP,7637,5.475,3.07,6.2,3.25,15,25,545.5,62.9,True,False,False,False,False,6.24,False,-0.5,-12.9,減益,資本財,Industrial Distribution,半値,1,206.7,155.0,124.0,103.3,False
3289.T,東急不動産HD,Nikkei225,1382.0,1447.46,-4.522,-9.925,-15.046,10.563,15.685,1303.8,1229.7,6.0,MILD DIP,3043,5.122,3.24,44.8,3.44,4,22,1582.0,12.6,False,False,False,False,False,1.17,False,0.0,0.0,—,不動産,Real Estate - Diversified,—,0,1493.3,1120.0,896.0,746.7,False
BEN,Franklin Resources,配当貴族,23.89,25.56,-6.52,-11.851,-18.204,13.561,19.913,22.5,20.9,6.05,MILD DIP,10685,6.353,5.53,1.32,5.86,43,34,35.4,32.5,False,False,False,True,False,1.02,False,3.4,60.6,微増,金融,Asset Management,月足GC,1,44.0,33.0,26.4,22.0,False
AWK,American Water Works,配当貴族,134.59,135.43,-0.622,-6.29,-9.754,7.567,11.032,126.9,122.2,6.05,MILD DIP,4485,3.464,3.03,4.08,3.21,12,15,172.5,22.0,False,False,False,False,False,2.42,False,5.8,0.0,—,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
4684.T,オービック(注:代替),Nikkei225,3844.0,3993.28,-3.738,-9.279,-14.168,10.278,15.167,3622.8,3427.5,6.11,MILD DIP,6263,4.889,0.0,0.0,0.0,14,20,5571.3,31.0,False,False,False,False,False,3.47,False,12.4,14.2,増収増益,テクノロジー,Software - Application,—,0,0.0,0.0,0.0,0.0,False
5332.T,TOTO,Nikkei225,5569.0,5876.68,-5.236,-10.704,-16.273,11.572,17.141,5247.6,4920.3,6.12,MILD DIP,6522,5.569,1.8,100.1,1.91,0,10,6532.0,14.7,False,False,False,False,False,1.82,False,0.0,0.0,—,資本財,Building Products & Equipment,—,0,3336.7,2502.5,2002.0,1668.3,False
6841.T,横河電機,Nikkei225,5164.0,5545.36,-6.877,-12.245,-18.614,13.231,19.601,4866.3,4513.1,6.12,MILD DIP,6522,6.369,1.41,72.7,1.49,2,15,6245.0,17.3,False,False,False,False,False,2.6,False,7.0,11.8,増収増益,資本財,Specialty Industrial Machinery,—,0,2423.3,1817.5,1454.0,1211.7,False
MDT,Medtronic,配当貴族,87.89,91.95,-4.415,-9.956,-15.247,11.209,16.501,82.8,77.9,6.15,MILD DIP,13313,5.291,4.02,3.53,4.26,45,15,117.6,25.2,False,False,False,False,False,2.3,False,8.7,-11.8,減益,ヘルスケア,Medical Devices,—,0,117.7,88.2,70.6,58.8,False
9021.T,西日本旅客鉄道,Nikkei225,3202.0,3269.8,-2.074,-7.782,-11.791,8.257,12.266,3015.4,2884.2,6.19,MILD DIP,6522,4.01,2.88,92.1,3.05,3,15,4339.3,26.2,False,False,False,False,False,1.22,False,7.7,-21.1,減益,資本財,Railroads,—,0,3070.0,2302.5,1842.0,1535.0,False
9008.T,京王電鉄,Nikkei225,3938.0,4010.0,-1.796,-7.589,-11.499,8.049,11.959,3705.7,3548.9,6.27,MILD DIP,6522,3.91,2.77,108.9,2.94,3,30,8126.7,51.5,True,False,False,True,False,1.05,False,7.3,-15.2,減益,資本財,Conglomerates,半値／月足GC,2,3630.0,2722.5,2178.0,1815.0,False
NEE,NextEra Energy,配当貴族,91.16,92.07,-0.983,-6.827,-10.505,7.885,11.563,85.8,82.4,6.27,MILD DIP,13362,3.678,3.17,2.89,3.37,29,20,95.0,4.1,False,False,False,False,False,3.48,False,20.7,26.0,増収増益,公益,Utilities - Regulated Electric,—,0,96.4,72.3,57.8,48.2,False
6479.T,ミネベアミツミ,Nikkei225,2746.5,2968.24,-7.47,-12.939,-19.552,13.51,20.122,2584.2,2387.9,6.28,MILD DIP,6522,6.612,1.76,48.4,1.87,1,15,3635.5,24.5,False,False,False,False,False,1.31,False,22.8,18.2,増収増益,テクノロジー,Electronic Components,—,0,1613.3,1210.0,968.0,806.7,False
JNJ,Johnson & Johnson,Dow30,239.93,242.01,-0.861,-6.719,-10.404,8.021,11.706,225.8,216.8,6.28,MILD DIP,16141,3.685,2.2,5.27,2.33,61,15,248.6,3.5,False,False,False,False,False,7.08,False,9.1,48.6,増収増益,ヘルスケア,Drug Manufacturers - General,—,0,175.7,131.8,105.4,87.8,False
6702.T,富士通,Nikkei225,3261.0,3500.56,-6.843,-12.371,-18.62,12.625,18.873,3067.5,2848.8,6.31,MILD DIP,6522,6.249,1.17,38.1,1.24,7,10,4636.0,29.7,False,False,False,False,False,2.86,False,-4.3,60.2,—,テクノロジー,Information Technology Services,—,0,1270.0,952.5,762.0,635.0,False
1928.T,積水ハウス,Nikkei225,3544.0,3632.0,-2.423,-8.238,-12.566,9.076,13.405,3332.8,3175.6,6.34,MILD DIP,6522,4.328,4.2,149.0,4.47,4,40,3867.5,8.4,False,False,False,True,True,1.07,False,5.6,60.8,増収増益,一般消費財,Residential Construction,高配当／月足GC,2,4966.7,3725.0,2980.0,2483.3,False
6103.T,オークマ,Nikkei225,3780.0,4150.6,-8.929,-14.371,-21.792,15.315,22.736,3554.1,3246.1,6.36,MILD DIP,6522,7.421,2.65,100.1,2.82,0,20,4665.0,19.0,False,False,False,False,False,0.95,True,0.0,0.0,—,資本財,Specialty Industrial Machinery,PBR1倍割れ,1,3336.7,2502.5,2002.0,1668.3,False
META,Meta Platforms,NASDAQ100,594.89,634.98,-6.313,-11.97,-18.539,14.31,20.88,559.0,517.3,6.43,MILD DIP,3458,6.57,0.37,2.2,0.39,1,15,788.1,24.5,False,False,False,False,False,6.93,False,23.8,10.7,増収増益,通信,Internet Content & Information,—,0,73.3,55.0,44.0,36.7,False
LOW,Lowe's,配当貴族,236.18,251.24,-5.993,-11.688,-17.932,13.286,19.53,221.9,206.2,6.45,MILD DIP,11576,6.244,2.5,5.9,2.66,61,10,287.4,17.8,False,False,False,False,False,-13.36,False,10.9,-11.0,減益,一般消費財,Home Improvement Retail,—,0,196.7,147.5,118.0,98.3,False
9009.T,京成電鉄,Nikkei225,1235.0,1279.6,-3.485,-9.331,-14.223,10.235,15.127,1160.2,1097.6,6.45,MILD DIP,6522,4.892,1.7,21.0,1.81,3,15,2464.4,49.9,False,False,False,False,False,1.07,False,3.5,-51.8,減益,資本財,Railroads,—,0,700.0,525.0,420.0,350.0,False
6370.T,栗田工業,Nikkei225,7745.0,8057.36,-3.877,-9.789,-14.911,10.697,15.819,7268.6,6855.9,6.55,MILD DIP,6263,5.122,0.0,0.0,0.0,21,10,8733.0,11.3,False,False,False,False,False,2.42,False,0.0,13.0,—,資本財,Pollution & Treatment Controls,—,0,0.0,0.0,0.0,0.0,False
USB,US Bancorp,SP500高配当,51.89,53.42,-2.868,-8.856,-13.576,10.026,14.746,48.7,46.2,6.57,MILD DIP,13312,4.72,4.1,2.13,4.37,15,20,60.7,14.5,False,False,False,False,False,1.38,False,5.3,24.7,増収増益,金融,Banks - Regional,—,0,71.0,53.2,42.6,35.5,False
3105.T,日清紡HD,Nikkei225,1532.0,1621.78,-5.536,-11.411,-17.318,12.216,18.122,1436.7,1340.9,6.63,MILD DIP,6522,5.907,0.0,0.0,0.0,0,15,1773.5,13.6,False,False,False,False,False,0.83,True,0.0,0.0,—,資本財,Conglomerates,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
6472.T,NTN,Nikkei225,338.8,369.25,-8.247,-13.957,-21.058,14.446,21.547,317.7,291.5,6.64,MILD DIP,6522,7.101,3.25,11.0,3.46,3,37,769.0,55.9,True,False,False,False,False,0.73,True,-0.2,0.0,—,資本財,Tools & Accessories,PBR1倍割れ／半値,2,366.7,275.0,220.0,183.3,False
7012.T,川崎重工業,Nikkei225,15305.0,16604.6,-7.827,-13.589,-20.747,15.046,22.204,14348.3,13159.6,6.67,MILD DIP,5259,7.159,1.06,161.7,1.13,4,10,18375.0,16.7,False,False,False,False,False,3.17,False,0.0,0.0,—,資本財,Specialty Industrial Machinery,—,0,5390.0,4042.5,3234.0,2695.0,False
5406.T,神戸製鋼所,Nikkei225,1936.5,2102.36,-7.889,-13.662,-20.687,14.437,21.462,1815.1,1667.4,6.69,MILD DIP,6522,7.025,4.13,80.0,4.41,5,45,3249.6,40.4,False,False,False,True,True,0.63,True,-6.1,-53.4,減収減益,素材,Steel,高配当／PBR1倍割れ／月足GC,3,2666.7,2000.0,1600.0,1333.3,False
8015.T,豊田通商,Nikkei225,6215.0,6524.28,-4.74,-10.731,-16.565,12.607,18.441,5824.2,5443.5,6.71,MILD DIP,6522,5.834,1.91,118.6,2.04,5,12,7094.0,12.4,False,False,False,False,False,2.18,False,14.9,3.9,微増,資本財,Conglomerates,—,0,3953.3,2965.0,2372.0,1976.7,False
