ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
HRL,Hormel Foods,配当貴族,20.66,21.88,-5.571,-7.599,-11.692,8.772,12.865,20.2,19.3,2.19,MILD DIP,11590,4.093,5.66,1.17,5.79,57,57,47.5,56.5,True,False,False,False,False,1.43,False,-2.9,-5.1,減益,20.9,True,2.9,13.1,6.1,95.9,False,生活必需品,Packaged Foods,RSI30以下／半値,2,39.0,29.2,23.4,19.5,False
NKE,Nike,Dow30,45.44,49.5,-8.204,-11.091,-16.997,12.532,18.438,44.0,41.1,3.25,MILD DIP,11410,5.906,3.61,1.64,3.73,0,40,165.2,72.5,True,False,False,False,False,4.77,False,0.1,-34.8,減益,30.1,False,8.8,24.2,16.0,55.8,True,一般消費財,Footwear & Accessories,優良財務／半値,2,54.7,41.0,32.8,27.3,False
8267.T,イオン,Nikkei225,1762.5,1896.96,-7.088,-10.224,-15.568,11.152,16.496,1703.0,1601.6,3.49,MILD DIP,6537,5.344,0.78,13.7,0.8,0,30,2868.7,38.6,False,False,False,False,False,4.0,False,11.3,75.4,増収増益,33.9,False,27.5,28.1,5.8,33.1,False,一般消費財,Department Stores,—,0,456.7,342.5,274.0,228.3,False
SJM,J.M. Smucker,配当貴族,93.49,97.35,-3.968,-7.462,-11.375,8.189,12.101,90.1,86.3,3.78,MILD DIP,7892,3.913,4.61,4.31,4.78,0,37,144.7,35.4,False,False,False,False,False,1.91,False,7.0,0.0,—,42.5,False,16.8,9.3,-20.7,41.1,False,生活必需品,Packaged Foods,—,0,143.7,107.7,86.2,71.8,False
9531.T,東京ガス,Nikkei225,7117.0,7357.4,-3.268,-7.255,-11.113,8.176,12.034,6823.6,6539.8,4.3,MILD DIP,6537,3.858,1.43,101.7,1.49,0,25,7810.3,8.9,False,False,False,False,False,1.5,False,0.0,0.0,—,33.4,False,75.4,26.2,12.1,58.3,True,公益,Utilities - Regulated Gas,優良財務,1,3390.0,2542.5,2034.0,1695.0,False
ADP,ADP,NASDAQ100,196.92,203.57,-3.268,-7.33,-11.333,8.681,12.684,188.7,180.5,4.38,MILD DIP,11590,4.003,3.31,6.52,3.46,48,40,318.8,38.2,False,False,False,False,False,12.41,False,6.2,11.5,増収増益,43.7,False,6.2,16.5,73.8,58.8,True,テクノロジー,Software - Application,優良財務,1,217.3,163.0,130.4,108.7,False
SYY,Sysco,配当貴族,74.09,77.83,-4.802,-8.806,-13.554,10.186,14.934,71.0,67.3,4.39,MILD DIP,13323,4.748,0.0,0.0,0.0,53,20,90.5,18.1,False,False,False,False,False,15.54,False,3.0,-1.2,減益,33.4,False,25.5,14.8,82.3,13.5,False,生活必需品,Food Distribution,—,0,0.0,0.0,0.0,0.0,False
9021.T,西日本旅客鉄道,Nikkei225,3044.0,3151.8,-3.42,-7.779,-11.785,8.246,12.253,2906.6,2780.3,4.73,MILD DIP,6537,4.006,3.03,92.1,3.17,0,32,4278.0,28.8,False,False,False,False,False,1.16,False,7.7,-21.1,減益,34.2,False,12.3,12.9,9.8,46.8,False,資本財,Railroads,—,0,3070.0,2302.5,1842.0,1535.0,False
ED,Con Edison,配当貴族,110.28,112.72,-2.162,-6.645,-10.214,7.629,11.198,105.2,101.2,4.8,MILD DIP,16155,3.569,0.0,0.0,0.0,49,20,115.5,4.5,False,False,False,False,False,1.65,False,8.9,-8.3,減益,50.9,False,72.0,17.0,8.8,46.0,False,公益,Utilities - Regulated Electric,—,0,0.0,0.0,0.0,0.0,False
CL,Colgate-Palmolive,配当貴族,83.49,85.8,-2.697,-7.303,-11.213,8.337,12.247,79.5,76.2,4.97,MILD DIP,13327,3.91,0.0,0.0,0.0,60,20,105.0,20.5,False,False,False,False,False,1246.12,False,5.8,0.0,—,41.5,False,36.1,20.4,497.5,4.1,False,生活必需品,Household & Personal Products,—,0,0.0,0.0,0.0,0.0,False
ABT,Abbott Labs,配当貴族,101.56,103.95,-2.296,-7.081,-10.964,8.453,12.337,96.6,92.5,5.15,MILD DIP,11590,3.884,0.0,0.0,0.0,0,15,136.8,25.7,False,False,False,False,False,3.38,False,4.4,-80.9,減益,39.4,False,6.3,16.6,13.0,78.9,True,ヘルスケア,Medical Devices,優良財務,1,0.0,0.0,0.0,0.0,False
PG,Procter & Gamble,Dow30,143.38,145.54,-1.487,-6.315,-9.726,7.329,10.74,136.4,131.4,5.15,MILD DIP,16155,3.411,2.98,4.27,3.13,67,15,173.8,17.5,False,False,False,False,False,6.37,False,1.5,-5.4,減益,48.5,False,16.9,19.8,31.6,59.3,True,生活必需品,Household & Personal Products,優良財務,1,142.3,106.7,85.4,71.2,False
9020.T,東日本旅客鉄道,Nikkei225,3525.0,3614.0,-2.463,-7.303,-11.073,7.776,11.546,3350.1,3213.8,5.22,MILD DIP,6537,3.77,1.99,70.1,2.09,0,10,4160.0,15.3,False,False,False,False,False,1.32,False,6.3,-5.8,減益,39.5,False,45.2,17.1,7.7,38.7,False,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
1333.T,マルハニチロ,Nikkei225,1427.0,1459.9,-2.254,-7.296,-11.219,8.392,12.314,1353.4,1296.1,5.44,MILD DIP,2941,3.922,0.0,0.0,0.0,0,15,1560.2,8.5,False,False,False,False,False,0.9,True,1.7,0.0,—,37.2,False,73.1,5.4,8.5,46.1,False,生活必需品,Packaged Foods,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
TMUS,T-Mobile,NASDAQ100,190.19,205.64,-7.515,-12.395,-18.815,13.287,19.707,180.2,167.0,5.57,MILD DIP,4754,6.42,2.19,4.16,2.31,0,15,268.2,29.1,False,False,False,False,False,3.56,False,11.3,-26.6,減益,17.0,True,10.5,13.7,18.2,32.4,False,通信,Telecom Services,RSI30以下,1,138.7,104.0,83.2,69.3,False
8058.T,三菱商事,Nikkei225,5086.0,5355.65,-5.035,-10.066,-15.468,11.544,16.946,4816.6,4527.2,5.59,MILD DIP,6537,5.402,2.16,110.1,2.29,0,25,5707.0,10.9,False,False,False,False,False,2.07,False,9.9,27.8,増収増益,27.5,True,79.1,24.0,8.5,59.1,False,資本財,Conglomerates,RSI30以下,1,3670.0,2752.5,2202.0,1835.0,False
XEL,Xcel Energy,NASDAQ100,78.65,79.84,-1.494,-6.773,-10.372,7.623,11.222,74.4,71.6,5.66,MILD DIP,13376,3.599,3.05,2.4,3.22,0,20,83.3,5.6,False,False,False,False,False,2.08,False,14.1,20.8,増収増益,54.8,False,70.7,17.4,9.4,39.6,False,公益,Utilities - Regulated Electric,—,0,80.0,60.0,48.0,40.0,False
4507.T,塩野義製薬,Nikkei225,3276.0,3433.29,-4.581,-9.713,-14.813,10.686,15.785,3099.8,2924.7,5.68,MILD DIP,6537,5.1,2.01,65.7,2.12,0,25,3629.6,9.7,False,False,False,False,False,1.84,False,23.5,47.4,増収増益,35.2,False,69.8,17.1,13.5,98.5,True,ヘルスケア,Drug Manufacturers - Specialty & Generic,優良財務,1,2190.0,1642.5,1314.0,1095.0,False
9532.T,大阪ガス,Nikkei225,6236.0,6336.34,-1.584,-6.985,-10.694,7.851,11.559,5893.7,5658.7,5.81,MILD DIP,6537,3.709,1.93,120.1,2.04,0,15,6674.5,6.6,False,False,False,False,False,1.39,False,-2.9,17.6,—,42.1,False,82.9,21.3,10.8,68.9,True,公益,Utilities - Regulated Gas,優良財務,1,4003.3,3002.5,2402.0,2001.7,False
KMB,Kimberly-Clark,配当貴族,96.81,97.9,-1.115,-6.614,-10.196,7.713,11.295,91.4,87.9,5.89,MILD DIP,11590,3.582,5.34,5.17,5.65,51,27,141.1,31.4,False,False,False,False,False,21.39,False,-0.6,11.0,—,42.8,False,8.5,12.7,126.6,17.7,False,生活必需品,Household & Personal Products,—,0,172.3,129.2,103.4,86.2,False
EXC,Exelon,NASDAQ100,47.88,48.69,-1.661,-7.136,-10.959,8.157,11.98,45.2,43.4,5.9,MILD DIP,13327,3.823,3.53,1.69,3.74,0,15,50.3,4.8,False,False,False,False,False,1.7,False,-1.1,-9.3,減益,51.8,False,69.0,15.7,9.9,36.4,False,公益,Utilities - Regulated Electric,—,0,56.3,42.2,33.8,28.2,False
KO,Coca-Cola,Dow30,75.31,76.3,-1.294,-6.798,-10.492,7.979,11.673,71.1,68.3,5.91,MILD DIP,16155,3.694,2.82,2.12,2.98,61,12,81.0,7.0,False,False,False,False,False,10.07,False,2.4,3.6,微増,50.3,False,59.8,21.8,43.3,41.7,False,生活必需品,Beverages - Non-Alcoholic,—,0,70.7,53.0,42.4,35.3,False
4578.T,大塚HD,Nikkei225,10705.0,10955.4,-2.286,-7.797,-12.036,9.156,13.394,10101.2,9636.9,5.98,MILD DIP,3748,4.238,1.32,141.5,1.4,0,15,11500.0,6.9,False,False,False,False,False,1.86,False,8.4,-55.9,減益,34.4,False,82.4,20.6,12.5,93.1,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,4716.7,3537.5,2830.0,2358.3,False
MDLZ,Mondelez,NASDAQ100,56.58,56.99,-0.722,-6.356,-9.708,7.05,10.402,53.4,51.5,6.02,MILD DIP,6222,3.352,3.61,2.04,3.82,0,15,72.1,21.5,False,False,False,False,False,2.81,False,9.3,-60.4,減益,47.8,False,27.0,16.8,9.3,54.1,False,生活必需品,Confectioners,—,0,68.0,51.0,40.8,34.0,False
SWK,Stanley Black & Decker,配当貴族,67.18,70.35,-4.505,-9.945,-15.147,10.863,16.064,63.4,59.7,6.04,MILD DIP,11590,5.202,4.97,3.34,5.27,56,32,185.8,63.8,True,False,False,False,False,1.15,False,-1.0,-19.3,減益,40.3,False,31.1,10.6,4.5,58.8,False,資本財,Tools & Accessories,半値,1,111.3,83.5,66.8,55.7,False
7974.T,任天堂,Nikkei225,8324.0,8972.39,-7.227,-12.52,-19.022,13.488,19.991,7849.0,7265.6,6.05,MILD DIP,6275,6.502,2.4,199.5,2.54,0,30,14387.3,42.1,False,False,False,False,False,3.26,False,86.3,24.4,増収増益,28.0,True,2.9,24.5,14.1,0.0,False,通信,Electronic Gaming & Multimedia,RSI30以下,1,6650.0,4987.5,3990.0,3325.0,False
ES,Eversource Energy,SP500高配当,68.77,69.81,-1.494,-7.212,-10.989,7.894,11.67,64.8,62.1,6.16,MILD DIP,13376,3.777,4.62,3.18,4.91,0,27,80.2,14.2,False,False,False,False,False,1.59,False,13.4,466.2,増収増益,62.1,False,63.4,13.5,10.8,35.1,False,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
NEE,NextEra Energy,配当貴族,91.24,92.19,-1.036,-6.823,-10.499,7.882,11.558,85.9,82.5,6.21,MILD DIP,13376,3.676,0.0,0.0,0.0,29,15,95.0,4.0,False,False,False,False,False,3.48,False,20.7,26.0,増収増益,50.5,False,84.7,20.9,8.4,40.6,False,公益,Utilities - Regulated Electric,—,0,0.0,0.0,0.0,0.0,False
4661.T,OLC,Nikkei225,2640.5,2690.09,-1.843,-7.697,-11.768,8.588,12.659,2483.0,2373.5,6.34,MILD DIP,6278,4.071,0.56,14.7,0.59,0,22,5630.2,53.1,True,False,False,False,False,4.03,False,2.9,2.7,微増,43.5,False,7.9,30.2,0.0,76.1,False,一般消費財,Leisure,半値,1,490.0,367.5,294.0,245.0,False
3088.T,マツキヨココカラ,Nikkei225,2380.0,2474.95,-3.836,-9.723,-14.861,10.826,15.963,2234.3,2107.1,6.52,MILD DIP,6275,5.137,0.0,0.0,0.0,0,15,3327.2,28.5,False,False,False,False,False,1.79,False,0.0,0.0,—,38.1,False,2.1,17.1,10.9,99.7,True,ヘルスケア,Pharmaceutical Retailers,優良財務,1,0.0,0.0,0.0,0.0,False
MO,Altria Group,SP500高配当,64.42,65.58,-1.761,-7.824,-12.141,9.442,13.759,60.4,57.6,6.58,MILD DIP,16155,4.317,6.67,4.3,7.11,0,30,68.6,6.0,False,False,False,False,True,-30.79,False,-0.5,-62.9,減益,53.1,False,61.5,11.1,0.0,0.0,False,生活必需品,Tobacco,高配当,1,143.3,107.5,86.0,71.7,False
JNJ,Johnson & Johnson,Dow30,238.67,239.99,-0.549,-6.717,-10.401,8.017,11.701,223.9,215.0,6.61,MILD DIP,16155,3.684,2.21,5.27,2.35,61,10,248.6,4.0,False,False,False,False,False,7.05,False,9.9,-52.9,減益,47.1,False,87.7,18.8,0.0,62.3,False,ヘルスケア,Drug Manufacturers - General,—,0,175.7,131.8,105.4,87.8,False
3382.T,セブン&アイ,Nikkei225,2033.5,2091.56,-2.776,-8.872,-13.471,9.525,14.124,1906.0,1809.8,6.69,MILD DIP,6537,4.599,2.49,50.6,2.65,0,15,2548.6,20.2,False,False,False,False,False,1.3,False,-50.9,-4.6,減益,40.5,False,26.2,17.6,7.6,49.0,False,生活必需品,Grocery Stores,—,0,1686.7,1265.0,1012.0,843.3,False
ATO,Atmos Energy,配当貴族,186.26,186.03,0.122,-6.208,-9.607,7.389,10.789,174.5,168.2,6.75,NEUTRAL,10633,3.399,0.0,0.0,0.0,39,15,192.3,3.1,False,False,False,False,False,2.16,False,14.2,9.4,増収増益,61.5,False,85.3,21.1,9.2,59.7,False,公益,Utilities - Regulated Gas,—,0,0.0,0.0,0.0,0.0,False
OKE,ONEOK,SP500高配当,84.1,88.15,-4.597,-10.755,-16.439,11.982,17.666,78.7,73.7,6.9,MILD DIP,11452,5.684,5.11,4.3,5.47,0,27,109.7,23.3,False,False,False,False,False,2.36,False,29.5,-1.5,減益,28.1,True,64.2,13.9,15.5,40.6,False,エネルギー,Oil & Gas Midstream,RSI30以下,1,143.3,107.5,86.0,71.7,False
D,Dominion Energy,SP500高配当,62.38,62.15,0.365,-6.133,-9.472,7.224,10.563,58.3,56.3,6.92,NEUTRAL,11590,3.339,4.3,2.68,4.59,0,20,73.3,14.8,False,False,False,False,False,1.95,False,20.4,365.5,増収増益,60.6,False,67.9,16.3,9.7,40.0,False,公益,Utilities - Regulated Electric,—,0,89.3,67.0,53.6,44.7,False
4502.T,武田薬品,Nikkei225,5646.0,5701.22,-0.969,-7.406,-11.204,7.786,11.584,5279.0,5062.5,6.95,MILD DIP,6537,3.798,3.54,200.1,3.79,0,24,5890.0,4.1,False,False,False,False,False,1.17,False,4.2,330.2,微増,44.1,False,81.0,40.2,1.5,58.5,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,6670.0,5002.5,4002.0,3335.0,False
CLX,Clorox,配当貴族,102.92,105.69,-2.625,-9.068,-13.819,9.936,14.687,96.1,91.1,7.09,MILD DIP,13376,4.751,4.87,5.01,5.21,46,27,199.8,48.5,False,False,False,False,False,-99.54,False,-0.8,-16.2,減益,46.3,False,13.2,15.3,987.2,1.1,False,生活必需品,Household & Personal Products,—,0,167.0,125.2,100.2,83.5,False
3349.T,コスモス薬品,Nikkei225,6320.0,6646.24,-4.909,-11.272,-17.301,12.847,18.876,5897.1,5496.4,7.17,MILD DIP,5270,6.03,0.0,0.0,0.0,0,22,9940.4,36.4,False,False,False,False,False,1.86,False,10.9,2.3,微増,37.3,False,1.0,17.3,12.0,84.4,True,ヘルスケア,Pharmaceutical Retailers,優良財務,1,0.0,0.0,0.0,0.0,False
2914.T,JT,Nikkei225,5847.0,5936.68,-1.511,-8.113,-12.436,9.18,13.503,5455.1,5198.4,7.18,MILD DIP,6537,4.323,4.37,255.5,4.68,0,35,6140.0,4.8,False,False,False,False,True,2.54,False,0.0,0.0,—,39.1,False,83.6,19.4,12.6,71.0,True,生活必需品,Tobacco,高配当／優良財務,2,8516.7,6387.5,5110.0,4258.3,False
KDP,Keurig Dr Pepper,NASDAQ100,26.0,26.34,-1.3,-7.932,-12.226,9.242,13.536,24.3,23.1,7.2,MILD DIP,4489,4.294,3.62,0.94,3.88,0,15,36.2,28.1,False,False,False,False,False,1.38,False,10.5,0.0,—,48.2,False,10.1,10.3,8.4,57.0,False,生活必需品,Beverages - Non-Alcoholic,—,0,31.3,23.5,18.8,15.7,False
9432.T,NTT,Nikkei225,153.0,154.85,-1.196,-7.924,-11.961,8.223,12.26,142.6,136.3,7.31,MILD DIP,6537,4.037,3.46,5.3,3.72,0,27,176.0,13.1,False,False,False,False,False,1.31,False,5.5,13.5,増収増益,36.9,False,34.0,10.5,10.7,26.2,False,通信,Telecom Services,—,0,176.7,132.5,106.0,88.3,False
INTU,Intuit,NASDAQ100,389.72,419.55,-7.11,-13.474,-20.653,15.24,22.418,363.0,332.9,7.36,MILD DIP,8306,7.179,1.19,4.64,1.28,0,30,802.0,51.4,True,False,False,False,False,5.68,False,17.4,48.5,増収増益,38.9,False,10.1,14.7,23.5,73.4,True,テクノロジー,Software - Application,優良財務／半値,2,154.7,116.0,92.8,77.3,False
1928.T,積水ハウス,Nikkei225,3498.0,3549.48,-1.45,-8.231,-12.556,9.066,13.39,3257.3,3103.8,7.39,MILD DIP,6537,4.324,4.26,149.0,4.57,0,40,3867.5,9.6,False,False,False,False,True,1.06,False,5.6,60.8,増収増益,44.5,False,59.9,9.3,11.2,54.2,True,一般消費財,Residential Construction,高配当／優良財務,2,4966.7,3725.0,2980.0,2483.3,False
PEP,PepsiCo,NASDAQ100,154.85,155.04,-0.123,-6.997,-10.779,8.133,11.915,144.2,138.3,7.39,MILD DIP,13556,3.782,3.78,5.86,4.06,51,25,177.2,12.6,False,False,False,True,False,10.37,False,5.6,67.5,増収増益,57.0,False,62.1,16.9,42.8,27.9,False,生活必需品,Beverages - Non-Alcoholic,月足GC,1,195.3,146.5,117.2,97.7,False
8031.T,三井物産,Nikkei225,5967.0,6178.72,-3.427,-10.106,-15.52,11.551,16.965,5554.3,5219.8,7.43,MILD DIP,6537,5.414,1.93,115.0,2.07,0,15,6597.9,9.6,False,False,False,False,False,2.02,False,-1.5,-20.4,減益,35.6,False,82.7,20.3,10.8,59.9,True,資本財,Conglomerates,優良財務,1,3833.3,2875.0,2300.0,1916.7,False
BDX,Becton Dickinson,配当貴族,155.52,156.86,-0.857,-7.776,-11.914,8.777,12.916,144.7,138.2,7.5,MILD DIP,13376,4.138,0.0,0.0,0.0,51,12,211.6,26.5,False,False,False,False,False,1.75,False,1.6,28.6,微増,42.0,False,46.7,11.5,7.0,56.4,False,ヘルスケア,Medical Instruments & Supplies,—,0,0.0,0.0,0.0,0.0,False
BMY,Bristol-Myers Squibb,SP500高配当,57.89,58.56,-1.149,-8.078,-12.374,9.108,13.404,53.8,51.3,7.54,MILD DIP,13556,4.296,4.35,2.52,4.68,0,17,69.5,16.7,False,False,False,False,False,6.38,False,1.3,1392.1,微増,48.0,False,75.5,9.4,40.4,28.2,False,ヘルスケア,Drug Manufacturers - General,—,0,84.0,63.0,50.4,42.0,False
4452.T,花王,Nikkei225,6109.0,6120.08,-0.181,-7.249,-11.001,7.758,11.51,5676.4,5446.8,7.62,MILD DIP,6537,3.752,2.56,156.4,2.76,36,20,8014.7,23.8,False,False,False,False,False,2.6,False,4.1,-1.5,減益,48.2,False,17.2,23.6,11.0,81.8,True,生活必需品,Household & Personal Products,優良財務,1,5213.3,3910.0,3128.0,2606.7,False
5413.T,日新製鋼(注:代替),Nikkei225,1335.0,1440.8,-7.343,-13.965,-21.441,15.937,23.412,1239.6,1131.9,7.7,MILD DIP,1499,7.476,0.0,0.0,0.0,0,20,1967.4,32.1,False,False,False,False,False,0.0,False,0.0,0.0,—,28.8,True,0.0,0.0,0.0,0.0,False,,,RSI30以下,1,0.0,0.0,0.0,0.0,False
ABBV,AbbVie,配当貴族,208.42,210.16,-0.83,-7.97,-12.388,9.701,14.119,193.4,184.1,7.76,MILD DIP,3317,4.418,0.0,0.0,0.0,0,10,238.7,12.7,False,False,False,False,False,-112.66,False,10.0,0.0,—,53.6,False,52.3,13.0,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,0.0,0.0,0.0,0.0,False
CTAS,Cintas,NASDAQ100,176.46,178.68,-1.241,-8.455,-13.092,10.096,14.733,163.6,155.3,7.88,MILD DIP,10723,4.638,0.97,1.72,1.05,39,20,226.1,22.0,False,False,False,False,False,14.74,False,8.9,9.7,増収増益,49.4,False,17.1,32.5,41.3,62.1,True,資本財,Specialty Business Services,優良財務,1,57.3,43.0,34.4,28.7,False
9024.T,西武HD(注:代替),Nikkei225,4089.0,4265.2,-4.131,-11.184,-16.996,12.067,17.88,3788.2,3540.3,7.94,MILD DIP,2925,5.813,0.0,0.0,0.0,0,10,5744.6,28.8,False,False,False,False,False,1.91,False,-0.1,-8.3,減益,38.1,False,36.2,29.0,42.2,45.7,False,資本財,Conglomerates,—,0,0.0,0.0,0.0,0.0,False
2871.T,ニチレイ,Nikkei225,1933.0,1959.72,-1.364,-8.684,-13.269,9.658,14.243,1789.5,1699.7,8.02,MILD DIP,6537,4.585,2.43,47.0,2.63,0,15,2188.3,11.7,False,False,False,False,False,1.76,False,0.0,0.0,—,46.4,False,57.7,8.2,9.8,69.7,False,生活必需品,Packaged Foods,—,0,1566.7,1175.0,940.0,783.3,False
MRK,Merck,Dow30,117.9,118.19,-0.249,-7.698,-11.851,8.91,13.062,109.1,104.2,8.07,MILD DIP,16155,4.152,2.74,3.23,2.96,0,15,125.4,5.9,False,False,False,False,False,5.55,False,5.0,-19.3,減益,45.5,False,86.0,12.1,36.9,51.0,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,107.7,80.8,64.6,53.8,False
CHD,Church & Dwight,配当貴族,94.63,95.1,-0.495,-7.94,-12.284,9.437,13.781,87.5,83.4,8.09,MILD DIP,11590,4.344,0.0,0.0,0.0,0,15,111.7,15.3,False,False,False,False,False,5.59,False,3.9,-20.8,減益,51.1,False,53.8,23.6,17.6,62.7,True,生活必需品,Household & Personal Products,優良財務,1,0.0,0.0,0.0,0.0,False
2002.T,日清製粉G,Nikkei225,2091.0,2089.33,0.08,-7.426,-11.316,8.133,12.023,1934.2,1852.9,8.11,NEUTRAL,6537,3.89,2.86,59.9,3.1,0,17,2253.0,7.2,False,False,False,False,False,1.17,False,2.2,27.8,微増,52.9,False,78.8,16.4,5.4,85.7,False,生活必需品,Packaged Foods,—,0,1996.7,1497.5,1198.0,998.3,False
AOS,A.O. Smith,配当貴族,63.37,65.56,-3.348,-10.722,-16.415,12.05,17.742,58.5,54.8,8.26,MILD DIP,10694,5.693,0.0,0.0,0.0,30,15,88.9,28.8,False,False,False,False,False,4.73,False,0.0,19.1,—,39.9,False,9.8,14.6,29.2,90.1,True,資本財,Specialty Industrial Machinery,優良財務,1,0.0,0.0,0.0,0.0,False
MCD,McDonald's,Dow30,306.26,311.6,-1.715,-9.223,-14.184,10.625,15.587,282.9,267.4,8.27,MILD DIP,15020,4.962,2.45,7.49,2.65,48,15,339.2,9.7,False,False,False,False,False,-121.58,False,9.7,8.2,増収増益,42.4,False,39.1,21.3,0.0,0.0,False,一般消費財,Restaurants,—,0,249.7,187.2,149.8,124.8,False
