ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
CHD,Church & Dwight,配当貴族,92.55,96.64,-4.231,-7.941,-12.287,9.44,13.785,89.0,84.8,4.03,MILD DIP,11584,4.345,1.61,1.49,1.67,29,30,111.7,17.2,False,False,False,False,False,5.47,False,3.9,-20.8,減益,24.9,True,43.6,23.1,17.6,62.7,True,生活必需品,Household & Personal Products,RSI30以下／優良財務,2,49.6,37.2,29.8,24.8,False
IP,International Paper,SP500高配当,34.54,36.94,-6.496,-10.233,-15.525,10.934,16.226,33.2,31.2,4.16,MILD DIP,16149,5.292,5.39,1.86,5.61,0,37,57.2,39.6,False,False,False,False,False,1.23,False,53.1,0.0,—,35.7,False,4.3,12.1,-24.7,58.5,False,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
CLX,Clorox,配当貴族,103.04,108.37,-4.919,-9.068,-13.82,9.938,14.69,98.5,93.4,4.56,MILD DIP,13370,4.752,4.86,5.01,5.08,46,37,199.8,48.4,False,False,False,False,False,-99.65,False,-0.8,-16.2,減益,32.3,False,13.5,15.2,987.2,1.1,False,生活必需品,Household & Personal Products,—,0,167.0,125.2,100.2,83.5,False
MMM,3M,Dow30,144.35,148.55,-2.827,-7.28,-11.145,8.18,12.045,137.7,132.0,4.8,MILD DIP,16149,3.865,2.12,3.06,2.22,65,20,173.8,17.0,False,False,False,False,False,16.28,False,2.0,-19.9,減益,40.2,False,38.7,15.4,75.5,26.6,False,資本財,Conglomerates,—,0,102.0,76.5,61.2,51.0,False
SWK,Stanley Black & Decker,配当貴族,67.63,71.63,-5.586,-9.947,-15.15,10.864,16.067,64.5,60.8,4.84,MILD DIP,11584,5.203,4.94,3.34,5.18,56,42,185.8,63.6,True,False,False,False,False,1.16,False,-1.0,-19.3,減益,41.5,False,34.8,10.7,4.5,58.8,False,資本財,Tools & Accessories,半値,1,111.3,83.5,66.8,55.7,False
ADP,ADP,NASDAQ100,203.61,209.13,-2.64,-7.325,-11.326,8.682,12.683,193.8,185.4,5.05,MILD DIP,11584,4.002,3.2,6.52,3.36,48,35,318.8,36.1,False,False,True,False,False,12.83,False,6.2,11.5,増収増益,40.5,False,4.9,17.0,73.8,58.8,True,テクノロジー,Software - Application,優良財務／月足陽転,2,217.3,163.0,130.4,108.7,False
BDX,Becton Dickinson,配当貴族,154.96,159.8,-3.026,-7.776,-11.915,8.78,12.919,147.4,140.8,5.15,MILD DIP,13370,4.139,2.79,4.33,2.94,51,12,211.6,26.8,False,False,False,False,False,1.75,False,1.6,28.6,微増,35.2,False,45.8,11.5,7.0,56.4,False,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
9531.T,東京ガス,Nikkei225,7302.0,7469.86,-2.247,-7.25,-11.107,8.179,12.036,6928.3,6640.2,5.39,MILD DIP,6531,3.857,1.39,101.7,1.47,2,15,7810.3,6.5,False,False,False,False,False,1.54,False,0.0,0.0,—,43.4,False,81.1,26.9,12.1,58.3,True,公益,Utilities - Regulated Gas,優良財務,1,3390.0,2542.5,2034.0,1695.0,False
PEP,PepsiCo,NASDAQ100,153.21,156.29,-1.968,-6.998,-10.782,8.134,11.917,145.3,139.4,5.41,MILD DIP,13550,3.783,3.82,5.86,4.03,51,25,177.2,13.6,False,False,False,True,False,10.26,False,5.6,67.5,増収増益,43.1,False,58.4,16.8,42.8,27.9,False,生活必需品,Beverages - Non-Alcoholic,月足GC,1,195.3,146.5,117.2,97.7,False
ECL,Ecolab,配当貴族,262.26,271.31,-3.337,-8.333,-12.759,9.371,13.797,248.7,236.7,5.45,MILD DIP,13370,4.426,1.3,3.41,1.37,30,17,307.5,14.7,False,False,False,False,False,11.18,False,4.8,20.2,微増,40.8,False,46.4,27.1,22.5,52.1,True,素材,Specialty Chemicals,優良財務,1,113.7,85.2,68.2,56.8,False
GPC,Genuine Parts,配当貴族,103.84,106.18,-2.205,-7.28,-11.173,8.293,12.187,98.5,94.3,5.47,MILD DIP,11584,3.893,4.1,4.26,4.33,67,20,170.3,39.0,False,False,False,False,False,3.23,False,4.1,0.0,—,52.2,False,14.0,12.1,1.5,39.1,False,一般消費財,Auto Parts,—,0,142.0,106.5,85.2,71.0,False
HD,Home Depot,Dow30,318.77,337.43,-5.53,-10.467,-16.264,12.724,18.522,302.1,282.5,5.51,MILD DIP,11201,5.798,2.95,9.39,3.11,16,10,418.1,23.8,False,False,False,False,False,24.78,False,-3.8,-14.2,減益,34.3,False,3.1,19.5,145.5,16.3,False,一般消費財,Home Improvement Retail,—,0,313.0,234.8,187.8,156.5,False
SMCI,Super Micro Computer,NASDAQ100,22.67,27.02,-16.093,-20.529,-31.326,22.662,33.46,21.5,18.6,5.58,MILD DIP,4762,10.798,0.0,0.0,0.0,0,30,118.8,80.9,True,False,False,False,False,1.94,False,123.4,19.2,増収増益,30.6,False,7.4,7.5,13.2,57.1,True,テクノロジー,Computer Hardware,優良財務／半値,2,0.0,0.0,0.0,0.0,False
CMCSA,Comcast,NASDAQ100,27.79,29.3,-5.144,-10.156,-15.59,11.583,17.018,26.3,24.7,5.58,MILD DIP,11584,5.435,4.82,1.34,5.09,6,32,49.8,44.2,False,False,False,False,False,1.03,False,1.2,-52.5,減益,29.0,True,35.8,7.2,21.4,48.1,False,通信,Telecom Services,RSI30以下,1,44.7,33.5,26.8,22.3,False
ES,Eversource Energy,SP500高配当,69.49,70.9,-1.995,-7.213,-10.99,7.896,11.673,65.8,63.1,5.62,MILD DIP,13370,3.777,4.58,3.18,4.83,26,27,80.2,13.3,False,False,False,False,False,1.61,False,13.4,466.2,増収増益,37.3,False,71.3,13.6,10.8,35.1,False,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
AWK,American Water Works,配当貴族,135.37,136.62,-0.917,-6.284,-9.745,7.562,11.023,128.0,123.3,5.73,MILD DIP,4493,3.461,3.01,4.08,3.18,12,15,172.5,21.5,False,False,False,False,False,2.44,False,5.8,0.0,—,42.6,False,48.2,20.6,10.5,40.5,False,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
KVUE,Kenvue,配当貴族,16.73,17.62,-5.025,-10.263,-15.18,9.409,14.327,15.8,14.9,5.84,MILD DIP,709,4.918,5.08,0.85,5.38,2,39,24.6,32.1,False,False,False,False,False,2.98,False,3.2,11.2,微増,27.0,True,24.3,13.8,14.4,55.4,True,生活必需品,Household & Personal Products,RSI30以下／優良財務,2,28.3,21.2,17.0,14.2,False
MCD,McDonald's,Dow30,304.85,317.28,-3.918,-9.222,-14.185,10.627,15.59,288.0,272.3,5.84,MILD DIP,15014,4.962,2.46,7.49,2.6,48,20,339.2,10.1,False,False,False,False,False,-121.02,False,9.7,8.2,増収増益,25.7,True,36.7,21.2,0.0,0.0,False,一般消費財,Restaurants,RSI30以下,1,249.7,187.2,149.8,124.8,False
CHRW,C.H. Robinson,配当貴族,166.1,172.46,-3.688,-9.021,-13.884,10.431,15.293,156.9,148.5,5.86,MILD DIP,7137,4.863,1.88,3.12,1.99,14,15,199.9,16.9,False,False,False,False,False,10.66,False,-6.5,-8.5,減収減益,42.2,False,68.6,23.2,32.9,56.9,True,資本財,Integrated Freight & Logistics,優良財務,1,104.0,78.0,62.4,52.0,False
4661.T,OLC,Nikkei225,2674.0,2735.17,-2.237,-7.692,-11.763,8.591,12.662,2524.8,2413.4,5.91,MILD DIP,6272,4.071,0.55,14.7,0.58,0,22,5630.2,52.5,True,False,False,False,False,4.08,False,2.9,2.7,微増,35.2,False,6.6,30.6,0.0,76.1,False,一般消費財,Leisure,半値,1,490.0,367.5,294.0,245.0,False
JNJ,Johnson & Johnson,Dow30,238.41,240.81,-0.997,-6.718,-10.402,8.019,11.703,224.6,215.8,6.13,MILD DIP,16149,3.684,2.21,5.27,2.35,61,20,248.6,4.1,False,False,False,False,False,7.04,False,9.1,48.6,増収増益,50.7,False,87.9,19.0,35.0,62.3,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,175.7,131.8,105.4,87.8,False
V,Visa,Dow30,302.55,306.86,-1.405,-7.166,-11.171,8.852,12.857,284.9,272.6,6.21,MILD DIP,4517,4.005,0.9,2.73,0.96,17,20,371.2,18.5,False,False,False,False,False,15.1,False,14.6,17.4,増収増益,43.2,False,10.6,20.8,54.0,64.7,True,金融,Credit Services,優良財務,1,91.0,68.2,54.6,45.5,False
SHW,Sherwin-Williams,Dow30,313.96,322.01,-2.5,-8.236,-12.777,9.929,14.47,295.5,280.9,6.25,MILD DIP,11584,4.541,1.06,3.33,1.13,45,12,395.3,20.6,False,False,False,False,False,16.82,False,5.6,1.4,微増,44.8,False,15.9,23.4,59.4,24.6,False,素材,Specialty Chemicals,—,0,111.0,83.2,66.6,55.5,False
BMY,Bristol-Myers Squibb,SP500高配当,57.67,58.97,-2.212,-8.079,-12.376,9.11,13.407,54.2,51.7,6.38,MILD DIP,13550,4.297,4.37,2.52,4.65,4,17,69.5,17.0,False,False,False,False,False,6.36,False,1.3,1392.1,微増,44.3,False,74.4,9.4,40.4,28.2,False,ヘルスケア,Drug Manufacturers - General,—,0,84.0,63.0,50.4,42.0,False
TEAM,Atlassian,NASDAQ100,64.83,73.05,-11.253,-16.605,-25.212,17.825,26.432,60.9,54.6,6.42,MILD DIP,2571,8.607,0.0,0.0,0.0,0,20,458.1,85.8,True,False,False,False,False,10.82,False,23.3,0.0,—,30.3,False,0.3,11.7,-13.5,56.7,False,テクノロジー,Software - Application,半値,1,0.0,0.0,0.0,0.0,False
ITW,Illinois Tool Works,配当貴族,259.04,265.43,-2.409,-8.349,-12.831,9.576,14.058,243.3,231.4,6.48,MILD DIP,13356,4.481,3.02,7.83,3.22,60,17,297.7,13.0,False,False,False,False,False,23.18,False,4.1,7.3,微増,40.8,False,50.1,21.3,93.7,25.9,False,資本財,Specialty Industrial Machinery,—,0,261.0,195.8,156.6,130.5,False
CEG,Constellation Energy,NASDAQ100,272.58,301.31,-9.534,-15.048,-23.745,19.741,28.438,256.0,229.8,6.49,MILD DIP,1033,8.697,0.62,1.69,0.66,3,20,402.9,32.4,False,False,False,False,False,5.86,False,12.9,-48.9,減益,34.7,False,39.3,19.8,16.4,61.0,True,公益,Utilities - Independent Power Producers,優良財務,1,56.3,42.2,33.8,28.2,False
9434.T,ソフトバンク,Nikkei225,216.0,212.22,1.783,-4.474,-6.994,5.607,8.127,202.7,197.4,6.55,NEUTRAL,1755,2.52,4.12,8.9,4.39,0,30,237.4,9.0,False,False,False,False,True,3.61,False,0.0,0.0,—,55.7,False,33.7,18.6,17.6,40.4,False,通信,Telecom Services,高配当,1,296.7,222.5,178.0,148.3,False
KO,Coca-Cola,Dow30,75.91,76.43,-0.687,-6.799,-10.494,7.98,11.675,71.2,68.4,6.56,MILD DIP,16149,3.695,2.79,2.12,2.98,61,12,81.0,6.3,False,False,False,False,False,10.15,False,2.4,3.6,微増,40.8,False,63.4,22.0,43.3,41.7,False,生活必需品,Beverages - Non-Alcoholic,—,0,70.7,53.0,42.4,35.3,False
PPG,PPG Industries,配当貴族,102.24,105.07,-2.696,-8.699,-13.346,9.889,14.536,95.9,91.0,6.58,MILD DIP,11584,4.647,3.41,3.49,3.64,52,25,165.4,38.2,False,False,False,False,False,2.88,False,5.0,0.0,—,47.0,False,27.8,11.8,21.1,50.6,True,素材,Specialty Chemicals,優良財務,1,116.3,87.2,69.8,58.2,False
MSFT,Microsoft,Dow30,372.29,387.0,-3.8,-9.741,-15.168,11.97,17.397,349.3,328.3,6.58,MILD DIP,10070,5.428,0.97,3.6,1.03,20,30,539.8,31.0,False,False,False,False,False,7.08,False,16.7,59.8,増収増益,28.9,True,10.7,19.8,34.4,76.0,True,テクノロジー,Software - Infrastructure,RSI30以下／優良財務,2,120.0,90.0,72.0,60.0,False
O,Realty Income,配当貴族,62.23,62.77,-0.857,-6.985,-10.797,8.263,12.075,58.4,56.0,6.59,MILD DIP,7895,3.812,5.63,3.5,6.0,30,27,67.3,7.5,False,False,False,False,False,1.47,False,11.0,41.2,増収増益,39.1,False,66.9,35.4,2.7,57.6,False,不動産,REIT - Retail,—,0,116.8,87.6,70.1,58.4,False
9020.T,東日本旅客鉄道,Nikkei225,3608.0,3651.14,-1.182,-7.303,-11.074,7.78,11.551,3384.5,3246.8,6.6,MILD DIP,6531,3.771,1.94,70.1,2.07,3,10,4160.0,13.3,False,False,False,False,False,1.35,False,6.3,-5.8,減益,43.9,False,54.9,17.5,7.7,38.7,False,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
HON,Honeywell,Dow30,223.84,230.93,-3.071,-9.135,-13.934,10.061,14.86,209.8,198.8,6.67,MILD DIP,16149,4.799,2.15,4.81,2.29,15,10,248.0,9.8,False,False,False,False,False,10.23,False,-3.3,-76.4,減益,38.0,False,69.2,19.5,26.1,29.7,False,資本財,Conglomerates,—,0,160.3,120.2,96.2,80.2,False
UPS,United Parcel Service,SP500高配当,97.57,99.29,-1.733,-7.874,-11.932,8.358,12.416,91.5,87.4,6.67,MILD DIP,6616,4.058,6.69,6.53,7.14,16,35,190.2,48.7,False,False,False,False,True,5.1,False,-3.2,4.6,—,49.3,False,38.5,12.3,33.8,36.2,False,資本財,Integrated Freight & Logistics,高配当,1,217.7,163.2,130.6,108.8,False
T,AT&T,配当貴族,28.04,28.28,-0.854,-7.113,-10.953,8.249,12.09,26.3,25.2,6.74,MILD DIP,10652,3.841,4.96,1.39,5.29,0,22,29.1,3.6,False,False,False,False,False,1.79,False,3.6,-5.6,減益,52.5,False,74.4,11.0,18.8,44.6,False,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
BRO,Brown & Brown,配当貴族,66.37,67.7,-1.967,-8.385,-12.949,9.872,14.436,62.0,58.9,7.01,MILD DIP,11355,4.564,1.18,0.78,1.26,29,25,123.5,46.3,False,False,True,False,False,1.78,False,36.2,-16.2,減益,42.2,False,5.3,13.3,11.2,61.4,True,金融,Insurance Brokers,優良財務／月足陽転,2,26.0,19.5,15.6,13.0,False
AMGN,Amgen,Dow30,340.0,358.91,-5.268,-11.525,-17.754,13.391,19.619,317.5,295.2,7.07,MILD DIP,10761,6.229,3.01,10.24,3.22,14,25,388.2,12.4,False,False,False,False,False,21.16,False,8.6,112.1,増収増益,26.6,True,60.5,14.6,106.1,13.5,False,ヘルスケア,Drug Manufacturers - General,RSI30以下,1,341.3,256.0,204.8,170.7,False
CSGP,CoStar Group,NASDAQ100,39.48,43.35,-8.928,-15.0,-22.895,16.579,24.474,36.8,33.4,7.14,MILD DIP,6960,7.895,0.0,0.0,0.0,0,25,99.7,60.4,True,False,False,False,False,1.98,False,26.9,-25.9,減益,26.8,True,1.3,22.2,0.1,88.0,False,不動産,Real Estate Services,RSI30以下／半値,2,0.0,0.0,0.0,0.0,False
1605.T,INPEX,Nikkei225,4201.0,4446.4,-5.519,-11.862,-18.072,12.978,19.188,3919.0,3642.9,7.2,MILD DIP,6531,6.21,2.76,116.1,2.96,5,15,4900.0,14.3,False,False,False,False,False,1.03,False,-5.3,-25.2,減収減益,36.6,False,77.2,15.7,8.5,80.1,False,エネルギー,Oil & Gas E&P,セクター唯一安,1,3870.0,2902.5,2322.0,1935.0,True
INTU,Intuit,NASDAQ100,410.24,441.46,-7.072,-13.447,-20.617,15.233,22.404,382.1,350.4,7.37,MILD DIP,8300,7.17,1.13,4.64,1.21,14,30,804.4,49.0,False,False,False,False,False,5.97,False,17.4,48.5,増収増益,28.3,True,13.2,15.5,23.5,73.4,True,テクノロジー,Software - Application,RSI30以下／優良財務,2,154.7,116.0,92.8,77.3,False
AOS,A.O. Smith,配当貴族,64.19,66.96,-4.135,-10.725,-16.419,12.053,17.747,59.8,56.0,7.38,MILD DIP,10688,5.694,2.71,1.74,2.91,30,15,88.9,27.8,False,False,False,False,False,4.79,False,0.0,19.1,—,44.2,False,23.3,14.8,29.2,90.1,True,資本財,Specialty Industrial Machinery,優良財務,1,58.0,43.5,34.8,29.0,False
9022.T,東海旅客鉄道,Nikkei225,4179.0,4227.82,-1.155,-8.134,-12.347,8.722,12.936,3883.9,3705.8,7.6,MILD DIP,6269,4.214,0.79,33.0,0.85,3,25,4949.0,15.6,False,False,False,False,False,0.81,True,7.6,14.9,増収増益,40.3,False,68.2,9.8,11.4,51.1,True,資本財,Railroads,PBR1倍割れ／優良財務,2,1100.0,825.0,660.0,550.0,False
WDAY,Workday,NASDAQ100,127.51,134.95,-5.515,-12.235,-18.574,13.123,19.462,118.4,109.9,7.66,MILD DIP,3364,6.339,0.0,0.0,0.0,0,25,307.2,58.5,True,False,False,False,False,4.23,False,14.5,62.9,増収増益,39.6,False,6.2,10.2,8.2,67.1,False,テクノロジー,Software - Application,半値,1,0.0,0.0,0.0,0.0,False
7269.T,スズキ,Nikkei225,1853.0,1926.01,-3.791,-10.643,-16.169,11.461,16.987,1721.0,1614.6,7.67,MILD DIP,6531,5.526,2.51,46.6,2.71,3,25,2421.1,23.5,False,False,False,False,False,1.08,False,15.7,20.5,増収増益,40.2,False,38.6,10.5,13.4,84.5,True,一般消費財,Auto Manufacturers,優良財務,1,1553.3,1165.0,932.0,776.7,False
META,Meta Platforms,NASDAQ100,575.05,606.92,-5.251,-12.023,-18.607,14.314,20.899,534.0,494.0,7.7,MILD DIP,3466,6.584,0.38,2.2,0.41,1,20,788.1,27.0,False,False,False,False,False,6.7,False,23.8,10.7,増収増益,37.0,False,30.1,16.0,30.2,71.9,True,通信,Internet Content & Information,優良財務,1,73.3,55.0,44.0,36.7,False
D,Dominion Energy,SP500高配当,62.69,62.01,1.089,-6.135,-9.474,7.224,10.564,58.2,56.1,7.7,NEUTRAL,11584,3.34,4.28,2.68,4.6,0,20,73.3,14.4,False,False,False,False,False,1.96,False,20.4,365.5,増収増益,47.9,False,75.0,16.4,9.7,40.0,False,公益,Utilities - Regulated Electric,—,0,89.3,67.0,53.6,44.7,False
GEHC,GE HealthCare,NASDAQ100,69.73,72.11,-3.295,-10.215,-15.467,10.792,16.044,64.7,61.0,7.71,MILD DIP,804,5.252,0.26,0.18,0.28,2,15,93.6,25.5,False,False,False,False,False,3.06,False,7.1,-17.7,減益,41.9,False,37.6,12.5,22.4,50.3,True,ヘルスケア,Medical Devices,優良財務,1,6.0,4.5,3.6,3.0,False
7267.T,ホンダ,Nikkei225,1283.5,1319.23,-2.708,-9.785,-14.831,10.397,15.442,1190.1,1123.6,7.84,MILD DIP,6531,5.045,5.62,72.1,6.06,0,40,1725.7,25.6,False,False,True,False,True,0.4,True,-3.4,-41.2,減益,44.8,False,11.8,5.6,4.3,48.5,False,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ／月足陽転,3,2403.3,1802.5,1442.0,1201.7,False
XEL,Xcel Energy,NASDAQ100,80.54,80.08,0.575,-6.774,-10.374,7.624,11.224,74.7,71.8,7.88,NEUTRAL,13370,3.6,2.98,2.4,3.21,1,15,83.3,3.3,False,False,False,False,False,2.13,False,14.1,20.8,増収増益,45.5,False,80.6,17.8,9.4,39.6,False,公益,Utilities - Regulated Electric,—,0,80.0,60.0,48.0,40.0,False
TTD,The Trade Desk,NASDAQ100,20.7,24.51,-15.558,-21.803,-33.405,24.606,36.208,19.2,16.3,7.99,MILD DIP,2374,11.602,0.0,0.0,0.0,0,35,139.5,85.2,True,False,False,False,False,3.97,False,14.3,7.5,増収増益,25.3,True,0.5,8.7,16.3,85.1,True,通信,Advertising Agencies,RSI30以下／優良財務／半値,3,0.0,0.0,0.0,0.0,False
