ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
CL,Colgate-Palmolive,配当貴族,85.5,93.65,-8.7,-7.288,-11.194,8.337,12.243,86.8,83.2,-1.52,BUY ZONE,13309,3.906,3.02,2.58,2.97,52,45,105.0,18.6,False,False,False,False,False,1276.12,False,5.8,0.0,—,生活必需品,Household & Personal Products,—,0,86.0,64.5,51.6,43.0,False
EMR,Emerson Electric,配当貴族,129.9,143.03,-9.181,-7.928,-12.142,8.932,13.146,131.7,125.7,-1.36,BUY ZONE,13538,4.215,2.07,2.69,2.05,34,42,161.1,19.4,False,False,False,False,False,3.6,False,4.1,4.9,微増,資本財,Specialty Industrial Machinery,—,0,89.8,67.4,53.9,44.9,False
AOS,A.O. Smith,配当貴族,64.54,73.27,-11.921,-10.711,-16.402,12.055,17.747,65.4,61.3,-1.36,BUY ZONE,10676,5.691,2.7,1.74,2.66,31,40,88.9,27.4,False,False,False,False,False,4.81,False,0.0,19.1,—,資本財,Specialty Industrial Machinery,—,0,58.0,43.5,34.8,29.0,False
1803.T,清水建設,Nikkei225,2900.0,3286.88,-11.77,-10.569,-16.147,11.745,17.324,2939.5,2756.1,-1.34,BUY ZONE,6518,5.579,2.11,61.2,2.08,1,50,3578.0,18.9,False,False,False,False,False,2.19,False,8.5,19.6,増収増益,資本財,Engineering & Construction,—,0,2040.0,1530.0,1224.0,1020.0,False
CLX,Clorox,配当貴族,106.62,118.76,-10.219,-9.048,-13.794,9.934,14.68,108.0,102.4,-1.29,BUY ZONE,13358,4.746,5.78,6.16,5.7,38,57,199.8,46.6,False,False,False,False,False,-103.11,False,-0.8,-16.2,減益,生活必需品,Household & Personal Products,—,0,205.3,154.0,123.2,102.7,False
3402.T,東レ,Nikkei225,1097.5,1225.36,-10.434,-9.427,-14.297,10.052,14.921,1109.8,1050.2,-1.11,BUY ZONE,6518,4.87,1.87,20.5,1.85,1,45,1340.0,18.1,False,False,False,False,False,0.92,True,0.0,0.0,—,一般消費財,Textile Manufacturing,PBR1倍割れ,1,683.3,512.5,410.0,341.7,False
ABBV,AbbVie,配当貴族,206.23,226.44,-8.927,-7.926,-12.335,9.712,14.122,208.5,198.5,-1.09,BUY ZONE,3299,4.41,4.02,8.29,3.98,12,45,240.7,14.3,False,False,False,False,False,-111.48,False,10.0,0.0,—,ヘルスケア,Drug Manufacturers - General,—,0,276.3,207.2,165.8,138.2,False
7269.T,スズキ,Nikkei225,1919.0,2167.34,-11.458,-10.611,-16.13,11.462,16.98,1937.4,1817.8,-0.95,BUY ZONE,6518,5.518,2.43,46.6,2.41,3,50,2451.5,21.7,False,False,False,False,False,1.12,False,15.7,20.5,増収増益,一般消費財,Auto Manufacturers,—,0,1553.3,1165.0,932.0,776.7,False
6479.T,ミネベアミツミ,Nikkei225,2675.5,3094.16,-13.531,-12.922,-19.529,13.507,20.115,2694.3,2489.9,-0.7,BUY ZONE,6518,6.607,1.81,48.4,1.8,1,45,3635.5,26.4,False,False,False,False,False,1.27,False,22.8,18.2,増収増益,テクノロジー,Electronic Components,—,0,1613.3,1210.0,968.0,806.7,False
6473.T,ジェイテクト,Nikkei225,1670.0,1932.34,-13.576,-12.985,-19.647,13.663,20.325,1681.4,1552.7,-0.68,BUY ZONE,6518,6.662,3.59,60.0,3.57,4,59,2149.0,22.3,False,False,False,False,False,0.68,True,1.4,166.4,微増,一般消費財,Auto Parts,PBR1倍割れ,1,2000.0,1500.0,1200.0,1000.0,False
BDX,Becton Dickinson,配当貴族,156.53,170.83,-8.372,-7.766,-11.902,8.78,12.917,157.6,150.5,-0.66,BUY ZONE,13358,4.137,2.77,4.33,2.75,43,42,211.6,26.0,False,False,False,False,False,1.76,False,1.6,28.6,微増,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
5101.T,横浜ゴム,Nikkei225,6066.0,6847.36,-11.411,-10.957,-16.778,12.325,18.145,6097.1,5698.5,-0.51,BUY ZONE,6518,5.82,3.36,203.8,3.34,5,62,7982.0,24.0,False,False,False,False,False,0.93,True,14.7,182.9,増収増益,一般消費財,Auto Parts,PBR1倍割れ,1,6793.3,5095.0,4076.0,3396.7,False
SJM,J.M. Smucker,配当貴族,100.41,108.96,-7.85,-7.404,-11.298,8.171,12.065,100.9,96.7,-0.48,BUY ZONE,7874,3.894,5.44,5.46,5.41,16,57,144.7,30.6,False,False,False,False,False,2.05,False,7.0,0.0,—,生活必需品,Packaged Foods,—,0,182.0,136.5,109.2,91.0,False
5707.T,東邦亜鉛,Nikkei225,1270.0,1540.56,-17.562,-17.332,-26.096,17.723,26.487,1273.5,1138.5,-0.28,BUY ZONE,6518,8.764,0.0,0.0,0.0,0,55,9053.6,86.0,True,False,False,True,False,6.43,False,7.3,0.0,—,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
TFC,Truist Financial,配当貴族,43.88,48.42,-9.383,-9.183,-14.046,10.268,15.13,44.0,41.6,-0.22,BUY ZONE,11571,4.863,5.93,2.6,5.91,0,59,55.3,20.6,False,False,False,False,False,0.92,True,3.2,10.8,微増,金融,Banks - Regional,PBR1倍割れ,1,86.7,65.0,52.0,43.3,False
3407.T,旭化成,Nikkei225,1553.5,1723.02,-9.839,-9.662,-14.676,10.395,15.409,1556.5,1470.1,-0.2,BUY ZONE,6518,5.014,2.6,40.4,2.6,1,47,1884.5,17.6,False,False,False,False,False,1.05,False,0.8,44.7,微増,資本財,Conglomerates,—,0,1346.7,1010.0,808.0,673.3,False
6326.T,クボタ,Nikkei225,2580.5,2904.84,-11.166,-10.993,-16.753,12.044,17.803,2585.5,2418.2,-0.19,BUY ZONE,6518,5.759,2.11,54.4,2.1,0,50,3242.0,20.4,False,False,False,False,False,1.12,False,10.3,41.0,増収増益,資本財,Farm & Heavy Construction Machinery,—,0,1813.3,1360.0,1088.0,906.7,False
4519.T,中外製薬,Nikkei225,8650.0,9578.84,-9.697,-9.612,-14.758,10.974,16.12,8658.1,8165.2,-0.09,BUY ZONE,6518,5.146,1.52,131.5,1.52,9,45,10455.0,17.3,False,False,False,False,False,7.03,False,14.3,40.2,増収増益,ヘルスケア,Drug Manufacturers - General,—,0,4383.3,3287.5,2630.0,2191.7,False
DLTR,Dollar Tree,NASDAQ100,105.56,120.76,-12.588,-12.566,-19.247,14.156,20.837,105.6,97.5,-0.03,BUY ZONE,7787,6.681,0.0,0.0,0.0,0,50,174.1,39.4,False,False,False,True,False,5.58,False,9.0,0.0,—,生活必需品,Discount Stores,月足GC,1,0.0,0.0,0.0,0.0,False
6305.T,日立建機,Nikkei225,5432.0,6265.4,-13.302,-13.292,-20.302,14.749,21.76,5432.6,4993.4,-0.01,BUY ZONE,6259,7.01,3.29,178.7,3.29,1,52,7027.0,22.7,False,False,False,False,False,1.33,False,-0.1,-38.8,減益,資本財,Farm & Heavy Construction Machinery,—,0,5956.7,4467.5,3574.0,2978.3,False
5201.T,AGC,Nikkei225,5543.0,6211.24,-10.759,-10.815,-16.353,11.336,16.873,5539.5,5195.5,0.06,MILD DIP,6518,5.538,3.82,211.7,3.82,0,49,6930.0,20.0,False,False,False,False,False,0.79,True,2.5,139.4,微増,資本財,Conglomerates,PBR1倍割れ,1,7056.7,5292.5,4234.0,3528.3,False
9202.T,ANA HD,Nikkei225,2891.5,3165.22,-8.648,-8.828,-13.289,9.017,13.479,2885.8,2744.6,0.2,MILD DIP,6518,4.461,2.25,65.1,2.26,1,50,4432.1,34.8,False,False,False,False,False,0.94,True,13.9,18.0,増収増益,資本財,Airlines,PBR1倍割れ,1,2170.0,1627.5,1302.0,1085.0,False
LOW,Lowe's,配当貴族,229.71,259.51,-11.482,-11.682,-17.924,13.286,19.528,229.2,213.0,0.23,MILD DIP,11572,6.242,2.57,5.9,2.57,26,30,287.4,20.1,False,False,False,False,False,-12.99,False,10.9,-10.8,減益,一般消費財,Home Improvement Retail,—,0,196.7,147.5,118.0,98.3,False
3116.T,トヨタ紡織,Nikkei225,2621.0,2979.24,-12.025,-12.262,-18.637,13.239,19.615,2613.9,2424.0,0.27,MILD DIP,6256,6.375,0.0,0.0,0.0,0,35,3277.0,20.0,False,False,False,False,False,0.96,True,7.1,-24.2,減益,一般消費財,Auto Parts,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
6902.T,デンソー,Nikkei225,1915.5,2116.36,-9.491,-9.867,-14.989,10.624,15.747,1907.5,1799.1,0.42,MILD DIP,6518,5.123,3.39,64.9,3.4,4,54,2836.7,32.5,False,False,False,False,False,0.97,True,5.0,25.6,微増,一般消費財,Auto Parts,PBR1倍割れ,1,2163.3,1622.5,1298.0,1081.7,False
ITW,Illinois Tool Works,配当貴族,260.62,282.99,-7.904,-8.342,-12.823,9.579,14.059,259.4,246.7,0.48,MILD DIP,13344,4.48,2.96,7.72,2.98,30,32,299.6,13.0,False,False,False,False,False,23.32,False,4.1,7.3,微増,資本財,Specialty Industrial Machinery,—,0,257.3,193.0,154.4,128.7,False
8267.T,イオン,Nikkei225,1934.0,2142.79,-9.744,-10.187,-15.523,11.156,16.491,1924.5,1810.2,0.49,MILD DIP,6518,5.336,0.71,13.7,0.71,2,35,2868.7,32.6,False,False,False,False,False,4.63,False,0.0,0.0,—,一般消費財,Department Stores,—,0,456.7,342.5,274.0,228.3,False
GEHC,GE HealthCare,NASDAQ100,70.38,77.87,-9.624,-10.084,-15.316,10.842,16.073,70.0,65.9,0.51,MILD DIP,792,5.231,0.26,0.18,0.26,2,30,93.6,24.8,False,False,False,False,False,3.09,False,7.1,-17.7,減益,ヘルスケア,Medical Devices,—,0,6.0,4.5,3.6,3.0,False
4183.T,三井化学,Nikkei225,1931.0,2178.68,-11.368,-11.824,-17.83,12.2,18.206,1921.1,1790.2,0.52,MILD DIP,6518,6.006,3.88,74.9,3.9,5,47,2399.5,19.5,False,False,False,False,False,0.83,True,-9.7,-4.7,減益,素材,Specialty Chemicals,PBR1倍割れ,1,2496.7,1872.5,1498.0,1248.3,False
NXPI,NXP Semi,NASDAQ100,192.35,216.94,-11.333,-12.047,-18.579,14.08,20.612,190.8,176.6,0.81,MILD DIP,3904,6.532,2.31,4.44,2.33,0,35,282.9,32.0,False,False,False,False,False,4.84,False,7.2,-6.8,減益,テクノロジー,Semiconductors,—,0,148.0,111.0,88.8,74.0,False
4452.T,花王,Nikkei225,6017.0,6433.4,-6.472,-7.245,-10.999,7.769,11.522,5967.3,5725.8,0.83,MILD DIP,6518,3.754,2.6,156.4,2.62,12,35,8014.7,24.9,False,False,False,False,False,2.56,False,4.1,-1.5,減益,生活必需品,Household & Personal Products,—,0,5213.3,3910.0,3128.0,2606.7,False
HRL,Hormel Foods,配当貴族,22.37,24.0,-6.81,-7.583,-11.672,8.773,12.862,22.2,21.2,0.84,MILD DIP,11572,4.089,6.5,1.45,6.55,24,62,48.2,53.6,True,False,False,False,True,1.55,False,1.3,6.5,微増,生活必需品,Packaged Foods,高配当／半値,2,48.4,36.3,29.1,24.2,False
CTAS,Cintas,NASDAQ100,181.83,196.75,-7.582,-8.42,-13.048,10.089,14.716,180.2,171.1,0.92,MILD DIP,10705,4.627,0.95,1.72,0.95,4,35,226.1,19.6,False,False,False,False,False,16.32,False,9.3,11.0,増収増益,資本財,Specialty Business Services,—,0,57.3,43.0,34.4,28.7,False
KMB,Kimberly-Clark,配当貴族,98.58,104.54,-5.7,-6.605,-10.186,7.717,11.298,97.6,93.9,0.97,MILD DIP,11572,3.581,6.41,6.32,6.47,20,55,141.1,30.1,False,False,False,False,True,21.79,False,-0.6,11.0,—,生活必需品,Household & Personal Products,高配当,1,210.7,158.0,126.4,105.3,False
5713.T,住友金属鉱山,Nikkei225,9137.0,10427.84,-12.379,-13.281,-20.3,14.793,21.811,9042.9,8311.0,1.04,MILD DIP,6518,7.019,1.9,173.6,1.92,1,40,13050.0,30.0,False,False,False,True,False,1.3,False,0.0,0.0,—,素材,Other Industrial Metals & Mining,月足GC,1,5786.7,4340.0,3472.0,2893.3,False
BA,Boeing,Dow30,201.18,224.78,-10.499,-11.432,-17.452,12.647,18.667,199.1,185.6,1.05,MILD DIP,16137,6.02,4.09,8.22,4.13,0,50,430.3,53.2,True,False,False,True,False,28.98,False,57.1,0.0,—,資本財,Aerospace & Defense,半値／月足GC,2,274.0,205.5,164.4,137.0,False
HD,Home Depot,Dow30,328.21,362.54,-9.47,-10.454,-16.249,12.727,18.523,324.6,303.6,1.1,MILD DIP,11189,5.795,2.83,9.3,2.86,16,30,418.1,21.5,False,False,False,False,False,25.44,False,-3.8,-14.5,減益,一般消費財,Home Improvement Retail,—,0,310.0,232.5,186.0,155.0,False
NKE,Nike,Dow30,53.44,59.4,-10.034,-11.026,-16.91,12.509,18.393,52.9,49.4,1.12,MILD DIP,11392,5.884,3.03,1.62,3.07,24,45,165.2,67.6,True,False,False,False,False,5.61,False,0.6,-32.1,減益,一般消費財,Footwear & Accessories,半値,1,54.0,40.5,32.4,27.0,False
4612.T,日本ペイントHD,Nikkei225,988.5,1099.54,-10.099,-11.148,-17.055,12.48,18.388,977.0,912.0,1.18,MILD DIP,6259,5.907,0.0,0.0,0.0,5,40,2587.7,61.8,True,False,False,False,False,1.28,False,0.0,0.0,—,素材,Specialty Chemicals,半値,1,0.0,0.0,0.0,0.0,False
CPRT,Copart,NASDAQ100,32.52,36.27,-10.34,-11.432,-17.601,13.242,19.41,32.1,29.9,1.23,MILD DIP,8031,6.169,0.0,0.0,0.0,0,35,63.8,49.1,False,False,False,False,False,3.2,False,-3.6,-10.0,減益,資本財,Specialty Business Services,—,0,0.0,0.0,0.0,0.0,False
8233.T,高島屋,Nikkei225,1798.0,1999.35,-10.071,-11.19,-16.936,11.794,17.54,1775.6,1660.7,1.26,MILD DIP,6518,5.746,1.89,34.0,1.91,3,30,2372.2,24.2,False,False,False,False,False,1.1,False,-1.6,27.7,—,一般消費財,Department Stores,—,0,1133.3,850.0,680.0,566.7,False
PEP,PepsiCo,NASDAQ100,152.74,161.97,-5.698,-6.993,-10.776,8.136,11.918,150.6,144.5,1.39,MILD DIP,13538,3.782,3.84,5.87,3.9,27,40,177.2,13.8,False,False,False,False,False,10.23,False,5.6,67.5,増収増益,生活必需品,Beverages - Non-Alcoholic,—,0,195.7,146.8,117.4,97.8,False
6472.T,NTN,Nikkei225,334.3,382.72,-12.652,-13.941,-21.038,14.445,21.541,329.4,302.2,1.5,MILD DIP,6518,7.096,3.29,11.0,3.34,3,57,769.0,56.5,True,False,False,False,False,0.72,True,-0.2,0.0,—,資本財,Tools & Accessories,PBR1倍割れ／半値,2,366.7,275.0,220.0,183.3,False
CHD,Church & Dwight,配当貴族,94.58,101.13,-6.48,-7.931,-12.274,9.442,13.785,93.1,88.7,1.58,MILD DIP,11572,4.343,1.57,1.49,1.6,29,30,111.7,15.4,False,False,False,False,False,5.59,False,3.9,-20.8,減益,生活必需品,Household & Personal Products,—,0,49.6,37.2,29.8,24.8,False
7203.T,トヨタ自動車,Nikkei225,3325.0,3591.8,-7.428,-8.971,-13.681,9.867,14.576,3269.6,3100.4,1.7,MILD DIP,6691,4.71,2.88,95.8,2.93,6,35,3944.0,15.7,False,False,False,False,False,1.11,False,8.6,-42.3,減益,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
KHC,Kraft Heinz,NASDAQ100,21.76,23.58,-7.702,-9.313,-13.827,8.741,13.255,21.4,20.3,1.78,MILD DIP,2669,4.514,7.35,1.6,7.48,0,65,63.0,65.5,True,False,False,False,True,0.62,True,-3.4,-69.2,減益,生活必需品,Packaged Foods,高配当／PBR1倍割れ／半値,3,53.3,40.0,32.0,26.7,False
7261.T,マツダ,Nikkei225,1089.0,1255.82,-13.284,-14.964,-22.501,15.184,22.721,1067.9,973.2,1.98,MILD DIP,6518,7.537,5.05,55.0,5.15,0,70,2953.1,63.1,True,False,False,True,True,0.38,True,-2.5,-44.6,減益,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ／半値／月足GC,4,1833.3,1375.0,1100.0,916.7,False
8331.T,千葉銀行,Nikkei225,2003.5,2183.44,-8.241,-10.086,-15.33,10.893,16.138,1963.2,1848.7,2.05,MILD DIP,6518,5.245,2.52,50.5,2.57,11,40,2414.0,17.0,False,False,False,False,False,1.13,False,31.2,49.3,増収増益,金融,Banks - Regional,—,0,1683.3,1262.5,1010.0,841.7,False
7211.T,三菱自動車,Nikkei225,347.3,400.13,-13.204,-14.995,-22.363,14.48,21.848,340.1,310.6,2.11,MILD DIP,6518,7.369,2.88,10.0,2.94,0,50,3981.9,91.3,True,False,False,False,False,0.52,True,4.9,0.0,—,一般消費財,Auto Manufacturers,PBR1倍割れ／半値,2,333.3,250.0,200.0,166.7,False
6178.T,日本郵政,Nikkei225,1808.5,1921.84,-5.897,-7.852,-11.892,8.306,12.346,1770.9,1693.3,2.12,MILD DIP,2531,4.04,2.77,50.1,2.83,0,40,2091.5,13.5,False,False,False,False,False,0.53,True,0.0,0.0,—,金融,Banks - Regional,PBR1倍割れ,1,1670.0,1252.5,1002.0,835.0,False
7911.T,凸版印刷(注:代替),Nikkei225,4659.0,5023.52,-7.256,-9.316,-14.117,9.89,14.692,4555.6,4314.4,2.27,MILD DIP,6518,4.801,1.2,55.9,1.23,1,30,5823.0,20.0,False,False,False,False,False,1.0,False,0.0,0.0,—,資本財,Conglomerates,—,0,1863.3,1397.5,1118.0,931.7,False
3861.T,王子HD,Nikkei225,875.3,945.87,-7.461,-9.515,-14.386,9.97,14.841,855.9,809.8,2.27,MILD DIP,6518,4.871,4.11,36.0,4.21,4,55,987.9,11.4,False,False,False,False,True,0.75,True,3.7,-17.1,減益,素材,Paper & Paper Products,高配当／PBR1倍割れ,2,1200.0,900.0,720.0,600.0,False
7270.T,SUBARU,Nikkei225,2559.0,2836.76,-9.791,-11.796,-17.914,12.676,18.794,2502.1,2328.6,2.27,MILD DIP,6518,6.118,4.58,117.2,4.68,4,55,3637.4,29.6,False,False,False,False,True,0.67,True,-10.8,0.0,—,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,3906.7,2930.0,2344.0,1953.3,False
KDP,Keurig Dr Pepper,NASDAQ100,27.15,28.81,-5.774,-7.897,-12.183,9.249,13.535,26.5,25.3,2.31,MILD DIP,4471,4.286,3.46,0.94,3.54,5,35,36.5,25.6,False,False,False,False,False,1.45,False,10.5,0.0,—,生活必需品,Beverages - Non-Alcoholic,—,0,31.3,23.5,18.8,15.7,False
8801.T,三井不動産,Nikkei225,1814.0,1994.8,-9.064,-11.131,-16.938,12.097,17.903,1772.8,1656.9,2.33,MILD DIP,6518,5.807,1.92,34.8,1.96,4,35,2147.5,15.5,False,False,False,False,False,1.56,False,22.2,22.4,増収増益,不動産,Real Estate - Diversified,—,0,1160.0,870.0,696.0,580.0,False
1812.T,鹿島建設,Nikkei225,6099.0,6662.56,-8.459,-10.57,-16.167,11.817,17.414,5958.3,5585.4,2.36,MILD DIP,6518,5.597,2.22,135.4,2.27,5,35,7696.0,20.8,False,False,False,False,False,2.13,False,0.0,0.0,—,資本財,Engineering & Construction,—,0,4513.3,3385.0,2708.0,2256.7,False
5108.T,ブリヂストン,Nikkei225,3271.0,3542.72,-7.67,-9.807,-14.892,10.534,15.619,3195.3,3015.1,2.37,MILD DIP,6518,5.085,4.09,133.8,4.19,5,50,3817.0,14.3,False,False,False,False,True,1.14,False,0.0,0.0,—,一般消費財,Auto Parts,高配当,1,4460.0,3345.0,2676.0,2230.0,False
3405.T,クラレ,Nikkei225,1631.5,1750.92,-6.82,-9.032,-13.674,9.536,14.178,1592.8,1511.5,2.43,MILD DIP,6518,4.642,3.68,60.0,3.77,0,47,2280.5,28.5,False,False,False,False,False,0.67,True,0.0,0.0,—,素材,Chemicals,PBR1倍割れ,1,2000.0,1500.0,1200.0,1000.0,False
PCAR,PACCAR,NASDAQ100,112.85,121.87,-7.404,-9.631,-14.812,11.09,16.27,110.1,103.8,2.47,MILD DIP,11572,5.18,3.29,3.71,3.37,0,35,129.5,12.8,False,False,False,False,False,3.08,False,-13.7,-35.9,減収減益,資本財,Farm & Heavy Construction Machinery,—,0,123.7,92.8,74.2,61.8,False
