ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
BF-B,Brown-Forman,配当貴族,22.8,26.45,-13.785,-7.875,-12.092,8.993,13.21,24.4,23.2,-6.42,STRONG BUY,11573,4.217,5.01,1.14,4.69,3,69,73.4,69.0,True,False,False,False,False,2.56,False,2.0,1.3,微増,生活必需品,Beverages - Wineries & Distilleries,半値,1,38.1,28.6,22.9,19.1,False
SWK,Stanley Black & Decker,配当貴族,67.28,79.46,-15.332,-9.933,-15.133,10.865,16.065,71.6,67.4,-5.99,STRONG BUY,11573,5.2,4.92,3.31,4.62,28,67,185.8,63.8,True,False,False,False,False,1.15,False,-1.0,-19.3,減益,資本財,Tools & Accessories,半値,1,110.3,82.8,66.2,55.2,False
7201.T,日産自動車,Nikkei225,331.3,399.99,-17.173,-11.977,-18.039,12.269,18.331,352.1,327.8,-5.9,BUY ZONE,6519,6.062,0.0,0.0,0.0,0,55,1029.7,67.8,True,False,False,False,False,0.24,True,-5.1,0.0,—,一般消費財,Auto Manufacturers,PBR1倍割れ／半値,2,0.0,0.0,0.0,0.0,False
1803.T,清水建設,Nikkei225,2743.5,3258.22,-15.798,-10.578,-16.16,11.749,17.331,2913.6,2731.7,-5.84,BUY ZONE,6519,5.582,2.23,61.2,2.1,1,50,3578.0,23.3,False,False,False,False,False,2.07,False,8.5,19.6,増収増益,資本財,Engineering & Construction,—,0,2040.0,1530.0,1224.0,1020.0,False
6326.T,クボタ,Nikkei225,2426.5,2872.22,-15.518,-11.002,-16.764,12.047,17.81,2556.2,2390.7,-5.07,BUY ZONE,6519,5.762,2.24,54.4,2.13,0,50,3242.0,25.2,False,False,False,False,False,1.05,False,10.3,41.0,増収増益,資本財,Farm & Heavy Construction Machinery,—,0,1813.3,1360.0,1088.0,906.7,False
3402.T,東レ,Nikkei225,1049.0,1218.8,-13.932,-9.435,-14.308,10.055,14.928,1103.8,1044.4,-4.96,BUY ZONE,6519,4.873,1.95,20.5,1.86,1,45,1340.0,21.7,False,False,False,False,False,0.88,True,0.0,0.0,—,一般消費財,Textile Manufacturing,PBR1倍割れ,1,683.3,512.5,410.0,341.7,False
4183.T,三井化学,Nikkei225,1810.5,2155.12,-15.991,-11.832,-17.841,12.203,18.212,1900.1,1770.6,-4.72,BUY ZONE,6519,6.009,4.14,74.9,3.94,5,65,2399.5,24.5,False,False,False,False,True,0.78,True,-9.7,-4.7,減益,素材,Specialty Chemicals,高配当／PBR1倍割れ,2,2496.7,1872.5,1498.0,1248.3,False
3407.T,旭化成,Nikkei225,1474.5,1711.48,-13.846,-9.67,-14.687,10.398,15.415,1546.0,1460.1,-4.62,BUY ZONE,6519,5.017,2.74,40.4,2.61,1,47,1884.5,21.8,False,False,False,False,False,1.0,False,0.8,44.7,微増,資本財,Conglomerates,—,0,1346.7,1010.0,808.0,673.3,False
6479.T,ミネベアミツミ,Nikkei225,2541.0,3055.92,-16.85,-12.931,-19.541,13.51,20.121,2660.8,2458.8,-4.5,BUY ZONE,6519,6.61,1.9,48.4,1.82,1,50,3635.5,30.1,False,False,False,False,False,1.21,False,22.8,18.2,増収増益,テクノロジー,Electronic Components,—,0,1613.3,1210.0,968.0,806.7,False
7186.T,コンコルディアFG,Nikkei225,1333.0,1551.0,-14.055,-10.005,-15.385,11.514,16.894,1395.8,1312.4,-4.5,BUY ZONE,2432,5.38,2.76,36.8,2.64,5,50,1703.0,21.7,False,False,False,False,False,1.08,False,17.5,65.7,増収増益,金融,Banks - Regional,—,0,1226.7,920.0,736.0,613.3,False
8801.T,三井不動産,Nikkei225,1685.0,1976.3,-14.74,-11.138,-16.948,12.099,17.909,1756.2,1641.4,-4.05,BUY ZONE,6519,5.809,2.07,34.8,1.98,4,50,2147.5,21.5,False,False,False,False,False,1.44,False,22.2,22.4,増収増益,不動産,Real Estate - Diversified,—,0,1160.0,870.0,696.0,580.0,False
5831.T,しずおかFG,Nikkei225,2510.0,2823.34,-11.098,-7.536,-12.183,11.051,15.697,2610.6,2479.4,-3.85,BUY ZONE,824,4.647,3.1,77.8,2.98,2,52,3144.0,20.2,False,False,False,False,False,1.08,False,0.0,0.0,—,金融,Banks - Regional,—,0,2593.3,1945.0,1556.0,1296.7,False
6305.T,日立建機,Nikkei225,5181.0,6211.24,-16.587,-13.3,-20.313,14.752,21.766,5385.1,4949.5,-3.79,BUY ZONE,6260,7.013,3.45,178.7,3.32,1,52,7027.0,26.3,False,False,False,False,False,1.27,False,-0.1,-38.8,減益,資本財,Farm & Heavy Construction Machinery,—,0,5956.7,4467.5,3574.0,2978.3,False
6273.T,SMC,Nikkei225,60330.0,69961.2,-13.766,-10.429,-15.843,11.227,16.641,62665.1,58877.5,-3.73,BUY ZONE,6260,5.414,1.67,1005.5,1.6,0,47,88444.1,31.8,False,False,False,False,False,1.87,False,7.3,1.6,微増,資本財,Specialty Industrial Machinery,—,0,33516.7,25137.5,20110.0,16758.3,False
1801.T,大成建設,Nikkei225,15565.0,18058.6,-13.808,-10.52,-16.134,11.935,17.549,16158.7,15145.0,-3.67,BUY ZONE,6519,5.614,1.71,266.8,1.65,1,40,20390.0,23.7,False,False,False,False,False,2.94,False,-9.6,11.3,—,資本財,Engineering & Construction,—,0,8893.3,6670.0,5336.0,4446.7,False
9843.T,ニトリHD,Nikkei225,2616.0,2991.48,-12.552,-9.335,-14.311,10.568,15.544,2712.2,2563.4,-3.55,BUY ZONE,5784,4.976,1.35,35.4,1.31,1,45,4735.2,44.8,False,False,False,False,False,1.52,False,0.0,0.0,—,一般消費財,"Furnishings, Fixtures & Appliances",—,0,1180.0,885.0,708.0,590.0,False
7267.T,ホンダ,Nikkei225,1284.0,1475.2,-12.961,-9.759,-14.799,10.398,15.437,1331.2,1256.9,-3.55,BUY ZONE,6519,5.039,5.62,72.1,5.42,0,65,1771.9,27.5,False,False,False,False,True,0.4,True,-3.4,-41.2,減益,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,2403.3,1802.5,1442.0,1201.7,False
MMM,3M,Dow30,141.2,157.84,-10.545,-7.273,-11.136,8.181,12.044,146.4,140.3,-3.53,BUY ZONE,16138,3.863,2.17,3.06,2.09,0,40,173.8,18.8,False,False,False,False,False,15.92,False,2.0,-19.9,減益,資本財,Conglomerates,—,0,102.0,76.5,61.2,51.0,False
5201.T,AGC,Nikkei225,5310.0,6169.04,-13.925,-10.822,-16.362,11.338,16.878,5501.4,5159.7,-3.48,BUY ZONE,6519,5.54,3.99,211.7,3.85,0,59,6930.0,23.4,False,False,False,False,False,0.76,True,2.5,139.4,微増,資本財,Conglomerates,PBR1倍割れ,1,7056.7,5292.5,4234.0,3528.3,False
6361.T,荏原製作所,Nikkei225,4365.0,5234.24,-16.607,-13.599,-20.624,14.503,21.528,4522.4,4154.7,-3.48,BUY ZONE,6519,7.025,1.56,68.0,1.5,5,40,5680.0,23.2,False,False,False,False,False,3.92,False,0.0,0.0,—,資本財,Specialty Industrial Machinery,—,0,2266.7,1700.0,1360.0,1133.3,False
5101.T,横浜ゴム,Nikkei225,5859.0,6806.64,-13.922,-10.964,-16.787,12.327,18.15,6060.3,5664.0,-3.32,BUY ZONE,6519,5.823,3.48,203.8,3.36,5,62,7982.0,26.6,False,False,False,False,False,0.9,True,14.7,182.9,増収増益,一般消費財,Auto Parts,PBR1倍割れ,1,6793.3,5095.0,4076.0,3396.7,False
SHW,Sherwin-Williams,Dow30,303.53,341.34,-11.077,-8.23,-12.771,9.932,14.473,313.2,297.7,-3.1,BUY ZONE,11573,4.541,1.09,3.3,1.05,40,42,395.3,23.2,False,False,False,False,False,16.26,False,5.6,1.4,微増,素材,Specialty Chemicals,—,0,110.0,82.5,66.0,55.0,False
ECL,Ecolab,配当貴族,256.48,288.48,-11.094,-8.325,-12.749,9.372,13.797,264.5,251.7,-3.02,BUY ZONE,13359,4.424,1.33,3.41,1.29,23,40,307.5,16.6,False,False,False,False,False,10.93,False,17.8,0.0,—,素材,Specialty Chemicals,—,0,113.7,85.2,68.2,56.8,False
6472.T,NTN,Nikkei225,316.6,378.97,-16.457,-13.949,-21.048,14.447,21.546,326.1,299.2,-2.92,BUY ZONE,6519,7.099,3.47,11.0,3.37,3,67,769.0,58.8,True,False,False,False,False,0.68,True,-0.2,0.0,—,資本財,Tools & Accessories,PBR1倍割れ／半値,2,366.7,275.0,220.0,183.3,False
1812.T,鹿島建設,Nikkei225,5733.0,6587.4,-12.97,-10.576,-16.175,11.819,17.418,5890.7,5521.9,-2.68,BUY ZONE,6519,5.599,2.36,135.4,2.3,5,45,7696.0,25.5,False,False,False,False,False,2.01,False,0.0,0.0,—,資本財,Engineering & Construction,—,0,4513.3,3385.0,2708.0,2256.7,False
6473.T,ジェイテクト,Nikkei225,1624.0,1914.9,-15.191,-12.992,-19.656,13.665,20.329,1666.1,1538.5,-2.53,BUY ZONE,6519,6.664,3.69,60.0,3.6,4,59,2149.0,24.4,False,False,False,False,False,0.66,True,1.4,166.4,微増,一般消費財,Auto Parts,PBR1倍割れ,1,2000.0,1500.0,1200.0,1000.0,False
EMR,Emerson Electric,配当貴族,128.15,142.38,-9.994,-7.93,-12.145,8.932,13.148,131.1,125.1,-2.24,BUY ZONE,13539,4.216,2.1,2.69,2.06,34,42,161.1,20.4,False,False,False,False,False,3.55,False,4.1,4.9,微増,資本財,Specialty Industrial Machinery,—,0,89.8,67.4,53.9,44.9,False
8802.T,三菱地所,Nikkei225,4298.0,4920.6,-12.653,-10.795,-16.393,11.599,17.197,4389.4,4114.0,-2.08,BUY ZONE,6519,5.598,1.11,47.8,1.09,2,45,5308.0,19.0,False,False,False,False,False,2.06,False,14.8,81.3,増収増益,不動産,Real Estate - Diversified,—,0,1593.3,1195.0,956.0,796.7,False
7269.T,スズキ,Nikkei225,1882.0,2148.5,-12.404,-10.617,-16.137,11.464,16.984,1920.4,1801.8,-2.0,BUY ZONE,6519,5.52,2.48,46.6,2.43,3,50,2451.5,23.2,False,False,False,False,False,1.1,False,15.7,20.5,増収増益,一般消費財,Auto Manufacturers,—,0,1553.3,1165.0,932.0,776.7,False
3116.T,トヨタ紡織,Nikkei225,2540.5,2953.82,-13.993,-12.268,-18.645,13.241,19.619,2591.4,2403.1,-1.97,BUY ZONE,6257,6.377,0.0,0.0,0.0,0,45,3277.0,22.5,False,False,False,False,False,0.93,True,7.1,-24.2,減益,一般消費財,Auto Parts,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
6902.T,デンソー,Nikkei225,1864.0,2104.68,-11.435,-9.872,-14.996,10.626,15.75,1896.9,1789.1,-1.73,BUY ZONE,6519,5.124,3.48,64.9,3.42,4,64,2836.7,34.3,False,False,False,False,False,0.95,True,5.0,25.6,微増,一般消費財,Auto Parts,PBR1倍割れ,1,2163.3,1622.5,1298.0,1081.7,False
6370.T,栗田工業,Nikkei225,7186.0,8105.08,-11.34,-9.786,-14.907,10.699,15.821,7311.9,6896.8,-1.72,BUY ZONE,6260,5.121,0.0,0.0,0.0,16,40,8733.0,17.7,False,False,False,False,False,2.25,False,0.0,13.0,—,資本財,Pollution & Treatment Controls,—,0,0.0,0.0,0.0,0.0,False
PG,Procter & Gamble,Dow30,144.28,156.6,-7.865,-6.304,-9.712,7.329,10.737,146.7,141.4,-1.67,BUY ZONE,16138,3.408,2.94,4.24,2.89,22,40,173.8,17.0,False,False,False,False,False,6.41,False,1.5,-5.4,減益,生活必需品,Household & Personal Products,—,0,141.3,106.0,84.8,70.7,False
BDX,Becton Dickinson,配当貴族,154.13,169.93,-9.298,-7.768,-11.905,8.781,12.918,156.7,149.7,-1.66,BUY ZONE,13359,4.137,2.81,4.33,2.76,43,42,211.6,27.2,False,False,False,False,False,1.74,False,1.6,28.6,微増,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
CL,Colgate-Palmolive,配当貴族,85.12,93.21,-8.675,-7.29,-11.196,8.338,12.245,86.4,82.8,-1.49,BUY ZONE,13310,3.907,3.03,2.58,2.99,52,45,105.0,19.0,False,False,False,False,False,1270.45,False,5.8,0.0,—,生活必需品,Household & Personal Products,—,0,86.0,64.5,51.6,43.0,False
ABBV,AbbVie,配当貴族,205.07,225.55,-9.079,-7.934,-12.347,9.715,14.127,207.7,197.7,-1.24,BUY ZONE,3300,4.412,4.04,8.29,3.99,12,45,240.7,14.8,False,False,False,False,False,-110.85,False,10.0,0.0,—,ヘルスケア,Drug Manufacturers - General,—,0,276.3,207.2,165.8,138.2,False
6645.T,オムロン,Nikkei225,4293.0,4887.08,-12.156,-11.061,-16.734,11.629,17.302,4346.5,4069.3,-1.23,BUY ZONE,6257,5.673,2.42,104.1,2.4,0,55,11189.8,61.6,True,False,False,False,False,1.04,False,7.7,-49.6,減益,テクノロジー,Electronic Components,半値,1,3470.0,2602.5,2082.0,1735.0,False
BA,Boeing,Dow30,195.12,223.01,-12.506,-11.434,-17.455,12.648,18.668,197.5,184.1,-1.21,BUY ZONE,16138,6.02,4.21,8.22,4.16,0,55,430.3,54.7,True,False,False,False,False,28.1,False,57.1,0.0,—,資本財,Aerospace & Defense,半値,1,274.0,205.5,164.4,137.0,False
AOS,A.O. Smith,配当貴族,64.09,72.65,-11.787,-10.714,-16.406,12.056,17.749,64.9,60.7,-1.2,BUY ZONE,10677,5.692,2.71,1.74,2.68,31,40,88.9,27.9,False,False,False,False,False,4.78,False,0.0,19.1,—,資本財,Specialty Industrial Machinery,—,0,58.0,43.5,34.8,29.0,False
SJM,J.M. Smucker,配当貴族,99.37,108.54,-8.45,-7.407,-11.302,8.172,12.067,100.5,96.3,-1.13,BUY ZONE,7875,3.895,5.49,5.46,5.43,16,57,144.7,31.3,False,False,False,False,False,2.02,False,7.0,0.0,—,生活必需品,Packaged Foods,—,0,182.0,136.5,109.2,91.0,False
CLX,Clorox,配当貴族,106.15,118.02,-10.055,-9.05,-13.797,9.935,14.681,107.3,101.7,-1.1,BUY ZONE,13359,4.746,5.8,6.16,5.74,38,57,199.8,46.9,False,False,False,False,False,-102.66,False,-0.8,-16.2,減益,生活必需品,Household & Personal Products,—,0,205.3,154.0,123.2,102.7,False
LOW,Lowe's,配当貴族,224.63,257.07,-12.619,-11.685,-17.928,13.287,19.53,227.0,211.0,-1.06,BUY ZONE,11573,6.243,2.63,5.9,2.6,26,40,287.4,21.8,False,False,False,False,False,-12.71,False,10.9,-10.8,減益,一般消費財,Home Improvement Retail,—,0,196.7,147.5,118.0,98.3,False
4005.T,住友化学,Nikkei225,459.0,525.1,-12.588,-11.664,-17.587,12.029,17.952,463.9,432.7,-1.05,BUY ZONE,6519,5.923,2.75,12.6,2.72,1,55,673.2,31.8,False,False,False,False,False,0.73,True,-7.9,35.7,—,素材,Chemicals,PBR1倍割れ,1,420.0,315.0,252.0,210.0,False
5703.T,日本軽金属HD,Nikkei225,2544.0,2932.48,-13.247,-12.34,-18.721,13.187,19.568,2570.6,2383.5,-1.04,BUY ZONE,6519,6.382,0.0,0.0,0.0,2,47,3175.0,19.9,False,False,False,False,False,0.65,True,3.9,28.6,微増,素材,Aluminum,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
2802.T,味の素,Nikkei225,4176.0,4570.36,-8.629,-7.718,-11.808,8.642,12.732,4217.6,4030.7,-0.99,BUY ZONE,6519,4.09,1.15,48.0,1.14,5,42,4968.0,15.9,False,False,False,False,False,5.41,False,4.5,23.8,微増,生活必需品,Packaged Foods,—,0,1600.0,1200.0,960.0,800.0,False
8267.T,イオン,Nikkei225,1891.5,2126.74,-11.061,-10.192,-15.529,11.157,16.494,1910.0,1796.5,-0.97,BUY ZONE,6519,5.337,0.72,13.7,0.72,2,45,2868.7,34.1,False,False,False,False,False,4.53,False,0.0,0.0,—,一般消費財,Department Stores,—,0,456.7,342.5,274.0,228.3,False
6103.T,オークマ,Nikkei225,3590.0,4227.0,-15.07,-14.364,-21.784,15.316,22.737,3619.9,3306.2,-0.82,BUY ZONE,6519,7.42,2.79,100.1,2.77,0,50,4665.0,23.0,False,False,False,False,False,0.9,True,0.0,0.0,—,資本財,Specialty Industrial Machinery,PBR1倍割れ,1,3336.7,2502.5,2002.0,1668.3,False
5714.T,DOWAホールディングス,Nikkei225,8710.0,10030.76,-13.167,-12.607,-19.228,13.876,20.497,8766.2,8102.0,-0.64,BUY ZONE,6519,6.621,2.85,248.5,2.83,1,45,11830.0,26.4,False,False,False,False,False,1.28,False,0.0,0.0,—,素材,Other Industrial Metals & Mining,—,0,8283.3,6212.5,4970.0,4141.7,False
6141.T,DMG森精機,Nikkei225,2377.5,2787.22,-14.7,-14.151,-21.42,14.921,22.189,2392.8,2190.2,-0.64,BUY ZONE,6257,7.268,0.0,0.0,0.0,5,50,4457.0,46.7,False,False,False,False,False,0.97,True,14.5,-79.5,減益,資本財,Tools & Accessories,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
2503.T,キリンHD,Nikkei225,2390.0,2607.68,-8.348,-7.789,-11.82,8.334,12.365,2404.6,2299.4,-0.61,BUY ZONE,6519,4.031,3.36,80.4,3.34,1,52,2742.0,12.8,False,False,False,False,False,1.5,False,6.0,0.0,—,生活必需品,Beverages - Brewers,—,0,2680.0,2010.0,1608.0,1340.0,False
6971.T,京セラ,Nikkei225,2336.0,2607.64,-10.417,-9.929,-14.97,10.235,15.276,2348.7,2217.3,-0.54,BUY ZONE,6519,5.041,2.17,50.6,2.15,0,50,2779.5,16.0,False,False,False,False,False,0.94,True,7.5,0.0,—,資本財,Conglomerates,PBR1倍割れ,1,1686.7,1265.0,1012.0,843.3,False
8053.T,住友商事,Nikkei225,5472.0,6104.44,-10.36,-9.87,-15.057,10.882,16.07,5502.0,5185.3,-0.54,BUY ZONE,6519,5.188,2.56,140.2,2.55,2,45,6739.0,18.8,False,False,False,False,False,1.44,False,2.5,-33.4,減益,資本財,Conglomerates,—,0,4673.3,3505.0,2804.0,2336.7,False
HD,Home Depot,Dow30,320.75,359.87,-10.87,-10.456,-16.252,12.728,18.524,322.2,301.4,-0.46,BUY ZONE,11190,5.796,2.9,9.3,2.89,16,40,418.1,23.3,False,False,False,False,False,24.93,False,-3.8,-14.2,減益,一般消費財,Home Improvement Retail,—,0,310.0,232.5,186.0,155.0,False
6954.T,ファナック,Nikkei225,5651.0,6360.0,-11.148,-10.815,-16.391,11.49,17.067,5672.2,5317.5,-0.37,BUY ZONE,6519,5.576,1.85,104.5,1.84,1,45,7113.0,20.6,False,False,False,False,False,2.94,False,9.5,12.7,増収増益,資本財,Specialty Industrial Machinery,—,0,3483.3,2612.5,2090.0,1741.7,False
NKE,Nike,Dow30,52.37,59.07,-11.338,-11.029,-16.913,12.51,18.394,52.6,49.1,-0.35,BUY ZONE,11393,5.885,3.09,1.62,3.08,24,55,165.2,68.3,True,False,False,False,False,5.5,False,0.6,-32.1,減益,一般消費財,Footwear & Accessories,半値,1,54.0,40.5,32.4,27.0,False
4612.T,日本ペイントHD,Nikkei225,970.7,1094.97,-11.349,-11.153,-17.061,12.481,18.39,972.8,908.2,-0.22,BUY ZONE,6260,5.909,0.0,0.0,0.0,5,50,2587.7,62.5,True,False,False,False,False,1.25,False,0.0,0.0,—,素材,Specialty Chemicals,半値,1,0.0,0.0,0.0,0.0,False
7912.T,大日本印刷,Nikkei225,2800.0,3077.32,-9.012,-8.874,-13.439,9.382,13.947,2804.2,2663.8,-0.15,BUY ZONE,6519,4.564,1.43,40.0,1.43,1,40,3297.0,15.1,False,False,False,False,False,1.07,False,5.1,-0.2,減益,資本財,Conglomerates,—,0,1333.3,1000.0,800.0,666.7,False
CTAS,Cintas,NASDAQ100,179.34,196.09,-8.544,-8.423,-13.05,10.089,14.717,179.6,170.5,-0.13,BUY ZONE,10706,4.628,0.96,1.72,0.96,4,45,226.1,20.7,False,False,False,False,False,16.1,False,9.3,11.0,増収増益,資本財,Specialty Business Services,—,0,57.3,43.0,34.4,28.7,False
7911.T,凸版印刷(注:代替),Nikkei225,4531.0,5002.72,-9.429,-9.319,-14.122,9.891,14.694,4536.5,4296.2,-0.12,BUY ZONE,6519,4.803,1.23,55.9,1.23,1,45,5823.0,22.2,False,False,False,False,False,0.97,True,0.0,0.0,—,資本財,Conglomerates,PBR1倍割れ,1,1863.3,1397.5,1118.0,931.7,False
ITW,Illinois Tool Works,配当貴族,257.68,281.35,-8.414,-8.344,-12.825,9.579,14.06,257.9,245.3,-0.08,BUY ZONE,13345,4.481,3.0,7.72,2.99,30,47,299.6,14.0,False,False,False,False,False,23.06,False,4.1,7.3,微増,資本財,Specialty Industrial Machinery,—,0,257.3,193.0,154.4,128.7,False
7203.T,トヨタ自動車,Nikkei225,3251.0,3573.64,-9.028,-8.975,-13.686,9.867,14.578,3252.9,3084.6,-0.06,BUY ZONE,6692,4.711,2.95,95.8,2.95,6,45,3944.0,17.6,False,False,False,False,False,1.09,False,8.6,-42.3,減益,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
GEHC,GE HealthCare,NASDAQ100,69.65,77.51,-10.146,-10.118,-15.359,10.848,16.09,69.7,65.6,-0.03,BUY ZONE,793,5.242,0.26,0.18,0.26,2,40,93.6,25.6,False,False,False,False,False,3.06,False,7.1,-17.7,減益,ヘルスケア,Medical Devices,—,0,6.0,4.5,3.6,3.0,False
PEP,PepsiCo,NASDAQ100,150.04,161.34,-7.005,-6.995,-10.777,8.136,11.919,150.1,144.0,-0.01,BUY ZONE,13539,3.783,3.91,5.87,3.91,27,50,177.2,15.4,False,False,False,False,False,10.05,False,5.6,67.5,増収増益,生活必需品,Beverages - Non-Alcoholic,—,0,195.7,146.8,117.4,97.8,False
HRL,Hormel Foods,配当貴族,22.14,23.95,-7.568,-7.584,-11.674,8.774,12.863,22.1,21.2,0.02,MILD DIP,11573,4.09,6.56,1.45,6.56,24,62,48.2,54.1,True,False,False,False,True,1.53,False,1.3,6.5,微増,生活必需品,Packaged Foods,高配当／半値,2,48.4,36.3,29.1,24.2,False
7211.T,三菱自動車,Nikkei225,336.2,395.44,-14.98,-15.0,-22.37,14.481,21.851,336.1,307.0,0.02,MILD DIP,6519,7.37,2.97,10.0,2.98,0,50,3981.9,91.6,True,False,False,False,False,0.5,True,4.9,0.0,—,一般消費財,Auto Manufacturers,PBR1倍割れ／半値,2,333.3,250.0,200.0,166.7,False
6178.T,日本郵政,Nikkei225,1759.0,1908.54,-7.835,-7.86,-11.902,8.308,12.35,1758.5,1681.4,0.03,MILD DIP,2532,4.042,2.85,50.1,2.85,0,40,2091.5,15.9,False,False,False,False,False,0.52,True,0.0,0.0,—,金融,Banks - Regional,PBR1倍割れ,1,1670.0,1252.5,1002.0,835.0,False
