ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
4151.T,協和キリン,Nikkei225,2350.5,2530.3,-7.106,-9.495,-14.381,10.05,14.936,2290.0,2166.4,2.64,MILD DIP,6515,4.886,2.64,62.0,2.71,9,45,3834.2,38.7,False,False,False,False,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,2066.7,1550.0,1240.0,1033.3,False
4452.T,花王,Nikkei225,6166.0,6474.12,-4.759,-7.243,-10.996,7.77,11.523,6005.2,5762.2,2.68,MILD DIP,6515,3.753,2.5,154.0,2.56,12,45,8014.7,23.1,False,False,False,False,False,生活必需品,Household & Personal Products,—,0,5133.3,3850.0,3080.0,2566.7,False
9007.T,小田急電鉄,Nikkei225,1638.5,1718.3,-4.644,-7.208,-10.94,7.721,11.453,1594.5,1530.3,2.76,MILD DIP,6515,3.732,2.44,40.0,2.51,3,50,3209.8,49.0,False,False,False,False,False,資本財,Railroads,—,0,1333.3,1000.0,800.0,666.7,False
5401.T,日本製鉄,Nikkei225,582.7,638.85,-8.79,-11.244,-16.991,11.744,17.491,567.0,530.3,2.77,MILD DIP,6515,5.747,5.49,32.0,5.64,1,60,973.0,40.1,False,False,False,False,True,素材,Steel,高配当,1,1066.7,800.0,640.0,533.3,False
8354.T,ふくおかFG,Nikkei225,6007.0,6543.24,-8.195,-10.693,-16.208,11.366,16.88,5843.6,5482.7,2.8,MILD DIP,6256,5.515,2.25,135.0,2.31,5,40,7293.0,17.6,False,False,False,False,False,金融,Banks - Regional,—,0,4500.0,3375.0,2700.0,2250.0,False
BA,Boeing,Dow30,209.89,230.18,-8.816,-11.428,-17.446,12.648,18.666,203.9,190.0,2.95,MILD DIP,16133,6.019,3.92,8.22,4.03,0,50,430.3,51.2,True,False,False,True,False,資本財,Aerospace & Defense,半値／月足GC,2,274.0,205.5,164.4,137.0,False
PCAR,PACCAR,NASDAQ100,115.34,123.94,-6.936,-9.627,-14.806,11.09,16.27,112.0,105.6,2.98,MILD DIP,11568,5.179,2.36,2.72,2.43,0,35,129.5,10.9,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,90.7,68.0,54.4,45.3,False
6645.T,オムロン,Nikkei225,4518.0,4931.36,-8.382,-11.051,-16.721,11.63,17.3,4386.4,4106.8,3.0,MILD DIP,6253,5.67,2.3,104.0,2.37,0,50,11189.8,59.6,True,False,False,False,False,テクノロジー,Electronic Components,半値,1,3466.7,2600.0,2080.0,1733.3,False
NUE,Nucor,配当貴族,163.48,178.81,-8.575,-11.256,-17.249,12.713,18.705,158.7,148.0,3.02,MILD DIP,11568,5.992,1.69,2.76,1.74,16,25,195.4,16.3,False,False,False,False,False,素材,Steel,—,0,92.0,69.0,55.2,46.0,False
6954.T,ファナック,Nikkei225,5957.0,6482.2,-8.102,-10.806,-16.381,11.491,17.066,5781.7,5420.4,3.03,MILD DIP,6515,5.574,1.58,94.39,1.63,1,25,7113.0,16.3,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3146.3,2359.8,1887.8,1573.2,False
CPRT,Copart,NASDAQ100,34.09,37.35,-8.736,-11.422,-17.588,13.242,19.408,33.1,30.8,3.03,MILD DIP,8027,6.166,0.0,0.0,0.0,0,25,63.8,46.6,False,False,False,False,False,資本財,Specialty Business Services,—,0,0.0,0.0,0.0,0.0,False
AZN,AstraZeneca,NASDAQ100,189.9,199.91,-5.009,-7.84,-12.082,9.128,13.37,184.2,175.8,3.07,MILD DIP,8242,4.242,2.78,5.28,2.87,2,25,208.6,9.0,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,176.1,132.1,105.7,88.0,False
MAR,Marriott,NASDAQ100,313.81,339.7,-7.622,-10.408,-15.931,11.68,17.202,304.3,285.6,3.11,MILD DIP,7014,5.522,0.83,2.62,0.86,4,25,359.2,12.6,False,False,False,False,False,一般消費財,Lodging,—,0,87.3,65.5,52.4,43.7,False
7202.T,いすゞ自動車,Nikkei225,2385.5,2715.88,-12.165,-14.834,-22.52,15.908,23.593,2313.0,2104.3,3.13,MILD DIP,6515,7.685,3.86,92.0,3.98,0,32,2918.5,18.3,False,False,False,False,False,一般消費財,Auto Manufacturers,—,0,3066.7,2300.0,1840.0,1533.3,False
9532.T,大阪ガス,Nikkei225,6190.0,6453.04,-4.076,-6.993,-10.707,7.861,11.574,6001.7,5762.1,3.14,MILD DIP,6515,3.714,1.53,95.0,1.58,5,30,6737.0,8.1,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,3166.7,2375.0,1900.0,1583.3,False
6971.T,京セラ,Nikkei225,2459.5,2643.42,-6.958,-9.921,-14.96,10.235,15.274,2381.2,2248.0,3.29,MILD DIP,6515,5.039,2.03,50.0,2.1,0,30,2779.5,11.5,False,False,False,False,False,資本財,Conglomerates,—,0,1666.7,1250.0,1000.0,833.3,False
2502.T,アサヒGHD,Nikkei225,1587.0,1667.6,-4.833,-7.888,-12.033,8.693,12.838,1536.1,1466.9,3.32,MILD DIP,6515,4.145,3.09,49.0,3.19,23,37,1971.4,19.5,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,1633.3,1225.0,980.0,816.7,False
6471.T,日本精工,Nikkei225,1153.5,1277.62,-9.715,-12.689,-19.183,13.285,19.779,1115.5,1032.5,3.41,MILD DIP,6515,6.494,2.95,34.0,3.05,2,25,1467.6,21.4,False,False,False,False,False,一般消費財,Auto Parts,—,0,1133.3,850.0,680.0,566.7,False
ABT,Abbott Labs,配当貴族,108.03,112.41,-3.893,-7.064,-10.944,8.456,12.336,104.5,100.1,3.41,MILD DIP,11568,3.88,2.77,2.99,2.86,12,30,137.6,21.5,False,False,False,False,False,ヘルスケア,Medical Devices,—,0,99.7,74.7,59.8,49.8,False
1963.T,日揮HD,Nikkei225,2063.5,2285.74,-9.723,-12.709,-19.338,13.808,20.437,1995.3,1843.7,3.42,MILD DIP,6515,6.629,1.94,40.0,2.0,0,30,3450.9,40.2,False,False,False,True,False,資本財,Engineering & Construction,月足GC,1,1333.3,1000.0,800.0,666.7,False
7211.T,三菱自動車,Nikkei225,360.6,410.0,-12.049,-14.985,-22.351,14.481,21.847,348.6,318.4,3.45,MILD DIP,6515,7.366,4.16,15.0,4.3,0,50,3981.9,90.9,True,False,False,False,True,一般消費財,Auto Manufacturers,高配当／半値,2,500.0,375.0,300.0,250.0,False
3382.T,セブン&アイ,Nikkei225,2045.0,2169.09,-5.721,-8.874,-13.475,9.531,14.132,1976.6,1876.8,3.46,MILD DIP,6515,4.601,1.96,40.0,2.02,1,25,2548.6,19.8,False,False,False,False,False,生活必需品,Grocery Stores,—,0,1333.3,1000.0,800.0,666.7,False
ODFL,Old Dominion Freight,NASDAQ100,180.75,196.14,-7.847,-10.972,-16.899,12.734,18.661,174.6,163.0,3.51,MILD DIP,8633,5.927,0.62,1.12,0.64,8,25,229.6,21.3,False,False,False,False,False,資本財,Trucking,—,0,37.3,28.0,22.4,18.7,False
NDSN,Nordson,配当貴族,267.57,287.22,-6.842,-10.215,-15.666,11.586,17.036,257.9,242.2,3.76,MILD DIP,11567,5.45,1.49,3.98,1.54,1,25,299.3,10.6,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,132.7,99.5,79.6,66.3,False
9008.T,京王電鉄,Nikkei225,3887.0,4053.0,-4.096,-7.586,-11.496,8.053,11.963,3745.5,3587.1,3.78,MILD DIP,6515,3.91,2.57,100.0,2.67,3,50,8126.7,52.2,True,False,False,True,False,資本財,Conglomerates,半値／月足GC,2,3333.3,2500.0,2000.0,1666.7,False
IDXX,IDEXX Labs,NASDAQ100,573.82,628.16,-8.65,-12.003,-18.508,14.018,20.523,552.8,511.9,3.81,MILD DIP,8720,6.505,0.0,0.0,0.0,0,20,766.7,25.2,False,False,False,False,False,ヘルスケア,Diagnostics & Research,—,0,0.0,0.0,0.0,0.0,False
2531.T,宝HD,Nikkei225,1448.5,1574.3,-7.991,-11.407,-17.147,11.553,17.293,1394.7,1304.4,3.86,MILD DIP,6515,5.74,1.38,20.0,1.43,1,30,2208.3,34.4,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,666.7,500.0,400.0,333.3,False
GWW,W.W. Grainger,配当貴族,1073.94,1134.2,-5.313,-8.96,-13.746,10.185,14.971,1032.6,978.3,4.01,MILD DIP,13354,4.786,1.03,11.09,1.07,40,25,1207.8,11.1,False,False,False,False,False,資本財,Industrial Distribution,—,0,369.7,277.2,221.8,184.8,False
4503.T,アステラス製薬,Nikkei225,2347.5,2454.02,-4.341,-8.056,-12.244,8.698,12.887,2256.3,2153.5,4.04,MILD DIP,6515,4.189,3.15,74.0,3.28,12,37,2601.5,9.8,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,2466.7,1850.0,1480.0,1233.3,False
V,Visa,Dow30,307.14,317.87,-3.375,-7.154,-11.159,8.866,12.871,295.1,282.4,4.07,MILD DIP,4501,4.005,0.77,2.37,0.8,17,25,371.2,17.2,False,False,False,False,False,金融,Credit Services,—,0,79.0,59.2,47.4,39.5,False
2002.T,日清製粉G,Nikkei225,2041.5,2119.0,-3.657,-7.435,-11.329,8.138,12.031,1961.4,1878.9,4.08,MILD DIP,6515,3.893,2.69,55.0,2.8,3,35,2285.5,10.7,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1833.3,1375.0,1100.0,916.7,False
9009.T,京成電鉄,Nikkei225,1225.0,1297.66,-5.599,-9.324,-14.215,10.24,15.13,1176.7,1113.2,4.11,MILD DIP,6515,4.891,1.71,21.0,1.78,3,35,2464.4,50.3,True,False,False,False,False,資本財,Railroads,半値,1,700.0,525.0,420.0,350.0,False
CAT,Caterpillar,Dow30,693.99,738.38,-6.012,-9.736,-14.907,10.945,16.116,666.5,628.3,4.13,MILD DIP,16133,5.17,0.84,5.84,0.88,12,25,775.0,10.5,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,194.7,146.0,116.8,97.3,False
2871.T,ニチレイ,Nikkei225,1949.0,2049.72,-4.914,-8.687,-13.277,9.674,14.264,1871.7,1777.6,4.13,MILD DIP,6515,4.59,2.36,46.0,2.46,0,30,2215.2,12.0,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1533.3,1150.0,920.0,766.7,False
KHC,Kraft Heinz,NASDAQ100,22.58,23.9,-5.512,-9.301,-13.813,8.745,13.257,21.7,20.6,4.18,MILD DIP,2665,4.512,7.09,1.6,7.38,0,55,63.0,64.2,True,False,False,False,True,生活必需品,Packaged Foods,高配当／半値,2,53.3,40.0,32.0,26.7,False
8306.T,三菱UFJ FG,Nikkei225,2634.0,2843.3,-7.361,-11.085,-16.815,11.835,17.565,2528.1,2365.2,4.19,MILD DIP,5018,5.73,2.43,64.0,2.53,8,30,3085.0,14.6,False,False,False,False,False,金融,Banks - Diversified,—,0,2133.3,1600.0,1280.0,1066.7,False
6273.T,SMC,Nikkei225,65760.0,70458.0,-6.668,-10.417,-15.828,11.226,16.637,63118.3,59306.0,4.19,MILD DIP,6256,5.411,1.52,1000.0,1.58,0,25,88444.1,25.6,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,33333.3,25000.0,20000.0,16666.7,False
1802.T,大林組,Nikkei225,3820.0,4089.68,-6.594,-10.368,-15.848,11.549,17.029,3665.7,3441.6,4.21,MILD DIP,6515,5.479,2.12,81.0,2.21,0,30,4416.0,13.5,False,False,False,False,False,資本財,Engineering & Construction,—,0,2700.0,2025.0,1620.0,1350.0,False
SJM,J.M. Smucker,配当貴族,106.08,109.91,-3.483,-7.396,-11.288,8.17,12.062,101.8,97.5,4.23,MILD DIP,7870,3.892,5.15,5.46,5.36,16,42,144.7,26.7,False,False,False,False,False,生活必需品,Packaged Foods,—,0,182.0,136.5,109.2,91.0,False
5020.T,ENEOS HD,Nikkei225,1328.5,1417.54,-6.281,-10.099,-15.328,10.819,16.048,1274.4,1200.3,4.25,MILD DIP,6256,5.229,1.96,26.0,2.04,2,25,1544.0,14.0,False,False,False,False,False,エネルギー,Oil & Gas Refining & Marketing,—,0,866.7,650.0,520.0,433.3,False
9064.T,ヤマトHD,Nikkei225,1747.0,1848.38,-5.485,-9.432,-14.151,9.443,14.162,1674.0,1586.8,4.36,MILD DIP,6515,4.719,2.63,46.0,2.75,0,35,3070.8,43.1,False,False,False,False,False,資本財,Trucking,—,0,1533.3,1150.0,920.0,766.7,False
3401.T,帝人,Nikkei225,1548.0,1648.4,-6.091,-10.03,-15.095,10.23,15.295,1483.1,1399.6,4.38,MILD DIP,6515,5.065,3.23,50.0,3.37,2,47,2855.6,45.8,False,False,False,True,False,資本財,Conglomerates,月足GC,1,1666.7,1250.0,1000.0,833.3,False
6305.T,日立建機,Nikkei225,5759.0,6358.88,-9.434,-13.28,-20.287,14.749,21.756,5514.4,5068.9,4.43,MILD DIP,6256,7.007,3.04,175.0,3.17,1,32,7027.0,18.0,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,5833.3,4375.0,3500.0,2916.7,False
4208.T,UBE,Nikkei225,2523.5,2740.04,-7.903,-11.818,-17.846,12.298,18.327,2416.2,2251.0,4.44,MILD DIP,6515,6.029,4.36,110.0,4.55,0,40,2896.5,12.9,False,False,False,False,True,素材,Specialty Chemicals,高配当,1,3666.7,2750.0,2200.0,1833.3,False
MDB,MongoDB,NASDAQ100,260.5,315.16,-17.344,-20.879,-32.122,24.095,35.339,249.4,213.9,4.47,MILD DIP,2086,11.243,0.0,0.0,0.0,0,30,585.0,55.5,True,False,False,False,False,テクノロジー,Software - Infrastructure,半値,1,0.0,0.0,0.0,0.0,False
6302.T,住友重機械,Nikkei225,5029.0,5614.96,-10.436,-14.303,-21.688,15.235,22.619,4811.8,4397.2,4.51,MILD DIP,6515,7.384,2.49,125.0,2.6,0,25,6281.0,19.9,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,4166.7,3125.0,2500.0,2083.3,False
CHD,Church & Dwight,配当貴族,97.75,101.59,-3.776,-7.927,-12.27,9.442,13.785,93.5,89.1,4.51,MILD DIP,11568,4.342,1.52,1.49,1.59,29,25,111.7,12.5,False,False,False,False,False,生活必需品,Household & Personal Products,—,0,49.6,37.2,29.8,24.8,False
5707.T,東邦亜鉛,Nikkei225,1360.0,1572.76,-13.528,-17.318,-26.078,17.722,26.482,1300.4,1162.6,4.58,MILD DIP,6515,8.76,0.0,0.0,0.0,0,35,9053.6,85.0,True,False,False,True,False,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
3405.T,クラレ,Nikkei225,1678.0,1762.92,-4.817,-9.03,-13.671,9.537,14.179,1603.7,1521.9,4.63,MILD DIP,6515,4.642,3.22,54.0,3.37,0,37,2280.5,26.4,False,False,False,False,False,素材,Chemicals,—,0,1800.0,1350.0,1080.0,900.0,False
MRK,Merck,Dow30,115.61,119.71,-3.423,-7.702,-11.856,8.913,13.067,110.5,105.5,4.64,MILD DIP,16133,4.154,2.8,3.24,2.93,15,25,126.3,8.4,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,108.0,81.0,64.8,54.0,False
7912.T,大日本印刷,Nikkei225,2955.0,3098.58,-4.634,-8.869,-13.432,9.384,13.947,2823.8,2682.4,4.65,MILD DIP,6515,4.563,1.29,38.0,1.35,1,25,3297.0,10.4,False,False,False,False,False,資本財,Conglomerates,—,0,1266.7,950.0,760.0,633.3,False
1928.T,積水ハウス,Nikkei225,3536.0,3680.92,-3.937,-8.234,-12.562,9.081,13.409,3377.8,3218.5,4.68,MILD DIP,6515,4.329,4.07,144.0,4.26,4,50,3867.5,8.6,False,False,False,True,True,一般消費財,Residential Construction,高配当／月足GC,2,4800.0,3600.0,2880.0,2400.0,False
ABBV,AbbVie,配当貴族,219.68,227.81,-3.57,-7.908,-12.313,9.711,14.116,209.8,199.8,4.71,MILD DIP,3295,4.405,3.77,8.29,3.95,12,30,240.7,8.7,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,276.3,207.2,165.8,138.2,False
5301.T,東海カーボン,Nikkei225,948.4,1040.71,-8.87,-13.009,-19.774,14.051,20.817,905.3,834.9,4.76,MILD DIP,6515,6.765,3.16,30.0,3.31,0,37,1858.1,49.0,False,False,False,False,False,素材,Specialty Chemicals,—,0,1000.0,750.0,600.0,500.0,False
3861.T,王子HD,Nikkei225,901.3,950.56,-5.182,-9.512,-14.383,9.971,14.842,860.1,813.8,4.78,MILD DIP,6515,4.871,2.66,24.0,2.79,4,30,987.9,8.8,False,False,False,False,False,素材,Paper & Paper Products,—,0,800.0,600.0,480.0,400.0,False
ADP,ADP,NASDAQ100,208.52,214.65,-2.858,-7.321,-11.323,8.687,12.69,198.9,190.3,4.82,MILD DIP,11568,4.002,2.97,6.19,3.11,23,30,318.8,34.6,False,False,False,False,False,テクノロジー,Software - Application,—,0,206.3,154.8,123.8,103.2,False
1925.T,大和ハウス,Nikkei225,5192.0,5460.88,-4.924,-9.311,-14.219,10.321,15.229,4952.4,4684.4,4.84,MILD DIP,6515,4.908,2.89,150.0,3.03,5,30,5710.0,9.1,False,False,False,False,False,不動産,Real Estate - Development,—,0,5000.0,3750.0,3000.0,2500.0,False
8601.T,大和証券G,Nikkei225,1438.5,1563.82,-8.014,-12.306,-18.561,12.711,18.965,1371.4,1273.6,4.9,MILD DIP,6515,6.254,3.89,56.0,4.08,3,32,1674.0,14.1,False,False,False,False,False,金融,Capital Markets,—,0,1866.7,1400.0,1120.0,933.3,False
6103.T,オークマ,Nikkei225,3890.0,4328.8,-10.137,-14.351,-21.768,15.317,22.734,3707.6,3386.5,4.92,MILD DIP,6515,7.417,2.57,100.0,2.7,0,25,4665.0,16.6,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3333.3,2500.0,2000.0,1666.7,False
PEP,PepsiCo,NASDAQ100,159.88,163.83,-2.413,-6.991,-10.772,8.137,11.918,152.4,146.2,4.92,MILD DIP,13534,3.782,3.52,5.63,3.69,27,35,177.2,9.8,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,187.7,140.8,112.6,93.8,False
CHTR,Charter Comm,NASDAQ100,218.19,231.12,-5.594,-10.033,-15.379,11.351,16.697,207.9,195.6,4.93,MILD DIP,4048,5.346,0.0,0.0,0.0,0,35,821.0,73.4,True,False,False,False,False,通信,Telecom Services,半値,1,0.0,0.0,0.0,0.0,False
6952.T,カシオ計算機,Nikkei225,1413.0,1527.6,-7.502,-11.867,-17.946,12.451,18.531,1346.3,1253.5,4.95,MILD DIP,6515,6.08,3.18,45.0,3.34,0,42,2105.4,32.9,False,False,False,True,False,テクノロジー,Consumer Electronics,月足GC,1,1500.0,1125.0,900.0,750.0,False
ADI,Analog Devices,NASDAQ100,306.07,334.91,-8.612,-12.921,-19.784,14.534,21.398,291.6,268.7,4.95,MILD DIP,11568,6.864,1.29,3.95,1.35,22,20,359.7,14.9,False,False,False,False,False,テクノロジー,Semiconductors,—,0,131.7,98.8,79.0,65.8,False
1333.T,マルハニチロ,Nikkei225,1457.5,1498.26,-2.72,-7.313,-11.247,8.423,12.357,1388.7,1329.8,4.95,MILD DIP,2919,3.934,3.43,50.0,3.6,4,37,1585.5,8.1,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1666.7,1250.0,1000.0,833.3,False
7752.T,リコー,Nikkei225,1338.5,1431.12,-6.472,-10.906,-16.447,11.261,16.802,1275.0,1195.7,4.98,MILD DIP,6688,5.542,2.84,38.0,2.98,4,30,1792.1,25.3,False,False,False,False,False,資本財,Business Equipment & Supplies,—,0,1266.7,950.0,760.0,633.3,False
1332.T,日本水産,Nikkei225,1383.5,1468.56,-5.792,-10.318,-15.751,11.416,16.85,1317.0,1237.2,5.05,MILD DIP,6515,5.433,2.02,28.0,2.13,6,20,1560.0,11.3,False,False,False,False,False,生活必需品,Packaged Foods,—,0,933.3,700.0,560.0,466.7,False
FRT,Federal Realty,配当貴族,104.49,107.22,-2.548,-7.374,-11.321,8.417,12.365,99.3,95.1,5.21,MILD DIP,13304,3.948,5.32,5.56,5.6,1,32,118.2,11.6,False,False,False,False,False,不動産,REIT - Retail,—,0,185.3,139.0,111.2,92.7,False
JPM,JPMorgan Chase,Dow30,283.44,301.24,-5.909,-10.585,-16.204,11.892,17.512,269.4,252.4,5.23,MILD DIP,11568,5.619,2.04,5.78,2.15,15,15,334.6,15.3,False,False,False,False,False,金融,Banks - Diversified,—,0,192.7,144.5,115.6,96.3,False
4631.T,DIC,Nikkei225,3930.0,4198.92,-6.405,-11.07,-16.729,11.563,17.222,3734.1,3496.5,5.25,MILD DIP,6256,5.658,1.53,60.0,1.61,2,15,4624.0,15.0,False,False,False,False,False,素材,Specialty Chemicals,—,0,2000.0,1500.0,1200.0,1000.0,False
6370.T,栗田工業,Nikkei225,7740.0,8148.96,-5.019,-9.779,-14.899,10.7,15.82,7352.1,6934.9,5.28,MILD DIP,6256,5.12,1.34,104.0,1.41,16,15,8733.0,11.4,False,False,False,False,False,資本財,Pollution & Treatment Controls,—,0,3466.7,2600.0,2080.0,1733.3,False
8795.T,T&D HD,Nikkei225,3667.0,3978.68,-7.834,-12.472,-18.873,13.133,19.534,3482.5,3227.8,5.3,MILD DIP,5408,6.401,2.18,80.0,2.3,5,15,4214.0,13.0,False,False,False,False,False,金融,Insurance - Life,—,0,2666.7,2000.0,1600.0,1333.3,False
IBM,IBM,Dow30,246.28,255.19,-3.492,-8.355,-12.749,9.219,13.613,233.9,222.7,5.31,MILD DIP,16133,4.394,2.73,6.72,2.87,30,15,313.2,21.4,False,False,False,False,False,テクノロジー,Information Technology Services,—,0,224.0,168.0,134.4,112.0,False
9021.T,西日本旅客鉄道,Nikkei225,3234.0,3329.2,-2.86,-7.78,-11.79,8.262,12.272,3070.2,2936.7,5.34,MILD DIP,6515,4.01,2.61,84.5,2.75,3,20,4339.3,25.5,False,False,False,False,False,資本財,Railroads,—,0,2816.7,2112.5,1690.0,1408.3,False
4519.T,中外製薬,Nikkei225,9117.0,9570.92,-4.743,-9.606,-14.751,10.974,16.119,8651.6,8159.1,5.38,MILD DIP,6515,5.145,2.98,272.0,3.14,9,20,10455.0,12.8,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,9066.7,6800.0,5440.0,4533.3,False
6141.T,DMG森精機,Nikkei225,2607.0,2880.8,-9.504,-14.137,-21.402,14.921,22.186,2473.5,2264.2,5.4,MILD DIP,6253,7.265,1.99,52.0,2.1,5,15,4457.0,41.5,False,False,False,False,False,資本財,Tools & Accessories,—,0,1733.3,1300.0,1040.0,866.7,False
8309.T,三井住友トラストHD,Nikkei225,4914.0,5339.32,-7.966,-12.734,-19.347,13.721,20.335,4659.4,4306.3,5.46,MILD DIP,6256,6.614,3.15,155.0,3.33,5,22,5770.0,14.8,False,False,False,False,False,金融,Banks - Regional,—,0,5166.7,3875.0,3100.0,2583.3,False
ESS,Essex Property,配当貴族,249.95,255.78,-2.278,-7.361,-11.356,8.617,12.611,236.9,226.7,5.49,MILD DIP,7972,3.994,5.09,12.73,5.37,1,32,311.5,19.8,False,False,False,False,False,不動産,REIT - Residential,—,0,424.3,318.2,254.6,212.2,False
3105.T,日清紡HD,Nikkei225,1539.5,1647.14,-6.535,-11.401,-17.306,12.22,18.125,1459.4,1362.1,5.49,MILD DIP,6515,5.905,0.0,0.0,0.0,0,15,1773.5,13.2,False,False,False,False,False,資本財,Conglomerates,—,0,0.0,0.0,0.0,0.0,False
9020.T,東日本旅客鉄道,Nikkei225,3721.0,3804.6,-2.197,-7.301,-11.074,7.79,11.563,3526.8,3383.3,5.51,MILD DIP,6515,3.773,1.61,60.0,1.7,3,20,4200.0,11.4,False,False,False,False,False,資本財,Railroads,—,0,2000.0,1500.0,1200.0,1000.0,False
6762.T,TDK,Nikkei225,2070.5,2251.6,-8.043,-12.882,-19.509,13.626,20.253,1961.5,1812.3,5.55,MILD DIP,6515,6.627,1.45,30.0,1.53,8,10,2673.0,22.5,False,False,False,False,False,テクノロジー,Electronic Components,—,0,1000.0,750.0,600.0,500.0,False
6301.T,小松製作所,Nikkei225,6893.0,7371.96,-6.497,-11.418,-17.471,12.795,18.848,6530.3,6084.0,5.55,MILD DIP,6515,6.053,2.76,190.0,2.91,5,15,7799.0,11.6,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,6333.3,4750.0,3800.0,3166.7,False
6506.T,安川電機,Nikkei225,4513.0,5016.55,-10.038,-14.793,-22.471,15.919,23.597,4274.4,3889.3,5.58,MILD DIP,6256,7.678,1.51,68.0,1.59,4,15,6569.2,31.3,False,False,False,False,False,資本財,Electrical Equipment & Parts,—,0,2266.7,1700.0,1360.0,1133.3,False
9531.T,東京ガス,Nikkei225,7459.0,7617.0,-2.074,-7.249,-11.107,8.187,12.046,7064.9,6770.9,5.58,MILD DIP,6515,3.859,1.07,80.0,1.13,2,20,7861.0,5.1,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,2666.7,2000.0,1600.0,1333.3,False
9434.T,ソフトバンク,Nikkei225,214.6,212.74,0.874,-4.5,-7.028,5.609,8.137,203.2,197.8,5.63,NEUTRAL,1739,2.527,4.01,8.6,4.23,0,30,242.2,11.4,False,False,False,False,True,通信,Telecom Services,高配当,1,286.7,215.0,172.0,143.3,False
8591.T,オリックス,Nikkei225,4757.0,5199.48,-8.51,-13.383,-20.328,14.398,21.343,4503.7,4142.5,5.63,MILD DIP,6256,6.945,2.52,120.01,2.66,2,15,5618.0,15.3,False,False,False,False,False,金融,Financial Conglomerates,—,0,4000.3,3000.2,2400.2,2000.2,False
4042.T,東ソー,Nikkei225,2374.5,2574.34,-7.763,-12.691,-19.255,13.562,20.126,2247.6,2078.7,5.64,MILD DIP,6515,6.563,4.21,100.0,4.45,2,30,2740.5,13.4,False,False,False,False,True,素材,Chemicals,高配当,1,3333.3,2500.0,2000.0,1666.7,False
3099.T,三越伊勢丹HD,Nikkei225,2781.0,2997.5,-7.223,-12.222,-18.488,12.844,19.11,2631.1,2443.3,5.7,MILD DIP,6256,6.266,1.94,54.0,2.05,3,10,3501.9,20.6,False,False,False,False,False,一般消費財,Department Stores,—,0,1800.0,1350.0,1080.0,900.0,False
7261.T,マツダ,Nikkei225,1145.0,1273.64,-10.1,-14.955,-22.489,15.185,22.72,1083.2,987.2,5.71,MILD DIP,6515,7.535,4.8,55.0,5.08,0,45,2953.1,61.2,True,False,False,True,True,一般消費財,Auto Manufacturers,高配当／半値／月足GC,3,1833.3,1375.0,1100.0,916.7,False
8001.T,伊藤忠商事,Nikkei225,2032.0,2143.42,-5.198,-10.328,-15.879,11.877,17.428,1922.1,1803.1,5.72,MILD DIP,6515,5.551,1.97,40.0,2.08,5,15,2270.0,10.5,False,False,False,False,False,資本財,Conglomerates,—,0,1333.3,1000.0,800.0,666.7,False
5406.T,神戸製鋼所,Nikkei225,1995.0,2185.18,-8.703,-13.652,-20.677,14.444,21.468,1886.8,1733.4,5.73,MILD DIP,6515,7.024,5.01,100.0,5.3,5,40,3249.6,38.6,False,False,False,True,True,素材,Steel,高配当／月足GC,2,3333.3,2500.0,2000.0,1666.7,False
2501.T,サッポロHD,Nikkei225,1626.0,1718.14,-5.363,-10.518,-15.993,11.384,16.86,1537.4,1443.4,5.76,MILD DIP,6515,5.475,1.11,18.0,1.17,3,15,1880.5,13.5,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,600.0,450.0,360.0,300.0,False
