ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
6594.T,ニデック,Nikkei225,1966.0,2248.08,-12.548,-11.492,-17.477,12.45,18.436,1989.7,1855.2,-1.19,BUY ZONE,6263,5.985,0.0,0.0,0.0,0,52,7213.1,72.7,True,False,False,False,False,1.28,False,2.9,108.7,微増,資本財,Specialty Industrial Machinery,半値,1,0.0,0.0,0.0,0.0,False
9843.T,ニトリHD,Nikkei225,2517.5,2810.24,-10.417,-9.364,-14.349,10.575,15.56,2547.1,2407.0,-1.16,BUY ZONE,5790,4.985,1.41,35.4,1.39,21,45,4707.6,46.5,False,False,False,False,False,1.46,False,0.0,0.0,—,一般消費財,"Furnishings, Fixtures & Appliances",—,0,1180.0,885.0,708.0,590.0,False
6361.T,荏原製作所,Nikkei225,4254.0,4978.8,-14.558,-13.625,-20.658,14.506,21.539,4300.4,3950.3,-1.08,BUY ZONE,6525,7.033,1.6,68.0,1.58,5,45,5680.0,25.1,False,False,False,False,False,3.82,False,12.3,6.2,増収増益,資本財,Specialty Industrial Machinery,—,0,2266.7,1700.0,1360.0,1133.3,False
6841.T,横河電機,Nikkei225,4744.0,5449.32,-12.943,-12.257,-18.63,13.233,19.605,4781.4,4434.1,-0.78,BUY ZONE,6525,6.372,1.53,72.7,1.52,2,45,6188.3,23.3,False,False,False,False,False,2.39,False,7.0,11.8,増収増益,資本財,Specialty Industrial Machinery,—,0,2423.3,1817.5,1454.0,1211.7,False
4004.T,レゾナックHD,Nikkei225,9802.0,11289.88,-13.179,-12.713,-19.356,13.861,20.505,9854.6,9104.6,-0.53,BUY ZONE,6525,6.643,0.71,69.5,0.71,0,40,12540.0,21.8,False,False,False,False,False,2.54,False,-0.2,393.8,—,素材,Chemicals,—,0,2316.7,1737.5,1390.0,1158.3,False
7211.T,三菱自動車,Nikkei225,307.2,363.3,-15.442,-15.026,-22.403,14.483,21.861,308.7,281.9,-0.49,BUY ZONE,6525,7.377,3.26,10.0,3.24,0,67,3922.3,92.2,True,False,False,False,False,0.46,True,4.9,0.0,—,一般消費財,Auto Manufacturers,PBR1倍割れ／半値,2,333.3,250.0,200.0,166.7,False
8801.T,三井不動産,Nikkei225,1655.5,1872.14,-11.572,-11.166,-16.984,12.105,17.923,1663.1,1554.2,-0.46,BUY ZONE,6525,5.818,2.1,34.8,2.09,4,50,2126.0,22.1,False,False,False,False,False,1.42,False,22.2,22.4,増収増益,不動産,Real Estate - Diversified,—,0,1160.0,870.0,696.0,580.0,False
MU,Micron,NASDAQ100,321.8,404.91,-20.525,-20.16,-30.675,21.898,32.412,323.3,280.7,-0.46,BUY ZONE,10514,10.515,0.17,0.55,0.17,0,55,461.5,30.3,False,False,False,True,False,5.01,False,196.3,756.0,増収増益,テクノロジー,Semiconductors,月足GC,1,18.3,13.8,11.0,9.2,False
6273.T,SMC,Nikkei225,59870.0,67105.61,-10.782,-10.446,-15.865,11.228,16.646,60095.4,56459.3,-0.38,BUY ZONE,6266,5.419,1.68,1005.5,1.67,0,47,87739.0,31.8,False,False,False,False,False,1.85,False,7.3,1.6,微増,資本財,Specialty Industrial Machinery,—,0,33516.7,25137.5,20110.0,16758.3,False
5101.T,横浜ゴム,Nikkei225,5821.0,6563.56,-11.313,-10.984,-16.812,12.328,18.157,5842.6,5460.1,-0.37,BUY ZONE,6525,5.828,3.5,203.8,3.49,5,62,7982.0,27.1,False,False,False,False,False,0.89,True,14.7,182.9,増収増益,一般消費財,Auto Parts,PBR1倍割れ,1,6793.3,5095.0,4076.0,3396.7,False
CLX,Clorox,配当貴族,102.42,113.04,-9.397,-9.064,-13.815,9.939,14.69,102.8,97.4,-0.37,BUY ZONE,13365,4.751,4.89,5.01,4.87,46,57,199.8,48.7,False,False,False,False,False,-99.05,False,-0.8,-16.2,減益,生活必需品,Household & Personal Products,—,0,167.0,125.2,100.2,83.5,False
VRSK,Verisk Analytics,NASDAQ100,187.36,201.15,-6.856,-6.528,-10.1,7.762,11.335,188.0,180.8,-0.35,BUY ZONE,4120,3.572,1.04,1.95,1.04,6,45,318.8,41.2,False,False,False,False,False,83.91,False,0.0,0.0,—,資本財,Consulting Services,—,0,65.0,48.8,39.0,32.5,False
6857.T,アドバンテスト,Nikkei225,20330.0,24362.0,-16.55,-16.329,-24.794,17.532,25.997,20384.0,18321.7,-0.26,BUY ZONE,6525,8.465,0.37,74.3,0.36,2,45,28615.0,29.0,False,False,False,False,False,21.9,False,25.5,53.5,増収増益,テクノロジー,Semiconductor Equipment & Materials,—,0,2476.7,1857.5,1486.0,1238.3,False
5332.T,TOTO,Nikkei225,5090.0,5713.61,-10.915,-10.713,-16.285,11.573,17.144,5101.5,4783.2,-0.23,BUY ZONE,6525,5.571,1.97,100.1,1.96,0,40,6471.8,21.4,False,False,False,False,False,1.66,False,0.0,0.0,—,資本財,Building Products & Equipment,—,0,3336.7,2502.5,2002.0,1668.3,False
SWK,Stanley Black & Decker,配当貴族,67.42,74.89,-9.975,-9.944,-15.147,10.866,16.069,67.4,63.5,-0.03,BUY ZONE,11579,5.203,4.95,3.34,4.95,56,62,185.8,63.7,True,False,False,False,False,1.15,False,-1.0,-19.3,減益,資本財,Tools & Accessories,半値,1,111.3,83.5,66.8,55.7,False
ABT,Abbott Labs,配当貴族,101.88,109.56,-7.009,-7.073,-10.955,8.455,12.338,101.8,97.6,0.07,MILD DIP,11579,3.882,2.93,2.99,2.94,12,30,137.6,26.0,False,False,False,False,False,3.39,False,4.4,-80.9,減益,ヘルスケア,Medical Devices,—,0,99.7,74.7,59.8,49.8,False
1803.T,清水建設,Nikkei225,2772.5,3097.13,-10.482,-10.601,-16.189,11.753,17.341,2768.8,2595.7,0.13,MILD DIP,6525,5.588,2.21,61.2,2.21,1,40,3525.0,21.3,False,False,False,False,False,2.09,False,8.5,19.6,増収増益,資本財,Engineering & Construction,—,0,2040.0,1530.0,1224.0,1020.0,False
3116.T,トヨタ紡織,Nikkei225,2411.0,2743.36,-12.115,-12.292,-18.676,13.244,19.628,2406.2,2231.0,0.2,MILD DIP,6263,6.384,0.0,0.0,0.0,0,35,3222.5,25.2,False,False,False,False,False,0.89,True,7.1,-24.2,減益,一般消費財,Auto Parts,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
6301.T,小松製作所,Nikkei225,6013.0,6776.27,-11.264,-11.464,-17.531,12.805,18.872,5999.5,5588.3,0.23,MILD DIP,6525,6.067,3.2,192.2,3.2,5,42,7684.4,21.8,False,False,False,False,False,1.59,False,3.5,-11.5,減益,資本財,Farm & Heavy Construction Machinery,—,0,6406.7,4805.0,3844.0,3203.3,False
GOOGL,Alphabet A,NASDAQ100,273.5,301.04,-9.149,-9.362,-14.597,11.576,16.81,272.9,257.1,0.24,MILD DIP,5413,5.234,0.31,0.86,0.32,1,35,343.4,20.4,False,False,False,False,False,7.96,False,18.0,31.1,増収増益,通信,Internet Content & Information,—,0,28.7,21.5,17.2,14.3,False
UPS,United Parcel Service,SP500高配当,94.95,102.77,-7.611,-7.873,-11.931,8.362,12.42,94.7,90.5,0.28,MILD DIP,6611,4.059,6.88,6.53,6.9,16,60,190.2,50.1,True,False,False,False,True,4.97,False,-3.2,4.6,—,資本財,Integrated Freight & Logistics,高配当／半値,2,217.7,163.2,130.6,108.8,False
CAG,Conagra Brands,SP500高配当,15.73,17.12,-8.098,-8.359,-12.814,9.459,13.913,15.7,14.9,0.29,MILD DIP,11579,4.455,8.9,1.4,8.93,0,65,34.4,54.3,True,False,False,False,True,0.93,True,-6.8,0.0,—,生活必需品,Packaged Foods,高配当／PBR1倍割れ／半値,3,46.7,35.0,28.0,23.3,False
GOOG,Alphabet C,NASDAQ100,273.14,300.37,-9.066,-9.357,-14.59,11.571,16.804,272.3,256.5,0.32,MILD DIP,5413,5.232,0.31,0.85,0.31,1,35,344.7,20.8,False,False,False,False,False,7.95,False,18.0,31.1,増収増益,通信,Internet Content & Information,—,0,28.3,21.2,17.0,14.2,False
BA,Boeing,Dow30,189.21,212.87,-11.113,-11.443,-17.466,12.649,18.672,188.5,175.7,0.37,MILD DIP,16144,6.023,4.34,8.22,4.36,0,45,430.3,56.0,True,False,False,False,False,27.25,False,57.1,0.0,—,資本財,Aerospace & Defense,半値,1,274.0,205.5,164.4,137.0,False
6326.T,クボタ,Nikkei225,2457.0,2747.54,-10.575,-11.024,-16.793,12.05,17.819,2444.6,2286.1,0.51,MILD DIP,6525,5.769,2.21,54.4,2.23,0,40,3242.0,24.2,False,False,False,False,False,1.07,False,10.3,41.0,増収増益,資本財,Farm & Heavy Construction Machinery,—,0,1813.3,1360.0,1088.0,906.7,False
6861.T,キーエンス,Nikkei225,54860.0,60266.4,-8.971,-9.537,-14.589,10.669,15.721,54518.5,51474.1,0.63,MILD DIP,6266,5.052,0.92,502.2,0.92,4,30,75603.7,27.4,False,False,False,False,False,3.99,False,0.0,0.0,—,テクノロジー,Scientific & Technical Instruments,—,0,16740.0,12555.0,10044.0,8370.0,False
MMM,3M,Dow30,142.52,152.6,-6.603,-7.278,-11.143,8.181,12.046,141.5,135.6,0.73,MILD DIP,16144,3.865,2.15,3.06,2.16,65,30,173.8,18.0,False,False,False,False,False,16.07,False,2.0,-19.9,減益,資本財,Conglomerates,—,0,102.0,76.5,61.2,51.0,False
5707.T,東邦亜鉛,Nikkei225,1183.0,1419.12,-16.638,-17.384,-26.164,17.736,26.516,1172.4,1047.8,0.9,MILD DIP,6525,8.78,0.0,0.0,0.0,0,45,9053.6,86.9,True,False,False,True,False,5.99,False,7.3,0.0,—,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
IP,International Paper,SP500高配当,35.0,38.6,-9.338,-10.23,-15.521,10.935,16.226,34.7,32.6,0.99,MILD DIP,16144,5.291,5.31,1.86,5.37,0,47,57.2,38.8,False,False,False,False,False,1.25,False,53.1,0.0,—,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
7201.T,日産自動車,Nikkei225,333.0,374.2,-11.01,-12.001,-18.07,12.272,18.341,329.3,306.6,1.13,MILD DIP,6525,6.068,0.0,0.0,0.0,0,45,1029.7,67.7,True,False,False,False,False,0.24,True,-5.1,0.0,—,一般消費財,Auto Manufacturers,PBR1倍割れ／半値,2,0.0,0.0,0.0,0.0,False
6506.T,安川電機,Nikkei225,4020.0,4665.0,-13.826,-14.821,-22.504,15.914,23.597,3973.6,3615.2,1.17,MILD DIP,6266,7.684,1.69,67.9,1.71,4,35,6569.2,38.8,False,False,False,False,False,2.25,False,0.0,0.0,—,資本財,Electrical Equipment & Parts,—,0,2263.3,1697.5,1358.0,1131.7,False
KMB,Kimberly-Clark,配当貴族,96.35,101.97,-5.512,-6.61,-10.192,7.716,11.298,95.2,91.6,1.18,MILD DIP,11579,3.582,5.37,5.17,5.43,51,47,141.1,31.7,False,False,False,False,False,21.29,False,-0.6,11.0,—,生活必需品,Household & Personal Products,—,0,172.3,129.2,103.4,86.2,False
AVGO,Broadcom,NASDAQ100,293.41,321.73,-8.802,-9.886,-15.668,13.244,19.026,289.9,271.3,1.2,MILD DIP,4163,5.782,0.89,2.6,0.9,6,35,411.3,28.7,False,False,False,False,False,4.95,False,16.4,188.1,増収増益,テクノロジー,Semiconductors,—,0,86.7,65.0,52.0,43.3,False
PG,Procter & Gamble,Dow30,144.72,152.59,-5.159,-6.312,-9.723,7.331,10.742,143.0,137.8,1.23,MILD DIP,16144,3.411,2.95,4.27,2.99,67,30,173.8,16.8,False,False,False,False,False,6.43,False,1.5,-5.4,減益,生活必需品,Household & Personal Products,—,0,142.3,106.7,85.4,71.2,False
SBUX,Starbucks,NASDAQ100,86.72,95.99,-9.66,-10.781,-16.616,12.562,18.398,85.6,80.0,1.26,MILD DIP,8474,5.836,2.89,2.51,2.93,15,30,112.8,23.1,False,False,False,False,False,-11.78,False,5.5,-62.5,減益,一般消費財,Restaurants,—,0,83.7,62.7,50.2,41.8,False
7267.T,ホンダ,Nikkei225,1257.5,1375.75,-8.596,-9.779,-14.823,10.4,15.445,1241.2,1171.8,1.31,MILD DIP,6525,5.045,5.73,72.1,5.81,0,55,1725.7,27.1,False,False,False,False,True,0.39,True,-3.4,-41.2,減益,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,2403.3,1802.5,1442.0,1201.7,False
7203.T,トヨタ自動車,Nikkei225,3162.0,3426.39,-7.716,-8.984,-13.697,9.865,14.578,3118.5,2957.1,1.39,MILD DIP,6698,4.712,3.03,95.8,3.07,6,42,3886.1,18.6,False,False,False,False,False,1.06,False,8.6,-42.3,減益,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
5713.T,住友金属鉱山,Nikkei225,8855.0,10073.1,-12.093,-13.312,-20.339,14.797,21.825,8732.2,8024.3,1.41,MILD DIP,6525,7.027,1.96,173.6,1.99,1,40,12887.5,31.3,False,False,False,True,False,1.26,False,0.0,0.0,—,素材,Other Industrial Metals & Mining,月足GC,1,5786.7,4340.0,3472.0,2893.3,False
8802.T,三菱地所,Nikkei225,4321.0,4777.01,-9.546,-10.812,-16.415,11.599,17.202,4260.5,3992.9,1.42,MILD DIP,6525,5.603,1.11,47.8,1.12,2,35,5280.3,18.2,False,False,False,False,False,2.07,False,14.8,81.3,増収増益,不動産,Real Estate - Diversified,—,0,1593.3,1195.0,956.0,796.7,False
MSFT,Microsoft,Dow30,358.96,391.97,-8.423,-9.738,-15.165,11.972,17.4,353.8,332.5,1.46,MILD DIP,10065,5.428,1.0,3.6,1.02,20,40,539.8,33.5,False,False,False,False,False,6.82,False,16.7,59.8,増収増益,テクノロジー,Software - Infrastructure,—,0,120.0,90.0,72.0,60.0,False
7003.T,三井E&S,Nikkei225,5577.0,6679.03,-16.5,-17.704,-26.874,18.977,28.147,5496.6,4884.1,1.46,MILD DIP,6525,9.17,0.0,0.0,0.0,2,40,8082.8,31.0,False,False,False,False,False,2.75,False,18.9,157.3,増収増益,資本財,Aerospace & Defense,—,0,0.0,0.0,0.0,0.0,False
CHRW,C.H. Robinson,配当貴族,161.92,175.23,-7.595,-9.018,-13.882,10.434,15.297,159.4,150.9,1.56,MILD DIP,7132,4.863,1.93,3.12,1.96,14,30,199.9,19.0,False,False,False,False,False,10.39,False,-6.5,-8.5,減収減益,資本財,Integrated Freight & Logistics,—,0,104.0,78.0,62.4,52.0,False
5706.T,三井金属鉱業,Nikkei225,28040.0,32179.24,-12.863,-14.251,-21.651,15.349,22.748,27593.4,25212.2,1.62,MILD DIP,6525,7.4,0.87,242.7,0.88,1,32,38506.8,27.2,False,False,False,False,False,4.42,False,0.1,98.6,微増,資本財,Conglomerates,—,0,8090.0,6067.5,4854.0,4045.0,False
7011.T,三菱重工業,Nikkei225,4223.0,4703.19,-10.21,-11.66,-17.814,12.956,19.11,4154.8,3865.4,1.64,MILD DIP,6525,6.154,0.58,24.7,0.59,3,30,5181.4,18.5,False,False,False,False,False,5.35,False,-2.9,47.8,—,資本財,Specialty Industrial Machinery,—,0,823.3,617.5,494.0,411.7,False
3105.T,日清紡HD,Nikkei225,1439.5,1596.32,-9.824,-11.418,-17.326,12.215,18.123,1414.1,1319.7,1.8,MILD DIP,6525,5.908,0.0,0.0,0.0,0,35,1773.5,18.8,False,False,False,False,False,0.78,True,0.0,0.0,—,資本財,Conglomerates,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
3407.T,旭化成,Nikkei225,1509.0,1641.0,-8.044,-9.687,-14.708,10.399,15.421,1482.0,1399.6,1.82,MILD DIP,6525,5.022,2.68,40.4,2.73,1,37,1860.5,18.9,False,False,False,False,False,1.02,False,0.8,44.7,微増,資本財,Conglomerates,—,0,1346.7,1010.0,808.0,673.3,False
6146.T,ディスコ,Nikkei225,61240.0,69996.99,-12.511,-14.083,-21.537,15.734,23.188,60139.4,54921.6,1.83,MILD DIP,6266,7.454,0.76,466.2,0.78,2,35,79629.6,23.1,False,False,False,False,False,12.25,False,16.8,15.4,増収増益,テクノロジー,Semiconductor Equipment & Materials,—,0,15540.0,11655.0,9324.0,7770.0,False
6479.T,ミネベアミツミ,Nikkei225,2535.0,2856.17,-11.245,-12.947,-19.561,13.509,20.123,2486.4,2297.5,1.96,MILD DIP,6525,6.614,1.91,48.4,1.95,1,35,3602.2,29.6,False,False,False,False,False,1.21,False,22.8,18.2,増収増益,テクノロジー,Electronic Components,—,0,1613.3,1210.0,968.0,806.7,False
CL,Colgate-Palmolive,配当貴族,85.73,90.62,-5.392,-7.299,-11.208,8.34,12.249,84.0,80.5,2.06,MILD DIP,13316,3.91,3.01,2.58,3.07,60,35,105.0,18.4,False,False,False,False,False,1279.55,False,5.8,0.0,—,生活必需品,Household & Personal Products,—,0,86.0,64.5,51.6,43.0,False
4631.T,DIC,Nikkei225,3656.0,4025.32,-9.175,-11.094,-16.758,11.561,17.225,3578.7,3350.7,2.16,MILD DIP,6266,5.664,0.0,0.0,0.0,2,35,4624.0,20.9,False,False,False,False,False,0.74,True,1.1,-0.6,減益,素材,Specialty Chemicals,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
BDX,Becton Dickinson,配当貴族,154.69,164.16,-5.769,-7.775,-11.914,8.781,12.92,151.4,144.6,2.18,MILD DIP,13365,4.139,2.8,4.33,2.86,51,32,211.6,26.9,False,False,False,False,False,1.74,False,1.6,28.6,微増,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
ITW,Illinois Tool Works,配当貴族,256.19,273.18,-6.219,-8.348,-12.83,9.578,14.06,250.4,238.1,2.32,MILD DIP,13351,4.482,3.01,7.72,3.08,60,37,299.6,14.5,False,False,False,False,False,22.93,False,4.1,7.3,微増,資本財,Specialty Industrial Machinery,—,0,257.3,193.0,154.4,128.7,False
1801.T,大成建設,Nikkei225,16055.0,17524.85,-8.387,-10.537,-16.155,11.935,17.553,15678.3,14693.8,2.4,MILD DIP,6525,5.618,1.66,266.8,1.7,1,30,20163.4,20.4,False,False,False,False,False,3.04,False,-9.6,11.3,—,資本財,Engineering & Construction,—,0,8893.3,6670.0,5336.0,4446.7,False
SNPS,Synopsys,NASDAQ100,383.14,423.2,-9.466,-11.591,-17.703,12.857,18.969,374.1,348.3,2.4,MILD DIP,8559,6.112,0.0,0.0,0.0,0,35,645.3,40.6,False,False,False,False,False,2.4,False,65.5,-82.0,減益,テクノロジー,Software - Infrastructure,—,0,0.0,0.0,0.0,0.0,False
NKE,Nike,Dow30,51.24,56.22,-8.857,-11.039,-16.926,12.51,18.397,50.0,46.7,2.45,MILD DIP,11399,5.887,3.2,1.64,3.28,24,45,165.2,69.0,True,False,False,False,False,5.38,False,0.6,-32.1,減益,一般消費財,Footwear & Accessories,半値,1,54.7,41.0,32.8,27.3,False
4519.T,中外製薬,Nikkei225,8611.0,9300.36,-7.412,-9.647,-14.805,10.985,16.142,8403.1,7923.4,2.47,MILD DIP,6525,5.158,1.53,131.5,1.56,9,35,10455.0,17.6,False,False,False,False,False,7.0,False,14.3,40.2,増収増益,ヘルスケア,Drug Manufacturers - General,—,0,4383.3,3287.5,2630.0,2191.7,False
9022.T,東海旅客鉄道,Nikkei225,4084.0,4336.62,-5.825,-8.131,-12.346,8.726,12.941,3984.0,3801.2,2.51,MILD DIP,6263,4.214,0.81,33.0,0.83,3,40,4949.0,17.5,False,False,False,False,False,0.79,True,7.6,14.9,増収増益,資本財,Railroads,PBR1倍割れ,1,1100.0,825.0,660.0,550.0,False
ECL,Ecolab,配当貴族,262.49,279.31,-6.023,-8.332,-12.758,9.373,13.799,256.0,243.7,2.52,MILD DIP,13365,4.426,1.3,3.41,1.33,30,30,307.5,14.6,False,False,False,False,False,11.19,False,17.8,0.0,—,素材,Specialty Chemicals,—,0,113.7,85.2,68.2,56.8,False
ES,Eversource Energy,SP500高配当,68.41,71.88,-4.832,-7.213,-10.99,7.897,11.675,66.7,64.0,2.57,MILD DIP,13365,3.777,4.65,3.18,4.77,26,47,80.2,14.7,False,False,False,False,False,1.59,False,13.4,466.2,増収増益,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
6370.T,栗田工業,Nikkei225,7328.0,7919.42,-7.468,-9.795,-14.918,10.696,15.819,7143.7,6738.0,2.58,MILD DIP,6266,5.123,0.0,0.0,0.0,21,30,8669.3,15.5,False,False,False,False,False,2.29,False,0.0,13.0,—,資本財,Pollution & Treatment Controls,—,0,0.0,0.0,0.0,0.0,False
GEHC,GE HealthCare,NASDAQ100,68.77,74.65,-7.875,-10.211,-15.471,10.831,16.092,67.0,63.1,2.6,MILD DIP,799,5.261,0.26,0.18,0.27,2,30,93.6,26.5,False,False,False,False,False,3.02,False,7.1,-17.7,減益,ヘルスケア,Medical Devices,—,0,6.0,4.5,3.6,3.0,False
AOS,A.O. Smith,配当貴族,63.68,69.45,-8.311,-10.723,-16.417,12.055,17.75,62.0,58.1,2.7,MILD DIP,10683,5.695,2.73,1.74,2.81,30,30,88.9,28.4,False,False,False,False,False,4.75,False,0.0,19.1,—,資本財,Specialty Industrial Machinery,—,0,58.0,43.5,34.8,29.0,False
6723.T,ルネサスエレクトロニクス,Nikkei225,2151.5,2562.82,-16.05,-18.281,-27.42,18.274,27.413,2094.3,1860.1,2.73,MILD DIP,5598,9.139,1.48,31.8,1.52,0,40,9167.3,76.5,True,False,False,False,False,1.6,False,20.1,-9.0,減益,テクノロジー,Semiconductors,半値,1,1060.0,795.0,636.0,530.0,False
6503.T,三菱電機,Nikkei225,4988.0,5479.8,-8.975,-11.403,-17.369,12.46,18.426,4854.9,4528.0,2.74,MILD DIP,6525,5.966,1.15,57.6,1.19,3,30,5960.3,16.3,False,False,False,False,False,2.46,False,4.9,-14.9,減益,資本財,Electrical Equipment & Parts,—,0,1920.0,1440.0,1152.0,960.0,False
6302.T,住友重機械,Nikkei225,4708.0,5347.76,-11.963,-14.325,-21.713,15.228,22.616,4581.7,4186.6,2.76,MILD DIP,6525,7.388,2.87,135.2,2.95,0,40,6281.0,25.0,False,False,False,False,False,0.83,True,4.9,0.0,—,資本財,Specialty Industrial Machinery,PBR1倍割れ,1,4506.7,3380.0,2704.0,2253.3,False
O,Realty Income,配当貴族,61.15,63.93,-4.354,-6.984,-10.797,8.266,12.079,59.5,57.0,2.83,MILD DIP,7890,3.813,5.73,3.5,5.89,30,47,67.6,9.5,False,False,False,False,False,1.45,False,11.0,41.2,増収増益,不動産,REIT - Retail,—,0,116.7,87.5,70.0,58.4,False
