ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
8058.T,三菱商事,Nikkei225,4792.0,5274.93,-9.155,-10.082,-15.489,11.546,16.953,4743.1,4457.9,1.03,MILD DIP,6542,5.407,2.3,110.1,2.32,9,45,5707.0,16.0,False,False,False,False,False,1.95,False,9.9,27.8,増収増益,16.9,True,68.5,22.6,8.5,59.1,False,資本財,Conglomerates,RSI30以下,1,3670.0,2752.5,2202.0,1835.0,False
XOM,ExxonMobil,配当貴族,149.5,158.0,-5.382,-6.368,-9.843,7.529,11.003,147.9,142.5,1.05,MILD DIP,16160,3.474,3.36,5.03,3.4,42,40,171.5,12.8,False,False,False,False,False,2.41,False,-1.3,-11.0,減益,31.2,False,64.2,14.9,11.1,84.1,True,エネルギー,Oil & Gas Integrated,優良財務,1,167.7,125.8,100.6,83.8,False
4507.T,塩野義製薬,Nikkei225,3094.0,3381.16,-8.493,-9.726,-14.828,10.686,15.788,3052.3,2879.8,1.37,MILD DIP,6542,5.103,2.12,65.7,2.15,13,50,3629.6,14.8,False,False,False,False,False,1.74,False,23.5,47.4,増収増益,11.3,True,58.4,16.2,13.5,98.5,True,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下／優良財務,2,2190.0,1642.5,1314.0,1095.0,False
4661.T,OLC,Nikkei225,2482.0,2650.85,-6.37,-7.699,-11.77,8.585,12.655,2446.8,2338.9,1.44,MILD DIP,6283,4.071,0.59,14.7,0.6,0,47,5630.2,55.9,True,False,False,False,False,3.78,False,2.9,2.7,微増,25.4,True,0.0,28.4,0.0,76.1,False,一般消費財,Leisure,RSI30以下／半値,2,490.0,367.5,294.0,245.0,False
4502.T,武田薬品,Nikkei225,5331.0,5662.24,-5.85,-7.41,-11.209,7.784,11.583,5242.6,5027.6,1.69,MILD DIP,6542,3.799,3.75,200.1,3.82,3,49,5890.0,9.5,False,False,False,False,False,1.1,False,4.2,330.2,微増,18.6,True,65.5,38.0,1.5,58.5,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下,1,6670.0,5002.5,4002.0,3335.0,False
9005.T,東急,Nikkei225,1705.0,1854.74,-8.073,-9.718,-14.749,10.408,15.44,1674.5,1581.2,1.82,MILD DIP,6542,5.032,1.69,28.8,1.72,2,35,2039.8,16.4,False,False,False,False,False,1.11,False,2.0,-2.9,減益,11.0,True,16.4,14.9,0.0,39.7,False,一般消費財,Department Stores,RSI30以下,1,960.0,720.0,576.0,480.0,False
JNJ,Johnson & Johnson,Dow30,226.1,237.74,-4.896,-6.719,-10.403,8.016,11.7,221.8,213.0,1.95,MILD DIP,16160,3.684,2.33,5.27,2.38,61,35,248.6,9.0,False,False,False,False,False,6.68,False,9.9,-52.9,減益,17.9,True,75.7,17.8,0.0,62.3,False,ヘルスケア,Drug Manufacturers - General,RSI30以下,1,175.7,131.8,105.4,87.8,False
2002.T,日清製粉G,Nikkei225,1970.0,2085.82,-5.553,-7.431,-11.321,8.132,12.022,1930.8,1849.7,2.03,MILD DIP,6542,3.891,3.04,59.9,3.1,3,49,2253.0,12.6,False,False,False,False,False,1.11,False,2.2,27.8,微増,9.4,True,54.9,15.5,5.4,85.7,False,生活必需品,Packaged Foods,RSI30以下,1,1996.7,1497.5,1198.0,998.3,False
9843.T,ニトリHD,Nikkei225,2317.0,2495.93,-7.169,-9.41,-14.407,10.579,15.576,2261.1,2136.3,2.47,MILD DIP,5807,4.997,1.53,35.4,1.57,21,40,4707.6,50.8,True,False,False,False,False,1.35,False,0.0,0.0,—,45.3,False,1.3,2.6,8.4,83.7,False,一般消費財,"Furnishings, Fixtures & Appliances",半値,1,1180.0,885.0,708.0,590.0,False
T,AT&T,配当貴族,25.98,27.29,-4.806,-7.124,-10.967,8.249,12.092,25.3,24.3,2.5,MILD DIP,10663,3.843,5.35,1.39,5.48,0,47,28.8,9.8,False,False,False,False,False,1.65,False,2.9,-12.2,減益,26.8,True,44.3,10.2,18.4,44.8,False,通信,Telecom Services,RSI30以下,1,46.3,34.8,27.8,23.2,False
CVX,Chevron,Dow30,186.32,196.62,-5.238,-7.729,-11.852,8.763,12.886,181.4,173.3,2.7,MILD DIP,16160,4.123,3.82,7.12,3.92,36,35,211.1,11.8,False,False,False,False,False,1.98,False,-8.2,-23.8,減収減益,35.7,False,64.9,16.3,7.2,80.4,False,エネルギー,Oil & Gas Integrated,—,0,237.3,178.0,142.4,118.7,False
EXC,Exelon,NASDAQ100,45.86,48.08,-4.609,-7.138,-10.961,8.156,11.979,44.6,42.8,2.72,MILD DIP,13332,3.823,3.69,1.69,3.79,4,40,50.3,8.8,False,False,False,False,False,1.63,False,-1.1,-9.3,減益,24.6,True,46.4,15.1,9.9,36.4,False,公益,Utilities - Regulated Electric,RSI30以下,1,56.3,42.2,33.8,28.2,False
3382.T,セブン&アイ,Nikkei225,1948.0,2080.98,-6.39,-8.876,-13.475,9.521,14.121,1896.3,1800.6,2.73,MILD DIP,6542,4.599,2.6,50.6,2.67,1,40,2548.6,23.6,False,False,False,False,False,1.24,False,-19.0,-6.2,減収減益,27.1,True,9.8,16.9,7.6,49.0,False,生活必需品,Grocery Stores,RSI30以下,1,1686.7,1265.0,1012.0,843.3,False
9007.T,小田急電鉄,Nikkei225,1582.5,1659.79,-4.657,-7.205,-10.934,7.712,11.442,1540.2,1478.3,2.75,MILD DIP,6542,3.729,2.99,47.3,3.07,3,45,3161.6,49.9,False,False,False,False,False,1.1,False,0.0,0.0,—,26.5,True,16.4,14.2,9.0,42.6,False,資本財,Railroads,RSI30以下,1,1576.7,1182.5,946.0,788.3,False
9001.T,東武鉄道,Nikkei225,2765.5,2890.37,-4.32,-7.068,-10.702,7.471,11.106,2686.1,2581.0,2.96,MILD DIP,6542,3.635,2.36,65.3,2.43,4,45,3907.6,29.2,False,False,False,False,False,0.91,True,0.0,0.0,—,27.3,True,44.6,12.1,0.0,43.0,False,資本財,Railroads,PBR1倍割れ／RSI30以下,2,2176.7,1632.5,1306.0,1088.3,False
VZ,Verizon,SP500高配当,45.98,47.88,-3.972,-6.789,-10.416,7.722,11.35,44.6,42.9,3.02,MILD DIP,10663,3.628,6.09,2.8,6.27,21,45,50.6,9.2,False,False,False,False,True,1.86,False,2.0,-53.3,減益,28.8,True,57.1,8.8,17.1,36.4,False,通信,Telecom Services,高配当／RSI30以下,2,93.3,70.0,56.0,46.7,False
9008.T,京王電鉄,Nikkei225,752.4,789.08,-4.648,-7.58,-11.487,8.045,11.951,729.3,698.4,3.17,MILD DIP,6542,3.906,14.47,108.9,14.93,3,55,1602.7,53.1,True,False,False,False,True,1.0,False,7.3,-15.2,減益,24.3,True,42.2,2.8,8.6,48.8,False,資本財,Conglomerates,高配当／RSI30以下／半値,3,3630.0,2722.5,2178.0,1815.0,False
4151.T,協和キリン,Nikkei225,2350.5,2516.38,-6.592,-9.495,-14.383,10.055,14.943,2277.4,2154.4,3.21,MILD DIP,6542,4.888,2.86,67.2,2.95,9,40,3834.2,38.7,False,False,False,False,False,1.38,False,11.0,768.5,増収増益,21.0,True,31.6,16.9,7.7,0.0,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下,1,2240.0,1680.0,1344.0,1120.0,False
5020.T,ENEOS HD,Nikkei225,1298.0,1398.62,-7.194,-10.092,-15.319,10.812,16.039,1257.5,1184.4,3.22,MILD DIP,6283,5.226,2.58,33.5,2.66,2,30,1525.7,14.9,False,False,False,False,False,1.1,False,-7.0,-35.3,減収減益,8.1,True,71.3,13.0,2.1,57.4,False,エネルギー,Oil & Gas Refining & Marketing,RSI30以下,1,1116.7,837.5,670.0,558.3,False
1332.T,日本水産,Nikkei225,1237.5,1336.36,-7.398,-10.327,-15.757,11.394,16.824,1198.4,1125.8,3.27,MILD DIP,6542,5.43,2.42,30.0,2.5,6,35,1539.7,19.6,False,False,False,False,False,1.32,False,6.4,-9.1,減益,23.8,True,55.4,13.9,10.7,54.8,True,生活必需品,Packaged Foods,RSI30以下／優良財務,2,1000.0,750.0,600.0,500.0,False
MRK,Merck,Dow30,112.89,118.22,-4.507,-7.699,-11.851,8.909,13.061,109.1,104.2,3.46,MILD DIP,16160,4.152,2.86,3.23,2.96,15,25,125.4,9.9,False,False,False,False,False,5.31,False,5.0,-19.3,減益,33.2,False,76.4,11.6,36.9,51.0,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,107.7,80.8,64.6,53.8,False
4528.T,小野薬品,Nikkei225,2316.0,2457.33,-5.751,-8.925,-13.567,9.643,14.285,2238.0,2124.0,3.48,MILD DIP,6280,4.642,0.0,0.0,0.0,0,37,4499.8,48.5,False,False,False,True,False,1.3,False,4.2,93.1,微増,20.9,True,70.1,13.7,7.5,87.2,False,ヘルスケア,Drug Manufacturers - General,RSI30以下／月足GC,2,0.0,0.0,0.0,0.0,False
AWK,American Water Works,配当貴族,131.13,135.23,-3.031,-6.289,-9.75,7.554,11.015,126.7,122.0,3.48,MILD DIP,4504,3.461,3.11,4.08,3.22,12,25,172.5,24.0,False,False,False,False,False,2.36,False,5.8,0.0,—,37.1,False,33.7,19.9,10.5,40.5,False,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
9202.T,ANA HD,Nikkei225,2714.0,2875.09,-5.603,-8.831,-13.289,9.002,13.46,2621.2,2493.0,3.54,MILD DIP,6542,4.458,2.4,65.1,2.48,1,50,4342.9,37.5,False,False,False,False,False,0.88,True,13.9,18.0,増収増益,30.0,True,1.7,9.7,12.3,55.0,True,資本財,Airlines,PBR1倍割れ／RSI30以下／優良財務,3,2170.0,1627.5,1302.0,1085.0,False
1605.T,INPEX,Nikkei225,3969.0,4348.0,-8.717,-11.897,-18.116,12.98,19.199,3830.7,3560.3,3.61,MILD DIP,6542,6.219,2.93,116.1,3.03,5,35,4900.0,19.0,False,False,False,False,False,0.97,True,-5.3,-25.2,減収減益,25.2,True,68.8,14.8,8.5,80.1,False,エネルギー,Oil & Gas E&P,PBR1倍割れ／RSI30以下,2,3870.0,2902.5,2322.0,1935.0,False
ED,Con Edison,配当貴族,108.13,111.78,-3.264,-6.646,-10.214,7.628,11.196,104.4,100.4,3.62,MILD DIP,16160,3.568,3.97,4.29,4.11,49,30,115.5,6.3,False,False,False,False,False,1.61,False,8.9,-8.3,減益,26.2,True,61.9,16.7,8.8,46.0,False,公益,Utilities - Regulated Electric,RSI30以下,1,142.9,107.2,85.8,71.5,False
3088.T,マツキヨココカラ,Nikkei225,2301.5,2453.85,-6.209,-9.729,-14.866,10.822,15.96,2215.1,2089.1,3.9,MILD DIP,6280,5.138,0.0,0.0,0.0,4,30,3327.2,30.8,False,False,False,False,False,1.73,False,0.0,0.0,—,0.0,False,3.8,16.6,10.9,99.7,True,ヘルスケア,Pharmaceutical Retailers,優良財務,1,0.0,0.0,0.0,0.0,False
IP,International Paper,SP500高配当,33.33,35.72,-6.699,-10.231,-15.521,10.931,16.221,32.1,30.2,3.93,MILD DIP,16160,5.29,5.58,1.86,5.8,0,37,57.2,41.7,False,False,False,False,False,1.19,False,53.1,0.0,—,38.2,False,1.8,12.0,-24.7,58.5,False,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
8031.T,三井物産,Nikkei225,5719.0,6121.54,-6.576,-10.116,-15.532,11.549,16.965,5502.3,5170.8,3.94,MILD DIP,6542,5.416,2.01,115.0,2.09,5,35,6597.9,13.3,False,False,False,False,False,1.94,False,-1.5,-20.4,減益,21.0,True,75.9,19.5,10.8,59.9,True,資本財,Conglomerates,RSI30以下／優良財務,2,3833.3,2875.0,2300.0,1916.7,False
CLX,Clorox,配当貴族,96.85,102.47,-5.487,-9.069,-13.819,9.934,14.684,93.2,88.3,3.94,MILD DIP,13381,4.751,5.17,5.01,5.38,46,42,197.3,50.9,True,False,False,False,False,-93.67,False,-0.8,-16.2,減益,39.5,False,0.6,14.5,987.2,1.1,False,生活必需品,Household & Personal Products,半値,1,167.0,125.2,100.2,83.5,False
9735.T,セコム,Nikkei225,5740.0,5988.68,-4.152,-7.899,-11.929,8.221,12.251,5515.6,5274.3,4.07,MILD DIP,6542,4.03,1.78,102.2,1.85,1,25,6148.0,6.6,False,False,False,False,False,1.84,False,0.0,0.0,—,8.5,True,49.5,24.2,8.6,95.6,False,資本財,Security & Protection Services,RSI30以下,1,3406.7,2555.0,2044.0,1703.3,False
9021.T,西日本旅客鉄道,Nikkei225,2995.5,3115.11,-3.84,-7.781,-11.787,8.243,12.249,2872.7,2747.9,4.27,MILD DIP,6542,4.006,3.07,92.1,3.21,3,42,4278.0,30.0,False,False,False,False,False,1.15,False,7.7,-21.1,減益,26.4,True,4.4,12.7,9.8,46.8,False,資本財,Railroads,RSI30以下,1,3070.0,2302.5,1842.0,1535.0,False
CAG,Conagra Brands,SP500高配当,14.53,15.2,-4.415,-8.375,-12.834,9.457,13.916,13.9,13.3,4.32,MILD DIP,11595,4.458,9.64,1.4,10.05,0,55,34.4,57.8,True,False,False,False,True,0.85,True,-1.9,39.0,—,34.7,False,4.4,8.6,-0.5,52.7,False,生活必需品,Packaged Foods,高配当／PBR1倍割れ／半値,3,46.7,35.0,28.0,23.3,False
VRSK,Verisk Analytics,NASDAQ100,178.89,183.56,-2.543,-6.63,-10.238,7.802,11.41,171.4,164.8,4.38,MILD DIP,4136,3.608,1.09,1.95,1.14,6,25,318.8,43.9,False,False,False,False,False,80.11,False,0.0,0.0,—,44.7,False,10.7,20.8,437.9,5.9,False,資本財,Consulting Services,—,0,65.0,48.8,39.0,32.5,False
7203.T,トヨタ自動車,Nikkei225,3123.0,3287.19,-4.995,-8.98,-13.688,9.855,14.563,2992.0,2837.2,4.38,MILD DIP,6715,4.709,3.07,95.8,3.2,6,32,3886.1,19.6,False,False,False,False,False,1.04,False,8.6,-42.3,減益,39.8,False,44.0,9.6,10.0,48.7,False,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
GD,General Dynamics,配当貴族,320.74,342.11,-6.247,-10.317,-15.788,11.568,17.039,306.8,288.1,4.54,MILD DIP,16160,5.471,2.37,7.59,2.47,31,32,365.7,12.3,False,False,False,False,False,3.38,False,7.8,0.4,微増,21.8,True,54.2,17.8,17.7,72.4,True,資本財,Aerospace & Defense,RSI30以下／優良財務,2,253.0,189.8,151.8,126.5,False
MDLZ,Mondelez,NASDAQ100,56.06,57.25,-2.082,-6.355,-9.706,7.047,10.398,53.6,51.7,4.56,MILD DIP,6227,3.351,3.64,2.04,3.81,11,25,72.1,22.2,False,False,False,False,False,2.78,False,9.3,-60.4,減益,44.1,False,24.4,16.7,9.3,54.1,False,生活必需品,Confectioners,—,0,68.0,51.0,40.8,34.0,False
9502.T,中部電力,Nikkei225,2594.0,2695.31,-3.759,-8.101,-12.28,8.617,12.797,2477.0,2364.3,4.72,MILD DIP,6542,4.18,2.69,69.9,2.82,2,30,2911.5,10.9,False,False,False,False,False,0.65,True,-7.5,79.4,—,37.1,False,72.2,11.0,8.2,51.0,False,公益,Utilities - Diversified,PBR1倍割れ,1,2330.0,1747.5,1398.0,1165.0,False
ATO,Atmos Energy,配当貴族,182.49,185.7,-1.729,-6.207,-9.605,7.388,10.786,174.2,167.9,4.77,MILD DIP,10638,3.399,2.53,4.61,2.65,39,25,192.3,5.1,False,False,False,False,False,2.11,False,14.2,9.4,増収増益,43.5,False,76.4,20.6,9.2,59.7,False,公益,Utilities - Regulated Gas,—,0,153.7,115.2,92.2,76.8,False
D,Dominion Energy,SP500高配当,60.95,61.93,-1.584,-6.132,-9.47,7.222,10.561,58.1,56.1,4.84,MILD DIP,11595,3.338,4.4,2.68,4.61,0,30,73.3,16.8,False,False,False,False,False,1.91,False,20.4,365.5,増収増益,43.3,False,56.0,16.0,9.7,40.0,False,公益,Utilities - Regulated Electric,—,0,89.3,67.0,53.6,44.7,False
3401.T,帝人,Nikkei225,1536.5,1626.51,-5.534,-10.022,-15.085,10.229,15.292,1463.5,1381.2,4.99,MILD DIP,6542,5.063,3.25,50.0,3.42,2,52,2811.3,45.3,False,False,False,True,False,0.77,True,0.0,0.0,—,25.5,True,67.7,4.3,-18.9,50.2,False,資本財,Conglomerates,PBR1倍割れ／RSI30以下／月足GC,3,1666.7,1250.0,1000.0,833.3,False
NEE,NextEra Energy,配当貴族,90.0,91.99,-2.164,-6.823,-10.498,7.88,11.556,85.7,82.3,5.0,MILD DIP,13381,3.676,3.21,2.89,3.37,29,30,95.0,5.3,False,False,False,False,False,3.43,False,20.7,26.0,増収増益,33.2,False,80.8,20.5,8.4,40.6,False,公益,Utilities - Regulated Electric,—,0,96.4,72.3,57.8,48.2,False
6178.T,日本郵政,Nikkei225,1774.0,1832.97,-3.217,-7.838,-11.869,8.288,12.319,1689.3,1615.4,5.01,MILD DIP,2555,4.031,2.82,50.1,2.97,0,20,2063.3,14.0,False,False,False,False,False,0.52,True,0.0,0.0,—,41.0,False,57.0,14.3,4.4,0.0,False,金融,Banks - Regional,PBR1倍割れ,1,1670.0,1252.5,1002.0,835.0,False
ES,Eversource Energy,SP500高配当,67.05,68.81,-2.557,-7.212,-10.988,7.892,11.668,63.8,61.2,5.02,MILD DIP,13381,3.776,4.74,3.18,4.98,26,27,80.2,16.4,False,False,False,False,False,1.55,False,13.4,466.2,増収増益,31.3,False,50.9,13.3,10.8,35.1,False,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
7309.T,シマノ,Nikkei225,15975.0,16691.0,-4.29,-9.019,-13.771,9.992,14.745,15185.7,14392.5,5.2,MILD DIP,6280,4.753,0.0,0.0,0.0,4,20,33410.8,52.2,True,False,False,False,False,1.59,False,-0.8,-47.3,減益,31.7,False,15.5,17.4,3.9,99.5,False,一般消費財,Leisure,半値,1,0.0,0.0,0.0,0.0,False
ABBV,AbbVie,配当貴族,200.5,207.04,-3.16,-7.969,-12.385,9.693,14.109,190.5,181.4,5.23,MILD DIP,3322,4.416,4.18,8.38,4.4,12,15,238.7,16.0,False,False,False,False,False,-108.38,False,10.0,0.0,—,32.4,False,35.5,12.5,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,279.3,209.5,167.6,139.7,False
XEL,Xcel Energy,NASDAQ100,78.11,79.6,-1.878,-6.772,-10.37,7.622,11.22,74.2,71.3,5.25,MILD DIP,13381,3.598,3.07,2.4,3.23,1,20,83.3,6.2,False,False,False,False,False,2.06,False,14.1,20.8,増収増益,44.0,False,67.8,17.3,9.4,39.6,False,公益,Utilities - Regulated Electric,—,0,80.0,60.0,48.0,40.0,False
9022.T,東海旅客鉄道,Nikkei225,4039.0,4175.61,-3.272,-8.127,-12.338,8.715,12.926,3836.2,3660.4,5.29,MILD DIP,6280,4.211,0.82,33.0,0.86,3,25,4949.0,18.4,False,False,False,False,False,0.78,True,7.6,14.9,増収増益,44.1,False,59.5,9.5,11.4,51.1,True,資本財,Railroads,PBR1倍割れ／優良財務,2,1100.0,825.0,660.0,550.0,False
2503.T,キリンHD,Nikkei225,2483.5,2556.5,-2.855,-7.784,-11.811,8.325,12.352,2357.5,2254.6,5.34,MILD DIP,6542,4.027,3.24,80.4,3.41,1,27,2742.0,9.4,False,False,False,False,False,1.56,False,6.0,0.0,—,41.0,False,66.7,14.4,11.4,63.3,True,生活必需品,Beverages - Brewers,優良財務,1,2680.0,2010.0,1608.0,1340.0,False
CAH,Cardinal Health,配当貴族,200.55,210.6,-4.772,-9.598,-14.75,11.009,16.161,190.4,179.5,5.34,MILD DIP,10739,5.152,1.27,2.55,1.34,1,20,229.3,12.5,False,False,False,False,False,-16.41,False,18.8,19.4,増収増益,29.3,True,67.0,17.3,0.0,0.0,False,ヘルスケア,Medical Distribution,RSI30以下,1,85.0,63.8,51.0,42.5,False
CL,Colgate-Palmolive,配当貴族,82.35,84.16,-2.153,-7.303,-11.212,8.335,12.245,78.0,74.7,5.56,MILD DIP,13332,3.91,3.17,2.61,3.35,60,15,104.4,21.1,False,False,False,False,False,1229.1,False,5.8,0.0,—,41.2,False,31.5,20.2,497.5,4.1,False,生活必需品,Household & Personal Products,—,0,87.0,65.2,52.2,43.5,False
KO,Coca-Cola,Dow30,74.63,75.85,-1.608,-6.798,-10.492,7.977,11.671,70.7,67.9,5.57,MILD DIP,16160,3.694,2.84,2.12,3.0,61,12,81.0,7.9,False,False,False,False,False,9.98,False,2.4,3.6,微増,42.3,False,55.7,21.6,43.3,41.7,False,生活必需品,Beverages - Non-Alcoholic,—,0,70.7,53.0,42.4,35.3,False
9020.T,東日本旅客鉄道,Nikkei225,3501.0,3577.12,-2.128,-7.304,-11.073,7.772,11.541,3315.9,3181.0,5.58,MILD DIP,6542,3.769,2.0,70.1,2.11,3,15,4160.0,15.8,False,False,False,False,False,1.31,False,6.3,-5.8,減益,37.6,False,43.3,17.0,7.7,38.7,False,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
EIX,Edison International,SP500高配当,69.38,71.59,-3.082,-8.268,-12.664,9.317,13.713,65.7,62.5,5.65,MILD DIP,13331,4.396,5.03,3.49,5.31,1,27,81.3,14.6,False,False,False,False,False,1.56,False,30.8,446.3,増収増益,34.2,False,76.0,10.6,24.1,31.7,False,公益,Utilities - Regulated Electric,—,0,116.3,87.2,69.8,58.2,False
2871.T,ニチレイ,Nikkei225,1882.5,1950.39,-3.481,-8.685,-13.269,9.654,14.238,1781.0,1691.6,5.7,MILD DIP,6542,4.585,2.5,47.0,2.64,0,20,2188.3,14.0,False,False,False,False,False,1.72,False,0.0,0.0,—,22.8,True,48.1,8.0,9.8,69.7,False,生活必需品,Packaged Foods,RSI30以下,1,1566.7,1175.0,940.0,783.3,False
9503.T,関西電力,Nikkei225,2440.0,2562.32,-4.774,-9.944,-15.037,10.428,15.522,2307.5,2177.0,5.74,MILD DIP,6542,5.093,3.07,74.9,3.25,2,32,2775.5,12.1,False,False,False,False,False,0.8,True,0.0,0.0,—,23.4,True,69.4,7.4,12.4,44.0,False,公益,Utilities - Renewable,PBR1倍割れ／RSI30以下,2,2496.7,1872.5,1498.0,1248.3,False
1928.T,積水ハウス,Nikkei225,3429.0,3533.4,-2.955,-8.231,-12.554,9.062,13.385,3242.6,3089.8,5.75,MILD DIP,6542,4.323,4.35,149.0,4.6,4,40,3867.5,11.3,False,False,False,False,True,1.04,False,5.6,60.8,増収増益,36.3,False,51.6,9.1,11.2,54.2,True,一般消費財,Residential Construction,高配当／優良財務,2,4966.7,3725.0,2980.0,2483.3,False
