ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
T,AT&T,配当貴族,27.16,28.02,-3.061,-7.118,-10.961,8.254,12.097,26.0,24.9,4.37,MILD DIP,10634,3.843,5.12,1.39,5.34,0,42,29.0,6.3,False,False,False,False,False,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
3405.T,クラレ,Nikkei225,1679.5,1768.38,-5.026,-9.028,-13.67,9.539,14.181,1608.7,1526.6,4.4,MILD DIP,6513,4.642,2.86,48.0,2.98,0,30,2280.5,26.4,False,False,False,False,False,素材,Chemicals,—,0,1600.0,1200.0,960.0,800.0,False
1803.T,清水建設,Nikkei225,3117.0,3337.12,-6.596,-10.553,-16.127,11.744,17.318,2985.0,2798.9,4.42,MILD DIP,6513,5.574,0.83,26.0,0.87,1,25,3578.0,12.9,False,False,False,False,False,資本財,Engineering & Construction,—,0,866.7,650.0,520.0,433.3,False
PNR,Pentair,配当貴族,90.87,98.02,-7.294,-11.29,-17.216,12.416,18.342,87.0,81.1,4.5,MILD DIP,13302,5.926,1.4,1.27,1.46,6,25,112.1,18.9,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,42.3,31.8,25.4,21.2,False
5108.T,ブリヂストン,Nikkei225,3416.0,3622.36,-5.697,-9.796,-14.878,10.534,15.617,3267.5,3083.4,4.54,MILD DIP,6513,5.083,3.66,125.0,3.83,5,37,3817.0,10.5,False,False,False,False,False,一般消費財,Auto Parts,—,0,4166.7,3125.0,2500.0,2083.3,False
DLTR,Dollar Tree,NASDAQ100,113.25,123.84,-8.551,-12.548,-19.224,14.155,20.831,108.3,100.0,4.57,MILD DIP,7781,6.676,0.0,0.0,0.0,0,30,174.1,34.9,False,False,False,True,False,生活必需品,Discount Stores,月足GC,1,0.0,0.0,0.0,0.0,False
6326.T,クボタ,Nikkei225,2705.5,2906.34,-6.91,-10.977,-16.732,12.043,17.798,2587.3,2420.0,4.57,MILD DIP,6513,5.755,2.14,58.0,2.24,0,30,3242.0,16.5,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,1933.3,1450.0,1160.0,966.7,False
2501.T,サッポロHD,Nikkei225,1611.5,1721.54,-6.392,-10.515,-15.99,11.386,16.861,1540.5,1446.3,4.61,MILD DIP,6513,5.475,3.91,63.0,4.09,3,37,1880.5,14.3,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,2100.0,1575.0,1260.0,1050.0,False
PCAR,PACCAR,NASDAQ100,118.12,124.87,-5.406,-9.625,-14.804,11.091,16.27,112.9,106.4,4.67,MILD DIP,11566,5.179,2.58,3.05,2.7,0,25,129.5,8.8,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,101.7,76.2,61.0,50.8,False
3088.T,マツキヨココカラ,Nikkei225,2415.0,2555.26,-5.489,-9.733,-14.876,10.839,15.982,2306.6,2175.1,4.7,MILD DIP,6251,5.143,1.82,44.0,1.91,4,25,3359.6,28.1,False,False,False,False,False,ヘルスケア,Pharmaceutical Retailers,—,0,1466.7,1100.0,880.0,733.3,False
8308.T,りそなHD,Nikkei225,1725.5,1913.24,-9.813,-13.876,-20.812,13.869,20.805,1647.8,1515.1,4.72,MILD DIP,6513,6.936,1.85,32.0,1.94,3,35,3831.3,55.0,True,False,False,True,False,金融,Banks - Regional,半値／月足GC,2,1066.7,800.0,640.0,533.3,False
1925.T,大和ハウス,Nikkei225,5205.0,5480.32,-5.024,-9.309,-14.217,10.323,15.231,4970.2,4701.2,4.73,MILD DIP,6513,4.908,2.79,145.0,2.92,5,30,5710.0,8.8,False,False,False,False,False,不動産,Real Estate - Development,—,0,4833.3,3625.0,2900.0,2416.7,False
9064.T,ヤマトHD,Nikkei225,1764.5,1860.28,-5.149,-9.43,-14.148,9.444,14.162,1684.9,1597.1,4.73,MILD DIP,6513,4.718,2.72,48.0,2.85,0,35,3070.8,42.5,False,False,False,False,False,資本財,Trucking,—,0,1600.0,1200.0,960.0,800.0,False
3659.T,ネクソン,Nikkei225,2973.0,3265.16,-8.948,-13.097,-20.003,14.527,21.432,2837.5,2612.0,4.77,MILD DIP,3480,6.906,0.34,10.0,0.35,2,25,4421.0,32.8,False,False,False,False,False,通信,Electronic Gaming & Multimedia,—,0,333.3,250.0,200.0,166.7,False
PEP,PepsiCo,NASDAQ100,160.15,164.31,-2.534,-6.99,-10.772,8.137,11.919,152.8,146.6,4.79,MILD DIP,13532,3.782,4.4,7.05,4.61,27,35,177.2,9.6,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,234.9,176.2,140.9,117.5,False
9009.T,京成電鉄,Nikkei225,1233.0,1297.42,-4.965,-9.322,-14.212,10.241,15.131,1176.5,1113.0,4.8,MILD DIP,6513,4.891,1.78,22.0,1.87,3,30,2464.4,50.0,False,False,False,False,False,資本財,Railroads,—,0,733.3,550.0,440.0,366.7,False
2871.T,ニチレイ,Nikkei225,1963.0,2050.1,-4.249,-8.685,-13.275,9.675,14.265,1872.1,1778.0,4.86,MILD DIP,6513,4.59,3.06,60.0,3.21,0,37,2215.2,11.4,False,False,False,False,False,生活必需品,Packaged Foods,—,0,2000.0,1500.0,1200.0,1000.0,False
1802.T,大林組,Nikkei225,3843.0,4087.52,-5.982,-10.365,-15.844,11.551,17.029,3663.8,3439.9,4.89,MILD DIP,6513,5.479,1.56,60.0,1.64,0,25,4416.0,13.0,False,False,False,False,False,資本財,Engineering & Construction,—,0,2000.0,1500.0,1200.0,1000.0,False
1928.T,積水ハウス,Nikkei225,3544.0,3681.32,-3.73,-8.232,-12.561,9.082,13.41,3378.3,3218.9,4.91,MILD DIP,6513,4.329,3.64,129.0,3.82,4,42,3867.5,8.4,False,False,False,True,False,一般消費財,Residential Construction,月足GC,1,4300.0,3225.0,2580.0,2150.0,False
3407.T,旭化成,Nikkei225,1649.5,1739.7,-5.185,-9.649,-14.66,10.395,15.406,1571.8,1484.7,4.94,MILD DIP,6513,5.011,2.18,36.0,2.29,1,30,1884.5,12.5,False,False,False,False,False,資本財,Conglomerates,—,0,1200.0,900.0,720.0,600.0,False
MRK,Merck,Dow30,116.21,119.97,-3.134,-7.702,-11.856,8.914,13.068,110.7,105.7,4.95,MILD DIP,16131,4.154,3.52,4.09,3.69,15,30,126.3,8.0,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,136.3,102.2,81.8,68.2,False
4208.T,UBE,Nikkei225,2552.0,2757.16,-7.441,-11.814,-17.842,12.299,18.327,2431.4,2265.2,4.96,MILD DIP,6513,6.028,4.7,120.0,4.94,0,40,2896.5,11.9,False,False,False,False,True,素材,Specialty Chemicals,高配当,1,4000.0,3000.0,2400.0,2000.0,False
BEN,Franklin Resources,配当貴族,24.97,26.98,-7.435,-11.834,-18.183,13.562,19.911,23.8,22.1,4.99,MILD DIP,10675,6.349,6.45,1.61,6.77,0,40,35.4,29.4,False,False,False,False,True,金融,Asset Management,高配当,1,53.7,40.2,32.2,26.8,False
7201.T,日産自動車,Nikkei225,381.4,412.53,-7.547,-11.943,-17.994,12.259,18.31,363.3,338.3,4.99,MILD DIP,6513,6.051,0.0,0.0,0.0,0,30,1029.7,63.0,True,False,False,False,False,一般消費財,Auto Manufacturers,半値,1,0.0,0.0,0.0,0.0,False
9532.T,大阪ガス,Nikkei225,6310.0,6461.88,-2.35,-6.991,-10.704,7.861,11.574,6010.1,5770.2,4.99,MILD DIP,6513,3.713,1.11,70.0,1.16,5,30,6737.0,6.3,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,2333.3,1750.0,1400.0,1166.7,False
7211.T,三菱自動車,Nikkei225,368.6,412.82,-10.713,-14.978,-22.343,14.481,21.846,351.0,320.6,5.02,MILD DIP,6513,7.365,2.71,10.0,2.85,0,25,3981.9,90.7,True,False,False,False,False,一般消費財,Auto Manufacturers,半値,1,333.3,250.0,200.0,166.7,False
IBM,IBM,Dow30,248.87,258.46,-3.71,-8.355,-12.749,9.22,13.614,236.9,225.5,5.07,MILD DIP,16131,4.394,3.37,8.39,3.54,30,20,313.2,20.5,False,False,False,False,False,テクノロジー,Information Technology Services,—,0,279.7,209.7,167.8,139.8,False
5401.T,日本製鉄,Nikkei225,602.1,645.56,-6.732,-11.239,-16.985,11.745,17.491,573.0,535.9,5.08,MILD DIP,6513,5.746,0.0,0.0,0.0,1,20,973.0,38.1,False,False,False,False,False,素材,Steel,—,0,0.0,0.0,0.0,0.0,False
8309.T,三井住友トラストHD,Nikkei225,4927.0,5372.96,-8.3,-12.73,-19.343,13.723,20.336,4689.0,4333.7,5.08,MILD DIP,6254,6.613,2.64,130.0,2.77,5,15,5770.0,14.6,False,False,False,False,False,金融,Banks - Regional,—,0,4333.3,3250.0,2600.0,2166.7,False
8601.T,大和証券G,Nikkei225,1450.0,1573.1,-7.825,-12.302,-18.556,12.712,18.965,1379.6,1281.2,5.1,MILD DIP,6513,6.254,2.9,42.0,3.04,3,15,1674.0,13.4,False,False,False,False,False,金融,Capital Markets,—,0,1400.0,1050.0,840.0,700.0,False
6473.T,ジェイテクト,Nikkei225,1804.0,1971.78,-8.509,-12.966,-19.623,13.662,20.319,1716.1,1584.8,5.12,MILD DIP,6513,6.657,1.11,20.0,1.17,4,10,2149.0,16.1,False,False,False,False,False,一般消費財,Auto Parts,—,0,666.7,500.0,400.0,333.3,False
AZN,AstraZeneca,NASDAQ100,193.31,199.45,-3.077,-7.838,-12.08,9.129,13.371,183.8,175.4,5.17,MILD DIP,8240,4.242,2.73,5.28,2.87,2,15,208.6,7.3,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,176.1,132.1,105.7,88.0,False
6952.T,カシオ計算機,Nikkei225,1428.0,1540.24,-7.287,-11.863,-17.942,12.453,18.532,1357.5,1263.9,5.19,MILD DIP,6513,6.079,3.29,47.0,3.46,0,32,2105.4,32.2,False,False,False,True,False,テクノロジー,Consumer Electronics,月足GC,1,1566.7,1175.0,940.0,783.3,False
ADP,ADP,NASDAQ100,213.0,218.47,-2.502,-7.32,-11.322,8.688,12.69,202.5,193.7,5.2,MILD DIP,11566,4.002,3.69,7.86,3.88,23,30,321.4,33.7,False,False,True,False,False,テクノロジー,Software - Application,月足陽転,1,262.0,196.5,157.2,131.0,False
4503.T,アステラス製薬,Nikkei225,2372.5,2452.4,-3.258,-8.054,-12.243,8.7,12.888,2254.9,2152.2,5.22,MILD DIP,6513,4.188,2.95,70.0,3.1,12,20,2601.5,8.8,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,2333.3,1750.0,1400.0,1166.7,False
9434.T,ソフトバンク,Nikkei225,213.8,212.74,0.498,-4.503,-7.032,5.612,8.141,203.2,197.8,5.24,NEUTRAL,1737,2.529,0.0,0.0,0.0,0,10,242.2,11.7,False,False,False,False,False,通信,Telecom Services,—,0,0.0,0.0,0.0,0.0,False
5201.T,AGC,Nikkei225,5917.0,6301.68,-6.104,-10.8,-16.334,11.335,16.869,5621.1,5272.4,5.26,MILD DIP,6513,5.534,3.55,210.0,3.74,0,27,6930.0,14.6,False,False,False,False,False,資本財,Conglomerates,—,0,7000.0,5250.0,4200.0,3500.0,False
TXN,Texas Instruments,NASDAQ100,198.67,213.63,-7.004,-11.7,-17.845,12.881,19.026,188.6,175.5,5.32,MILD DIP,13532,6.145,3.48,6.92,3.67,22,15,226.6,12.3,False,False,False,False,False,テクノロジー,Semiconductors,—,0,230.7,173.0,138.4,115.3,False
1963.T,日揮HD,Nikkei225,2114.0,2296.74,-7.956,-12.703,-19.331,13.809,20.437,2005.0,1852.7,5.44,MILD DIP,6513,6.628,1.42,30.0,1.5,0,20,3450.9,38.7,False,False,False,True,False,資本財,Engineering & Construction,月足GC,1,1000.0,750.0,600.0,500.0,False
ABT,Abbott Labs,配当貴族,110.25,112.45,-1.957,-7.063,-10.942,8.457,12.337,104.5,100.1,5.49,MILD DIP,11566,3.88,2.71,2.99,2.86,12,20,137.6,19.9,False,False,False,False,False,ヘルスケア,Medical Devices,—,0,99.7,74.7,59.8,49.8,False
SYY,Sysco,配当貴族,84.56,87.86,-3.759,-8.772,-13.51,10.179,14.917,80.2,76.0,5.5,MILD DIP,13299,4.738,3.12,2.64,3.29,10,20,91.2,7.2,False,False,False,False,False,生活必需品,Food Distribution,—,0,88.0,66.0,52.8,44.0,False
KO,Coca-Cola,Dow30,77.63,78.9,-1.615,-6.798,-10.494,7.984,11.68,73.5,70.6,5.56,MILD DIP,16131,3.696,3.25,2.52,3.43,23,25,81.6,4.8,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,84.2,63.1,50.5,42.1,False
ESS,Essex Property,配当貴族,250.22,255.89,-2.215,-7.361,-11.356,8.618,12.613,237.1,226.8,5.56,MILD DIP,7970,3.995,5.09,12.73,5.37,1,32,311.5,19.7,False,False,False,False,False,不動産,REIT - Residential,—,0,424.3,318.2,254.6,212.2,False
7003.T,三井E&S,Nikkei225,6262.0,7205.36,-13.092,-17.668,-26.832,18.985,28.149,5932.3,5272.0,5.56,MILD DIP,6513,9.163,1.28,80.0,1.35,2,10,8129.0,23.0,False,False,False,False,False,資本財,Aerospace & Defense,—,0,2666.7,2000.0,1600.0,1333.3,False
SJM,J.M. Smucker,配当貴族,107.62,110.05,-2.209,-7.395,-11.287,8.171,12.063,101.9,97.6,5.6,MILD DIP,7868,3.892,5.07,5.46,5.36,16,32,144.7,25.6,False,False,False,False,False,生活必需品,Packaged Foods,—,0,182.0,136.5,109.2,91.0,False
7752.T,リコー,Nikkei225,1354.5,1439.06,-5.876,-10.903,-16.445,11.262,16.803,1282.2,1202.4,5.64,MILD DIP,6686,5.541,2.95,40.0,3.12,4,20,1792.1,24.4,False,False,False,False,False,資本財,Business Equipment & Supplies,—,0,1333.3,1000.0,800.0,666.7,False
NDSN,Nordson,配当貴族,273.69,288.55,-5.151,-10.213,-15.663,11.586,17.036,259.1,243.4,5.64,MILD DIP,11565,5.45,1.45,3.98,1.54,1,15,299.3,8.6,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,132.7,99.5,79.6,66.3,False
3861.T,王子HD,Nikkei225,913.6,954.26,-4.261,-9.51,-14.381,9.973,14.843,863.5,817.0,5.8,MILD DIP,6513,4.871,1.75,16.0,1.85,4,15,987.9,7.5,False,False,False,False,False,素材,Paper & Paper Products,—,0,533.3,400.0,320.0,266.7,False
BRO,Brown & Brown,配当貴族,68.38,70.5,-3.001,-8.375,-12.938,9.878,14.441,64.6,61.4,5.87,MILD DIP,11337,4.563,1.14,0.78,1.21,32,20,123.5,44.6,False,False,False,False,False,金融,Insurance Brokers,—,0,26.0,19.5,15.6,13.0,False
9024.T,西武HD(注:代替),Nikkei225,4170.0,4435.2,-5.979,-11.192,-17.017,12.107,17.931,3938.8,3680.5,5.87,MILD DIP,2901,5.825,0.0,0.0,0.0,1,15,5771.0,27.7,False,False,False,False,False,資本財,Conglomerates,—,0,0.0,0.0,0.0,0.0,False
JPM,JPMorgan Chase,Dow30,287.52,303.68,-5.322,-10.583,-16.202,11.893,17.512,271.5,254.5,5.88,MILD DIP,11566,5.619,2.45,7.05,2.6,15,15,334.6,14.1,False,False,False,False,False,金融,Banks - Diversified,—,0,235.0,176.2,141.0,117.5,False
6471.T,日本精工,Nikkei225,1186.0,1281.1,-7.423,-12.684,-19.176,13.286,19.778,1118.6,1035.4,6.02,MILD DIP,6513,6.492,4.22,50.0,4.47,2,30,1467.6,19.2,False,False,False,False,True,一般消費財,Auto Parts,高配当,1,1666.7,1250.0,1000.0,833.3,False
5020.T,ENEOS HD,Nikkei225,1352.5,1418.96,-4.684,-10.097,-15.326,10.82,16.05,1275.7,1201.5,6.02,MILD DIP,6254,5.229,1.63,22.0,1.72,2,15,1544.0,12.4,False,False,False,False,False,エネルギー,Oil & Gas Refining & Marketing,—,0,733.3,550.0,440.0,366.7,False
1801.T,大成建設,Nikkei225,17410.0,18344.0,-5.092,-10.505,-16.114,11.935,17.545,16417.0,15388.0,6.05,MILD DIP,6513,5.61,0.57,100.0,0.61,1,15,20390.0,14.6,False,False,False,False,False,資本財,Engineering & Construction,—,0,3333.3,2500.0,2000.0,1666.7,False
5411.T,JFE HD,Nikkei225,1980.5,2153.7,-8.042,-13.298,-20.109,13.947,20.758,1867.3,1720.6,6.06,MILD DIP,5801,6.811,5.05,100.0,5.36,0,45,5224.2,62.1,True,False,False,True,True,素材,Steel,高配当／半値／月足GC,3,3333.3,2500.0,2000.0,1666.7,False
CPRT,Copart,NASDAQ100,35.55,37.83,-6.033,-11.417,-17.582,13.242,19.406,33.5,31.2,6.08,MILD DIP,8025,6.165,0.0,0.0,0.0,0,15,63.8,44.3,False,False,False,False,False,資本財,Specialty Business Services,—,0,0.0,0.0,0.0,0.0,False
3401.T,帝人,Nikkei225,1575.5,1650.52,-4.545,-10.028,-15.092,10.231,15.296,1485.0,1401.4,6.09,MILD DIP,6513,5.065,1.27,20.0,1.35,2,25,2855.6,44.8,False,False,False,True,False,資本財,Conglomerates,月足GC,1,666.7,500.0,400.0,333.3,False
KHC,Kraft Heinz,NASDAQ100,23.14,24.03,-3.685,-9.294,-13.805,8.747,13.258,21.8,20.7,6.18,MILD DIP,2663,4.51,8.64,2.0,9.18,0,45,63.0,63.3,True,False,False,False,True,生活必需品,Packaged Foods,高配当／半値,2,66.7,50.0,40.0,33.3,False
CAT,Caterpillar,Dow30,707.59,737.4,-4.042,-9.735,-14.905,10.946,16.116,665.6,627.5,6.31,MILD DIP,16131,5.17,1.04,7.35,1.1,12,15,775.0,8.7,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,245.0,183.8,147.0,122.5,False
2802.T,味の素,Nikkei225,4398.0,4482.76,-1.891,-7.714,-11.804,8.644,12.734,4136.9,3953.6,6.31,MILD DIP,6513,4.09,1.55,68.0,1.64,5,15,4968.0,11.5,False,False,False,False,False,生活必需品,Packaged Foods,—,0,2266.7,1700.0,1360.0,1133.3,False
5707.T,東邦亜鉛,Nikkei225,1397.0,1589.08,-12.087,-17.311,-26.069,17.723,26.482,1314.0,1174.8,6.32,MILD DIP,6513,8.758,0.0,0.0,0.0,0,25,9053.6,84.6,True,False,False,True,False,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
7309.T,シマノ,Nikkei225,16435.0,16992.0,-3.278,-9.035,-13.796,10.008,14.769,15456.7,14647.7,6.33,MILD DIP,6251,4.761,1.79,295.0,1.91,4,25,33410.8,50.8,True,False,False,False,False,一般消費財,Leisure,半値,1,9833.3,7375.0,5900.0,4916.7,False
CHD,Church & Dwight,配当貴族,99.67,101.73,-2.027,-7.927,-12.269,9.443,13.786,93.7,89.3,6.41,MILD DIP,11566,4.343,1.49,1.49,1.59,29,15,111.7,10.8,False,False,False,False,False,生活必需品,Household & Personal Products,—,0,49.6,37.2,29.8,24.8,False
9021.T,西日本旅客鉄道,Nikkei225,3283.0,3344.2,-1.83,-7.78,-11.791,8.263,12.274,3084.0,2949.9,6.45,MILD DIP,6513,4.011,2.99,98.0,3.18,3,20,4339.3,24.3,False,False,False,False,False,資本財,Railroads,—,0,3266.7,2450.0,1960.0,1633.3,False
9020.T,東日本旅客鉄道,Nikkei225,3762.0,3811.88,-1.309,-7.301,-11.074,7.791,11.564,3533.6,3389.8,6.46,MILD DIP,6513,3.773,3.35,126.0,3.57,3,32,4200.0,10.4,False,False,False,False,False,資本財,Railroads,—,0,4200.0,3150.0,2520.0,2100.0,False
5301.T,東海カーボン,Nikkei225,975.0,1052.64,-7.376,-13.005,-19.769,14.052,20.817,915.8,844.5,6.47,MILD DIP,6513,6.764,5.13,50.0,5.46,0,35,1858.1,47.5,False,False,False,False,True,素材,Specialty Chemicals,高配当,1,1666.7,1250.0,1000.0,833.3,False
MDB,MongoDB,NASDAQ100,270.57,320.88,-15.678,-20.839,-32.072,24.093,35.326,254.0,218.0,6.52,MILD DIP,2084,11.233,0.0,0.0,0.0,0,20,585.0,53.8,True,False,False,False,False,テクノロジー,Software - Infrastructure,半値,1,0.0,0.0,0.0,0.0,False
8795.T,T&D HD,Nikkei225,3733.0,4003.48,-6.756,-12.468,-18.868,13.134,19.535,3504.3,3248.1,6.52,MILD DIP,5406,6.4,2.68,100.0,2.85,5,15,4214.0,11.4,False,False,False,False,False,金融,Insurance - Life,—,0,3333.3,2500.0,2000.0,1666.7,False
4631.T,DIC,Nikkei225,3972.0,4191.68,-5.241,-11.068,-16.726,11.565,17.223,3727.7,3490.6,6.55,MILD DIP,6254,5.658,1.51,60.0,1.61,2,15,4624.0,14.1,False,False,False,False,False,素材,Specialty Chemicals,—,0,2000.0,1500.0,1200.0,1000.0,False
9735.T,セコム,Nikkei225,5876.0,5981.36,-1.761,-7.915,-11.952,8.233,12.27,5507.9,5266.5,6.68,MILD DIP,6513,4.037,1.7,100.0,1.82,1,15,6200.0,5.2,False,False,False,False,False,資本財,Security & Protection Services,—,0,3333.3,2500.0,2000.0,1666.7,False
8725.T,MS&ADインシュアランスG,Nikkei225,4011.0,4184.32,-4.142,-10.146,-15.49,11.23,16.574,3759.8,3536.2,6.68,MILD DIP,4385,5.344,2.24,90.0,2.39,7,20,4376.0,8.3,False,False,False,False,False,金融,Insurance - Property & Casualty,—,0,3000.0,2250.0,1800.0,1500.0,False
KVUE,Kenvue,配当貴族,17.65,18.43,-4.207,-10.237,-15.186,9.558,14.507,16.5,15.6,6.72,MILD DIP,691,4.949,5.86,1.03,6.25,2,22,24.6,28.4,False,False,False,False,False,生活必需品,Household & Personal Products,—,0,34.5,25.9,20.7,17.2,False
GWW,W.W. Grainger,配当貴族,1110.49,1142.89,-2.835,-8.958,-13.744,10.185,14.971,1040.5,985.8,6.73,MILD DIP,13352,4.786,1.0,11.09,1.07,40,15,1207.8,8.1,False,False,False,False,False,資本財,Industrial Distribution,—,0,369.7,277.2,221.8,184.8,False
WMT,Walmart,Dow30,123.49,127.0,-2.765,-8.992,-13.933,10.775,15.717,115.6,109.3,6.84,MILD DIP,13472,4.942,0.93,1.15,0.99,43,15,133.9,7.8,False,False,False,False,False,生活必需品,Discount Stores,—,0,38.3,28.7,23.0,19.1,False
O,Realty Income,配当貴族,64.71,65.09,-0.581,-6.97,-10.78,8.268,12.077,60.6,58.1,6.87,MILD DIP,7877,3.81,5.41,3.5,5.78,1,32,67.6,4.2,False,False,False,False,False,不動産,REIT - Retail,—,0,116.7,87.5,70.0,58.4,False
6954.T,ファナック,Nikkei225,6225.0,6529.88,-4.669,-10.803,-16.376,11.492,17.066,5824.5,5460.5,6.88,MILD DIP,6513,5.574,1.63,101.58,1.74,1,15,7113.0,12.5,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3386.0,2539.5,2031.6,1693.0,False
8001.T,伊藤忠商事,Nikkei225,2054.0,2142.52,-4.132,-10.326,-15.878,11.879,17.43,1921.3,1802.3,6.91,MILD DIP,6513,5.551,2.04,42.0,2.19,5,20,2270.0,9.5,False,False,False,False,False,資本財,Conglomerates,—,0,1400.0,1050.0,840.0,700.0,False
6103.T,オークマ,Nikkei225,3985.0,4350.6,-8.403,-14.346,-21.762,15.318,22.734,3726.5,3403.8,6.94,MILD DIP,6513,7.416,5.02,200.0,5.37,0,30,4665.0,14.6,False,False,False,False,True,資本財,Specialty Industrial Machinery,高配当,1,6666.7,5000.0,4000.0,3333.3,False
ODFL,Old Dominion Freight,NASDAQ100,188.78,198.27,-4.784,-10.967,-16.892,12.734,18.659,176.5,164.8,6.94,MILD DIP,8631,5.925,0.75,1.41,0.8,8,15,229.6,17.8,False,False,False,False,False,資本財,Trucking,—,0,47.0,35.2,28.2,23.5,False
6645.T,オムロン,Nikkei225,4663.0,4901.24,-4.861,-11.046,-16.715,11.63,17.299,4359.9,4082.0,6.95,MILD DIP,6251,5.669,1.8,84.0,1.93,0,25,11189.8,58.3,True,False,False,False,False,テクノロジー,Electronic Components,半値,1,2800.0,2100.0,1680.0,1400.0,False
CB,Chubb,配当貴族,322.76,331.37,-2.598,-8.958,-13.766,10.273,15.081,301.7,285.8,6.99,MILD DIP,8273,4.808,1.43,4.61,1.53,0,15,342.8,5.8,False,False,False,False,False,金融,Insurance - Property & Casualty,—,0,153.7,115.2,92.2,76.8,False
MAR,Marriott,NASDAQ100,326.38,340.49,-4.143,-10.404,-15.926,11.681,17.202,305.1,286.3,6.99,MILD DIP,7012,5.521,1.01,3.31,1.09,4,15,359.2,9.1,False,False,False,False,False,一般消費財,Lodging,—,0,110.3,82.8,66.2,55.2,False
8002.T,丸紅,Nikkei225,5375.0,5712.64,-5.91,-12.075,-18.47,13.502,19.897,5022.8,4657.5,7.01,MILD DIP,6513,6.394,1.67,90.0,1.79,5,10,6301.0,14.7,False,False,False,False,False,資本財,Conglomerates,—,0,3000.0,2250.0,1800.0,1500.0,False
CAH,Cardinal Health,配当貴族,215.42,222.62,-3.235,-9.597,-14.752,11.023,16.179,201.3,189.8,7.04,MILD DIP,10710,5.155,1.18,2.55,1.26,1,15,229.9,6.3,False,False,False,False,False,ヘルスケア,Medical Distribution,—,0,84.8,63.6,50.9,42.4,False
NUE,Nucor,配当貴族,171.81,180.7,-4.922,-11.254,-17.245,12.713,18.705,160.4,149.5,7.13,MILD DIP,11566,5.992,1.61,2.76,1.72,16,15,195.4,12.1,False,False,False,False,False,素材,Steel,—,0,92.0,69.0,55.2,46.0,False
7951.T,ヤマハ,Nikkei225,1113.5,1172.2,-5.008,-11.343,-17.234,12.221,18.112,1039.2,970.2,7.15,MILD DIP,6513,5.891,1.89,21.0,2.02,3,25,2304.9,51.7,True,False,False,False,False,一般消費財,Leisure,半値,1,700.0,525.0,420.0,350.0,False
4042.T,東ソー,Nikkei225,2428.5,2594.82,-6.41,-12.688,-19.251,13.564,20.127,2265.6,2095.3,7.19,MILD DIP,6513,6.563,3.29,80.0,3.53,2,22,2740.5,11.4,False,False,False,False,False,素材,Chemicals,—,0,2666.7,2000.0,1600.0,1333.3,False
6141.T,DMG森精機,Nikkei225,2674.0,2904.94,-7.95,-14.133,-21.396,14.922,22.186,2494.4,2283.4,7.2,MILD DIP,6251,7.264,1.94,52.0,2.08,5,15,4457.0,40.0,False,False,False,False,False,資本財,Tools & Accessories,—,0,1733.3,1300.0,1040.0,866.7,False
AFL,Aflac,配当貴族,109.33,113.17,-3.393,-9.91,-15.298,11.645,17.033,102.0,95.9,7.23,MILD DIP,11566,5.389,2.68,2.93,2.87,41,15,116.8,6.4,False,False,False,False,False,金融,Insurance - Life,—,0,97.7,73.2,58.6,48.8,False
WST,West Pharma,配当貴族,238.25,245.18,-2.825,-9.402,-14.465,10.849,15.912,222.1,209.7,7.26,MILD DIP,11566,5.063,0.45,1.07,0.48,33,20,466.0,48.9,False,False,False,False,False,ヘルスケア,Medical Instruments & Supplies,—,0,35.7,26.8,21.4,17.8,False
8630.T,SOMPOホールディングス,Nikkei225,5761.0,5917.2,-2.64,-9.239,-14.252,10.812,15.825,5370.5,5073.9,7.27,MILD DIP,3896,5.013,2.6,150.0,2.79,9,20,6245.0,7.8,False,False,False,False,False,金融,Insurance - Property & Casualty,—,0,5000.0,3750.0,3000.0,2500.0,False
7912.T,大日本印刷,Nikkei225,3025.0,3093.0,-2.199,-8.868,-13.431,9.385,13.948,2818.7,2677.6,7.32,MILD DIP,6513,4.563,1.32,40.0,1.42,1,15,3297.0,8.2,False,False,False,False,False,資本財,Conglomerates,—,0,1333.3,1000.0,800.0,666.7,False
