ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
KMB,Kimberly-Clark,配当貴族,97.96,98.9,-0.949,-6.614,-10.196,7.715,11.297,92.4,88.8,6.07,MILD DIP,11586,3.582,5.28,5.17,5.6,51,27,141.1,30.6,False,False,False,False,False,21.65,False,-0.6,11.0,—,48.3,False,10.7,12.8,126.6,17.7,False,生活必需品,Household & Personal Products,—,0,172.3,129.2,103.4,86.2,False
BDX,Becton Dickinson,配当貴族,155.46,158.56,-1.953,-7.776,-11.915,8.779,12.918,146.2,139.7,6.31,MILD DIP,13372,4.139,2.78,4.33,2.96,51,12,211.6,26.5,False,False,False,False,False,1.75,False,1.6,28.6,微増,47.5,False,46.6,11.5,7.0,56.4,False,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
PG,Procter & Gamble,Dow30,146.66,147.24,-0.393,-6.315,-9.726,7.33,10.741,137.9,132.9,6.32,MILD DIP,16151,3.411,2.91,4.27,3.1,67,15,173.8,15.6,False,False,False,False,False,6.52,False,1.5,-5.4,減益,56.1,False,26.6,20.1,31.6,59.3,True,生活必需品,Household & Personal Products,優良財務,1,142.3,106.7,85.4,71.2,False
CL,Colgate-Palmolive,配当貴族,86.04,87.23,-1.369,-7.302,-11.212,8.338,12.249,80.9,77.5,6.4,MILD DIP,13323,3.91,3.0,2.58,3.19,60,15,105.0,18.1,False,False,False,False,False,1284.18,False,5.8,0.0,—,52.5,False,46.4,20.9,497.5,4.1,False,生活必需品,Household & Personal Products,—,0,86.0,64.5,51.6,43.0,False
3659.T,ネクソン,Nikkei225,2659.5,2877.34,-7.571,-13.152,-20.064,14.496,21.408,2498.9,2300.0,6.43,MILD DIP,3500,6.912,2.19,58.3,2.33,2,20,4421.0,39.8,False,False,False,False,False,1.99,False,55.0,-64.8,減益,39.4,False,26.0,15.9,8.6,95.3,False,通信,Electronic Gaming & Multimedia,—,0,1943.3,1457.5,1166.0,971.7,False
9021.T,西日本旅客鉄道,Nikkei225,3125.0,3174.39,-1.556,-7.778,-11.785,8.249,12.256,2927.5,2800.3,6.75,MILD DIP,6533,4.007,2.95,92.1,3.15,3,15,4278.0,27.0,False,False,False,False,False,1.19,False,7.7,-21.1,減益,54.3,False,27.1,13.2,9.8,46.8,False,資本財,Railroads,—,0,3070.0,2302.5,1842.0,1535.0,False
4452.T,花王,Nikkei225,6100.0,6154.8,-0.89,-7.25,-11.003,7.761,11.514,5708.6,5477.6,6.86,MILD DIP,6533,3.753,2.56,156.4,2.74,36,20,8014.7,23.9,False,False,False,False,False,2.59,False,4.1,-1.5,減益,54.6,False,27.3,23.6,11.0,81.8,True,生活必需品,Household & Personal Products,優良財務,1,5213.3,3910.0,3128.0,2606.7,False
7269.T,スズキ,Nikkei225,1826.0,1908.3,-4.313,-10.644,-16.169,11.459,16.984,1705.2,1599.7,7.08,MILD DIP,6533,5.526,2.55,46.6,2.73,3,25,2421.1,24.6,False,False,False,False,False,1.07,False,15.7,20.5,増収増益,46.3,False,31.8,10.4,13.4,84.5,True,一般消費財,Auto Manufacturers,優良財務,1,1553.3,1165.0,932.0,776.7,False
ABBV,AbbVie,配当貴族,212.4,215.19,-1.298,-7.97,-12.389,9.707,14.127,198.0,188.5,7.25,MILD DIP,3313,4.419,3.9,8.29,4.19,12,15,240.7,11.8,False,False,False,False,False,-114.81,False,10.0,0.0,—,59.0,False,57.5,13.2,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,276.3,207.2,165.8,138.2,False
DLTR,Dollar Tree,NASDAQ100,102.6,109.38,-6.199,-12.582,-19.265,14.148,20.83,95.6,88.3,7.3,MILD DIP,7801,6.683,0.0,0.0,0.0,0,15,174.1,41.1,False,False,False,False,False,5.42,False,9.0,0.0,—,43.7,False,45.8,13.9,31.7,34.7,False,生活必需品,Discount Stores,—,0,0.0,0.0,0.0,0.0,False
TMUS,T-Mobile,NASDAQ100,197.54,210.05,-5.954,-12.385,-18.805,13.291,19.71,184.0,170.5,7.34,MILD DIP,4750,6.419,2.11,4.16,2.26,2,10,268.2,26.4,False,False,False,False,False,3.69,False,11.3,-26.6,減益,34.5,False,18.7,14.2,18.2,32.4,False,通信,Telecom Services,—,0,138.7,104.0,83.2,69.3,False
MSFT,Microsoft,Dow30,373.07,384.53,-2.98,-9.741,-15.169,11.968,17.396,347.1,326.2,7.49,MILD DIP,10072,5.427,0.96,3.6,1.04,20,25,539.8,30.9,False,False,False,False,False,7.09,False,16.7,59.8,増収増益,36.1,False,8.7,19.8,34.4,76.0,True,テクノロジー,Software - Infrastructure,優良財務,1,120.0,90.0,72.0,60.0,False
7267.T,ホンダ,Nikkei225,1269.5,1308.78,-3.001,-9.785,-14.83,10.395,15.44,1180.7,1114.7,7.52,MILD DIP,6533,5.045,5.68,72.1,6.11,0,35,1725.7,26.4,False,False,False,False,True,0.4,True,-3.4,-41.2,減益,54.5,False,4.9,5.6,4.3,48.5,False,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,2403.3,1802.5,1442.0,1201.7,False
ADSK,Autodesk,NASDAQ100,225.13,244.83,-8.048,-14.489,-22.163,16.209,23.883,209.4,190.6,7.53,MILD DIP,10249,7.674,0.03,0.07,0.04,0,25,342.3,34.2,False,False,False,False,False,15.67,False,19.4,6.3,増収増益,32.1,False,8.9,16.0,39.7,52.7,True,テクノロジー,Software - Application,優良財務,1,2.5,1.9,1.5,1.2,False
9432.T,NTT,Nikkei225,153.1,154.56,-0.946,-7.926,-11.964,8.226,12.264,142.3,136.1,7.58,MILD DIP,6533,4.038,3.46,5.3,3.72,22,27,176.0,13.0,False,False,False,False,False,1.32,False,5.5,13.5,増収増益,44.7,False,39.7,10.5,10.7,26.2,False,通信,Telecom Services,—,0,176.7,132.5,106.0,88.3,False
JNJ,Johnson & Johnson,Dow30,241.31,240.43,0.365,-6.718,-10.402,8.018,11.702,224.3,215.4,7.59,NEUTRAL,16151,3.684,2.18,5.27,2.35,61,20,248.6,2.9,False,False,False,False,False,7.13,False,9.1,48.6,増収増益,58.5,False,90.2,19.2,35.0,62.3,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,175.7,131.8,105.4,87.8,False
ADBE,Adobe,NASDAQ100,229.94,251.35,-8.517,-14.99,-22.982,16.98,24.972,213.7,193.6,7.61,MILD DIP,9966,7.992,0.01,0.03,0.02,0,30,688.4,66.6,True,False,False,False,False,8.17,False,12.0,11.1,増収増益,34.0,False,1.1,8.7,58.8,63.2,True,テクノロジー,Software - Application,優良財務／半値,2,1.1,0.8,0.7,0.5,False
ES,Eversource Energy,SP500高配当,70.57,70.59,-0.023,-7.213,-10.99,7.895,11.672,65.5,62.8,7.75,MILD DIP,13372,3.777,4.51,3.18,4.86,26,27,80.2,12.0,False,False,False,False,False,1.64,False,13.4,466.2,増収増益,55.1,False,73.1,13.8,10.8,35.1,False,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
2871.T,ニチレイ,Nikkei225,1940.5,1971.78,-1.586,-8.685,-13.272,9.661,14.248,1800.5,1710.1,7.77,MILD DIP,6533,4.587,2.42,47.0,2.61,0,15,2188.3,11.3,False,False,False,False,False,1.77,False,0.0,0.0,—,58.2,False,59.1,8.2,9.8,69.7,False,生活必需品,Packaged Foods,—,0,1566.7,1175.0,940.0,783.3,False
4519.T,中外製薬,Nikkei225,8675.0,8908.88,-2.625,-9.647,-14.803,10.977,16.133,8049.5,7590.1,7.77,MILD DIP,6533,5.156,1.52,131.5,1.63,9,20,10455.0,17.0,False,False,False,False,False,7.05,False,14.6,40.3,増収増益,65.5,False,57.4,36.8,22.1,98.7,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,4383.3,3287.5,2630.0,2191.7,False
KDP,Keurig Dr Pepper,NASDAQ100,26.42,26.62,-0.747,-7.934,-12.229,9.247,13.542,24.5,23.4,7.81,MILD DIP,4485,4.295,3.56,0.94,3.84,5,15,36.2,26.9,False,False,False,False,False,1.41,False,10.5,0.0,—,44.3,False,13.9,10.5,8.4,57.0,False,生活必需品,Beverages - Non-Alcoholic,—,0,31.3,23.5,18.8,15.7,False
1333.T,マルハニチロ,Nikkei225,1464.5,1464.53,-0.002,-7.297,-11.221,8.398,12.322,1357.7,1300.2,7.87,MILD DIP,2937,3.924,0.0,0.0,0.0,4,15,1560.2,6.1,False,False,False,False,False,0.92,True,1.7,0.0,—,61.0,False,79.3,5.6,8.5,46.1,False,生活必需品,Packaged Foods,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
3349.T,コスモス薬品,Nikkei225,6420.0,6698.0,-4.15,-11.269,-17.299,12.852,18.882,5943.2,5539.3,8.02,MILD DIP,5266,6.03,0.0,0.0,0.0,7,22,9940.4,35.4,False,False,False,False,False,1.89,False,8.5,3.1,微増,45.1,False,1.8,17.6,12.2,87.0,True,ヘルスケア,Pharmaceutical Retailers,優良財務,1,0.0,0.0,0.0,0.0,False
MCD,McDonald's,Dow30,309.55,315.39,-1.851,-9.222,-14.185,10.626,15.589,286.3,270.7,8.12,MILD DIP,15016,4.962,2.42,7.49,2.62,48,15,339.2,8.7,False,False,False,False,False,-122.89,False,9.7,8.2,増収増益,50.0,False,44.7,21.5,0.0,0.0,False,一般消費財,Restaurants,—,0,249.7,187.2,149.8,124.8,False
9433.T,KDDI,Nikkei225,2582.0,2660.37,-2.946,-10.294,-15.615,10.989,16.31,2386.5,2245.0,8.19,MILD DIP,6533,5.321,3.12,80.5,3.37,23,27,2763.5,6.6,False,False,False,False,False,2.0,False,0.0,0.0,—,45.9,False,52.8,1108.2,14.3,50.9,True,通信,Telecom Services,優良財務,1,2683.3,2012.5,1610.0,1341.7,False
4568.T,第一三共,Nikkei225,2772.5,2850.45,-2.735,-10.163,-15.491,11.147,16.474,2560.8,2408.9,8.27,MILD DIP,6533,5.327,2.85,79.0,3.09,6,35,5910.9,53.1,True,False,False,False,False,3.0,False,15.1,42.8,増収増益,38.2,False,5.9,19.3,18.3,85.1,True,ヘルスケア,Drug Manufacturers - General,優良財務／半値,2,2633.3,1975.0,1580.0,1316.7,False
4507.T,塩野義製薬,Nikkei225,3371.0,3447.01,-2.205,-9.712,-14.812,10.689,15.789,3112.2,2936.4,8.31,MILD DIP,6533,5.1,1.95,65.7,2.11,13,20,3629.6,7.1,False,False,False,False,False,1.89,False,23.5,47.4,増収増益,58.5,False,75.8,17.6,13.5,98.5,True,ヘルスケア,Drug Manufacturers - Specialty & Generic,優良財務,1,2190.0,1642.5,1314.0,1095.0,False
3861.T,王子HD,Nikkei225,849.0,866.09,-1.973,-9.53,-14.403,9.961,14.834,783.6,741.3,8.35,MILD DIP,6533,4.873,4.24,36.0,4.59,4,35,967.5,12.2,False,False,False,False,True,0.73,True,3.7,-17.1,減益,55.9,False,65.1,11.1,2.6,53.5,False,素材,Paper & Paper Products,高配当／PBR1倍割れ,2,1200.0,900.0,720.0,600.0,False
9009.T,京成電鉄,Nikkei225,1203.5,1224.5,-1.715,-9.332,-14.221,10.227,15.116,1110.2,1050.4,8.4,MILD DIP,6533,4.89,1.74,21.0,1.89,3,20,2446.4,50.8,True,False,False,False,False,1.04,False,3.5,-51.8,減益,53.0,False,5.4,3.7,9.8,60.4,False,資本財,Railroads,半値,1,700.0,525.0,420.0,350.0,False
6701.T,NEC,Nikkei225,3860.0,4101.0,-5.877,-13.211,-19.887,13.492,20.168,3559.2,3285.4,8.45,MILD DIP,6533,6.676,0.84,32.6,0.92,7,15,6049.6,36.2,False,False,False,False,False,2.49,False,0.0,0.0,—,47.9,False,30.0,5.4,0.0,80.7,False,テクノロジー,Information Technology Services,—,0,1086.7,815.0,652.0,543.3,False
CMCSA,Comcast,NASDAQ100,28.31,29.05,-2.557,-10.156,-15.59,11.582,17.017,26.1,24.5,8.46,MILD DIP,11586,5.435,4.73,1.34,5.13,6,27,49.8,43.2,False,False,False,False,False,1.05,False,1.2,-52.5,減益,44.8,False,40.9,7.3,21.4,48.1,False,通信,Telecom Services,—,0,44.7,33.5,26.8,22.3,False
7751.T,キヤノン,Nikkei225,4370.0,4419.28,-1.115,-8.884,-13.462,9.427,14.004,4026.7,3824.4,8.53,MILD DIP,6533,4.578,3.75,164.0,4.07,5,22,5009.1,12.8,False,False,False,False,False,1.1,False,3.8,0.0,—,58.4,False,38.4,12.1,9.7,80.0,False,テクノロジー,Computer Hardware,—,0,5466.7,4100.0,3280.0,2733.3,False
9022.T,東海旅客鉄道,Nikkei225,4196.0,4207.49,-0.273,-8.132,-12.346,8.721,12.934,3865.3,3688.1,8.55,MILD DIP,6271,4.213,0.79,33.0,0.85,3,25,4949.0,15.2,False,False,False,False,False,0.81,True,7.6,14.9,増収増益,56.1,False,68.3,9.9,11.4,51.1,True,資本財,Railroads,PBR1倍割れ／優良財務,2,1100.0,825.0,660.0,550.0,False
V,Visa,Dow30,308.29,305.9,0.782,-7.165,-11.168,8.85,12.854,284.0,271.7,8.56,NEUTRAL,4519,4.004,0.89,2.73,0.96,17,25,371.2,16.9,False,False,True,False,False,15.39,False,14.6,17.4,増収増益,60.6,False,17.6,21.2,54.0,64.7,True,金融,Credit Services,優良財務／月足陽転,2,91.0,68.2,54.6,45.5,False
4684.T,オービック(注:代替),Nikkei225,3884.0,3941.95,-1.47,-9.273,-14.159,10.269,15.155,3576.4,3383.8,8.6,MILD DIP,6274,4.886,0.0,0.0,0.0,14,15,5504.4,29.4,False,False,False,False,False,3.51,False,12.4,14.2,増収増益,51.5,False,9.4,24.3,16.0,0.0,False,テクノロジー,Software - Application,—,0,0.0,0.0,0.0,0.0,False
