ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
9007.T,小田急電鉄,Nikkei225,1652.0,1716.28,-3.745,-7.208,-10.94,7.72,11.452,1592.6,1528.5,3.73,MILD DIP,6516,3.732,2.42,40.0,2.51,3,40,3209.8,48.5,False,False,False,False,False,資本財,Railroads,—,0,1333.3,1000.0,800.0,666.7,False
3289.T,東急不動産HD,Nikkei225,1390.0,1487.18,-6.535,-9.904,-15.022,10.568,15.686,1339.9,1263.8,3.74,MILD DIP,3037,5.118,2.63,36.5,2.72,4,30,1582.0,12.1,False,False,False,False,False,不動産,Real Estate - Diversified,—,0,1216.7,912.5,730.0,608.3,False
HD,Home Depot,Dow30,342.58,368.66,-7.075,-10.448,-16.242,12.727,18.521,330.1,308.8,3.77,MILD DIP,11186,5.794,2.02,6.91,2.09,16,25,418.1,18.1,False,False,False,False,False,一般消費財,Home Improvement Retail,—,0,230.3,172.8,138.2,115.2,False
9022.T,東海旅客鉄道,Nikkei225,4310.0,4520.0,-4.646,-8.118,-12.33,8.729,12.941,4153.1,3962.7,3.78,MILD DIP,6254,4.212,0.72,31.0,0.75,3,25,4967.9,13.2,False,False,False,False,False,資本財,Railroads,—,0,1033.3,775.0,620.0,516.7,False
PEP,PepsiCo,NASDAQ100,157.72,163.38,-3.466,-6.991,-10.773,8.136,11.918,152.0,145.8,3.79,MILD DIP,13535,3.782,3.57,5.63,3.7,27,35,177.2,11.0,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,187.7,140.8,112.6,93.8,False
CDW,CDW,NASDAQ100,118.2,124.44,-5.018,-8.584,-13.264,10.134,14.814,113.8,107.9,3.9,MILD DIP,3174,4.68,2.65,3.13,2.76,12,35,250.5,52.8,True,False,False,False,False,テクノロジー,Information Technology Services,半値,1,104.5,78.4,62.7,52.2,False
BKR,Baker Hughes,NASDAQ100,55.19,60.92,-9.402,-12.843,-19.456,13.61,20.223,53.1,49.1,3.95,MILD DIP,9786,6.613,1.69,0.93,1.75,4,20,65.3,15.4,False,False,False,False,False,エネルギー,Oil & Gas Equipment & Services,—,0,31.0,23.2,18.6,15.5,False
5301.T,東海カーボン,Nikkei225,934.8,1033.84,-9.58,-13.012,-19.778,14.051,20.817,899.3,829.4,3.95,MILD DIP,6516,6.766,3.21,30.0,3.34,0,37,1858.1,49.7,False,False,False,False,False,素材,Specialty Chemicals,—,0,1000.0,750.0,600.0,500.0,False
8316.T,三井住友FG,Nikkei225,5126.0,5638.36,-9.087,-12.59,-19.097,13.439,19.947,4928.5,4561.6,4.01,MILD DIP,6516,6.507,2.38,122.0,2.48,9,25,6204.0,17.4,False,False,False,False,False,金融,Banks - Diversified,—,0,4066.7,3050.0,2440.0,2033.3,False
1963.T,日揮HD,Nikkei225,2069.0,2278.98,-9.214,-12.711,-19.341,13.808,20.438,1989.3,1838.2,4.01,MILD DIP,6516,6.63,1.93,40.0,2.01,0,30,3450.9,40.0,False,False,False,True,False,資本財,Engineering & Construction,月足GC,1,1333.3,1000.0,800.0,666.7,False
8354.T,ふくおかFG,Nikkei225,6049.0,6510.56,-7.089,-10.695,-16.21,11.365,16.88,5814.3,5455.2,4.04,MILD DIP,6257,5.515,2.23,135.0,2.32,5,30,7293.0,17.1,False,False,False,False,False,金融,Banks - Regional,—,0,4500.0,3375.0,2700.0,2250.0,False
BEN,Franklin Resources,配当貴族,24.39,26.59,-8.272,-11.84,-18.191,13.562,19.913,23.4,21.8,4.05,MILD DIP,10678,6.351,6.6,1.61,6.87,0,50,35.4,31.0,False,False,False,True,True,金融,Asset Management,高配当／月足GC,2,53.7,40.2,32.2,26.8,False
1801.T,大成建設,Nikkei225,17060.0,18303.2,-6.792,-10.51,-16.121,11.934,17.545,16379.5,15352.5,4.15,MILD DIP,6516,5.611,1.23,210.0,1.28,1,25,20390.0,16.3,False,False,False,False,False,資本財,Engineering & Construction,—,0,7000.0,5250.0,4200.0,3500.0,False
AZN,AstraZeneca,NASDAQ100,192.01,199.95,-3.972,-7.841,-12.083,9.128,13.37,184.3,175.8,4.2,MILD DIP,8243,4.242,2.75,5.28,2.87,2,25,208.6,8.0,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,176.1,132.1,105.7,88.0,False
9008.T,京王電鉄,Nikkei225,3903.0,4050.28,-3.636,-7.587,-11.497,8.053,11.963,3743.0,3584.6,4.27,MILD DIP,6516,3.91,2.56,100.0,2.67,3,50,8126.7,52.0,True,False,False,True,False,資本財,Conglomerates,半値／月足GC,2,3333.3,2500.0,2000.0,1666.7,False
3382.T,セブン&アイ,Nikkei225,2052.0,2159.46,-4.976,-8.875,-13.476,9.53,14.131,1967.8,1868.4,4.28,MILD DIP,6516,4.601,1.95,40.0,2.03,1,25,2548.6,19.5,False,False,False,False,False,生活必需品,Grocery Stores,—,0,1333.3,1000.0,800.0,666.7,False
6471.T,日本精工,Nikkei225,1162.0,1275.7,-8.913,-12.692,-19.186,13.285,19.779,1113.8,1030.9,4.33,MILD DIP,6516,6.494,2.93,34.0,3.05,2,25,1467.6,20.8,False,False,False,False,False,一般消費財,Auto Parts,—,0,1133.3,850.0,680.0,566.7,False
7211.T,三菱自動車,Nikkei225,361.2,406.93,-11.238,-14.988,-22.355,14.48,21.847,345.9,316.0,4.41,MILD DIP,6516,7.367,4.15,15.0,4.34,0,50,3981.9,90.9,True,False,False,False,True,一般消費財,Auto Manufacturers,高配当／半値,2,500.0,375.0,300.0,250.0,False
NDSN,Nordson,配当貴族,268.71,286.36,-6.165,-10.216,-15.667,11.585,17.036,257.1,241.5,4.51,MILD DIP,11568,5.45,1.48,3.98,1.55,1,25,299.3,10.2,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,132.7,99.5,79.6,66.3,False
4612.T,日本ペイントHD,Nikkei225,1024.5,1102.98,-7.115,-11.142,-17.048,12.481,18.386,980.1,914.9,4.53,MILD DIP,6257,5.906,1.27,13.0,1.33,5,40,2587.7,60.4,True,False,False,True,False,素材,Specialty Chemicals,半値／月足GC,2,433.3,325.0,260.0,216.7,False
6273.T,SMC,Nikkei225,66030.0,70510.4,-6.354,-10.419,-15.83,11.225,16.636,63164.2,59348.8,4.54,MILD DIP,6257,5.411,1.51,1000.0,1.58,0,25,88444.1,25.3,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,33333.3,25000.0,20000.0,16666.7,False
4631.T,DIC,Nikkei225,3902.0,4196.2,-7.011,-11.072,-16.731,11.563,17.221,3731.6,3494.1,4.57,MILD DIP,6257,5.659,1.54,60.0,1.61,2,25,4624.0,15.6,False,False,False,False,False,素材,Specialty Chemicals,—,0,2000.0,1500.0,1200.0,1000.0,False
6954.T,ファナック,Nikkei225,6032.0,6460.64,-6.635,-10.808,-16.383,11.491,17.066,5762.4,5402.2,4.68,MILD DIP,6516,5.575,1.56,94.39,1.64,1,25,7113.0,15.2,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3146.3,2359.8,1887.8,1573.2,False
MRK,Merck,Dow30,115.43,119.45,-3.363,-7.702,-11.856,8.913,13.067,110.2,105.3,4.7,MILD DIP,16134,4.154,2.81,3.24,2.94,15,25,126.3,8.6,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,108.0,81.0,64.8,54.0,False
9532.T,大阪ガス,Nikkei225,6279.0,6447.72,-2.617,-6.994,-10.707,7.86,11.573,5996.8,5757.4,4.71,MILD DIP,6516,3.713,1.51,95.0,1.58,5,30,6737.0,6.8,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,3166.7,2375.0,1900.0,1583.3,False
TXN,Texas Instruments,NASDAQ100,194.13,209.9,-7.512,-11.704,-17.85,12.881,19.027,185.3,172.4,4.75,MILD DIP,13535,6.146,2.84,5.51,2.97,22,20,226.6,14.3,False,False,False,False,False,テクノロジー,Semiconductors,—,0,183.7,137.8,110.2,91.8,False
1332.T,日本水産,Nikkei225,1379.0,1466.72,-5.981,-10.319,-15.753,11.416,16.849,1315.4,1235.7,4.84,MILD DIP,6516,5.434,2.03,28.0,2.13,6,30,1560.0,11.6,False,False,False,False,False,生活必需品,Packaged Foods,—,0,933.3,700.0,560.0,466.7,False
ODFL,Old Dominion Freight,NASDAQ100,182.44,195.35,-6.609,-10.973,-16.9,12.734,18.661,173.9,162.3,4.9,MILD DIP,8634,5.927,0.61,1.12,0.64,8,25,229.6,20.5,False,False,False,False,False,資本財,Trucking,—,0,37.3,28.0,22.4,18.7,False
CHTR,Charter Comm,NASDAQ100,217.65,230.58,-5.607,-10.035,-15.381,11.35,16.697,207.4,195.1,4.92,MILD DIP,4049,5.346,0.0,0.0,0.0,0,35,821.0,73.5,True,False,False,False,False,通信,Telecom Services,半値,1,0.0,0.0,0.0,0.0,False
4208.T,UBE,Nikkei225,2526.5,2730.32,-7.465,-11.819,-17.849,12.297,18.326,2407.6,2243.0,4.94,MILD DIP,6516,6.029,4.35,110.0,4.57,0,40,2896.5,12.8,False,False,False,False,True,素材,Specialty Chemicals,高配当,1,3666.7,2750.0,2200.0,1833.3,False
6141.T,DMG森精機,Nikkei225,2581.5,2864.98,-9.895,-14.14,-21.406,14.921,22.186,2459.9,2251.7,4.94,MILD DIP,6254,7.265,2.01,52.0,2.11,5,30,4457.0,42.1,False,False,False,False,False,資本財,Tools & Accessories,—,0,1733.3,1300.0,1040.0,866.7,False
4452.T,花王,Nikkei225,6295.0,6464.76,-2.626,-7.243,-10.996,7.769,11.522,5996.5,5753.9,4.98,MILD DIP,6516,3.753,2.45,154.0,2.57,12,35,8014.7,21.5,False,False,False,False,False,生活必需品,Household & Personal Products,—,0,5133.3,3850.0,3080.0,2566.7,False
9009.T,京成電鉄,Nikkei225,1235.0,1297.22,-4.796,-9.325,-14.216,10.239,15.13,1176.3,1112.8,4.99,MILD DIP,6516,4.891,1.7,21.0,1.79,3,30,2464.4,49.9,False,False,False,False,False,資本財,Railroads,—,0,700.0,525.0,420.0,350.0,False
6952.T,カシオ計算機,Nikkei225,1408.0,1521.18,-7.44,-11.869,-17.948,12.451,18.531,1340.6,1248.2,5.02,MILD DIP,6516,6.08,3.2,45.0,3.36,0,32,2105.4,33.1,False,False,False,True,False,テクノロジー,Consumer Electronics,月足GC,1,1500.0,1125.0,900.0,750.0,False
5401.T,日本製鉄,Nikkei225,592.5,635.48,-6.764,-11.245,-16.993,11.744,17.491,564.0,527.5,5.05,MILD DIP,6516,5.747,5.4,32.0,5.67,1,40,973.0,39.1,False,False,False,False,True,素材,Steel,高配当,1,1066.7,800.0,640.0,533.3,False
KHC,Kraft Heinz,NASDAQ100,22.71,23.84,-4.725,-9.303,-13.815,8.744,13.255,21.6,20.5,5.05,MILD DIP,2666,4.512,7.05,1.6,7.4,0,45,63.0,64.0,True,False,False,False,True,生活必需品,Packaged Foods,高配当／半値,2,53.3,40.0,32.0,26.7,False
4151.T,協和キリン,Nikkei225,2406.0,2530.44,-4.918,-9.496,-14.382,10.049,14.935,2290.1,2166.5,5.06,MILD DIP,6516,4.886,2.58,62.0,2.71,9,25,3834.2,37.2,False,False,False,False,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,2066.7,1550.0,1240.0,1033.3,False
1928.T,積水ハウス,Nikkei225,3546.0,3677.84,-3.585,-8.234,-12.563,9.08,13.408,3375.0,3215.8,5.07,MILD DIP,6516,4.329,4.06,144.0,4.27,4,40,3867.5,8.3,False,False,False,True,True,一般消費財,Residential Construction,高配当／月足GC,2,4800.0,3600.0,2880.0,2400.0,False
CHD,Church & Dwight,配当貴族,98.22,101.51,-3.237,-7.928,-12.27,9.442,13.784,93.5,89.1,5.09,MILD DIP,11569,4.342,1.51,1.49,1.59,29,15,111.7,12.1,False,False,False,False,False,生活必需品,Household & Personal Products,—,0,49.6,37.2,29.8,24.8,False
7202.T,いすゞ自動車,Nikkei225,2419.5,2703.2,-10.495,-14.837,-22.523,15.907,23.593,2302.1,2094.3,5.1,MILD DIP,6516,7.686,3.8,92.0,4.0,0,22,2918.5,17.1,False,False,False,False,False,一般消費財,Auto Manufacturers,—,0,3066.7,2300.0,1840.0,1533.3,False
CAT,Caterpillar,Dow30,699.78,737.32,-5.092,-9.737,-14.907,10.945,16.115,665.5,627.4,5.15,MILD DIP,16134,5.17,0.83,5.84,0.88,12,15,775.0,9.7,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,194.7,146.0,116.8,97.3,False
2002.T,日清製粉G,Nikkei225,2061.5,2116.94,-2.619,-7.436,-11.329,8.137,12.03,1959.5,1877.1,5.2,MILD DIP,6516,3.893,2.67,55.0,2.81,3,25,2285.5,9.8,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1833.3,1375.0,1100.0,916.7,False
BA,Boeing,Dow30,213.47,229.0,-6.782,-11.428,-17.447,12.647,18.666,202.8,189.0,5.25,MILD DIP,16134,6.019,3.85,8.22,4.05,0,30,430.3,50.4,True,False,False,True,False,資本財,Aerospace & Defense,半値／月足GC,2,274.0,205.5,164.4,137.0,False
ESS,Essex Property,配当貴族,249.1,255.42,-2.474,-7.361,-11.356,8.616,12.61,236.6,226.4,5.28,MILD DIP,7973,3.994,5.11,12.73,5.38,1,32,311.5,20.0,False,False,False,False,False,不動産,REIT - Residential,—,0,424.3,318.2,254.6,212.2,False
ABT,Abbott Labs,配当貴族,109.95,112.37,-2.155,-7.064,-10.944,8.456,12.336,104.4,100.1,5.28,MILD DIP,11569,3.88,2.72,2.99,2.86,12,20,137.6,20.1,False,False,False,False,False,ヘルスケア,Medical Devices,—,0,99.7,74.7,59.8,49.8,False
3405.T,クラレ,Nikkei225,1685.5,1759.54,-4.208,-9.03,-13.672,9.537,14.178,1600.7,1519.0,5.3,MILD DIP,6516,4.642,3.2,54.0,3.37,0,27,2280.5,26.1,False,False,False,False,False,素材,Chemicals,—,0,1800.0,1350.0,1080.0,900.0,False
V,Visa,Dow30,310.11,317.04,-2.185,-7.154,-11.159,8.865,12.87,294.4,281.7,5.35,MILD DIP,4502,4.005,0.76,2.37,0.81,17,15,371.2,16.4,False,False,False,False,False,金融,Credit Services,—,0,79.0,59.2,47.4,39.5,False
1802.T,大林組,Nikkei225,3862.0,4085.44,-5.469,-10.369,-15.849,11.549,17.028,3661.8,3438.0,5.47,MILD DIP,6516,5.479,2.1,81.0,2.21,0,20,4416.0,12.5,False,False,False,False,False,資本財,Engineering & Construction,—,0,2700.0,2025.0,1620.0,1350.0,False
SYY,Sysco,配当貴族,84.52,87.83,-3.766,-8.773,-13.511,10.178,14.916,80.1,76.0,5.49,MILD DIP,13302,4.738,3.12,2.64,3.29,10,20,91.2,7.3,False,False,False,False,False,生活必需品,Food Distribution,—,0,88.0,66.0,52.8,44.0,False
3659.T,ネクソン,Nikkei225,2925.0,3190.8,-8.33,-13.106,-20.012,14.522,21.429,2772.6,2552.2,5.5,MILD DIP,3483,6.907,1.54,45.0,1.62,2,15,4421.0,33.8,False,False,False,False,False,通信,Electronic Gaming & Multimedia,—,0,1500.0,1125.0,900.0,750.0,False
2871.T,ニチレイ,Nikkei225,1973.5,2048.62,-3.667,-8.687,-13.278,9.673,14.263,1870.6,1776.6,5.5,MILD DIP,6516,4.59,2.33,46.0,2.46,0,20,2215.2,10.9,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1533.3,1150.0,920.0,766.7,False
ADP,ADP,NASDAQ100,209.11,213.84,-2.212,-7.321,-11.323,8.687,12.689,198.2,189.6,5.51,MILD DIP,11569,4.002,2.96,6.19,3.12,23,20,318.8,34.4,False,False,False,False,False,テクノロジー,Software - Application,—,0,206.3,154.8,123.8,103.2,False
3861.T,王子HD,Nikkei225,907.6,950.32,-4.496,-9.513,-14.383,9.971,14.841,859.9,813.6,5.54,MILD DIP,6516,4.871,2.64,24.0,2.79,4,20,987.9,8.1,False,False,False,False,False,素材,Paper & Paper Products,—,0,800.0,600.0,480.0,400.0,False
9021.T,西日本旅客鉄道,Nikkei225,3230.0,3317.8,-2.646,-7.78,-11.79,8.261,12.271,3059.7,2926.6,5.57,MILD DIP,6516,4.01,2.62,84.5,2.76,3,20,4339.3,25.6,False,False,False,False,False,資本財,Railroads,—,0,2816.7,2112.5,1690.0,1408.3,False
5713.T,住友金属鉱山,Nikkei225,9567.0,10449.28,-8.443,-13.276,-20.294,14.794,21.811,9062.0,8328.7,5.57,MILD DIP,6516,7.017,1.09,104.0,1.15,1,10,13050.0,26.7,False,False,False,False,False,素材,Other Industrial Metals & Mining,—,0,3466.7,2600.0,2080.0,1733.3,False
9064.T,ヤマトHD,Nikkei225,1762.0,1842.52,-4.37,-9.433,-14.151,9.442,14.161,1668.7,1581.8,5.59,MILD DIP,6516,4.719,2.61,46.0,2.76,0,25,3070.8,42.6,False,False,False,False,False,資本財,Trucking,—,0,1533.3,1150.0,920.0,766.7,False
ABBV,AbbVie,配当貴族,221.45,227.73,-2.759,-7.909,-12.314,9.71,14.115,209.7,199.7,5.59,MILD DIP,3296,4.405,3.74,8.29,3.95,12,20,240.7,8.0,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,276.3,207.2,165.8,138.2,False
7912.T,大日本印刷,Nikkei225,2985.0,3101.78,-3.765,-8.87,-13.433,9.383,13.946,2826.7,2685.1,5.6,MILD DIP,6516,4.563,1.27,38.0,1.34,1,15,3297.0,9.5,False,False,False,False,False,資本財,Conglomerates,—,0,1266.7,950.0,760.0,633.3,False
7261.T,マツダ,Nikkei225,1140.0,1269.22,-10.181,-14.957,-22.492,15.184,22.719,1079.4,983.7,5.62,MILD DIP,6516,7.535,4.82,55.0,5.1,0,45,2953.1,61.4,True,False,False,True,True,一般消費財,Auto Manufacturers,高配当／半値／月足GC,3,1833.3,1375.0,1100.0,916.7,False
8306.T,三菱UFJ FG,Nikkei225,2659.5,2831.62,-6.078,-11.086,-16.816,11.834,17.564,2517.7,2355.4,5.63,MILD DIP,5019,5.73,2.41,64.0,2.54,8,20,3085.0,13.8,False,False,False,False,False,金融,Banks - Diversified,—,0,2133.3,1600.0,1280.0,1066.7,False
3105.T,日清紡HD,Nikkei225,1535.5,1640.52,-6.402,-11.402,-17.307,12.219,18.125,1453.5,1356.6,5.64,MILD DIP,6516,5.905,0.0,0.0,0.0,0,15,1773.5,13.4,False,False,False,False,False,資本財,Conglomerates,—,0,0.0,0.0,0.0,0.0,False
6103.T,オークマ,Nikkei225,3910.0,4312.2,-9.327,-14.353,-21.771,15.317,22.734,3693.3,3373.4,5.87,MILD DIP,6516,7.417,2.56,100.0,2.71,0,15,4665.0,16.2,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3333.3,2500.0,2000.0,1666.7,False
MAR,Marriott,NASDAQ100,321.84,339.27,-5.138,-10.409,-15.931,11.679,17.201,304.0,285.2,5.88,MILD DIP,7015,5.522,0.81,2.62,0.86,4,15,359.2,10.4,False,False,False,False,False,一般消費財,Lodging,—,0,87.3,65.5,52.4,43.7,False
DIS,Disney,Dow30,98.66,104.01,-5.139,-10.413,-15.934,11.672,17.194,93.2,87.4,5.89,MILD DIP,16134,5.521,1.01,1.0,1.07,2,20,197.3,50.0,False,False,False,False,False,通信,Entertainment,—,0,33.3,25.0,20.0,16.7,False
3401.T,帝人,Nikkei225,1570.5,1647.44,-4.67,-10.031,-15.096,10.229,15.294,1482.2,1398.7,5.96,MILD DIP,6516,5.065,3.18,50.0,3.37,2,37,2855.6,45.0,False,False,False,True,False,資本財,Conglomerates,月足GC,1,1666.7,1250.0,1000.0,833.3,False
7752.T,リコー,Nikkei225,1346.0,1424.86,-5.535,-10.907,-16.448,11.26,16.801,1269.5,1190.5,6.03,MILD DIP,6689,5.542,2.82,38.0,2.99,4,20,1792.1,24.9,False,False,False,False,False,資本財,Business Equipment & Supplies,—,0,1266.7,950.0,760.0,633.3,False
1925.T,大和ハウス,Nikkei225,5243.0,5449.48,-3.789,-9.312,-14.22,10.32,15.228,4942.0,4674.6,6.09,MILD DIP,6516,4.908,2.86,150.0,3.04,5,20,5710.0,8.2,False,False,False,False,False,不動産,Real Estate - Development,—,0,5000.0,3750.0,3000.0,2500.0,False
9434.T,ソフトバンク,Nikkei225,215.7,212.8,1.363,-4.499,-7.025,5.608,8.135,203.2,197.9,6.14,NEUTRAL,1740,2.527,3.99,8.6,4.23,0,22,242.2,10.9,False,False,False,False,False,通信,Telecom Services,—,0,286.7,215.0,172.0,143.3,False
4503.T,アステラス製薬,Nikkei225,2394.5,2452.16,-2.351,-8.056,-12.244,8.698,12.886,2254.6,2151.9,6.2,MILD DIP,6516,4.188,3.09,74.0,3.28,12,27,2601.5,8.0,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,2466.7,1850.0,1480.0,1233.3,False
6302.T,住友重機械,Nikkei225,5104.0,5606.56,-8.964,-14.306,-21.69,15.234,22.619,4804.5,4390.5,6.23,MILD DIP,6516,7.385,2.45,125.0,2.6,0,15,6281.0,18.7,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,4166.7,3125.0,2500.0,2083.3,False
CTAS,Cintas,NASDAQ100,192.74,198.07,-2.689,-8.417,-13.044,10.089,14.716,181.4,172.2,6.26,MILD DIP,10702,4.627,0.81,1.56,0.86,4,15,226.1,14.8,False,False,False,False,False,資本財,Specialty Business Services,—,0,52.0,39.0,31.2,26.0,False
4042.T,東ソー,Nikkei225,2382.0,2565.6,-7.156,-12.693,-19.256,13.561,20.125,2240.0,2071.6,6.34,MILD DIP,6516,6.564,4.2,100.0,4.46,2,30,2740.5,13.1,False,False,False,False,True,素材,Chemicals,高配当,1,3333.3,2500.0,2000.0,1666.7,False
ORLY,O'Reilly Auto,NASDAQ100,90.46,93.69,-3.45,-9.233,-14.338,11.187,16.292,85.0,80.3,6.37,MILD DIP,8256,5.105,0.0,0.0,0.0,0,15,107.8,16.1,False,False,False,False,False,一般消費財,Auto Parts,—,0,0.0,0.0,0.0,0.0,False
T,AT&T,配当貴族,27.73,28.06,-1.193,-7.118,-10.96,8.253,12.095,26.1,25.0,6.38,MILD DIP,10637,3.843,5.01,1.39,5.33,0,32,29.0,4.3,False,False,False,False,False,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
6370.T,栗田工業,Nikkei225,7826.0,8152.96,-4.01,-9.779,-14.899,10.699,15.819,7355.7,6938.3,6.39,MILD DIP,6257,5.12,1.33,104.0,1.41,16,15,8733.0,10.4,False,False,False,False,False,資本財,Pollution & Treatment Controls,—,0,3466.7,2600.0,2080.0,1733.3,False
IDXX,IDEXX Labs,NASDAQ100,586.37,625.83,-6.305,-12.004,-18.509,14.017,20.522,550.7,510.0,6.48,MILD DIP,8721,6.505,0.0,0.0,0.0,0,10,766.7,23.5,False,False,False,False,False,ヘルスケア,Diagnostics & Research,—,0,0.0,0.0,0.0,0.0,False
9531.T,東京ガス,Nikkei225,7538.0,7629.08,-1.194,-7.248,-11.107,8.186,12.045,7076.1,6781.7,6.53,MILD DIP,6516,3.859,1.06,80.0,1.13,2,20,7861.0,4.1,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,2666.7,2000.0,1600.0,1333.3,False
2802.T,味の素,Nikkei225,4490.0,4566.52,-1.676,-7.714,-11.803,8.642,12.731,4214.2,4027.5,6.54,MILD DIP,6516,4.089,0.89,40.0,0.95,5,15,4968.0,9.6,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1333.3,1000.0,800.0,666.7,False
5711.T,三菱マテリアル,Nikkei225,4903.0,5263.12,-6.842,-12.562,-19.001,13.192,19.63,4601.9,4263.1,6.54,MILD DIP,6516,6.439,2.04,100.0,2.17,2,15,6103.0,19.7,False,False,False,False,False,素材,Other Industrial Metals & Mining,—,0,3333.3,2500.0,2000.0,1666.7,False
1333.T,マルハニチロ,Nikkei225,1480.0,1498.8,-1.254,-7.312,-11.246,8.421,12.354,1389.2,1330.3,6.54,MILD DIP,2920,3.933,3.38,50.0,3.6,4,27,1585.5,6.7,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1666.7,1250.0,1000.0,833.3,False
KO,Coca-Cola,Dow30,77.82,78.32,-0.643,-6.798,-10.493,7.983,11.679,73.0,70.1,6.6,MILD DIP,16134,3.695,2.65,2.06,2.82,23,20,81.0,3.9,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,68.7,51.5,41.2,34.3,False
5020.T,ENEOS HD,Nikkei225,1357.5,1415.96,-4.129,-10.1,-15.329,10.818,16.047,1273.0,1198.9,6.64,MILD DIP,6257,5.229,1.92,26.0,2.04,2,15,1544.0,12.1,False,False,False,False,False,エネルギー,Oil & Gas Refining & Marketing,—,0,866.7,650.0,520.0,433.3,False
8309.T,三井住友トラストHD,Nikkei225,4954.0,5321.12,-6.899,-12.735,-19.349,13.72,20.334,4643.5,4291.5,6.69,MILD DIP,6257,6.614,3.13,155.0,3.34,5,22,5770.0,14.1,False,False,False,False,False,金融,Banks - Regional,—,0,5166.7,3875.0,3100.0,2583.3,False
DLTR,Dollar Tree,NASDAQ100,114.36,122.57,-6.698,-12.556,-19.234,14.155,20.833,107.2,99.0,6.7,MILD DIP,7784,6.678,0.0,0.0,0.0,0,20,174.1,34.3,False,False,False,True,False,生活必需品,Discount Stores,月足GC,1,0.0,0.0,0.0,0.0,False
9005.T,東急,Nikkei225,1857.0,1927.36,-3.651,-9.722,-14.759,10.426,15.463,1740.0,1642.9,6.72,MILD DIP,6516,5.037,1.29,24.0,1.38,2,15,2057.2,9.7,False,False,False,False,False,一般消費財,Department Stores,—,0,800.0,600.0,480.0,400.0,False
ADI,Analog Devices,NASDAQ100,310.92,334.57,-7.069,-12.921,-19.785,14.534,21.398,291.3,268.4,6.72,MILD DIP,11569,6.864,1.27,3.95,1.36,22,10,359.7,13.6,False,False,False,False,False,テクノロジー,Semiconductors,—,0,131.7,98.8,79.0,65.8,False
8253.T,クレディセゾン,Nikkei225,4221.0,4531.2,-6.846,-12.727,-19.257,13.391,19.921,3954.5,3658.6,6.74,MILD DIP,6516,6.53,2.84,120.0,3.03,4,15,4792.0,11.9,False,False,False,False,False,金融,Credit Services,—,0,4000.0,3000.0,2400.0,2000.0,False
9020.T,東日本旅客鉄道,Nikkei225,3756.0,3795.72,-1.046,-7.301,-11.073,7.789,11.562,3518.6,3375.4,6.75,MILD DIP,6516,3.772,1.6,60.0,1.71,3,20,4200.0,10.6,False,False,False,False,False,資本財,Railroads,—,0,2000.0,1500.0,1200.0,1000.0,False
JPM,JPMorgan Chase,Dow30,286.16,299.79,-4.546,-10.585,-16.204,11.892,17.511,268.1,251.2,6.75,MILD DIP,11569,5.619,2.02,5.78,2.16,15,15,334.6,14.5,False,False,False,False,False,金融,Banks - Diversified,—,0,192.7,144.5,115.6,96.3,False
8591.T,オリックス,Nikkei225,4804.0,5194.32,-7.514,-13.384,-20.33,14.397,21.342,4499.1,4138.3,6.78,MILD DIP,6257,6.945,2.5,120.01,2.67,2,15,5618.0,14.5,False,False,False,False,False,金融,Financial Conglomerates,—,0,4000.3,3000.2,2400.2,2000.2,False
8802.T,三菱地所,Nikkei225,4711.0,4944.96,-4.731,-10.788,-16.385,11.599,17.196,4411.5,4134.7,6.79,MILD DIP,6516,5.597,0.91,43.0,0.97,2,15,5308.0,11.2,False,False,False,False,False,不動産,Real Estate - Diversified,—,0,1433.3,1075.0,860.0,716.7,False
