ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
1333.T,マルハニチロ,Nikkei225,1338.5,1439.87,-7.04,-7.325,-11.255,8.394,12.324,1334.4,1277.8,0.31,MILD DIP,2947,3.93,0.0,0.0,0.0,4,40,1560.2,14.2,False,False,False,False,False,0.85,True,1.7,0.0,—,11.6,True,58.4,5.1,8.5,46.1,False,生活必需品,Packaged Foods,PBR1倍割れ／RSI30以下,2,0.0,0.0,0.0,0.0,False
9024.T,西武HD(注:代替),Nikkei225,3755.0,4200.25,-10.6,-11.207,-17.024,12.061,17.878,3729.5,3485.2,0.68,MILD DIP,2931,5.817,0.0,0.0,0.0,1,40,5744.6,34.6,False,False,False,False,False,1.76,False,-0.1,-8.3,減益,22.5,True,24.2,26.6,42.2,45.7,False,資本財,Conglomerates,RSI30以下,1,0.0,0.0,0.0,0.0,False
9602.T,東宝,Nikkei225,1472.5,1595.5,-7.709,-8.756,-13.326,9.521,14.091,1455.8,1382.9,1.15,MILD DIP,6543,4.569,1.53,22.6,1.55,0,40,2001.4,26.4,False,False,False,False,False,2.4,False,0.4,-43.2,減益,18.5,True,7.1,6.0,10.3,99.7,True,通信,Entertainment,RSI30以下／優良財務,2,753.3,565.0,452.0,376.7,False
3382.T,セブン&アイ,Nikkei225,1913.0,2074.92,-7.804,-8.878,-13.479,9.522,14.122,1890.7,1795.3,1.18,MILD DIP,6543,4.6,2.65,50.6,2.68,1,40,2548.6,24.9,False,False,False,False,False,1.22,False,-19.0,-6.2,減収減益,23.3,True,3.1,16.6,7.6,49.0,False,生活必需品,Grocery Stores,RSI30以下,1,1686.7,1265.0,1012.0,843.3,False
9005.T,東急,Nikkei225,1692.0,1849.18,-8.5,-9.721,-14.753,10.408,15.441,1669.4,1576.4,1.35,MILD DIP,6543,5.032,1.7,28.8,1.73,2,35,2039.8,17.1,False,False,False,False,False,1.1,False,2.0,-2.9,減益,10.9,True,12.8,14.7,0.0,39.7,False,一般消費財,Department Stores,RSI30以下,1,960.0,720.0,576.0,480.0,False
XOM,ExxonMobil,配当貴族,150.53,157.72,-4.56,-6.369,-9.843,7.529,11.003,147.7,142.2,1.93,MILD DIP,16161,3.474,3.34,5.03,3.41,42,40,171.5,12.2,False,False,False,False,False,2.43,False,-1.3,-11.0,減益,33.6,False,65.6,15.0,11.1,84.1,True,エネルギー,Oil & Gas Integrated,優良財務,1,167.7,125.8,100.6,83.8,False
4502.T,武田薬品,Nikkei225,5335.0,5648.87,-5.556,-7.412,-11.211,7.784,11.583,5230.2,5015.6,2.0,MILD DIP,6543,3.799,3.75,200.1,3.83,3,49,5890.0,9.4,False,False,False,False,False,1.1,False,4.2,330.2,微増,20.3,True,65.7,38.0,1.5,58.5,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下,1,6670.0,5002.5,4002.0,3335.0,False
2002.T,日清製粉G,Nikkei225,1970.0,2083.96,-5.468,-7.432,-11.323,8.131,12.022,1929.1,1848.0,2.12,MILD DIP,6543,3.891,3.04,59.9,3.11,3,49,2253.0,12.6,False,False,False,False,False,1.11,False,2.2,27.8,微増,7.5,True,54.9,15.5,5.4,85.7,False,生活必需品,Packaged Foods,RSI30以下,1,1996.7,1497.5,1198.0,998.3,False
4507.T,塩野義製薬,Nikkei225,3110.0,3372.14,-7.774,-9.728,-14.832,10.686,15.789,3044.1,2872.0,2.17,MILD DIP,6543,5.103,2.11,65.7,2.16,13,50,3629.6,14.3,False,False,False,False,False,1.75,False,23.5,47.4,増収増益,11.0,True,59.4,16.3,13.5,98.5,True,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下／優良財務,2,2190.0,1642.5,1314.0,1095.0,False
9843.T,ニトリHD,Nikkei225,2298.5,2481.13,-7.361,-9.413,-14.411,10.579,15.576,2247.6,2123.6,2.27,MILD DIP,5808,4.998,1.54,35.4,1.58,21,40,4707.6,51.2,True,False,False,False,False,1.33,False,0.0,0.0,—,45.0,False,0.6,2.6,8.4,83.7,False,一般消費財,"Furnishings, Fixtures & Appliances",半値,1,1180.0,885.0,708.0,590.0,False
7203.T,トヨタ自動車,Nikkei225,3067.0,3278.83,-6.46,-8.982,-13.691,9.854,14.563,2984.3,2829.9,2.77,MILD DIP,6716,4.709,3.12,95.8,3.21,6,42,3886.1,21.1,False,False,False,False,False,1.03,False,8.6,-42.3,減益,37.0,False,40.4,9.5,10.0,48.7,False,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
1332.T,日本水産,Nikkei225,1229.0,1331.35,-7.688,-10.329,-15.76,11.394,16.825,1193.8,1121.5,2.95,MILD DIP,6543,5.431,2.44,30.0,2.51,6,45,1539.7,20.2,False,False,False,False,False,1.31,False,6.4,-9.1,減益,23.3,True,54.3,13.8,10.7,54.8,True,生活必需品,Packaged Foods,RSI30以下／優良財務,2,1000.0,750.0,600.0,500.0,False
9735.T,セコム,Nikkei225,5670.0,5978.4,-5.159,-7.901,-11.931,8.221,12.251,5506.1,5265.1,2.98,MILD DIP,6543,4.03,1.8,102.2,1.86,1,35,6148.0,7.8,False,False,False,False,False,1.82,False,0.0,0.0,—,5.0,True,44.3,23.9,8.6,95.6,False,資本財,Security & Protection Services,RSI30以下,1,3406.7,2555.0,2044.0,1703.3,False
4902.T,コニカミノルタ,Nikkei225,493.8,551.99,-10.542,-13.206,-19.933,13.705,20.432,479.1,442.0,3.07,MILD DIP,6543,6.728,2.03,10.0,2.09,0,40,1377.1,64.1,True,False,False,False,False,0.47,True,0.0,0.0,—,38.1,False,22.1,10.3,-7.2,56.3,False,資本財,Business Equipment & Supplies,PBR1倍割れ／半値,2,333.3,250.0,200.0,166.7,False
9202.T,ANA HD,Nikkei225,2697.0,2869.64,-6.016,-8.832,-13.29,9.001,13.46,2616.2,2488.3,3.09,MILD DIP,6543,4.458,2.41,65.1,2.49,1,50,4342.9,37.9,False,False,False,False,False,0.87,True,13.9,18.0,増収増益,29.9,True,1.0,9.6,12.3,55.0,True,資本財,Airlines,PBR1倍割れ／RSI30以下／優良財務,3,2170.0,1627.5,1302.0,1085.0,False
9007.T,小田急電鉄,Nikkei225,1587.5,1658.11,-4.258,-7.206,-10.935,7.712,11.441,1538.6,1476.8,3.18,MILD DIP,6543,3.729,2.98,47.3,3.07,3,35,3161.6,49.8,False,False,False,False,False,1.1,False,0.0,0.0,—,28.8,True,18.2,14.2,9.0,42.6,False,資本財,Railroads,RSI30以下,1,1576.7,1182.5,946.0,788.3,False
4151.T,協和キリン,Nikkei225,2351.5,2516.52,-6.557,-9.497,-14.385,10.055,14.943,2277.5,2154.5,3.25,MILD DIP,6543,4.888,2.86,67.2,2.95,9,40,3834.2,38.7,False,False,False,False,False,1.38,False,11.0,768.5,増収増益,11.8,True,31.7,16.9,7.7,0.0,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下,1,2240.0,1680.0,1344.0,1120.0,False
9001.T,東武鉄道,Nikkei225,2775.0,2887.7,-3.903,-7.068,-10.703,7.471,11.106,2683.6,2578.6,3.41,MILD DIP,6543,3.635,2.35,65.3,2.43,4,30,3907.6,29.0,False,False,False,False,False,0.91,True,0.0,0.0,—,30.6,False,45.9,12.2,0.0,43.0,False,資本財,Railroads,PBR1倍割れ,1,2176.7,1632.5,1306.0,1088.3,False
9021.T,西日本旅客鉄道,Nikkei225,2965.5,3108.45,-4.599,-7.782,-11.789,8.243,12.249,2866.5,2742.0,3.45,MILD DIP,6543,4.006,3.11,92.1,3.21,3,42,4278.0,30.7,False,False,False,False,False,1.13,False,7.7,-21.1,減益,26.5,True,2.2,12.6,9.8,46.8,False,資本財,Railroads,RSI30以下,1,3070.0,2302.5,1842.0,1535.0,False
IBM,IBM,Dow30,231.08,243.71,-5.181,-8.353,-12.744,9.213,13.605,223.4,212.6,3.46,MILD DIP,16161,4.392,2.94,6.79,3.04,30,25,313.2,26.2,False,False,False,False,False,6.63,False,9.5,14.2,増収増益,37.2,False,9.9,17.2,35.8,32.1,False,テクノロジー,Information Technology Services,—,0,226.3,169.8,135.8,113.2,False
5020.T,ENEOS HD,Nikkei225,1299.5,1396.55,-6.949,-10.094,-15.321,10.812,16.039,1255.6,1182.6,3.5,MILD DIP,6284,5.227,2.58,33.5,2.67,2,30,1525.7,14.8,False,False,False,False,False,1.1,False,-7.0,-35.3,減収減益,9.0,True,71.4,13.1,2.1,57.4,False,エネルギー,Oil & Gas Refining & Marketing,RSI30以下,1,1116.7,837.5,670.0,558.3,False
9008.T,京王電鉄,Nikkei225,754.5,788.67,-4.333,-7.581,-11.488,8.045,11.951,728.9,698.1,3.51,MILD DIP,6543,3.906,14.43,108.9,14.94,3,55,1602.7,52.9,True,False,False,False,True,1.0,False,7.3,-15.2,減益,27.1,True,43.5,2.8,8.6,48.8,False,資本財,Conglomerates,高配当／RSI30以下／半値,3,3630.0,2722.5,2178.0,1815.0,False
3088.T,マツキヨココカラ,Nikkei225,2291.0,2449.09,-6.455,-9.73,-14.869,10.822,15.96,2210.8,2084.9,3.63,MILD DIP,6281,5.138,0.0,0.0,0.0,4,30,3327.2,31.1,False,False,False,False,False,1.72,False,0.0,0.0,—,0.0,False,2.9,16.5,10.9,99.7,True,ヘルスケア,Pharmaceutical Retailers,優良財務,1,0.0,0.0,0.0,0.0,False
CVX,Chevron,Dow30,187.6,196.18,-4.373,-7.729,-11.852,8.763,12.886,181.0,172.9,3.64,MILD DIP,16161,4.123,3.8,7.12,3.93,36,25,211.1,11.2,False,False,False,False,False,1.99,False,-8.2,-23.8,減収減益,35.2,False,66.5,16.3,7.2,80.4,False,エネルギー,Oil & Gas Integrated,—,0,237.3,178.0,142.4,118.7,False
CAG,Conagra Brands,SP500高配当,14.41,15.16,-4.917,-8.376,-12.834,9.457,13.915,13.9,13.2,3.78,MILD DIP,11596,4.458,9.72,1.4,10.08,0,60,34.4,58.1,True,False,False,False,True,0.84,True,-1.9,39.0,—,29.2,True,3.3,8.5,-0.5,52.7,False,生活必需品,Packaged Foods,高配当／PBR1倍割れ／RSI30以下／半値,4,46.7,35.0,28.0,23.3,False
HON,Honeywell,Dow30,214.34,227.21,-5.664,-9.133,-13.931,10.058,14.856,206.5,195.6,3.82,MILD DIP,16161,4.798,2.24,4.81,2.33,15,20,248.0,13.6,False,False,False,False,False,9.79,False,-6.9,-41.9,減収減益,34.2,False,45.2,18.7,24.3,28.5,False,資本財,Conglomerates,—,0,160.3,120.2,96.2,80.2,False
WDAY,Workday,NASDAQ100,114.67,125.83,-8.872,-12.275,-18.623,13.118,19.466,110.4,102.4,3.88,MILD DIP,3376,6.348,0.0,0.0,0.0,0,35,307.2,62.7,True,False,False,False,False,3.81,False,14.5,62.9,増収増益,34.6,False,2.6,9.2,8.2,67.1,False,テクノロジー,Software - Application,半値,1,0.0,0.0,0.0,0.0,False
VRSK,Verisk Analytics,NASDAQ100,177.14,182.47,-2.92,-6.631,-10.239,7.801,11.409,170.4,163.8,3.97,MILD DIP,4137,3.608,1.1,1.95,1.14,6,25,318.8,44.4,False,False,False,False,False,79.33,False,0.0,0.0,—,41.0,False,9.6,20.6,437.9,5.9,False,資本財,Consulting Services,—,0,65.0,48.8,39.0,32.5,False
JNJ,Johnson & Johnson,Dow30,230.65,237.47,-2.874,-6.719,-10.403,8.016,11.7,221.5,212.8,4.12,MILD DIP,16161,3.684,2.28,5.27,2.38,61,20,248.6,7.2,False,False,False,False,False,6.81,False,9.9,-52.9,減益,30.4,False,80.1,18.1,0.0,62.3,False,ヘルスケア,Drug Manufacturers - General,—,0,175.7,131.8,105.4,87.8,False
GD,General Dynamics,配当貴族,318.71,340.79,-6.479,-10.317,-15.789,11.567,17.039,305.6,287.0,4.28,MILD DIP,16161,5.471,2.38,7.59,2.48,31,32,365.7,12.8,False,False,False,False,False,3.36,False,7.8,0.4,微増,21.5,True,50.4,17.7,17.7,72.4,True,資本財,Aerospace & Defense,RSI30以下／優良財務,2,253.0,189.8,151.8,126.5,False
4901.T,富士フイルムHD,Nikkei225,2896.0,3060.01,-5.36,-9.25,-14.005,9.77,14.525,2776.9,2631.4,4.29,MILD DIP,6543,4.755,2.44,70.7,2.55,9,37,3823.0,24.2,False,False,False,False,False,0.94,True,5.5,2.6,微増,28.5,True,2.9,12.5,7.7,77.6,False,資本財,Conglomerates,PBR1倍割れ／RSI30以下,2,2356.7,1767.5,1414.0,1178.3,False
9020.T,東日本旅客鉄道,Nikkei225,3461.0,3572.5,-3.121,-7.304,-11.073,7.772,11.541,3311.6,3176.9,4.51,MILD DIP,6543,3.769,2.03,70.1,2.12,3,25,4160.0,16.8,False,False,False,False,False,1.29,False,6.3,-5.8,減益,39.3,False,40.1,16.8,7.7,38.7,False,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
1928.T,積水ハウス,Nikkei225,3388.0,3529.32,-4.004,-8.232,-12.555,9.061,13.385,3238.8,3086.2,4.61,MILD DIP,6543,4.323,4.4,149.0,4.6,4,50,3867.5,12.4,False,False,False,False,True,1.03,False,5.6,60.8,増収増益,32.9,False,46.6,9.0,11.2,54.2,True,一般消費財,Residential Construction,高配当／優良財務,2,4966.7,3725.0,2980.0,2483.3,False
8058.T,三菱商事,Nikkei225,4950.0,5259.11,-5.878,-10.084,-15.491,11.545,16.952,4728.8,4444.4,4.68,MILD DIP,6543,5.407,2.22,110.1,2.33,9,35,5707.0,13.3,False,False,False,False,False,2.02,False,9.9,27.8,増収増益,29.7,True,73.5,23.3,8.5,59.1,False,資本財,Conglomerates,RSI30以下,1,3670.0,2752.5,2202.0,1835.0,False
4452.T,花王,Nikkei225,5901.0,6076.0,-2.88,-7.248,-10.999,7.754,11.505,5635.6,5407.7,4.71,MILD DIP,6543,3.751,2.65,156.4,2.78,36,30,8014.7,26.4,False,False,False,False,False,2.51,False,4.1,-1.5,減益,39.9,False,1.7,22.8,11.0,81.8,True,生活必需品,Household & Personal Products,優良財務,1,5213.3,3910.0,3128.0,2606.7,False
IP,International Paper,SP500高配当,33.54,35.63,-5.863,-10.231,-15.521,10.931,16.221,32.0,30.1,4.87,MILD DIP,16161,5.29,5.55,1.86,5.82,0,37,57.2,41.3,False,False,False,False,False,1.19,False,53.1,0.0,—,43.2,False,2.7,12.1,-24.7,58.5,False,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
9502.T,中部電力,Nikkei225,2601.5,2697.91,-3.574,-8.101,-12.281,8.617,12.796,2479.3,2366.6,4.93,MILD DIP,6543,4.179,2.69,69.9,2.82,2,30,2911.5,10.6,False,False,False,False,False,0.65,True,-7.5,79.4,—,39.4,False,72.7,11.1,8.2,51.0,False,公益,Utilities - Diversified,PBR1倍割れ,1,2330.0,1747.5,1398.0,1165.0,False
EXC,Exelon,NASDAQ100,46.75,47.98,-2.555,-7.138,-10.961,8.155,11.979,44.6,42.7,4.94,MILD DIP,13333,3.823,3.61,1.69,3.79,4,30,50.3,7.0,False,False,False,False,False,1.66,False,-1.1,-9.3,減益,29.8,True,56.4,15.4,9.9,36.4,False,公益,Utilities - Regulated Electric,RSI30以下,1,56.3,42.2,33.8,28.2,False
4528.T,小野薬品,Nikkei225,2350.0,2458.83,-4.426,-8.926,-13.568,9.642,14.284,2239.4,2125.2,4.94,MILD DIP,6281,4.642,0.0,0.0,0.0,0,37,4499.8,47.8,False,False,False,True,False,1.32,False,4.2,93.1,微増,27.5,True,73.0,13.9,7.5,87.2,False,ヘルスケア,Drug Manufacturers - General,RSI30以下／月足GC,2,0.0,0.0,0.0,0.0,False
MRK,Merck,Dow30,114.62,118.22,-3.048,-7.699,-11.851,8.908,13.06,109.1,104.2,5.04,MILD DIP,16161,4.152,2.82,3.23,2.96,15,15,125.4,8.6,False,False,False,False,False,5.39,False,5.0,-19.3,減益,37.7,False,79.7,11.8,36.9,51.0,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,107.7,80.8,64.6,53.8,False
T,AT&T,配当貴族,26.61,27.27,-2.424,-7.124,-10.968,8.248,12.091,25.3,24.3,5.06,MILD DIP,10664,3.843,5.22,1.39,5.49,0,22,28.8,7.6,False,False,False,False,False,1.69,False,2.9,-12.2,減益,35.8,False,53.5,10.4,18.4,44.8,False,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
CLX,Clorox,配当貴族,97.66,102.12,-4.364,-9.069,-13.82,9.934,14.684,92.9,88.0,5.17,MILD DIP,13382,4.751,5.13,5.01,5.4,46,32,197.3,50.5,True,False,False,False,False,-94.45,False,-0.8,-16.2,減益,45.8,False,2.3,14.6,987.2,1.1,False,生活必需品,Household & Personal Products,半値,1,167.0,125.2,100.2,83.5,False
9009.T,京成電鉄,Nikkei225,1146.0,1201.56,-4.624,-9.331,-14.218,10.218,15.105,1089.4,1030.7,5.19,MILD DIP,6543,4.887,1.83,21.0,1.93,3,30,2446.4,53.2,True,False,False,False,False,0.99,True,3.5,-51.8,減益,28.0,True,0.1,3.5,9.8,60.4,False,資本財,Railroads,PBR1倍割れ／RSI30以下／半値,3,700.0,525.0,420.0,350.0,False
3349.T,コスモス薬品,Nikkei225,6090.0,6520.16,-6.597,-11.277,-17.306,12.839,18.868,5784.9,5391.8,5.27,MILD DIP,5276,6.029,0.0,0.0,0.0,7,27,9940.4,38.7,False,False,False,False,False,1.76,False,10.9,2.3,微増,23.2,True,0.1,16.7,12.0,84.4,True,ヘルスケア,Pharmaceutical Retailers,RSI30以下／優良財務,2,0.0,0.0,0.0,0.0,False
6178.T,日本郵政,Nikkei225,1779.5,1832.79,-2.907,-7.838,-11.869,8.286,12.317,1689.1,1615.2,5.35,MILD DIP,2556,4.031,2.82,50.1,2.97,0,20,2063.3,13.8,False,False,False,False,False,0.53,True,0.0,0.0,—,37.4,False,57.7,14.3,4.4,0.0,False,金融,Banks - Regional,PBR1倍割れ,1,1670.0,1252.5,1002.0,835.0,False
2502.T,アサヒGHD,Nikkei225,1558.0,1605.3,-2.946,-7.886,-12.027,8.68,12.822,1478.7,1412.2,5.36,MILD DIP,6543,4.141,3.27,50.9,3.44,23,27,1971.4,21.0,False,False,False,False,False,0.83,True,0.8,-29.2,減益,32.3,False,3.0,10.9,5.8,66.7,False,生活必需品,Beverages - Brewers,PBR1倍割れ,1,1696.7,1272.5,1018.0,848.3,False
4503.T,アステラス製薬,Nikkei225,2468.0,2547.23,-3.11,-8.047,-12.236,8.711,12.9,2342.3,2235.5,5.37,MILD DIP,6543,4.189,3.19,78.8,3.36,12,27,2657.5,7.1,False,False,False,False,False,2.51,False,10.4,0.0,—,32.0,False,82.1,32.6,19.8,70.9,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,2626.7,1970.0,1576.0,1313.3,False
8031.T,三井物産,Nikkei225,5784.0,6105.19,-5.261,-10.117,-15.533,11.548,16.964,5487.5,5156.9,5.4,MILD DIP,6543,5.416,1.99,115.0,2.1,5,20,6597.9,12.3,False,False,False,False,False,1.96,False,-1.5,-20.4,減益,25.6,True,77.6,19.7,10.8,59.9,True,資本財,Conglomerates,RSI30以下／優良財務,2,3833.3,2875.0,2300.0,1916.7,False
3401.T,帝人,Nikkei225,1542.5,1626.47,-5.163,-10.023,-15.085,10.228,15.291,1463.5,1381.1,5.4,MILD DIP,6543,5.063,3.24,50.0,3.42,2,42,2811.3,45.1,False,False,False,True,False,0.77,True,0.0,0.0,—,28.9,True,68.6,4.3,-18.9,50.2,False,資本財,Conglomerates,PBR1倍割れ／RSI30以下／月足GC,3,1666.7,1250.0,1000.0,833.3,False
7974.T,任天堂,Nikkei225,7953.0,8618.69,-7.724,-12.523,-19.024,13.482,19.983,7539.3,6979.0,5.49,MILD DIP,6281,6.501,2.51,199.5,2.65,0,30,14387.3,44.7,False,False,False,False,False,3.11,False,86.3,24.4,増収増益,24.4,True,0.5,23.4,14.1,0.0,False,通信,Electronic Gaming & Multimedia,RSI30以下,1,6650.0,4987.5,3990.0,3325.0,False
ABBV,AbbVie,配当貴族,200.95,206.81,-2.836,-7.97,-12.385,9.692,14.107,190.3,181.2,5.58,MILD DIP,3323,4.415,4.17,8.38,4.4,12,15,238.7,15.8,False,False,False,False,False,-108.62,False,10.0,0.0,—,39.9,False,35.7,12.5,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,279.3,209.5,167.6,139.7,False
ED,Con Edison,配当貴族,110.25,111.65,-1.252,-6.646,-10.214,7.628,11.196,104.2,100.2,5.78,MILD DIP,16161,3.568,3.89,4.29,4.11,49,20,115.5,4.5,False,False,False,False,False,1.65,False,8.9,-8.3,減益,29.6,True,71.9,17.0,8.8,46.0,False,公益,Utilities - Regulated Electric,RSI30以下,1,142.9,107.2,85.8,71.5,False
5831.T,しずおかFG,Nikkei225,2674.5,2732.34,-2.117,-7.519,-12.158,11.036,15.675,2526.9,2400.1,5.84,MILD DIP,848,4.639,2.91,77.8,3.08,2,15,3098.4,13.7,False,False,False,False,False,1.15,False,0.0,0.0,—,39.9,False,71.6,21.4,7.5,0.0,False,金融,Banks - Regional,—,0,2593.3,1945.0,1556.0,1296.7,False
2871.T,ニチレイ,Nikkei225,1883.0,1947.69,-3.321,-8.685,-13.27,9.653,14.237,1778.5,1689.2,5.87,MILD DIP,6543,4.584,2.5,47.0,2.64,0,20,2188.3,14.0,False,False,False,False,False,1.72,False,0.0,0.0,—,23.9,True,48.2,8.0,9.8,69.7,False,生活必需品,Packaged Foods,RSI30以下,1,1566.7,1175.0,940.0,783.3,False
LYB,LyondellBasell,SP500高配当,70.72,75.01,-5.719,-10.962,-16.83,12.513,18.382,66.8,62.4,5.89,MILD DIP,3998,5.869,5.94,4.2,6.29,2,22,91.2,22.4,False,False,False,False,False,2.26,False,-9.2,0.0,—,37.1,False,68.8,12.4,-6.9,41.0,False,素材,Specialty Chemicals,—,0,140.0,105.0,84.0,70.0,False
VZ,Verizon,SP500高配当,47.22,47.82,-1.248,-6.789,-10.416,7.721,11.349,44.6,42.8,5.94,MILD DIP,10664,3.628,5.93,2.8,6.28,21,22,50.6,6.7,False,False,False,False,False,1.91,False,2.0,-53.3,減益,40.4,False,66.4,9.0,17.1,36.4,False,通信,Telecom Services,—,0,93.3,70.0,56.0,46.7,False
CTSH,Cognizant,NASDAQ100,55.1,60.47,-8.874,-14.012,-21.547,16.128,23.662,52.0,47.4,5.97,MILD DIP,6980,7.535,2.43,1.34,2.58,6,27,88.8,38.0,False,False,False,False,False,1.76,False,4.9,22.1,微増,26.1,True,1.9,9.0,15.2,92.7,True,テクノロジー,Information Technology Services,RSI30以下／優良財務,2,44.7,33.5,26.8,22.3,False
