ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
3382.T,セブン&アイ,Nikkei225,1920.0,2063.7,-6.963,-8.884,-13.486,9.522,14.124,1880.4,1785.4,2.11,MILD DIP,6545,4.602,2.64,50.6,2.69,1,40,2548.6,24.7,False,False,False,False,False,1.23,False,-19.0,-6.2,減収減益,23.9,True,12.7,16.6,7.6,49.0,False,生活必需品,Grocery Stores,RSI30以下,1,1686.7,1265.0,1012.0,843.3,False
CAG,Conagra Brands,SP500高配当,14.12,15.06,-6.269,-8.378,-12.837,9.457,13.916,13.8,13.1,2.3,MILD DIP,11598,4.459,9.92,1.4,10.14,0,70,34.4,59.0,True,False,False,False,True,0.83,True,-1.9,39.0,—,27.8,True,0.7,8.3,-0.5,52.7,False,生活必需品,Packaged Foods,高配当／PBR1倍割れ／RSI30以下／半値,4,46.7,35.0,28.0,23.3,False
IP,International Paper,SP500高配当,32.65,35.53,-8.107,-10.233,-15.524,10.931,16.222,31.9,30.0,2.37,MILD DIP,16163,5.291,5.7,1.86,5.83,0,47,57.2,42.9,False,False,False,False,False,1.16,False,53.1,0.0,—,40.1,False,2.2,11.8,-24.7,58.5,False,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
9532.T,大阪ガス,Nikkei225,5949.0,6236.77,-4.614,-7.002,-10.716,7.852,11.566,5800.0,5568.4,2.57,MILD DIP,6545,3.714,2.02,120.1,2.07,5,45,6674.5,10.9,False,False,False,False,False,1.33,False,-2.9,17.6,—,21.1,True,73.2,20.3,10.8,68.9,True,公益,Utilities - Regulated Gas,RSI30以下／優良財務,2,4003.3,3002.5,2402.0,2001.7,False
IBM,IBM,Dow30,228.05,242.42,-5.929,-8.354,-12.746,9.213,13.604,222.2,211.5,2.65,MILD DIP,16163,4.392,2.98,6.79,3.06,30,35,313.2,27.2,False,False,False,False,False,6.54,False,9.5,14.2,増収増益,37.6,False,7.0,17.0,35.8,32.1,False,テクノロジー,Information Technology Services,—,0,226.3,169.8,135.8,113.2,False
CVX,Chevron,Dow30,184.78,194.85,-5.168,-7.73,-11.854,8.762,12.886,179.8,171.8,2.78,MILD DIP,16163,4.123,3.85,7.12,3.96,36,40,211.1,12.5,False,False,False,False,False,1.96,False,-8.2,-23.8,減収減益,28.2,True,63.0,15.7,7.2,80.4,False,エネルギー,Oil & Gas Integrated,RSI30以下,1,237.3,178.0,142.4,118.7,False
GD,General Dynamics,配当貴族,312.53,338.13,-7.572,-10.319,-15.791,11.567,17.039,303.2,284.7,3.06,MILD DIP,16163,5.472,2.43,7.59,2.5,31,32,365.7,14.5,False,False,False,False,False,3.29,False,7.8,0.4,微増,16.7,True,44.3,17.4,17.7,72.4,True,資本財,Aerospace & Defense,RSI30以下／優良財務,2,253.0,189.8,151.8,126.5,False
7751.T,キヤノン,Nikkei225,4125.0,4388.64,-6.007,-8.886,-13.464,9.422,13.999,3998.6,3797.8,3.16,MILD DIP,6545,4.577,3.98,164.0,4.1,5,37,5009.1,17.7,False,False,False,False,False,1.04,False,3.3,-28.6,減益,29.3,True,15.7,11.4,9.4,74.8,False,テクノロジー,Computer Hardware,RSI30以下,1,5466.7,4100.0,3280.0,2733.3,False
HON,Honeywell,Dow30,212.05,226.2,-6.254,-9.134,-13.932,10.058,14.856,205.5,194.7,3.17,MILD DIP,16163,4.798,2.27,4.81,2.34,15,20,248.0,14.5,False,False,False,False,False,9.69,False,2.4,-41.9,減益,36.8,False,41.2,18.5,24.3,28.0,False,資本財,Conglomerates,—,0,160.3,120.2,96.2,80.2,False
2002.T,日清製粉G,Nikkei225,1987.0,2080.73,-4.504,-7.435,-11.327,8.131,12.022,1926.0,1845.0,3.17,MILD DIP,6545,3.892,3.01,59.9,3.11,3,39,2253.0,11.8,False,False,False,False,False,1.12,False,2.2,27.8,微増,14.5,True,58.2,15.6,5.4,85.7,False,生活必需品,Packaged Foods,RSI30以下,1,1996.7,1497.5,1198.0,998.3,False
4528.T,小野薬品,Nikkei225,2312.5,2457.69,-5.908,-8.929,-13.572,9.641,14.284,2238.2,2124.1,3.32,MILD DIP,6283,4.643,0.0,0.0,0.0,0,37,4499.8,48.6,False,False,False,True,False,1.29,False,4.2,93.1,微増,23.6,True,69.8,13.7,7.5,87.2,False,ヘルスケア,Drug Manufacturers - General,RSI30以下／月足GC,2,0.0,0.0,0.0,0.0,False
AZN,AstraZeneca,NASDAQ100,187.51,196.6,-4.624,-7.846,-12.089,9.127,13.371,181.2,172.8,3.5,MILD DIP,8272,4.243,2.82,5.28,2.92,2,27,208.6,10.1,False,False,False,False,False,5.98,False,4.1,53.9,微増,30.8,False,68.7,23.8,22.8,62.1,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,176.1,132.1,105.7,88.0,False
5020.T,ENEOS HD,Nikkei225,1300.5,1395.58,-6.813,-10.099,-15.327,10.812,16.039,1254.6,1181.7,3.65,MILD DIP,6286,5.228,2.58,33.5,2.67,2,30,1525.7,14.8,False,False,False,False,False,1.1,False,-7.0,-35.3,減収減益,10.8,True,71.6,13.1,2.1,57.4,False,エネルギー,Oil & Gas Refining & Marketing,RSI30以下,1,1116.7,837.5,670.0,558.3,False
4506.T,住友ファーマ,Nikkei225,1851.0,2057.52,-10.037,-13.269,-20.087,14.005,20.823,1784.5,1644.2,3.73,MILD DIP,6545,6.818,0.0,0.0,0.0,0,35,3710.7,50.1,True,False,False,False,False,2.55,False,7.3,-83.5,減益,34.3,False,44.8,108.1,48.4,52.7,True,ヘルスケア,Drug Manufacturers - Specialty & Generic,優良財務／半値,2,0.0,0.0,0.0,0.0,False
9021.T,西日本旅客鉄道,Nikkei225,2963.5,3095.8,-4.273,-7.784,-11.791,8.242,12.248,2854.8,2730.8,3.81,MILD DIP,6545,4.007,3.11,92.1,3.23,3,42,4278.0,30.7,False,False,False,False,False,1.13,False,7.7,-21.1,減益,23.2,True,2.9,12.6,9.8,46.8,False,資本財,Railroads,RSI30以下,1,3070.0,2302.5,1842.0,1535.0,False
VRSK,Verisk Analytics,NASDAQ100,174.9,180.43,-3.064,-6.632,-10.24,7.799,11.407,168.5,162.0,3.82,MILD DIP,4139,3.608,1.11,1.95,1.16,6,25,318.8,45.1,False,False,False,False,False,78.33,False,0.0,0.0,—,42.9,False,8.2,20.4,437.9,5.9,False,資本財,Consulting Services,—,0,65.0,48.8,39.0,32.5,False
ABBV,AbbVie,配当貴族,197.38,206.34,-4.343,-7.974,-12.389,9.689,14.105,189.9,180.8,3.95,MILD DIP,3325,4.416,4.25,8.38,4.41,12,25,238.7,17.3,False,False,False,False,False,-106.69,False,10.0,0.0,—,38.5,False,30.5,12.3,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,279.3,209.5,167.6,139.7,False
9843.T,ニトリHD,Nikkei225,2315.0,2454.59,-5.687,-9.418,-14.417,10.578,15.577,2223.4,2100.7,4.12,MILD DIP,5810,4.999,1.53,35.4,1.59,21,30,4707.6,50.8,True,False,False,False,False,1.34,False,0.0,0.0,—,41.0,False,3.8,2.6,8.4,83.7,False,一般消費財,"Furnishings, Fixtures & Appliances",半値,1,1180.0,885.0,708.0,590.0,False
9008.T,京王電鉄,Nikkei225,758.9,788.22,-3.72,-7.583,-11.49,8.044,11.95,728.5,697.7,4.18,MILD DIP,6545,3.907,14.35,108.9,14.95,3,55,1602.7,52.6,True,False,False,False,True,1.01,False,7.3,-15.2,減益,21.4,True,46.1,2.8,8.6,48.8,False,資本財,Conglomerates,高配当／RSI30以下／半値,3,3630.0,2722.5,2178.0,1815.0,False
1332.T,日本水産,Nikkei225,1236.5,1323.33,-6.561,-10.334,-15.765,11.393,16.825,1186.6,1114.7,4.21,MILD DIP,6545,5.432,2.43,30.0,2.53,6,35,1539.7,19.7,False,False,False,False,False,1.32,False,6.4,-9.1,減益,23.3,True,55.3,13.9,10.7,54.8,True,生活必需品,Packaged Foods,RSI30以下／優良財務,2,1000.0,750.0,600.0,500.0,False
3863.T,日本製紙,Nikkei225,1266.0,1331.27,-4.903,-8.824,-13.31,9.12,13.606,1213.8,1154.1,4.3,MILD DIP,3194,4.486,0.0,0.0,0.0,1,35,2094.1,39.5,False,False,False,True,False,0.3,True,0.0,0.0,—,44.7,False,51.8,10.5,2.9,37.4,False,素材,Paper & Paper Products,PBR1倍割れ／月足GC,2,0.0,0.0,0.0,0.0,False
9007.T,小田急電鉄,Nikkei225,1604.0,1657.16,-3.208,-7.207,-10.936,7.711,11.44,1537.7,1475.9,4.31,MILD DIP,6545,3.729,2.95,47.3,3.08,3,35,3161.6,49.3,False,False,False,False,False,1.11,False,0.0,0.0,—,23.8,True,24.3,14.4,9.0,42.6,False,資本財,Railroads,RSI30以下,1,1576.7,1182.5,946.0,788.3,False
9020.T,東日本旅客鉄道,Nikkei225,3451.0,3564.5,-3.184,-7.305,-11.074,7.771,11.54,3304.1,3169.8,4.45,MILD DIP,6545,3.769,2.03,70.1,2.12,3,25,4160.0,17.0,False,False,False,False,False,1.29,False,6.3,-5.8,減益,36.0,False,39.3,16.7,7.7,38.7,False,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
AWK,American Water Works,配当貴族,131.96,134.82,-2.119,-6.289,-9.749,7.551,11.011,126.3,121.7,4.45,MILD DIP,4507,3.46,3.09,4.08,3.23,12,25,172.5,23.5,False,False,False,False,False,2.38,False,5.8,0.0,—,43.1,False,36.5,20.1,10.5,40.5,False,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
MCD,McDonald's,Dow30,290.21,305.87,-5.119,-9.222,-14.183,10.622,15.583,277.7,262.5,4.52,MILD DIP,15028,4.961,2.58,7.49,2.7,48,25,339.2,14.4,False,False,False,False,False,-115.21,False,9.7,8.2,増収増益,33.8,False,11.6,20.2,0.0,0.0,False,一般消費財,Restaurants,—,0,249.7,187.2,149.8,124.8,False
TMUS,T-Mobile,NASDAQ100,182.75,199.61,-8.444,-12.4,-18.819,13.275,19.694,174.9,162.0,4.52,MILD DIP,4762,6.419,2.28,4.16,2.38,2,25,268.2,31.9,False,False,False,False,False,3.42,False,11.3,-26.6,減益,30.1,False,1.7,13.1,18.2,32.4,False,通信,Telecom Services,—,0,138.7,104.0,83.2,69.3,False
ED,Con Edison,配当貴族,108.83,111.52,-2.41,-6.646,-10.214,7.627,11.195,104.1,100.1,4.54,MILD DIP,16163,3.568,3.94,4.29,4.12,49,30,115.5,5.7,False,False,False,False,False,1.62,False,8.9,-8.3,減益,28.6,True,65.2,16.8,8.8,46.0,False,公益,Utilities - Regulated Electric,RSI30以下,1,142.9,107.2,85.8,71.5,False
8058.T,三菱商事,Nikkei225,4913.0,5224.2,-5.957,-10.088,-15.496,11.545,16.953,4697.2,4414.6,4.59,MILD DIP,6545,5.408,2.24,110.1,2.34,9,30,5707.0,13.9,False,False,False,False,False,2.0,False,9.9,27.8,増収増益,30.4,False,72.3,23.2,8.5,59.1,False,資本財,Conglomerates,—,0,3670.0,2752.5,2202.0,1835.0,False
7203.T,トヨタ自動車,Nikkei225,3112.0,3268.93,-4.801,-8.984,-13.694,9.854,14.563,2975.2,2821.3,4.6,MILD DIP,6718,4.709,3.08,95.8,3.22,6,37,3886.1,19.9,False,False,False,False,False,1.04,False,8.6,-42.3,減益,27.4,True,43.3,9.6,10.0,48.7,False,一般消費財,Auto Manufacturers,RSI30以下,1,3193.3,2395.0,1916.0,1596.7,False
EIX,Edison International,SP500高配当,68.57,71.43,-4.001,-8.268,-12.664,9.316,13.712,65.5,62.4,4.65,MILD DIP,13334,4.396,5.09,3.49,5.33,1,37,81.3,15.6,False,False,False,False,False,1.54,False,30.8,446.3,増収増益,34.3,False,73.1,10.5,24.1,31.7,False,公益,Utilities - Regulated Electric,—,0,116.3,87.2,69.8,58.2,False
EXC,Exelon,NASDAQ100,46.59,47.94,-2.812,-7.138,-10.961,8.155,11.978,44.5,42.7,4.66,MILD DIP,13335,3.823,3.63,1.69,3.8,4,25,50.3,7.4,False,False,False,False,False,1.65,False,-1.1,-9.3,減益,30.7,False,54.6,15.3,9.9,36.4,False,公益,Utilities - Regulated Electric,—,0,56.3,42.2,33.8,28.2,False
BDX,Becton Dickinson,配当貴族,150.22,155.61,-3.467,-7.774,-11.912,8.775,12.912,143.5,137.1,4.67,MILD DIP,13384,4.137,2.88,4.33,3.02,51,22,211.6,29.0,False,False,False,False,False,1.69,False,1.6,28.6,微増,37.9,False,37.9,11.1,7.0,56.4,False,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
9735.T,セコム,Nikkei225,5758.0,5972.68,-3.594,-7.902,-11.933,8.22,12.25,5500.7,5260.0,4.68,MILD DIP,6545,4.03,1.77,102.2,1.86,1,25,6148.0,6.3,False,False,False,False,False,1.85,False,0.0,0.0,—,18.8,True,50.8,24.3,8.6,95.6,False,資本財,Security & Protection Services,RSI30以下,1,3406.7,2555.0,2044.0,1703.3,False
4568.T,第一三共,Nikkei225,2650.5,2818.07,-5.946,-10.168,-15.496,11.142,16.47,2531.5,2381.4,4.7,MILD DIP,6545,5.328,2.98,79.0,3.12,6,45,5910.9,55.2,True,False,False,False,False,2.87,False,15.1,42.8,増収増益,41.1,False,10.9,18.5,18.3,85.1,True,ヘルスケア,Drug Manufacturers - General,優良財務／半値,2,2633.3,1975.0,1580.0,1316.7,False
CLX,Clorox,配当貴族,96.66,101.52,-4.792,-9.07,-13.82,9.933,14.683,92.3,87.5,4.7,MILD DIP,13384,4.751,5.18,5.01,5.43,46,42,197.3,51.0,True,False,False,False,False,-93.48,False,-0.8,-16.2,減益,39.5,False,0.6,14.4,987.2,1.1,False,生活必需品,Household & Personal Products,半値,1,167.0,125.2,100.2,83.5,False
9001.T,東武鉄道,Nikkei225,2809.0,2885.91,-2.665,-7.069,-10.704,7.47,11.104,2681.9,2577.0,4.74,MILD DIP,6545,3.635,2.32,65.3,2.43,4,35,3907.6,28.1,False,False,False,False,False,0.92,True,0.0,0.0,—,24.5,True,50.6,12.3,0.0,43.0,False,資本財,Railroads,PBR1倍割れ／RSI30以下,2,2176.7,1632.5,1306.0,1088.3,False
4507.T,塩野義製薬,Nikkei225,3180.0,3361.22,-5.391,-9.732,-14.836,10.685,15.79,3034.1,2862.5,4.81,MILD DIP,6545,5.104,2.07,65.7,2.17,13,40,3627.0,12.3,False,False,False,False,False,1.79,False,23.5,47.4,増収増益,19.2,True,63.8,16.6,13.5,98.5,True,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下／優良財務,2,2190.0,1642.5,1314.0,1095.0,False
AMCR,Amcor,SP500高配当,39.05,40.22,-2.91,-7.387,-11.195,7.847,11.656,37.2,35.7,4.83,MILD DIP,3483,3.808,6.63,2.59,6.95,0,45,57.5,32.1,False,False,False,False,True,1.55,False,68.1,-32.1,減益,50.0,False,8.5,9.0,7.7,41.9,False,一般消費財,Packaging & Containers,高配当,1,86.3,64.8,51.8,43.2,False
9024.T,西武HD(注:代替),Nikkei225,3893.0,4179.28,-6.85,-11.216,-17.035,12.059,17.878,3710.5,3467.3,4.92,MILD DIP,2933,5.819,0.0,0.0,0.0,1,30,5744.6,32.2,False,False,False,False,False,1.82,False,-0.1,-8.3,減益,24.1,True,29.2,27.6,42.2,45.7,False,資本財,Conglomerates,RSI30以下,1,0.0,0.0,0.0,0.0,False
9502.T,中部電力,Nikkei225,2609.5,2705.89,-3.562,-8.103,-12.282,8.615,12.795,2486.6,2373.5,4.94,MILD DIP,6545,4.18,2.68,69.9,2.81,2,30,2911.5,10.4,False,False,False,False,False,0.66,True,-7.5,79.4,—,36.5,False,73.4,11.1,8.2,51.0,False,公益,Utilities - Diversified,PBR1倍割れ,1,2330.0,1747.5,1398.0,1165.0,False
4523.T,エーザイ,Nikkei225,4605.0,4921.64,-6.434,-10.865,-16.469,11.554,17.158,4386.9,4111.1,4.97,MILD DIP,6545,5.605,3.5,161.0,3.67,0,47,11131.9,58.6,True,False,False,False,False,1.46,False,1.8,-27.7,減益,23.4,True,56.0,22.7,4.9,79.9,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下／半値,2,5366.7,4025.0,3220.0,2683.3,False
9531.T,東京ガス,Nikkei225,6937.0,7108.53,-2.413,-7.286,-11.154,8.186,12.054,6590.6,6315.6,5.26,MILD DIP,6545,3.868,1.47,101.7,1.54,2,15,7810.3,11.2,False,False,False,False,False,1.46,False,0.0,0.0,—,39.0,False,70.2,25.6,12.1,58.3,True,公益,Utilities - Regulated Gas,優良財務,1,3390.0,2542.5,2034.0,1695.0,False
2503.T,キリンHD,Nikkei225,2495.0,2563.68,-2.679,-7.784,-11.811,8.323,12.35,2364.1,2260.9,5.54,MILD DIP,6545,4.027,3.22,80.4,3.4,1,32,2742.0,9.0,False,False,False,False,False,1.57,False,6.0,0.0,—,20.5,True,68.2,14.5,11.4,63.3,True,生活必需品,Beverages - Brewers,RSI30以下／優良財務,2,2680.0,2010.0,1608.0,1340.0,False
4901.T,富士フイルムHD,Nikkei225,2932.5,3061.74,-4.221,-9.252,-14.008,9.769,14.524,2778.5,2632.9,5.54,MILD DIP,6545,4.755,2.41,70.7,2.54,9,27,3823.0,23.3,False,False,False,False,False,0.95,True,5.5,2.6,微増,25.6,True,6.9,12.6,7.7,77.6,False,資本財,Conglomerates,PBR1倍割れ／RSI30以下,2,2356.7,1767.5,1414.0,1178.3,False
9434.T,ソフトバンク,Nikkei225,219.3,217.45,0.853,-4.454,-6.971,5.61,8.127,207.8,202.3,5.55,NEUTRAL,1769,2.516,4.06,8.9,4.28,0,30,237.4,7.6,False,False,False,False,True,3.67,False,0.0,0.0,—,55.3,False,30.9,18.9,17.6,40.4,False,通信,Telecom Services,高配当,1,296.7,222.5,178.0,148.3,False
2502.T,アサヒGHD,Nikkei225,1560.0,1604.12,-2.75,-7.887,-12.029,8.679,12.82,1477.6,1411.2,5.58,MILD DIP,6545,4.141,3.26,50.9,3.44,23,27,1971.4,20.9,False,False,False,False,False,0.83,True,0.8,-29.2,減益,35.2,False,5.7,10.9,5.8,66.7,False,生活必需品,Beverages - Brewers,PBR1倍割れ,1,1696.7,1272.5,1018.0,848.3,False
4902.T,コニカミノルタ,Nikkei225,507.0,553.13,-8.34,-13.211,-19.939,13.704,20.432,480.1,442.8,5.61,MILD DIP,6545,6.729,1.97,10.0,2.08,0,25,1377.1,63.2,True,False,False,False,False,0.48,True,0.0,0.0,—,34.3,False,26.3,10.5,-7.2,56.3,False,資本財,Business Equipment & Supplies,PBR1倍割れ／半値,2,333.3,250.0,200.0,166.7,False
4151.T,協和キリン,Nikkei225,2405.0,2515.66,-4.399,-9.5,-14.389,10.054,14.943,2276.7,2153.7,5.64,MILD DIP,6545,4.889,2.79,67.2,2.95,9,30,3834.2,37.3,False,False,False,False,False,1.41,False,11.0,768.5,増収増益,25.5,True,38.2,17.3,7.7,0.0,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下,1,2240.0,1680.0,1344.0,1120.0,False
2914.T,JT,Nikkei225,5779.0,5932.44,-2.586,-8.114,-12.436,9.174,13.496,5451.1,5194.7,6.02,MILD DIP,6545,4.322,4.42,255.5,4.69,1,40,6140.0,5.9,False,False,False,False,True,2.51,False,0.0,0.0,—,28.2,True,80.3,19.2,12.6,71.0,True,生活必需品,Tobacco,高配当／RSI30以下／優良財務,3,8516.7,6387.5,5110.0,4258.3,False
