ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
1333.T,マルハニチロ,Nikkei225,1321.0,1435.99,-8.008,-7.333,-11.265,8.396,12.328,1330.7,1274.2,-0.73,BUY ZONE,2948,3.932,0.0,0.0,0.0,4,50,1560.2,15.3,False,False,False,False,False,0.83,True,1.7,0.0,—,10.7,True,55.4,5.0,8.5,46.1,False,生活必需品,Packaged Foods,PBR1倍割れ／RSI30以下,2,0.0,0.0,0.0,0.0,False
3382.T,セブン&アイ,Nikkei225,1878.5,2068.78,-9.198,-8.882,-13.483,9.523,14.124,1885.0,1789.8,-0.35,BUY ZONE,6544,4.601,2.69,50.6,2.68,1,50,2548.6,26.3,False,False,False,False,False,1.2,False,-19.0,-6.2,減収減益,16.4,True,5.4,16.3,7.6,49.0,False,生活必需品,Grocery Stores,RSI30以下,1,1686.7,1265.0,1012.0,843.3,False
9532.T,大阪ガス,Nikkei225,5804.0,6248.67,-7.116,-7.001,-10.715,7.852,11.566,5811.2,5579.1,-0.12,BUY ZONE,6544,3.713,2.07,120.1,2.07,5,55,6674.5,13.0,False,False,False,False,False,1.3,False,-2.9,17.6,—,11.2,True,68.7,19.8,10.8,68.9,True,公益,Utilities - Regulated Gas,RSI30以下／優良財務,2,4003.3,3002.5,2402.0,2001.7,False
7751.T,キヤノン,Nikkei225,4005.0,4397.92,-8.934,-8.885,-13.462,9.423,13.999,4007.2,3805.9,-0.05,BUY ZONE,6544,4.577,4.09,164.0,4.09,5,65,5009.1,20.0,False,False,False,False,True,1.01,False,3.3,-28.6,減益,19.4,True,4.5,11.0,9.4,74.8,False,テクノロジー,Computer Hardware,高配当／RSI30以下,2,5466.7,4100.0,3280.0,2733.3,False
4502.T,武田薬品,Nikkei225,5218.0,5638.33,-7.455,-7.415,-11.215,7.785,11.585,5220.3,5006.0,-0.04,BUY ZONE,6544,3.8,3.83,200.1,3.83,3,59,5890.0,11.4,False,False,False,False,False,1.08,False,4.2,330.2,微増,12.7,True,59.9,37.2,1.5,58.5,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下,1,6670.0,5002.5,4002.0,3335.0,False
9005.T,東急,Nikkei225,1669.5,1843.74,-9.45,-9.725,-14.758,10.409,15.442,1664.4,1571.6,0.3,MILD DIP,6544,5.033,1.73,28.8,1.73,2,35,2039.8,18.2,False,False,False,False,False,1.09,False,2.0,-2.9,減益,9.8,True,6.7,14.5,0.0,39.7,False,一般消費財,Department Stores,RSI30以下,1,960.0,720.0,576.0,480.0,False
XOM,ExxonMobil,配当貴族,148.91,157.35,-5.365,-6.37,-9.844,7.529,11.004,147.3,141.9,1.07,MILD DIP,16162,3.475,3.38,5.03,3.41,42,45,171.5,13.2,False,False,False,False,False,2.4,False,-1.3,-11.0,減益,25.8,True,63.4,14.8,11.1,84.1,True,エネルギー,Oil & Gas Integrated,RSI30以下／優良財務,2,167.7,125.8,100.6,83.8,False
4507.T,塩野義製薬,Nikkei225,3075.0,3366.12,-8.649,-9.731,-14.836,10.686,15.79,3038.6,2866.7,1.2,MILD DIP,6544,5.104,2.14,65.7,2.16,13,50,3629.6,15.3,False,False,False,False,False,1.73,False,23.5,47.4,増収増益,4.7,True,57.2,16.1,13.5,98.5,True,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下／優良財務,2,2190.0,1642.5,1314.0,1095.0,False
9843.T,ニトリHD,Nikkei225,2266.5,2467.77,-8.156,-9.416,-14.415,10.579,15.578,2235.4,2112.0,1.39,MILD DIP,5809,4.999,1.56,35.4,1.58,21,40,4707.6,51.9,True,False,False,False,False,1.32,False,0.0,0.0,—,43.5,False,0.0,2.5,8.4,83.7,False,一般消費財,"Furnishings, Fixtures & Appliances",半値,1,1180.0,885.0,708.0,590.0,False
4503.T,アステラス製薬,Nikkei225,2385.5,2549.62,-6.437,-8.049,-12.239,8.711,12.901,2344.4,2237.6,1.75,MILD DIP,6544,4.19,3.3,78.8,3.36,12,52,2657.5,10.2,False,False,False,False,False,2.42,False,10.4,0.0,—,25.7,True,76.1,31.5,19.8,70.9,True,ヘルスケア,Drug Manufacturers - General,RSI30以下／優良財務,2,2626.7,1970.0,1576.0,1313.3,False
2002.T,日清製粉G,Nikkei225,1962.5,2082.79,-5.775,-7.434,-11.325,8.131,12.023,1928.0,1846.9,1.79,MILD DIP,6544,3.891,3.05,59.9,3.11,3,49,2253.0,12.9,False,False,False,False,False,1.1,False,2.2,27.8,微増,7.6,True,53.4,15.4,5.4,85.7,False,生活必需品,Packaged Foods,RSI30以下,1,1996.7,1497.5,1198.0,998.3,False
4151.T,協和キリン,Nikkei225,2318.5,2515.26,-7.823,-9.5,-14.388,10.055,14.944,2276.3,2153.4,1.85,MILD DIP,6544,4.889,2.9,67.2,2.95,9,50,3834.2,39.5,False,False,False,False,False,1.36,False,11.0,768.5,増収増益,7.5,True,27.7,16.7,7.7,0.0,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下,1,2240.0,1680.0,1344.0,1120.0,False
1332.T,日本水産,Nikkei225,1214.0,1327.54,-8.553,-10.332,-15.763,11.394,16.825,1190.4,1118.3,1.98,MILD DIP,6544,5.431,2.47,30.0,2.52,6,45,1539.7,21.2,False,False,False,False,False,1.3,False,6.4,-9.1,減益,22.1,True,52.3,13.7,10.7,54.8,True,生活必需品,Packaged Foods,RSI30以下／優良財務,2,1000.0,750.0,600.0,500.0,False
8058.T,三菱商事,Nikkei225,4810.0,5242.65,-8.252,-10.087,-15.495,11.545,16.953,4713.8,4430.3,2.04,MILD DIP,6544,5.408,2.29,110.1,2.34,9,45,5707.0,15.7,False,False,False,False,False,1.96,False,9.9,27.8,増収増益,25.2,True,69.1,22.7,8.5,59.1,False,資本財,Conglomerates,RSI30以下,1,3670.0,2752.5,2202.0,1835.0,False
9202.T,ANA HD,Nikkei225,2667.0,2863.38,-6.858,-8.834,-13.293,9.001,13.46,2610.4,2482.7,2.17,MILD DIP,6544,4.459,2.44,65.1,2.49,1,60,4342.9,38.6,False,False,False,False,False,0.86,True,13.9,18.0,増収増益,29.7,True,0.1,9.5,12.3,55.0,True,資本財,Airlines,PBR1倍割れ／RSI30以下／優良財務,3,2170.0,1627.5,1302.0,1085.0,False
IP,International Paper,SP500高配当,32.65,35.57,-8.222,-10.232,-15.523,10.931,16.221,31.9,30.1,2.24,MILD DIP,16162,5.291,5.7,1.86,5.82,0,47,57.2,42.9,False,False,False,False,False,1.16,False,53.1,0.0,—,38.5,False,0.5,11.8,-24.7,58.5,False,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
5020.T,ENEOS HD,Nikkei225,1284.0,1396.78,-8.075,-10.097,-15.324,10.812,16.039,1255.8,1182.7,2.25,MILD DIP,6285,5.227,2.61,33.5,2.67,2,40,1525.7,15.8,False,False,False,False,False,1.08,False,-7.0,-35.3,減収減益,3.0,True,69.7,12.9,2.1,57.4,False,エネルギー,Oil & Gas Refining & Marketing,RSI30以下,1,1116.7,837.5,670.0,558.3,False
4568.T,第一三共,Nikkei225,2602.5,2830.84,-8.066,-10.167,-15.494,11.143,16.47,2543.0,2392.2,2.34,MILD DIP,6544,5.327,3.04,79.0,3.11,6,62,5910.9,56.0,True,False,False,False,False,2.82,False,15.1,42.8,増収増益,36.7,False,8.1,18.1,18.3,85.1,True,ヘルスケア,Drug Manufacturers - General,優良財務／半値,2,2633.3,1975.0,1580.0,1316.7,False
CAG,Conagra Brands,SP500高配当,14.17,15.11,-6.196,-8.377,-12.836,9.457,13.916,13.8,13.2,2.38,MILD DIP,11597,4.459,9.88,1.4,10.12,0,70,34.4,58.8,True,False,False,False,True,0.83,True,-1.9,39.0,—,25.8,True,1.2,8.3,-0.5,52.7,False,生活必需品,Packaged Foods,高配当／PBR1倍割れ／RSI30以下／半値,4,46.7,35.0,28.0,23.3,False
MRK,Merck,Dow30,111.9,118.13,-5.275,-7.7,-11.852,8.908,13.06,109.0,104.1,2.63,MILD DIP,16162,4.152,2.89,3.23,2.96,15,35,125.4,10.7,False,False,False,False,False,5.26,False,5.0,-19.3,減益,34.1,False,74.5,11.5,36.9,51.0,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,107.7,80.8,64.6,53.8,False
CVX,Chevron,Dow30,185.21,195.53,-5.277,-7.73,-11.853,8.763,12.886,180.4,172.4,2.66,MILD DIP,16162,4.123,3.84,7.12,3.95,36,35,211.1,12.3,False,False,False,False,False,1.97,False,-8.2,-23.8,減収減益,33.2,False,63.6,15.8,7.2,80.4,False,エネルギー,Oil & Gas Integrated,—,0,237.3,178.0,142.4,118.7,False
JNJ,Johnson & Johnson,Dow30,227.5,237.07,-4.037,-6.719,-10.403,8.016,11.7,221.1,212.4,2.88,MILD DIP,16162,3.684,2.32,5.27,2.38,61,40,248.6,8.5,False,False,False,False,False,6.72,False,9.9,-52.9,減益,29.4,True,77.1,17.9,26.4,59.6,True,ヘルスケア,Drug Manufacturers - General,RSI30以下／優良財務,2,175.7,131.8,105.4,87.8,False
GD,General Dynamics,配当貴族,313.21,339.4,-7.716,-10.318,-15.79,11.567,17.039,304.4,285.8,2.9,MILD DIP,16162,5.471,2.42,7.59,2.49,31,42,365.7,14.3,False,False,False,False,False,3.3,False,7.8,0.4,微増,16.0,True,45.0,17.4,17.7,72.4,True,資本財,Aerospace & Defense,RSI30以下／優良財務,2,253.0,189.8,151.8,126.5,False
4528.T,小野薬品,Nikkei225,2304.5,2459.19,-6.29,-8.927,-13.57,9.642,14.284,2239.6,2125.5,2.9,MILD DIP,6282,4.642,0.0,0.0,0.0,0,47,4499.8,48.8,False,False,False,True,False,1.29,False,4.2,93.1,微増,23.0,True,69.2,13.6,7.5,87.2,False,ヘルスケア,Drug Manufacturers - General,RSI30以下／月足GC,2,0.0,0.0,0.0,0.0,False
9008.T,京王電鉄,Nikkei225,750.0,788.42,-4.873,-7.583,-11.489,8.044,11.951,728.6,697.8,2.93,MILD DIP,6544,3.907,14.52,108.9,14.95,3,65,1602.7,53.2,True,False,False,False,True,1.0,False,7.3,-15.2,減益,21.4,True,40.7,2.7,8.6,48.8,False,資本財,Conglomerates,高配当／RSI30以下／半値,3,3630.0,2722.5,2178.0,1815.0,False
9021.T,西日本旅客鉄道,Nikkei225,2945.0,3102.42,-5.074,-7.784,-11.79,8.242,12.249,2860.9,2736.6,2.94,MILD DIP,6544,4.006,3.13,92.1,3.22,3,52,4278.0,31.2,False,False,False,False,False,1.13,False,7.7,-21.1,減益,24.2,True,0.0,12.5,9.8,46.8,False,資本財,Railroads,RSI30以下,1,3070.0,2302.5,1842.0,1535.0,False
7203.T,トヨタ自動車,Nikkei225,3067.0,3273.37,-6.305,-8.983,-13.693,9.854,14.564,2979.3,2825.2,2.94,MILD DIP,6717,4.709,3.12,95.8,3.22,6,42,3886.1,21.1,False,False,False,False,False,1.03,False,8.6,-42.3,減益,36.6,False,40.4,9.5,10.0,48.7,False,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
9735.T,セコム,Nikkei225,5674.0,5975.07,-5.039,-7.902,-11.932,8.22,12.251,5502.9,5262.1,3.11,MILD DIP,6544,4.031,1.8,102.2,1.86,1,25,6148.0,7.7,False,False,False,False,False,1.82,False,0.0,0.0,—,5.7,True,44.6,23.9,8.6,95.6,False,資本財,Security & Protection Services,RSI30以下,1,3406.7,2555.0,2044.0,1703.3,False
9104.T,商船三井,Nikkei225,5773.0,6438.07,-10.33,-13.175,-20.103,14.535,21.463,5589.8,5143.8,3.28,MILD DIP,6544,6.928,3.54,204.4,3.66,0,42,6907.0,16.4,False,False,False,False,False,0.73,True,13.8,-44.6,減益,13.4,True,48.8,10.3,8.9,53.6,False,資本財,Marine Shipping,PBR1倍割れ／RSI30以下,2,6813.3,5110.0,4088.0,3406.7,False
9024.T,西武HD(注:代替),Nikkei225,3845.0,4189.08,-8.214,-11.213,-17.031,12.061,17.879,3719.4,3475.6,3.38,MILD DIP,2932,5.818,0.0,0.0,0.0,1,30,5744.6,33.1,False,False,False,False,False,1.8,False,-0.1,-8.3,減益,29.6,True,27.4,27.3,42.2,45.7,False,資本財,Conglomerates,RSI30以下,1,0.0,0.0,0.0,0.0,False
HON,Honeywell,Dow30,213.17,226.58,-5.916,-9.134,-13.932,10.058,14.856,205.9,195.0,3.54,MILD DIP,16162,4.798,2.26,4.81,2.34,15,20,248.0,14.1,False,False,False,False,False,9.74,False,2.4,-41.9,減益,34.3,False,43.1,18.6,24.3,28.0,False,資本財,Conglomerates,—,0,160.3,120.2,96.2,80.2,False
9020.T,東日本旅客鉄道,Nikkei225,3427.0,3568.65,-3.969,-7.305,-11.074,7.771,11.54,3308.0,3173.5,3.6,MILD DIP,6544,3.769,2.05,70.1,2.12,3,25,4160.0,17.6,False,False,False,False,False,1.28,False,6.3,-5.8,減益,37.1,False,37.4,16.6,7.7,38.7,False,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
9502.T,中部電力,Nikkei225,2572.5,2701.45,-4.773,-8.102,-12.282,8.616,12.796,2482.6,2369.7,3.62,MILD DIP,6544,4.18,2.72,69.9,2.82,2,30,2911.5,11.6,False,False,False,False,False,0.65,True,-7.5,79.4,—,36.1,False,70.5,11.0,8.2,51.0,False,公益,Utilities - Diversified,PBR1倍割れ,1,2330.0,1747.5,1398.0,1165.0,False
T,AT&T,配当貴族,26.2,27.22,-3.75,-7.125,-10.968,8.248,12.091,25.3,24.2,3.63,MILD DIP,10665,3.843,5.31,1.39,5.5,0,32,28.8,9.0,False,False,False,False,False,1.67,False,2.9,-12.2,減益,33.1,False,47.5,10.2,18.4,44.8,False,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
4901.T,富士フイルムHD,Nikkei225,2879.5,3060.87,-5.926,-9.252,-14.007,9.769,14.525,2777.7,2632.1,3.67,MILD DIP,6544,4.755,2.46,70.7,2.55,9,37,3823.0,24.7,False,False,False,False,False,0.93,True,5.5,2.6,微増,26.0,True,1.1,12.4,7.7,77.6,False,資本財,Conglomerates,PBR1倍割れ／RSI30以下,2,2356.7,1767.5,1414.0,1178.3,False
2502.T,アサヒGHD,Nikkei225,1532.0,1604.28,-4.505,-7.887,-12.028,8.68,12.821,1477.8,1411.3,3.67,MILD DIP,6544,4.142,3.32,50.9,3.44,23,42,1971.4,22.3,False,False,False,False,False,0.82,True,0.8,-29.2,減益,29.0,True,0.0,10.7,5.8,66.7,False,生活必需品,Beverages - Brewers,PBR1倍割れ／RSI30以下,2,1696.7,1272.5,1018.0,848.3,False
4902.T,コニカミノルタ,Nikkei225,497.3,552.65,-10.015,-13.209,-19.937,13.705,20.433,479.7,442.5,3.68,MILD DIP,6544,6.728,2.01,10.0,2.08,0,40,1377.1,63.9,True,False,False,False,False,0.47,True,0.0,0.0,—,39.1,False,23.2,10.3,-7.2,56.3,False,資本財,Business Equipment & Supplies,PBR1倍割れ／半値,2,333.3,250.0,200.0,166.7,False
1605.T,INPEX,Nikkei225,3930.0,4300.84,-8.623,-11.9,-18.12,12.978,19.198,3789.0,3521.5,3.72,MILD DIP,6544,6.22,2.95,116.1,3.06,5,30,4900.0,19.8,False,False,False,False,False,0.96,True,-5.3,-25.2,減収減益,31.4,False,67.6,14.6,8.5,80.1,False,エネルギー,Oil & Gas E&P,PBR1倍割れ,1,3870.0,2902.5,2322.0,1935.0,False
8031.T,三井物産,Nikkei225,5690.0,6099.98,-6.721,-10.119,-15.535,11.548,16.964,5482.8,5152.3,3.78,MILD DIP,6544,5.417,2.02,115.0,2.1,5,35,6597.9,13.8,False,False,False,False,False,1.93,False,-1.5,-20.4,減益,22.9,True,75.2,19.4,10.8,59.9,True,資本財,Conglomerates,RSI30以下／優良財務,2,3833.3,2875.0,2300.0,1916.7,False
9001.T,東武鉄道,Nikkei225,2787.0,2887.48,-3.48,-7.069,-10.704,7.47,11.105,2683.4,2578.4,3.86,MILD DIP,6544,3.635,2.34,65.3,2.43,4,35,3907.6,28.7,False,False,False,False,False,0.91,True,0.0,0.0,—,28.8,True,47.6,12.2,0.0,43.0,False,資本財,Railroads,PBR1倍割れ／RSI30以下,2,2176.7,1632.5,1306.0,1088.3,False
9007.T,小田急電鉄,Nikkei225,1598.0,1657.69,-3.601,-7.206,-10.936,7.712,11.441,1538.2,1476.4,3.89,MILD DIP,6544,3.729,2.96,47.3,3.07,3,35,3161.6,49.5,False,False,False,False,False,1.11,False,0.0,0.0,—,28.1,True,22.1,14.3,9.0,42.6,False,資本財,Railroads,RSI30以下,1,1576.7,1182.5,946.0,788.3,False
6178.T,日本郵政,Nikkei225,1757.5,1833.67,-4.154,-7.84,-11.871,8.285,12.316,1689.9,1616.0,4.0,MILD DIP,2557,4.031,2.85,50.1,2.96,0,30,2063.3,14.8,False,False,False,False,False,0.52,True,0.0,0.0,—,32.8,False,55.0,14.1,4.4,0.0,False,金融,Banks - Regional,PBR1倍割れ,1,1670.0,1252.5,1002.0,835.0,False
4523.T,エーザイ,Nikkei225,4570.0,4926.7,-7.24,-10.863,-16.467,11.554,17.159,4391.5,4115.4,4.06,MILD DIP,6544,5.604,3.52,161.0,3.67,0,47,11131.9,58.9,True,False,False,False,False,1.45,False,1.8,-27.7,減益,23.5,True,53.9,22.6,4.9,79.9,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下／半値,2,5366.7,4025.0,3220.0,2683.3,False
IBM,IBM,Dow30,231.98,242.97,-4.524,-8.353,-12.745,9.213,13.604,222.7,212.0,4.18,MILD DIP,16162,4.392,2.93,6.79,3.05,30,25,313.2,25.9,False,False,False,False,False,6.66,False,9.5,14.2,増収増益,38.9,False,10.8,17.3,35.8,32.1,False,テクノロジー,Information Technology Services,—,0,226.3,169.8,135.8,113.2,False
VZ,Verizon,SP500高配当,46.38,47.72,-2.812,-6.789,-10.416,7.721,11.349,44.5,42.8,4.27,MILD DIP,10665,3.627,6.04,2.8,6.29,21,40,50.6,8.4,False,False,False,False,True,1.87,False,2.0,-53.3,減益,37.5,False,60.1,8.8,17.1,36.4,False,通信,Telecom Services,高配当,1,93.3,70.0,56.0,46.7,False
7013.T,IHI,Nikkei225,2901.0,3259.37,-10.995,-14.725,-22.452,16.187,23.915,2779.4,2527.6,4.37,MILD DIP,6544,7.728,0.68,19.6,0.71,1,35,4487.1,35.3,False,False,False,True,False,5.46,False,5.9,-22.4,減益,24.0,True,42.7,5.0,23.6,48.1,False,資本財,Specialty Industrial Machinery,RSI30以下／月足GC,2,653.3,490.0,392.0,326.7,False
4543.T,テルモ,Nikkei225,2025.0,2137.77,-5.275,-9.332,-14.214,10.196,15.078,1938.3,1833.9,4.47,MILD DIP,6544,4.882,1.47,29.8,1.54,15,30,3104.2,34.8,False,False,False,False,False,1.96,False,12.6,-7.6,減益,23.2,True,13.3,19.9,8.7,77.2,False,ヘルスケア,Medical Instruments & Supplies,RSI30以下,1,993.3,745.0,596.0,496.7,False
ABBV,AbbVie,配当貴族,198.71,206.58,-3.811,-7.972,-12.387,9.69,14.106,190.1,181.0,4.52,MILD DIP,3324,4.416,4.22,8.38,4.41,12,25,238.7,16.8,False,False,False,False,False,-107.41,False,10.0,0.0,—,39.7,False,32.4,12.4,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,279.3,209.5,167.6,139.7,False
AMCR,Amcor,SP500高配当,38.95,40.19,-3.084,-7.386,-11.195,7.848,11.657,37.2,35.7,4.64,MILD DIP,3482,3.809,6.65,2.59,6.96,0,45,57.5,32.3,False,False,False,False,True,1.55,False,68.1,-32.1,減益,46.1,False,7.7,8.9,7.7,41.9,False,一般消費財,Packaging & Containers,高配当,1,86.3,64.8,51.8,43.2,False
AWK,American Water Works,配当貴族,132.42,134.97,-1.889,-6.289,-9.749,7.552,11.012,126.5,121.8,4.69,MILD DIP,4506,3.46,3.08,4.08,3.22,12,25,172.5,23.2,False,False,False,False,False,2.38,False,5.8,0.0,—,39.8,False,38.1,20.1,10.5,40.5,False,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
ED,Con Edison,配当貴族,109.06,111.54,-2.226,-6.646,-10.214,7.627,11.196,104.1,100.1,4.74,MILD DIP,16162,3.568,3.93,4.29,4.12,49,30,115.5,5.5,False,False,False,False,False,1.63,False,8.9,-8.3,減益,28.8,True,66.3,16.8,8.8,46.0,False,公益,Utilities - Regulated Electric,RSI30以下,1,142.9,107.2,85.8,71.5,False
1928.T,積水ハウス,Nikkei225,3390.0,3526.88,-3.881,-8.232,-12.555,9.061,13.384,3236.5,3084.1,4.74,MILD DIP,6544,4.323,4.4,149.0,4.6,4,50,3867.5,12.3,False,False,False,False,True,1.03,False,5.6,60.8,増収増益,31.3,False,46.9,9.0,11.2,54.2,True,一般消費財,Residential Construction,高配当／優良財務,2,4966.7,3725.0,2980.0,2483.3,False
9009.T,京成電鉄,Nikkei225,1139.5,1199.53,-5.004,-9.332,-14.219,10.217,15.105,1087.6,1029.0,4.77,MILD DIP,6544,4.887,1.84,21.0,1.93,3,40,2446.4,53.4,True,False,False,False,False,0.99,True,3.5,-51.8,減益,27.7,True,0.7,3.5,9.8,60.4,False,資本財,Railroads,PBR1倍割れ／RSI30以下／半値,3,700.0,525.0,420.0,350.0,False
VRSK,Verisk Analytics,NASDAQ100,177.59,181.5,-2.156,-6.631,-10.239,7.8,11.408,169.5,162.9,4.79,MILD DIP,4138,3.608,1.1,1.95,1.15,6,25,318.8,44.3,False,False,False,False,False,79.53,False,0.0,0.0,—,41.9,False,9.9,20.7,437.9,5.9,False,資本財,Consulting Services,—,0,65.0,48.8,39.0,32.5,False
AZN,AstraZeneca,NASDAQ100,189.75,196.44,-3.407,-7.845,-12.088,9.128,13.371,181.0,172.7,4.82,MILD DIP,8271,4.243,2.78,5.28,2.92,2,27,208.6,9.0,False,False,False,False,False,6.05,False,4.1,53.9,微増,31.0,False,71.4,23.9,22.8,62.1,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,176.1,132.1,105.7,88.0,False
LYB,LyondellBasell,SP500高配当,69.87,74.82,-6.618,-10.964,-16.834,12.512,18.381,66.6,62.2,4.88,MILD DIP,3999,5.869,6.01,4.2,6.3,2,40,91.2,23.4,False,False,False,False,True,2.23,False,-9.2,0.0,—,37.2,False,66.8,12.2,-6.9,41.0,False,素材,Specialty Chemicals,高配当,1,140.0,105.0,84.0,70.0,False
