ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
4661.T,OLC,Nikkei225,2612.5,2728.2,-4.241,-7.693,-11.764,8.59,12.661,2518.3,2407.3,3.74,MILD DIP,6273,4.071,0.56,14.7,0.58,0,32,5630.2,53.6,True,False,False,False,False,3.98,False,2.9,2.7,微増,38.7,False,1.0,29.9,0.0,76.1,False,一般消費財,Leisure,半値,1,490.0,367.5,294.0,245.0,False
CTAS,Cintas,NASDAQ100,174.59,183.79,-5.008,-8.454,-13.092,10.098,14.736,168.3,159.7,3.76,MILD DIP,10718,4.638,0.99,1.72,1.02,39,30,226.1,22.8,False,False,False,False,False,14.58,False,8.9,9.7,増収増益,36.6,False,14.1,32.2,41.3,62.1,True,資本財,Specialty Business Services,優良財務,1,57.3,43.0,34.4,28.7,False
ADP,ADP,NASDAQ100,200.78,208.58,-3.741,-7.325,-11.327,8.681,12.683,193.3,185.0,3.87,MILD DIP,11585,4.002,3.25,6.52,3.37,48,40,318.8,37.0,False,False,False,False,False,12.66,False,6.2,11.5,増収増益,38.9,False,2.8,16.8,73.8,58.8,True,テクノロジー,Software - Application,優良財務,1,217.3,163.0,130.4,108.7,False
9843.T,ニトリHD,Nikkei225,2485.5,2635.53,-5.692,-9.399,-14.395,10.585,15.58,2387.8,2256.1,4.09,MILD DIP,5797,4.996,1.42,35.4,1.48,21,25,4707.6,47.2,False,False,False,False,False,1.44,False,0.0,0.0,—,35.1,False,11.6,2.8,8.4,83.7,False,一般消費財,"Furnishings, Fixtures & Appliances",—,0,1180.0,885.0,708.0,590.0,False
CAG,Conagra Brands,SP500高配当,15.58,16.31,-4.492,-8.366,-12.822,9.458,13.914,14.9,14.2,4.23,MILD DIP,11585,4.456,8.99,1.4,9.37,0,55,34.4,54.7,True,False,False,False,True,0.91,True,-1.9,39.0,—,50.4,False,4.8,9.1,-0.5,52.7,False,生活必需品,Packaged Foods,高配当／PBR1倍割れ／半値,3,46.7,35.0,28.0,23.3,False
T,AT&T,配当貴族,27.35,28.23,-3.113,-7.113,-10.954,8.249,12.089,26.2,25.1,4.31,MILD DIP,10653,3.841,5.08,1.39,5.3,0,32,29.1,6.0,False,False,False,False,False,1.74,False,3.6,-5.6,減益,49.3,False,64.3,10.7,18.8,44.6,False,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
ABT,Abbott Labs,配当貴族,103.56,106.6,-2.849,-7.078,-10.961,8.455,12.338,99.1,94.9,4.55,MILD DIP,11585,3.883,2.89,2.99,3.02,12,25,137.6,24.8,False,False,False,False,False,3.45,False,4.4,-80.9,減益,30.3,False,7.0,17.0,13.0,78.9,True,ヘルスケア,Medical Devices,優良財務,1,99.7,74.7,59.8,49.8,False
PG,Procter & Gamble,Dow30,144.9,147.7,-1.898,-6.315,-9.726,7.33,10.742,138.4,133.3,4.71,MILD DIP,16150,3.411,2.95,4.27,3.09,67,25,173.8,16.6,False,False,False,False,False,6.44,False,1.5,-5.4,減益,44.0,False,21.4,19.8,31.6,59.3,True,生活必需品,Household & Personal Products,優良財務,1,142.3,106.7,85.4,71.2,False
KMB,Kimberly-Clark,配当貴族,97.0,99.12,-2.137,-6.614,-10.196,7.715,11.298,92.6,89.0,4.79,MILD DIP,11585,3.582,5.33,5.17,5.59,51,37,141.1,31.3,False,False,False,False,False,21.44,False,-0.6,11.0,—,45.0,False,4.9,12.7,126.6,17.7,False,生活必需品,Household & Personal Products,—,0,172.3,129.2,103.4,86.2,False
XOM,ExxonMobil,配当貴族,156.22,159.01,-1.757,-6.36,-9.831,7.528,11.0,148.9,143.4,4.92,MILD DIP,16150,3.472,3.22,5.03,3.38,42,30,171.5,8.9,False,False,False,False,False,2.52,False,-1.3,-11.0,減益,48.3,False,74.3,16.3,11.1,84.1,True,エネルギー,Oil & Gas Integrated,優良財務,1,167.7,125.8,100.6,83.8,False
KDP,Keurig Dr Pepper,NASDAQ100,25.84,26.71,-3.246,-7.934,-12.23,9.248,13.544,24.6,23.4,5.09,MILD DIP,4484,4.296,3.64,0.94,3.82,5,15,36.2,28.5,False,False,False,False,False,1.38,False,10.5,0.0,—,37.0,False,8.7,10.2,8.4,57.0,False,生活必需品,Beverages - Non-Alcoholic,—,0,31.3,23.5,18.8,15.7,False
CVX,Chevron,Dow30,192.89,198.69,-2.917,-7.722,-11.843,8.763,12.885,183.3,175.2,5.21,MILD DIP,16150,4.121,3.69,7.12,3.88,36,15,211.1,8.6,False,False,False,False,False,2.05,False,-8.2,-23.8,減収減益,43.3,False,73.6,18.9,7.2,80.4,False,エネルギー,Oil & Gas Integrated,—,0,237.3,178.0,142.4,118.7,False
TEAM,Atlassian,NASDAQ100,63.62,72.46,-12.199,-16.614,-25.223,17.824,26.433,60.4,54.2,5.29,MILD DIP,2572,8.609,0.0,0.0,0.0,0,20,458.1,86.1,True,False,False,False,False,10.62,False,23.3,0.0,—,30.5,False,0.2,11.5,-13.5,56.7,False,テクノロジー,Software - Application,半値,1,0.0,0.0,0.0,0.0,False
CL,Colgate-Palmolive,配当貴族,85.55,87.6,-2.345,-7.302,-11.213,8.339,12.249,81.2,77.8,5.35,MILD DIP,13322,3.91,3.02,2.58,3.18,60,15,105.0,18.5,False,False,False,False,False,1276.87,False,5.8,0.0,—,42.0,False,44.4,20.7,497.5,4.1,False,生活必需品,Household & Personal Products,—,0,86.0,64.5,51.6,43.0,False
9531.T,東京ガス,Nikkei225,7297.0,7456.37,-2.137,-7.25,-11.107,8.178,12.035,6915.8,6628.2,5.51,MILD DIP,6532,3.857,1.39,101.7,1.47,2,15,7810.3,6.6,False,False,False,False,False,1.54,False,0.0,0.0,—,50.6,False,80.9,26.9,12.1,58.3,True,公益,Utilities - Regulated Gas,優良財務,1,3390.0,2542.5,2034.0,1695.0,False
CRM,Salesforce,Dow30,176.37,190.78,-7.553,-12.622,-19.42,14.569,21.367,166.7,153.7,5.8,MILD DIP,5459,6.798,1.0,1.76,1.06,1,35,365.1,51.7,True,False,False,False,False,2.77,False,12.1,17.9,増収増益,29.6,True,1.5,11.8,12.4,77.0,True,テクノロジー,Software - Application,RSI30以下／優良財務／半値,3,58.7,44.0,35.2,29.3,False
9020.T,東日本旅客鉄道,Nikkei225,3579.0,3647.51,-1.878,-7.303,-11.074,7.779,11.55,3381.1,3243.6,5.85,MILD DIP,6532,3.771,1.96,70.1,2.07,3,10,4160.0,14.0,False,False,False,False,False,1.34,False,6.3,-5.8,減益,50.3,False,52.7,17.4,7.7,38.7,False,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
CSGP,CoStar Group,NASDAQ100,38.82,43.03,-9.788,-15.002,-22.898,16.579,24.474,36.6,33.2,6.13,MILD DIP,6961,7.895,0.0,0.0,0.0,0,25,99.7,61.1,True,False,False,False,False,1.95,False,26.9,-25.9,減益,28.1,True,0.6,21.9,0.1,88.0,False,不動産,Real Estate Services,RSI30以下／半値,2,0.0,0.0,0.0,0.0,False
9434.T,ソフトバンク,Nikkei225,215.6,212.58,1.422,-4.472,-6.991,5.606,8.125,203.1,197.7,6.17,NEUTRAL,1756,2.519,4.13,8.9,4.38,0,30,237.4,9.2,False,False,False,False,True,3.6,False,0.0,0.0,—,59.3,False,32.8,18.6,17.6,40.4,False,通信,Telecom Services,高配当,1,296.7,222.5,178.0,148.3,False
CHD,Church & Dwight,配当貴族,94.2,96.29,-2.166,-7.941,-12.287,9.439,13.785,88.6,84.5,6.27,MILD DIP,11585,4.345,1.58,1.49,1.68,29,15,111.7,15.7,False,False,False,False,False,5.57,False,3.9,-20.8,減益,42.0,False,50.0,23.5,17.6,62.7,True,生活必需品,Household & Personal Products,優良財務,1,49.6,37.2,29.8,24.8,False
ABBV,AbbVie,配当貴族,211.59,216.14,-2.107,-7.97,-12.39,9.709,14.129,198.9,189.4,6.37,MILD DIP,3312,4.42,3.92,8.29,4.17,12,15,240.7,12.1,False,False,False,False,False,-114.37,False,10.0,0.0,—,54.5,False,58.7,13.1,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,276.3,207.2,165.8,138.2,False
AWK,American Water Works,配当貴族,136.36,136.64,-0.208,-6.283,-9.744,7.561,11.022,128.1,123.3,6.48,MILD DIP,4494,3.461,2.99,4.08,3.18,12,10,172.5,21.0,False,False,False,False,False,2.46,False,5.8,0.0,—,49.0,False,51.6,20.7,10.5,40.5,False,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
TTD,The Trade Desk,NASDAQ100,20.25,24.32,-16.748,-21.818,-33.424,24.605,36.211,19.0,16.2,6.48,MILD DIP,2375,11.606,0.0,0.0,0.0,0,35,139.5,85.5,True,False,False,False,False,3.88,False,14.3,7.5,増収増益,28.8,True,0.2,8.5,16.3,85.1,True,通信,Advertising Agencies,RSI30以下／優良財務／半値,3,0.0,0.0,0.0,0.0,False
PAYX,Paychex,NASDAQ100,89.89,93.24,-3.597,-9.49,-14.655,11.168,16.332,84.4,79.6,6.51,MILD DIP,10713,5.164,4.87,4.38,5.19,12,32,155.4,42.2,False,False,False,False,False,8.02,False,19.9,9.1,増収増益,47.8,False,4.0,15.2,0.0,44.5,False,テクノロジー,Software - Application,—,0,146.0,109.5,87.6,73.0,False
ES,Eversource Energy,SP500高配当,69.95,70.74,-1.124,-7.213,-10.99,7.895,11.672,65.6,63.0,6.56,MILD DIP,13371,3.777,4.55,3.18,4.84,26,27,80.2,12.8,False,False,False,False,False,1.62,False,13.4,466.2,増収増益,38.1,False,73.2,13.7,10.8,35.1,False,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
CMCSA,Comcast,NASDAQ100,27.96,29.19,-4.212,-10.156,-15.591,11.583,17.017,26.2,24.6,6.62,MILD DIP,11585,5.435,4.79,1.34,5.11,6,27,49.8,43.9,False,False,False,False,False,1.04,False,1.2,-52.5,減益,45.8,False,37.4,7.3,21.4,48.1,False,通信,Telecom Services,—,0,44.7,33.5,26.8,22.3,False
PEP,PepsiCo,NASDAQ100,154.8,155.94,-0.731,-6.998,-10.781,8.134,11.917,145.0,139.1,6.74,MILD DIP,13551,3.783,3.79,5.86,4.04,51,25,177.2,12.7,False,False,False,True,False,10.37,False,5.6,67.5,増収増益,52.8,False,62.0,16.9,42.8,27.9,False,生活必需品,Beverages - Non-Alcoholic,月足GC,1,195.3,146.5,117.2,97.7,False
IBM,IBM,Dow30,241.74,246.95,-2.111,-8.353,-12.745,9.214,13.606,226.3,215.5,6.81,MILD DIP,16150,4.392,2.81,6.79,3.0,30,15,313.2,22.8,False,False,False,False,False,6.94,False,12.2,89.9,増収増益,39.9,False,24.2,18.0,35.2,33.6,False,テクノロジー,Information Technology Services,—,0,226.3,169.8,135.8,113.2,False
MCD,McDonald's,Dow30,307.01,316.28,-2.93,-9.222,-14.185,10.627,15.589,287.1,271.4,6.93,MILD DIP,15015,4.962,2.44,7.49,2.61,48,15,339.2,9.5,False,False,False,False,False,-121.88,False,9.7,8.2,増収増益,37.8,False,40.4,21.4,0.0,0.0,False,一般消費財,Restaurants,—,0,249.7,187.2,149.8,124.8,False
TMUS,T-Mobile,NASDAQ100,197.63,210.93,-6.307,-12.384,-18.803,13.292,19.711,184.8,171.3,6.94,MILD DIP,4749,6.419,2.1,4.16,2.25,2,10,268.2,26.3,False,False,False,False,False,3.7,False,11.3,-26.6,減益,34.5,False,18.8,14.2,18.2,32.4,False,通信,Telecom Services,—,0,138.7,104.0,83.2,69.3,False
BDX,Becton Dickinson,配当貴族,157.09,159.15,-1.297,-7.776,-11.915,8.779,12.918,146.8,140.2,7.02,MILD DIP,13371,4.139,2.76,4.33,2.95,51,12,211.6,25.8,False,False,False,False,False,1.77,False,1.6,28.6,微増,47.7,False,49.4,11.6,7.0,56.4,False,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
7974.T,任天堂,Nikkei225,8531.0,9089.53,-6.145,-12.508,-19.007,13.491,19.99,7952.6,7361.9,7.27,MILD DIP,6270,6.5,2.34,199.5,2.51,0,30,14387.3,40.7,False,False,False,False,False,3.34,False,86.3,24.4,増収増益,26.1,True,3.2,25.1,14.1,0.0,False,通信,Electronic Gaming & Multimedia,RSI30以下,1,6650.0,4987.5,3990.0,3325.0,False
4716.T,日本オラクル(注:代替),Nikkei225,8614.0,9039.96,-4.712,-11.208,-16.843,11.333,16.969,8026.8,7517.4,7.32,MILD DIP,6270,5.635,0.0,0.0,0.0,0,25,17805.0,51.6,True,False,False,False,False,5.87,False,6.5,9.7,増収増益,35.4,False,3.5,16.6,37.4,0.0,False,テクノロジー,Software - Infrastructure,半値,1,0.0,0.0,0.0,0.0,False
MSFT,Microsoft,Dow30,374.33,385.81,-2.976,-9.741,-15.169,11.969,17.396,348.2,327.3,7.49,MILD DIP,10071,5.427,0.96,3.6,1.03,20,30,539.8,30.7,False,False,True,False,False,7.11,False,16.7,59.8,増収増益,35.1,False,11.7,19.9,34.4,76.0,True,テクノロジー,Software - Infrastructure,優良財務／月足陽転,2,120.0,90.0,72.0,60.0,False
7269.T,スズキ,Nikkei225,1842.0,1917.49,-3.937,-10.643,-16.169,11.46,16.985,1713.4,1607.5,7.51,MILD DIP,6532,5.526,2.53,46.6,2.72,3,25,2421.1,23.9,False,False,False,False,False,1.08,False,15.7,20.5,増収増益,44.2,False,37.5,10.5,13.4,84.5,True,一般消費財,Auto Manufacturers,優良財務,1,1553.3,1165.0,932.0,776.7,False
JNJ,Johnson & Johnson,Dow30,241.3,240.59,0.294,-6.718,-10.402,8.019,11.703,224.4,215.6,7.52,NEUTRAL,16150,3.684,2.18,5.27,2.35,61,25,248.6,2.9,False,True,False,False,False,7.13,False,9.1,48.6,増収増益,59.0,False,90.6,19.2,35.0,62.3,True,ヘルスケア,Drug Manufacturers - General,優良財務／日足25MA上抜け,2,175.7,131.8,105.4,87.8,False
1605.T,INPEX,Nikkei225,4230.0,4460.72,-5.172,-11.863,-18.073,12.977,19.187,3931.6,3654.6,7.59,MILD DIP,6532,6.21,2.74,116.1,2.95,5,15,4900.0,13.7,False,False,False,False,False,1.04,False,-5.3,-25.2,減収減益,36.8,False,78.1,15.8,8.5,80.1,False,エネルギー,Oil & Gas E&P,—,0,3870.0,2902.5,2322.0,1935.0,False
4452.T,花王,Nikkei225,6148.0,6159.76,-0.191,-7.25,-11.003,7.762,11.515,5713.2,5482.0,7.61,MILD DIP,6532,3.753,2.54,156.4,2.74,36,20,8014.7,23.3,False,False,False,False,False,2.61,False,4.1,-1.5,減益,56.6,False,31.1,23.8,11.0,81.8,True,生活必需品,Household & Personal Products,優良財務,1,5213.3,3910.0,3128.0,2606.7,False
7267.T,ホンダ,Nikkei225,1276.0,1313.77,-2.875,-9.785,-14.83,10.396,15.441,1185.2,1118.9,7.66,MILD DIP,6532,5.045,5.65,72.1,6.08,0,35,1725.7,26.1,False,False,False,False,True,0.4,True,-3.4,-41.2,減益,51.8,False,10.3,5.6,4.3,48.5,False,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,2403.3,1802.5,1442.0,1201.7,False
9021.T,西日本旅客鉄道,Nikkei225,3157.0,3177.68,-0.651,-7.778,-11.785,8.25,12.257,2930.5,2803.2,7.73,MILD DIP,6532,4.007,2.92,92.1,3.14,3,15,4278.0,26.2,False,False,False,False,False,1.21,False,7.7,-21.1,減益,53.6,False,45.8,13.4,9.8,46.8,False,資本財,Railroads,—,0,3070.0,2302.5,1842.0,1535.0,False
O,Realty Income,配当貴族,62.79,62.63,0.257,-6.984,-10.796,8.263,12.075,58.3,55.9,7.78,NEUTRAL,7896,3.812,5.58,3.5,6.02,30,32,67.3,6.6,False,True,False,False,False,1.49,False,11.0,41.2,増収増益,50.2,False,70.1,35.8,2.7,57.6,False,不動産,REIT - Retail,日足25MA上抜け,1,116.8,87.6,70.1,58.4,False
CLX,Clorox,配当貴族,105.67,107.75,-1.931,-9.068,-13.82,9.938,14.689,98.0,92.9,7.85,MILD DIP,13371,4.752,4.74,5.01,5.11,46,27,199.8,47.1,False,False,False,False,False,-102.2,False,-0.8,-16.2,減益,45.0,False,19.0,15.7,987.2,1.1,False,生活必需品,Household & Personal Products,—,0,167.0,125.2,100.2,83.5,False
ED,Con Edison,配当貴族,113.57,112.57,0.893,-6.646,-10.215,7.63,11.199,105.1,101.1,8.08,NEUTRAL,16150,3.569,3.78,4.29,4.08,49,15,115.5,1.6,False,False,False,False,False,1.7,False,8.9,-8.3,減益,50.2,False,87.5,17.5,8.8,46.0,False,公益,Utilities - Regulated Electric,—,0,142.9,107.2,85.8,71.5,False
3116.T,トヨタ紡織,Nikkei225,2441.0,2569.96,-5.018,-12.305,-18.691,13.239,19.625,2253.7,2089.6,8.31,MILD DIP,6270,6.386,0.0,0.0,0.0,0,15,3222.5,24.3,False,False,False,False,False,0.9,True,7.1,-24.2,減益,38.7,False,45.9,8.8,4.7,73.0,False,一般消費財,Auto Parts,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
EXC,Exelon,NASDAQ100,49.17,48.8,0.754,-7.137,-10.96,8.159,11.982,45.3,43.5,8.5,NEUTRAL,13322,3.824,3.44,1.69,3.73,4,15,50.3,2.2,False,False,False,False,False,1.75,False,-1.1,-9.3,減益,49.4,False,83.4,16.1,9.9,36.4,False,公益,Utilities - Regulated Electric,—,0,56.3,42.2,33.8,28.2,False
4519.T,中外製薬,Nikkei225,8775.0,8950.96,-1.966,-9.647,-14.803,10.978,16.134,8087.5,7626.0,8.5,MILD DIP,6532,5.156,1.5,131.5,1.63,9,20,10455.0,16.1,False,False,False,False,False,7.13,False,14.6,40.3,増収増益,52.1,False,59.5,37.2,22.1,98.7,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,4383.3,3287.5,2630.0,2191.7,False
D,Dominion Energy,SP500高配当,63.2,62.04,1.878,-6.134,-9.474,7.224,10.564,58.2,56.2,8.54,NEUTRAL,11585,3.34,4.24,2.68,4.6,0,20,73.3,13.7,False,False,False,False,False,1.98,False,20.4,365.5,増収増益,56.4,False,77.6,16.6,9.7,40.0,False,公益,Utilities - Regulated Electric,—,0,89.3,67.0,53.6,44.7,False
MMM,3M,Dow30,149.17,148.18,0.67,-7.279,-11.144,8.18,12.045,137.4,131.7,8.57,NEUTRAL,16150,3.865,2.05,3.06,2.23,65,15,173.8,14.2,False,True,False,False,False,16.82,False,2.0,-19.9,減益,58.3,False,47.7,15.9,75.5,26.6,False,資本財,Conglomerates,日足25MA上抜け,1,102.0,76.5,61.2,51.0,False
KO,Coca-Cola,Dow30,77.29,76.37,1.199,-6.799,-10.494,7.98,11.674,71.2,68.4,8.58,NEUTRAL,16150,3.695,2.74,2.12,2.98,61,17,81.0,4.6,False,True,False,False,False,10.34,False,2.4,3.6,微増,57.5,False,71.7,22.4,43.3,41.7,False,生活必需品,Beverages - Non-Alcoholic,日足25MA上抜け,1,70.7,53.0,42.4,35.3,False
V,Visa,Dow30,308.96,306.39,0.84,-7.166,-11.17,8.851,12.855,284.4,272.2,8.62,NEUTRAL,4518,4.004,0.88,2.73,0.96,17,30,371.2,16.8,False,True,True,False,False,15.42,False,14.6,17.4,増収増益,62.3,False,18.5,21.2,54.0,64.7,True,金融,Credit Services,優良財務／日足25MA上抜け／月足陽転,3,91.0,68.2,54.6,45.5,False
9432.T,NTT,Nikkei225,154.6,154.35,0.165,-7.926,-11.964,8.227,12.265,142.1,135.9,8.79,NEUTRAL,6532,4.038,3.43,5.3,3.73,22,27,176.0,12.2,False,False,False,False,False,1.33,False,5.5,13.5,増収増益,44.4,False,53.7,10.6,10.7,26.2,False,通信,Telecom Services,—,0,176.7,132.5,106.0,88.3,False
3861.T,王子HD,Nikkei225,855.0,868.58,-1.563,-9.53,-14.403,9.962,14.835,785.8,743.5,8.81,MILD DIP,6532,4.873,4.21,36.0,4.58,4,35,967.5,11.6,False,False,False,False,True,0.73,True,3.7,-17.1,減益,49.1,False,67.1,11.2,2.6,53.5,False,素材,Paper & Paper Products,高配当／PBR1倍割れ,2,1200.0,900.0,720.0,600.0,False
1925.T,大和ハウス,Nikkei225,4988.0,5054.52,-1.316,-9.32,-14.227,10.308,15.216,4583.4,4335.4,8.83,MILD DIP,6532,4.907,3.53,175.9,3.84,5,22,5596.7,10.9,False,False,False,False,False,1.13,False,0.0,0.0,—,42.9,False,22.6,10.6,11.7,47.4,False,不動産,Real Estate - Development,—,0,5863.3,4397.5,3518.0,2931.7,False
4578.T,大塚HD,Nikkei225,10930.0,10889.0,0.377,-7.792,-12.03,9.162,13.4,10040.5,9579.0,8.86,NEUTRAL,3743,4.238,1.29,141.5,1.41,3,15,11500.0,5.0,False,False,False,False,False,1.9,False,8.4,-55.9,減益,54.0,False,86.8,21.1,12.5,93.1,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,4716.7,3537.5,2830.0,2358.3,False
9202.T,ANA HD,Nikkei225,2890.0,2910.76,-0.713,-8.833,-13.293,9.009,13.47,2653.7,2523.8,8.91,MILD DIP,6532,4.461,2.25,65.1,2.45,1,35,4342.9,33.5,False,False,False,False,False,0.94,True,13.9,18.0,増収増益,54.7,False,37.7,10.3,12.3,55.0,True,資本財,Airlines,PBR1倍割れ／優良財務,2,2170.0,1627.5,1302.0,1085.0,False
8801.T,三井不動産,Nikkei225,1720.0,1777.87,-3.255,-11.177,-16.996,12.102,17.921,1579.2,1475.7,8.92,MILD DIP,6532,5.82,2.02,34.8,2.2,4,20,2126.0,19.1,False,False,False,False,False,1.47,False,22.2,22.4,増収増益,43.5,False,50.1,18.1,0.0,41.1,False,不動産,Real Estate - Diversified,—,0,1160.0,870.0,696.0,580.0,False
9022.T,東海旅客鉄道,Nikkei225,4220.0,4215.7,0.102,-8.133,-12.347,8.721,12.935,3872.8,3695.2,8.96,NEUTRAL,6270,4.214,0.78,33.0,0.85,3,30,4949.0,14.7,False,True,False,False,False,0.81,True,7.6,14.9,増収増益,50.2,False,70.2,9.9,11.4,51.1,True,資本財,Railroads,PBR1倍割れ／優良財務／日足25MA上抜け,3,1100.0,825.0,660.0,550.0,False
ATO,Atmos Energy,配当貴族,189.66,185.27,2.367,-6.209,-9.609,7.39,10.79,173.8,167.5,9.14,NEUTRAL,10628,3.4,2.43,4.61,2.65,39,15,189.7,0.0,False,False,False,False,False,2.2,False,14.2,9.4,増収増益,63.1,False,99.0,21.5,9.2,59.7,False,公益,Utilities - Regulated Gas,—,0,153.7,115.2,92.2,76.8,False
