ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
KMB,Kimberly-Clark,配当貴族,96.47,101.44,-4.899,-6.611,-10.193,7.716,11.298,94.7,91.1,1.83,MILD DIP,11580,3.582,5.36,5.17,5.46,51,47,141.1,31.6,False,False,False,False,False,21.32,False,-0.6,11.0,—,生活必需品,Household & Personal Products,—,0,172.3,129.2,103.4,86.2,False
CL,Colgate-Palmolive,配当貴族,85.23,90.1,-5.406,-7.3,-11.209,8.34,12.249,83.5,80.0,2.04,MILD DIP,13317,3.91,3.03,2.58,3.09,60,35,105.0,18.9,False,False,False,False,False,1272.09,False,5.8,0.0,—,生活必需品,Household & Personal Products,—,0,86.0,64.5,51.6,43.0,False
CHD,Church & Dwight,配当貴族,93.32,98.43,-5.19,-7.939,-12.284,9.441,13.786,90.6,86.3,2.99,MILD DIP,11580,4.345,1.59,1.49,1.64,29,30,111.7,16.5,False,False,False,False,False,5.52,False,3.9,-20.8,減益,生活必需品,Household & Personal Products,—,0,49.6,37.2,29.8,24.8,False
MMM,3M,Dow30,145.23,151.75,-4.294,-7.279,-11.144,8.181,12.046,140.7,134.8,3.22,MILD DIP,16145,3.865,2.11,3.06,2.17,65,20,173.8,16.5,False,False,False,False,False,16.38,False,2.0,-19.9,減益,資本財,Conglomerates,—,0,102.0,76.5,61.2,51.0,False
3116.T,トヨタ紡織,Nikkei225,2470.0,2718.53,-9.142,-12.295,-18.679,13.243,19.628,2384.3,2210.7,3.59,MILD DIP,6264,6.385,0.0,0.0,0.0,0,25,3222.5,23.4,False,False,False,False,False,0.91,True,7.1,-24.2,減益,一般消費財,Auto Parts,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
O,Realty Income,配当貴族,61.18,63.46,-3.592,-6.985,-10.797,8.266,12.078,59.0,56.6,3.65,MILD DIP,7891,3.813,5.73,3.5,5.94,30,37,67.3,9.0,False,False,False,False,False,1.45,False,11.0,41.2,増収増益,不動産,REIT - Retail,—,0,116.8,87.6,70.1,58.4,False
8801.T,三井不動産,Nikkei225,1713.0,1859.06,-7.857,-11.168,-16.987,12.105,17.923,1651.4,1543.3,3.73,MILD DIP,6526,5.818,2.03,34.8,2.11,4,30,2126.0,19.4,False,False,False,False,False,1.47,False,22.2,22.4,増収増益,不動産,Real Estate - Diversified,—,0,1160.0,870.0,696.0,580.0,False
BRO,Brown & Brown,配当貴族,65.21,68.59,-4.928,-8.384,-12.948,9.874,14.438,62.8,59.7,3.77,MILD DIP,11351,4.564,1.2,0.78,1.24,29,25,123.5,47.2,False,False,False,False,False,1.75,False,36.2,-16.2,減益,金融,Insurance Brokers,—,0,26.0,19.5,15.6,13.0,False
KDP,Keurig Dr Pepper,NASDAQ100,26.33,27.55,-4.414,-7.923,-12.216,9.25,13.543,25.4,24.2,3.81,MILD DIP,4479,4.293,3.57,0.94,3.71,5,25,36.2,27.2,False,False,False,False,False,1.4,False,10.5,0.0,—,生活必需品,Beverages - Non-Alcoholic,—,0,31.3,23.5,18.8,15.7,False
IP,International Paper,SP500高配当,35.7,38.27,-6.72,-10.231,-15.522,10.935,16.226,34.4,32.3,3.91,MILD DIP,16145,5.291,5.21,1.86,5.41,0,37,57.2,37.5,False,False,False,False,False,1.27,False,53.1,0.0,—,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
ADP,ADP,NASDAQ100,203.18,210.8,-3.614,-7.324,-11.325,8.683,12.685,195.4,186.9,4.0,MILD DIP,11580,4.002,3.21,6.52,3.34,48,35,318.8,36.3,False,False,False,False,False,12.81,False,6.2,11.5,増収増益,テクノロジー,Software - Application,—,0,217.3,163.0,130.4,108.7,False
7013.T,IHI,Nikkei225,3330.0,3752.57,-11.261,-14.695,-22.42,16.205,23.93,3201.1,2911.3,4.03,MILD DIP,6526,7.725,0.59,19.6,0.61,1,20,4487.1,25.8,False,False,False,False,False,6.26,False,5.9,-22.4,減益,資本財,Specialty Industrial Machinery,—,0,653.3,490.0,392.0,326.7,False
ES,Eversource Energy,SP500高配当,69.28,71.68,-3.35,-7.213,-10.99,7.897,11.675,66.5,63.8,4.16,MILD DIP,13366,3.777,4.59,3.18,4.78,26,37,80.2,13.6,False,False,False,False,False,1.61,False,13.4,466.2,増収増益,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
6954.T,ファナック,Nikkei225,5697.0,6133.04,-7.11,-10.837,-16.42,11.493,17.075,5468.4,5126.0,4.18,MILD DIP,6526,5.582,1.83,104.5,1.91,1,25,7113.0,19.9,False,False,False,False,False,2.96,False,9.5,12.7,増収増益,資本財,Specialty Industrial Machinery,—,0,3483.3,2612.5,2090.0,1741.7,False
7267.T,ホンダ,Nikkei225,1286.0,1367.09,-5.931,-9.78,-14.825,10.4,15.445,1233.4,1164.4,4.27,MILD DIP,6526,5.045,5.61,72.1,5.85,0,50,1725.7,25.5,False,False,True,False,True,0.4,True,-3.4,-41.2,減益,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ／月足陽転,3,2403.3,1802.5,1442.0,1201.7,False
EMR,Emerson Electric,配当貴族,131.02,136.48,-3.999,-7.941,-12.16,8.935,13.154,125.6,119.9,4.28,MILD DIP,13546,4.219,2.06,2.69,2.14,66,22,161.1,18.7,False,False,False,False,False,3.63,False,4.1,4.9,微増,資本財,Specialty Industrial Machinery,—,0,89.8,67.4,53.9,44.9,False
5332.T,TOTO,Nikkei225,5288.0,5673.99,-6.803,-10.715,-16.287,11.572,17.144,5066.0,4749.9,4.38,MILD DIP,6526,5.572,1.89,100.1,1.98,0,20,6471.8,18.3,False,False,False,False,False,1.73,False,0.0,0.0,—,資本財,Building Products & Equipment,—,0,3336.7,2502.5,2002.0,1668.3,False
CHRW,C.H. Robinson,配当貴族,166.07,174.8,-4.995,-9.019,-13.883,10.434,15.297,159.0,150.5,4.42,MILD DIP,7133,4.863,1.88,3.12,1.96,14,20,199.9,16.9,False,False,False,False,False,10.66,False,-6.5,-8.5,減収減益,資本財,Integrated Freight & Logistics,—,0,104.0,78.0,62.4,52.0,False
BDX,Becton Dickinson,配当貴族,157.23,163.2,-3.655,-7.775,-11.914,8.781,12.92,150.5,143.8,4.47,MILD DIP,13366,4.139,2.75,4.33,2.88,51,22,211.6,25.7,False,False,False,False,False,1.77,False,1.6,28.6,微増,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
HRL,Hormel Foods,配当貴族,22.65,23.45,-3.425,-7.588,-11.678,8.772,12.862,21.7,20.7,4.5,MILD DIP,11580,4.09,5.17,1.17,5.4,57,44,48.2,53.0,True,False,False,False,False,1.57,False,1.3,6.5,微増,生活必需品,Packaged Foods,半値,1,39.0,29.2,23.4,19.5,False
ECL,Ecolab,配当貴族,266.02,277.66,-4.193,-8.332,-12.758,9.372,13.799,254.5,242.2,4.52,MILD DIP,13366,4.426,1.28,3.41,1.34,30,20,307.5,13.5,False,False,False,False,False,11.34,False,17.8,0.0,—,素材,Specialty Chemicals,—,0,113.7,85.2,68.2,56.8,False
UPS,United Parcel Service,SP500高配当,98.38,102.09,-3.637,-7.873,-11.932,8.361,12.42,94.1,89.9,4.6,MILD DIP,6612,4.059,6.64,6.53,6.94,16,45,190.2,48.3,False,False,False,False,True,5.15,False,-3.2,4.6,—,資本財,Integrated Freight & Logistics,高配当,1,217.7,163.2,130.6,108.8,False
MSFT,Microsoft,Dow30,370.17,391.22,-5.381,-9.739,-15.166,11.972,17.399,353.1,331.9,4.83,MILD DIP,10066,5.428,0.97,3.6,1.02,20,30,539.8,31.4,False,False,False,False,False,7.04,False,16.7,59.8,増収増益,テクノロジー,Software - Infrastructure,—,0,120.0,90.0,72.0,60.0,False
SBUX,Starbucks,NASDAQ100,89.59,95.72,-6.4,-10.782,-16.618,12.562,18.398,85.4,79.8,4.91,MILD DIP,8475,5.836,2.8,2.51,2.94,15,20,112.8,20.6,False,False,False,False,False,-12.17,False,5.5,-62.5,減益,一般消費財,Restaurants,—,0,83.7,62.7,50.2,41.8,False
META,Meta Platforms,NASDAQ100,572.13,619.26,-7.61,-12.013,-18.597,14.321,20.905,544.9,504.1,5.0,MILD DIP,3462,6.584,0.38,2.2,0.4,1,15,788.1,27.4,False,False,False,False,False,6.66,False,23.8,10.7,増収増益,通信,Internet Content & Information,—,0,73.3,55.0,44.0,36.7,False
ITW,Illinois Tool Works,配当貴族,260.29,270.16,-3.655,-8.349,-12.83,9.578,14.06,247.6,235.5,5.12,MILD DIP,13352,4.482,3.01,7.83,3.16,60,17,297.7,12.6,False,False,False,False,False,23.29,False,4.1,7.3,微増,資本財,Specialty Industrial Machinery,—,0,261.0,195.8,156.6,130.5,False
4631.T,DIC,Nikkei225,3739.0,3999.04,-6.503,-11.096,-16.76,11.56,17.224,3555.3,3328.8,5.17,MILD DIP,6267,5.664,0.0,0.0,0.0,2,15,4624.0,19.1,False,False,False,False,False,0.75,True,1.1,-0.6,減益,素材,Specialty Chemicals,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
V,Visa,Dow30,302.24,309.47,-2.335,-7.165,-11.171,8.856,12.861,287.3,274.9,5.2,MILD DIP,4513,4.005,0.9,2.73,0.95,17,15,371.2,18.6,False,False,False,False,False,15.09,False,14.6,17.4,増収増益,金融,Credit Services,—,0,91.0,68.2,54.6,45.5,False
MU,Micron,NASDAQ100,337.84,401.71,-15.899,-20.163,-30.679,21.898,32.413,320.7,278.5,5.34,MILD DIP,10515,10.515,0.16,0.55,0.17,0,15,461.5,26.8,False,False,False,False,False,5.26,False,196.3,756.0,増収増益,テクノロジー,Semiconductors,—,0,18.3,13.8,11.0,9.2,False
GPC,Genuine Parts,配当貴族,105.75,108.17,-2.235,-7.279,-11.173,8.295,12.189,100.3,96.1,5.44,MILD DIP,11580,3.894,4.03,4.26,4.25,67,20,170.3,37.9,False,False,False,False,False,3.29,False,4.1,0.0,—,一般消費財,Auto Parts,—,0,142.0,106.5,85.2,71.0,False
ESS,Essex Property,配当貴族,242.0,247.41,-2.187,-7.367,-11.362,8.611,12.606,229.2,219.3,5.59,MILD DIP,7984,3.995,5.32,12.87,5.62,1,22,308.2,21.5,False,False,False,False,False,2.81,False,3.2,-68.7,減益,不動産,REIT - Residential,—,0,429.0,321.8,257.4,214.5,False
PEP,PepsiCo,NASDAQ100,155.29,158.13,-1.798,-6.999,-10.782,8.136,11.919,147.1,141.1,5.59,MILD DIP,13546,3.784,3.77,5.86,3.98,51,20,177.2,12.4,False,False,False,False,False,10.4,False,5.6,67.5,増収増益,生活必需品,Beverages - Non-Alcoholic,—,0,195.3,146.5,117.2,97.7,False
9022.T,東海旅客鉄道,Nikkei225,4192.0,4319.8,-2.959,-8.132,-12.346,8.726,12.94,3968.5,3786.5,5.63,MILD DIP,6264,4.214,0.79,33.0,0.83,3,20,4949.0,15.3,False,False,False,False,False,0.81,True,7.6,14.9,増収増益,資本財,Railroads,PBR1倍割れ,1,1100.0,825.0,660.0,550.0,False
8802.T,三菱地所,Nikkei225,4480.0,4754.91,-5.782,-10.814,-16.417,11.599,17.202,4240.7,3974.3,5.64,MILD DIP,6526,5.603,1.07,47.8,1.13,2,15,5280.3,15.2,False,False,False,False,False,2.14,False,14.8,81.3,増収増益,不動産,Real Estate - Diversified,—,0,1593.3,1195.0,956.0,796.7,False
5802.T,住友電気工業,Nikkei225,9269.0,9833.89,-5.744,-10.808,-16.473,11.854,17.519,8771.1,8213.9,5.68,MILD DIP,6526,5.665,1.39,129.3,1.47,2,10,10787.1,14.1,False,False,False,False,False,2.91,False,0.0,0.0,—,一般消費財,Auto Parts,—,0,4310.0,3232.5,2586.0,2155.0,False
7269.T,スズキ,Nikkei225,1897.5,2009.06,-5.553,-10.633,-16.157,11.462,16.986,1795.4,1684.5,5.68,MILD DIP,6526,5.524,2.46,46.6,2.6,3,20,2421.1,21.6,False,False,False,False,False,1.11,False,15.7,20.5,増収増益,一般消費財,Auto Manufacturers,—,0,1553.3,1165.0,932.0,776.7,False
GOOG,Alphabet C,NASDAQ100,286.86,299.42,-4.194,-9.358,-14.591,11.57,16.803,271.4,255.7,5.7,MILD DIP,5414,5.232,0.3,0.85,0.31,1,15,344.7,16.8,False,False,False,False,False,8.35,False,18.0,31.1,増収増益,通信,Internet Content & Information,—,0,28.3,21.2,17.0,14.2,False
GOOGL,Alphabet A,NASDAQ100,287.56,300.12,-4.184,-9.363,-14.598,11.575,16.809,272.0,256.3,5.71,MILD DIP,5414,5.234,0.3,0.86,0.32,1,15,343.4,16.3,False,False,False,False,False,8.37,False,18.0,31.1,増収増益,通信,Internet Content & Information,—,0,28.7,21.5,17.2,14.3,False
CINF,Cincinnati Financial,配当貴族,157.35,161.59,-2.622,-7.951,-12.265,9.309,13.623,148.7,141.8,5.79,MILD DIP,11580,4.315,2.81,4.42,2.97,63,15,171.6,8.3,False,False,False,False,False,1.54,False,21.8,67.3,増収増益,金融,Insurance - Property & Casualty,—,0,147.3,110.5,88.4,73.7,False
5707.T,東邦亜鉛,Nikkei225,1230.0,1407.0,-12.58,-17.388,-26.169,17.736,26.516,1162.4,1038.8,5.82,MILD DIP,6526,8.781,0.0,0.0,0.0,0,25,9053.6,86.4,True,False,False,True,False,6.23,False,7.3,0.0,—,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
3861.T,王子HD,Nikkei225,853.8,891.62,-4.242,-9.53,-14.404,9.967,14.842,806.7,763.2,5.84,MILD DIP,6526,4.874,4.22,36.0,4.46,4,35,967.5,11.8,False,False,False,False,True,0.73,True,3.7,-17.1,減益,素材,Paper & Paper Products,高配当／PBR1倍割れ,2,1200.0,900.0,720.0,600.0,False
XEL,Xcel Energy,NASDAQ100,79.44,80.49,-1.308,-6.775,-10.375,7.625,11.225,75.0,72.1,5.86,MILD DIP,13366,3.6,3.02,2.4,3.2,1,20,83.3,4.6,False,False,False,False,False,2.1,False,14.1,20.8,増収増益,公益,Utilities - Regulated Electric,—,0,80.0,60.0,48.0,40.0,False
KO,Coca-Cola,Dow30,76.05,77.02,-1.259,-6.8,-10.495,7.981,11.676,71.8,68.9,5.95,MILD DIP,16145,3.695,2.79,2.12,2.95,61,12,81.0,6.1,False,False,False,False,False,10.17,False,2.4,3.6,微増,生活必需品,Beverages - Non-Alcoholic,—,0,70.7,53.0,42.4,35.3,False
9434.T,ソフトバンク,Nikkei225,213.0,210.44,1.217,-4.482,-7.003,5.605,8.127,201.0,195.7,5.97,NEUTRAL,1750,2.522,4.18,8.9,4.43,0,30,237.4,10.3,False,False,False,False,True,3.56,False,0.0,0.0,—,通信,Telecom Services,高配当,1,296.7,222.5,178.0,148.3,False
D,Dominion Energy,SP500高配当,61.82,62.1,-0.445,-6.136,-9.476,7.225,10.565,58.3,56.2,6.06,MILD DIP,11580,3.34,4.34,2.68,4.6,0,20,73.3,15.6,False,False,False,False,False,1.93,False,20.4,365.5,増収増益,公益,Utilities - Regulated Electric,—,0,89.3,67.0,53.6,44.7,False
CEG,Constellation Energy,NASDAQ100,279.25,309.49,-9.772,-14.969,-23.651,19.756,28.437,263.2,236.3,6.11,MILD DIP,1029,8.681,0.61,1.69,0.64,3,15,402.9,30.7,False,False,False,False,False,6.01,False,12.9,-48.9,減益,公益,Utilities - Independent Power Producers,—,0,56.3,42.2,33.8,28.2,False
7201.T,日産自動車,Nikkei225,346.1,370.6,-6.61,-12.003,-18.071,12.272,18.34,326.1,303.6,6.13,MILD DIP,6526,6.069,0.0,0.0,0.0,0,25,1029.7,66.4,True,False,False,False,False,0.25,True,-5.1,0.0,—,一般消費財,Auto Manufacturers,PBR1倍割れ／半値,2,0.0,0.0,0.0,0.0,False
6841.T,横河電機,Nikkei225,5052.0,5423.33,-6.847,-12.259,-18.631,13.232,19.605,4758.5,4412.9,6.17,MILD DIP,6526,6.373,1.44,72.7,1.53,2,15,6188.3,18.4,False,False,False,False,False,2.55,False,7.0,11.8,増収増益,資本財,Specialty Industrial Machinery,—,0,2423.3,1817.5,1454.0,1211.7,False
BA,Boeing,Dow30,199.03,211.49,-5.892,-11.444,-17.467,12.649,18.672,187.3,174.6,6.27,MILD DIP,16145,6.023,4.13,8.22,4.39,0,30,430.3,53.7,True,False,False,True,False,28.67,False,57.1,0.0,—,資本財,Aerospace & Defense,半値／月足GC,2,274.0,205.5,164.4,137.0,False
1803.T,清水建設,Nikkei225,2923.0,3076.52,-4.99,-10.602,-16.19,11.752,17.341,2750.4,2578.4,6.28,MILD DIP,6526,5.588,2.09,61.2,2.23,1,20,3525.0,17.1,False,False,False,False,False,2.2,False,8.5,19.6,増収増益,資本財,Engineering & Construction,—,0,2040.0,1530.0,1224.0,1020.0,False
CMCSA,Comcast,NASDAQ100,28.71,30.07,-4.509,-10.153,-15.587,11.585,17.019,27.0,25.4,6.28,MILD DIP,11580,5.434,4.67,1.34,4.96,6,27,50.4,43.1,False,False,False,False,False,1.07,False,1.2,-52.5,減益,通信,Telecom Services,—,0,44.7,33.5,26.8,22.3,False
SWK,Stanley Black & Decker,配当貴族,71.06,74.2,-4.234,-9.945,-15.147,10.866,16.069,66.8,63.0,6.34,MILD DIP,11580,5.203,4.7,3.34,5.0,56,32,185.8,61.7,True,False,False,False,False,1.22,False,-1.0,-19.3,減益,資本財,Tools & Accessories,半値,1,111.3,83.5,66.8,55.7,False
5101.T,横浜ゴム,Nikkei225,6153.0,6499.32,-5.329,-10.985,-16.813,12.328,18.156,5785.4,5406.6,6.35,MILD DIP,6526,5.828,3.31,203.8,3.52,5,32,7982.0,22.9,False,False,False,False,False,0.94,True,14.7,182.9,増収増益,一般消費財,Auto Parts,PBR1倍割れ,1,6793.3,5095.0,4076.0,3396.7,False
SHW,Sherwin-Williams,Dow30,320.55,328.41,-2.393,-8.236,-12.777,9.931,14.473,301.4,286.4,6.37,MILD DIP,11580,4.542,1.04,3.33,1.1,45,12,395.3,18.9,False,False,False,False,False,17.17,False,5.6,1.4,微増,素材,Specialty Chemicals,—,0,111.0,83.2,66.6,55.5,False
HD,Home Depot,Dow30,328.89,345.25,-4.739,-10.464,-16.262,12.726,18.524,309.1,289.1,6.39,MILD DIP,11197,5.798,2.86,9.39,3.04,16,10,418.1,21.3,False,False,False,False,False,25.57,False,-3.8,-14.2,減益,一般消費財,Home Improvement Retail,—,0,313.0,234.8,187.8,156.5,False
SNPS,Synopsys,NASDAQ100,396.48,421.43,-5.92,-11.592,-17.704,12.857,18.969,372.6,346.8,6.42,MILD DIP,8560,6.112,0.0,0.0,0.0,0,15,645.3,38.6,False,False,False,False,False,2.48,False,65.5,-82.0,減益,テクノロジー,Software - Infrastructure,—,0,0.0,0.0,0.0,0.0,False
NKE,Nike,Dow30,52.82,55.79,-5.316,-11.04,-16.927,12.51,18.397,49.6,46.3,6.43,MILD DIP,11400,5.887,3.1,1.64,3.3,24,25,165.2,68.0,True,False,False,False,False,5.55,False,0.6,-32.1,減益,一般消費財,Footwear & Accessories,半値,1,54.7,41.0,32.8,27.3,False
7912.T,大日本印刷,Nikkei225,2909.5,2999.4,-2.997,-8.882,-13.447,9.379,13.944,2733.0,2596.1,6.46,MILD DIP,6526,4.565,1.37,40.0,1.46,1,10,3272.0,11.1,False,False,False,False,False,1.11,False,5.1,-0.2,減益,資本財,Conglomerates,—,0,1333.3,1000.0,800.0,666.7,False
MCD,McDonald's,Dow30,310.79,321.56,-3.349,-9.221,-14.184,10.629,15.591,291.9,275.9,6.47,MILD DIP,15010,4.963,2.41,7.49,2.57,48,15,339.2,8.4,False,False,False,False,False,-123.38,False,9.7,8.2,増収増益,一般消費財,Restaurants,—,0,249.7,187.2,149.8,124.8,False
7203.T,トヨタ自動車,Nikkei225,3311.0,3414.73,-3.038,-8.985,-13.697,9.865,14.577,3107.9,2947.0,6.53,MILD DIP,6699,4.712,2.89,95.8,3.08,6,15,3886.1,14.8,False,False,False,False,False,1.11,False,8.6,-42.3,減益,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
TRV,Travelers,Dow30,291.68,300.34,-2.882,-8.854,-13.53,9.85,14.526,273.7,259.7,6.55,MILD DIP,12673,4.676,1.56,4.55,1.66,20,12,310.9,6.2,False,False,False,False,False,1.93,False,3.5,23.4,微増,金融,Insurance - Property & Casualty,—,0,151.7,113.8,91.0,75.8,False
AWK,American Water Works,配当貴族,136.09,136.29,-0.15,-6.287,-9.749,7.565,11.028,127.7,123.0,6.55,MILD DIP,4489,3.463,3.0,4.08,3.19,12,15,172.5,21.1,False,False,False,False,False,2.45,False,5.8,0.0,—,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
HON,Honeywell,Dow30,226.03,233.44,-3.173,-9.136,-13.935,10.063,14.862,212.1,200.9,6.56,MILD DIP,16145,4.8,2.13,4.81,2.27,15,10,248.0,8.9,False,False,False,False,False,10.33,False,-3.3,-76.4,減益,資本財,Conglomerates,—,0,160.3,120.2,96.2,80.2,False
3659.T,ネクソン,Nikkei225,2789.5,3012.16,-7.392,-13.121,-20.026,14.502,21.407,2616.9,2408.9,6.59,MILD DIP,3493,6.906,2.09,58.3,2.23,2,20,4421.0,36.9,False,False,False,False,False,2.09,False,55.0,-64.8,減益,通信,Electronic Gaming & Multimedia,—,0,1943.3,1457.5,1166.0,971.7,False
6146.T,ディスコ,Nikkei225,63680.0,69533.39,-8.418,-14.085,-21.54,15.733,23.188,59739.6,54556.2,6.6,MILD DIP,6267,7.455,0.73,466.2,0.78,2,15,79629.6,20.0,False,False,False,False,False,12.73,False,16.8,15.4,増収増益,テクノロジー,Semiconductor Equipment & Materials,—,0,15540.0,11655.0,9324.0,7770.0,False
