ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
ABBV,AbbVie,配当貴族,206.69,218.15,-5.253,-7.967,-12.387,9.711,14.131,200.8,191.1,2.95,MILD DIP,3310,4.42,4.01,8.29,4.13,12,35,240.7,14.1,False,False,False,False,False,-111.72,False,10.0,0.0,—,33.0,False,52.6,12.8,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,276.3,207.2,165.8,138.2,False
CL,Colgate-Palmolive,配当貴族,84.53,88.57,-4.561,-7.301,-11.211,8.339,12.249,82.1,78.6,2.96,MILD DIP,13320,3.91,3.05,2.58,3.14,60,40,105.0,19.5,False,False,False,False,False,1261.64,False,5.8,0.0,—,24.4,True,40.3,20.4,497.5,4.1,False,生活必需品,Household & Personal Products,RSI30以下,1,86.0,64.5,51.6,43.0,False
KDP,Keurig Dr Pepper,NASDAQ100,25.7,27.02,-4.868,-7.931,-12.227,9.25,13.545,24.9,23.7,3.33,MILD DIP,4482,4.295,3.66,0.94,3.78,5,30,36.2,28.9,False,False,False,False,False,1.37,False,10.5,0.0,—,28.4,True,7.5,10.2,8.4,57.0,False,生活必需品,Beverages - Non-Alcoholic,RSI30以下,1,31.3,23.5,18.8,15.7,False
3659.T,ネクソン,Nikkei225,2623.0,2919.0,-10.14,-13.147,-20.059,14.502,21.414,2535.2,2333.5,3.46,MILD DIP,3497,6.912,2.22,58.3,2.3,2,35,4421.0,40.7,False,False,False,False,False,1.96,False,55.0,-64.8,減益,28.9,True,27.5,15.7,8.6,95.3,False,通信,Electronic Gaming & Multimedia,RSI30以下,1,1943.3,1457.5,1166.0,971.7,False
CAG,Conagra Brands,SP500高配当,15.78,16.6,-4.915,-8.364,-12.82,9.459,13.915,15.2,14.5,3.76,MILD DIP,11583,4.456,8.87,1.4,9.21,0,55,34.4,54.1,True,False,False,False,True,0.92,True,-1.9,39.0,—,45.8,False,6.5,9.2,-0.5,52.7,False,生活必需品,Packaged Foods,高配当／PBR1倍割れ／半値,3,46.7,35.0,28.0,23.3,False
3116.T,トヨタ紡織,Nikkei225,2373.0,2607.06,-8.978,-12.304,-18.691,13.242,19.628,2286.3,2119.8,3.79,MILD DIP,6268,6.386,0.0,0.0,0.0,0,25,3222.5,26.4,False,False,False,False,False,0.87,True,7.1,-24.2,減益,31.0,False,41.5,8.6,4.7,73.0,False,一般消費財,Auto Parts,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
KMB,Kimberly-Clark,配当貴族,96.99,99.99,-2.997,-6.613,-10.195,7.715,11.297,93.4,89.8,3.87,MILD DIP,11583,3.582,5.33,5.17,5.54,51,37,141.1,31.3,False,False,False,False,False,21.43,False,-0.6,11.0,—,35.5,False,4.9,12.6,126.6,17.7,False,生活必需品,Household & Personal Products,—,0,172.3,129.2,103.4,86.2,False
9022.T,東海旅客鉄道,Nikkei225,4049.0,4242.48,-4.561,-8.134,-12.348,8.723,12.937,3897.4,3718.6,3.89,MILD DIP,6268,4.214,0.82,33.0,0.85,3,35,4949.0,18.2,False,False,False,False,False,0.78,True,7.6,14.9,増収増益,36.8,False,61.9,9.5,11.4,51.1,True,資本財,Railroads,PBR1倍割れ／優良財務,2,1100.0,825.0,660.0,550.0,False
CHD,Church & Dwight,配当貴族,93.13,97.09,-4.083,-7.941,-12.286,9.44,13.785,89.4,85.2,4.19,MILD DIP,11583,4.345,1.6,1.49,1.66,29,30,111.7,16.7,False,False,False,False,False,5.5,False,3.9,-20.8,減益,24.1,True,45.9,23.2,17.6,62.7,True,生活必需品,Household & Personal Products,RSI30以下／優良財務,2,49.6,37.2,29.8,24.8,False
AMCR,Amcor,SP500高配当,39.81,41.2,-3.367,-7.398,-11.21,7.852,11.665,38.1,36.6,4.35,MILD DIP,3468,3.812,6.51,2.59,6.79,0,45,57.5,30.8,False,False,False,False,True,1.58,False,68.1,-32.1,減益,46.5,False,14.3,9.0,7.7,41.9,False,一般消費財,Packaging & Containers,高配当,1,86.3,64.8,51.8,43.2,False
IP,International Paper,SP500高配当,34.93,37.27,-6.288,-10.233,-15.524,10.934,16.226,33.5,31.5,4.39,MILD DIP,16148,5.292,5.32,1.86,5.56,0,37,57.2,38.9,False,False,False,False,False,1.24,False,53.1,0.0,—,36.6,False,6.0,12.2,-24.7,58.5,False,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
MMM,3M,Dow30,144.5,149.23,-3.172,-7.279,-11.144,8.18,12.045,138.4,132.6,4.43,MILD DIP,16148,3.865,2.12,3.06,2.21,65,20,173.8,16.9,False,False,False,False,False,16.3,False,2.0,-19.9,減益,39.0,False,39.0,15.4,75.5,26.6,False,資本財,Conglomerates,—,0,102.0,76.5,61.2,51.0,False
SWK,Stanley Black & Decker,配当貴族,67.98,72.25,-5.911,-9.946,-15.149,10.865,16.067,65.1,61.3,4.48,MILD DIP,11583,5.203,4.91,3.34,5.13,56,42,185.8,63.4,True,False,False,False,False,1.16,False,-1.0,-19.3,減益,42.1,False,35.7,10.7,4.5,58.8,False,資本財,Tools & Accessories,半値,1,111.3,83.5,66.8,55.7,False
VZ,Verizon,SP500高配当,49.15,50.4,-2.487,-6.777,-10.402,7.722,11.347,47.0,45.2,4.6,MILD DIP,10651,3.625,5.7,2.8,5.96,21,32,51.4,4.3,False,False,False,False,False,1.98,False,2.0,-53.3,減益,33.3,False,81.0,9.4,17.1,36.4,False,通信,Telecom Services,—,0,93.3,70.0,56.0,46.7,False
6954.T,ファナック,Nikkei225,5504.0,5899.56,-6.705,-10.847,-16.432,11.492,17.077,5259.6,4930.1,4.65,MILD DIP,6530,5.585,1.9,104.5,1.99,1,25,7113.0,22.6,False,False,False,False,False,2.86,False,9.5,12.7,増収増益,37.8,False,59.6,31.8,9.4,0.0,False,資本財,Specialty Industrial Machinery,—,0,3483.3,2612.5,2090.0,1741.7,False
7267.T,ホンダ,Nikkei225,1252.0,1325.97,-5.579,-9.785,-14.831,10.398,15.443,1196.2,1129.3,4.66,MILD DIP,6530,5.046,5.76,72.1,6.03,0,45,1725.7,27.4,False,False,False,False,True,0.39,True,-3.4,-41.2,減益,37.9,False,5.5,5.5,4.3,48.5,False,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,2403.3,1802.5,1442.0,1201.7,False
CMCSA,Comcast,NASDAQ100,27.66,29.4,-5.932,-10.155,-15.59,11.584,17.018,26.4,24.8,4.7,MILD DIP,11583,5.435,4.84,1.34,5.07,6,42,49.8,44.5,False,False,False,False,False,1.03,False,1.2,-52.5,減益,25.5,True,34.5,7.1,21.4,48.1,False,通信,Telecom Services,RSI30以下,1,44.7,33.5,26.8,22.3,False
4661.T,OLC,Nikkei225,2645.5,2736.57,-3.328,-7.692,-11.763,8.592,12.663,2526.1,2414.7,4.73,MILD DIP,6271,4.071,0.56,14.7,0.58,0,32,5630.2,53.0,True,False,False,False,False,4.03,False,2.9,2.7,微増,34.8,False,4.0,30.3,0.0,76.1,False,一般消費財,Leisure,半値,1,490.0,367.5,294.0,245.0,False
7912.T,大日本印刷,Nikkei225,2807.0,2939.67,-4.513,-8.885,-13.45,9.376,13.941,2678.5,2544.3,4.8,MILD DIP,6530,4.565,1.43,40.0,1.49,1,20,3272.0,14.2,False,False,False,False,False,1.07,False,5.1,-0.2,減益,40.3,False,66.9,14.3,6.6,82.9,False,資本財,Conglomerates,—,0,1333.3,1000.0,800.0,666.7,False
1801.T,大成建設,Nikkei225,15825.0,16879.19,-6.246,-10.544,-16.164,11.932,17.552,15099.4,14150.9,4.81,MILD DIP,6530,5.619,1.69,266.8,1.77,1,20,20163.4,21.5,False,False,False,False,False,2.99,False,-9.6,11.3,—,41.4,False,66.9,33.2,0.0,59.7,False,資本財,Engineering & Construction,—,0,8893.3,6670.0,5336.0,4446.7,False
8801.T,三井不動産,Nikkei225,1672.0,1795.09,-6.857,-11.177,-16.998,12.104,17.924,1594.4,1490.0,4.86,MILD DIP,6530,5.82,2.08,34.8,2.18,4,30,2126.0,21.4,False,False,False,False,False,1.43,False,22.2,22.4,増収増益,35.2,False,44.6,17.6,0.0,41.1,False,不動産,Real Estate - Diversified,—,0,1160.0,870.0,696.0,580.0,False
BDX,Becton Dickinson,配当貴族,155.32,160.61,-3.296,-7.776,-11.915,8.78,12.919,148.1,141.5,4.86,MILD DIP,13369,4.139,2.79,4.33,2.92,51,22,211.6,26.6,False,False,False,False,False,1.75,False,1.6,28.6,微増,39.5,False,46.4,11.5,7.0,56.4,False,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
7211.T,三菱自動車,Nikkei225,305.7,342.74,-10.807,-15.044,-22.426,14.483,21.865,291.2,265.9,4.99,MILD DIP,6530,7.382,3.27,10.0,3.43,0,52,3922.3,92.2,True,False,False,False,False,0.46,True,4.9,0.0,—,23.9,True,1.7,3.3,1.1,69.0,False,一般消費財,Auto Manufacturers,PBR1倍割れ／RSI30以下／半値,3,333.3,250.0,200.0,166.7,False
ADP,ADP,NASDAQ100,204.34,209.52,-2.47,-7.325,-11.326,8.682,12.684,194.2,185.8,5.24,MILD DIP,11583,4.002,3.19,6.52,3.36,48,35,318.8,35.9,False,False,True,False,False,12.88,False,6.2,11.5,増収増益,42.6,False,5.5,17.1,73.8,58.8,True,テクノロジー,Software - Application,優良財務／月足陽転,2,217.3,163.0,130.4,108.7,False
ES,Eversource Energy,SP500高配当,69.44,71.07,-2.295,-7.213,-10.99,7.896,11.673,65.9,63.3,5.3,MILD DIP,13369,3.777,4.58,3.18,4.82,26,27,80.2,13.4,False,False,False,False,False,1.61,False,13.4,466.2,増収増益,34.7,False,71.1,13.6,10.8,35.1,False,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
9020.T,東日本旅客鉄道,Nikkei225,3574.0,3656.1,-2.246,-7.304,-11.075,7.781,11.552,3389.1,3251.2,5.46,MILD DIP,6530,3.771,1.96,70.1,2.07,3,10,4160.0,14.1,False,False,False,False,False,1.34,False,6.3,-5.8,減益,35.4,False,52.4,17.3,7.7,38.7,False,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
UPS,United Parcel Service,SP500高配当,97.16,99.97,-2.806,-7.874,-11.932,8.359,12.417,92.1,88.0,5.5,MILD DIP,6615,4.058,6.72,6.53,7.09,16,35,190.2,48.9,False,False,False,False,True,5.08,False,-3.2,4.6,—,49.1,False,37.5,12.2,33.8,36.2,False,資本財,Integrated Freight & Logistics,高配当,1,217.7,163.2,130.6,108.8,False
CLX,Clorox,配当貴族,104.89,109.32,-4.053,-9.068,-13.82,9.939,14.69,99.4,94.2,5.51,MILD DIP,13369,4.752,4.78,5.01,5.04,46,27,199.8,47.5,False,False,False,False,False,-101.44,False,-0.8,-16.2,減益,34.0,False,17.4,15.4,987.2,1.1,False,生活必需品,Household & Personal Products,—,0,167.0,125.2,100.2,83.5,False
O,Realty Income,配当貴族,61.83,62.97,-1.809,-6.985,-10.797,8.264,12.076,58.6,56.2,5.56,MILD DIP,7894,3.812,5.67,3.5,5.98,30,27,67.3,8.1,False,False,False,False,False,1.46,False,11.0,41.2,増収増益,31.6,False,64.5,35.2,2.7,57.6,False,不動産,REIT - Retail,—,0,116.8,87.6,70.1,58.4,False
ITW,Illinois Tool Works,配当貴族,258.48,266.65,-3.063,-8.349,-12.831,9.577,14.058,244.4,232.4,5.77,MILD DIP,13355,4.482,3.03,7.83,3.2,60,17,297.7,13.2,False,False,False,False,False,23.13,False,4.1,7.3,微増,39.0,False,49.5,21.3,93.7,25.9,False,資本財,Specialty Industrial Machinery,—,0,261.0,195.8,156.6,130.5,False
9531.T,東京ガス,Nikkei225,7369.0,7490.2,-1.618,-7.25,-11.107,8.179,12.037,6947.2,6658.2,6.07,MILD DIP,6530,3.857,1.38,101.7,1.46,2,15,7810.3,5.7,False,False,False,False,False,1.55,False,0.0,0.0,—,47.7,False,83.0,27.2,12.1,58.3,True,公益,Utilities - Regulated Gas,優良財務,1,3390.0,2542.5,2034.0,1695.0,False
9434.T,ソフトバンク,Nikkei225,214.7,211.85,1.345,-4.475,-6.996,5.607,8.128,202.4,197.0,6.09,NEUTRAL,1754,2.521,4.15,8.9,4.4,0,30,237.4,9.6,False,False,False,False,True,3.59,False,0.0,0.0,—,56.6,False,31.0,18.5,17.6,40.4,False,通信,Telecom Services,高配当,1,296.7,222.5,178.0,148.3,False
4452.T,花王,Nikkei225,6080.0,6175.52,-1.547,-7.252,-11.005,7.763,11.516,5727.7,5495.9,6.15,MILD DIP,6530,3.754,2.57,156.4,2.73,36,20,8014.7,24.1,False,False,False,False,False,2.58,False,4.1,-1.5,減益,40.1,False,25.7,23.5,11.0,81.8,True,生活必需品,Household & Personal Products,優良財務,1,5213.3,3910.0,3128.0,2606.7,False
V,Visa,Dow30,303.33,307.58,-1.381,-7.167,-11.172,8.853,12.858,285.5,273.2,6.23,MILD DIP,4516,4.005,0.9,2.73,0.96,17,20,371.2,18.3,False,False,False,False,False,15.14,False,14.6,17.4,増収増益,42.3,False,11.6,20.9,54.0,64.7,True,金融,Credit Services,優良財務,1,91.0,68.2,54.6,45.5,False
GPC,Genuine Parts,配当貴族,105.15,106.73,-1.477,-7.28,-11.173,8.294,12.187,99.0,94.8,6.26,MILD DIP,11583,3.893,4.05,4.26,4.3,67,20,170.3,38.3,False,False,False,False,False,3.27,False,4.1,0.0,—,52.5,False,16.3,12.3,1.5,39.1,False,一般消費財,Auto Parts,—,0,142.0,106.5,85.2,71.0,False
MSFT,Microsoft,Dow30,372.88,388.05,-3.909,-9.74,-15.168,11.97,17.398,350.2,329.2,6.46,MILD DIP,10069,5.428,0.97,3.6,1.03,20,30,539.8,30.9,False,False,False,False,False,7.09,False,16.7,59.8,増収増益,29.0,True,11.0,19.8,34.4,76.0,True,テクノロジー,Software - Infrastructure,RSI30以下／優良財務,2,120.0,90.0,72.0,60.0,False
1803.T,清水建設,Nikkei225,2840.0,2982.75,-4.786,-10.606,-16.195,11.749,17.338,2666.4,2499.7,6.51,MILD DIP,6530,5.589,2.15,61.2,2.3,1,25,3525.0,19.4,False,False,False,False,False,2.14,False,8.5,19.6,増収増益,44.1,False,67.5,34.6,12.0,58.1,True,資本財,Engineering & Construction,優良財務,1,2040.0,1530.0,1224.0,1020.0,False
SHW,Sherwin-Williams,Dow30,316.39,323.7,-2.257,-8.235,-12.777,9.93,14.471,297.0,282.3,6.52,MILD DIP,11583,4.541,1.05,3.33,1.12,45,12,395.3,20.0,False,False,False,False,False,16.95,False,5.6,1.4,微増,45.1,False,19.0,23.6,59.4,24.6,False,素材,Specialty Chemicals,—,0,111.0,83.2,66.6,55.5,False
CEG,Constellation Energy,NASDAQ100,275.16,303.47,-9.329,-15.029,-23.722,19.745,28.438,257.9,231.5,6.71,MILD DIP,1032,8.693,0.61,1.69,0.66,3,20,402.9,31.7,False,False,False,False,False,5.92,False,12.9,-48.9,減益,36.7,False,40.4,19.8,16.4,61.0,True,公益,Utilities - Independent Power Producers,優良財務,1,56.3,42.2,33.8,28.2,False
ECL,Ecolab,配当貴族,267.03,272.93,-2.161,-8.332,-12.758,9.371,13.797,250.2,238.1,6.73,MILD DIP,13369,4.426,1.28,3.41,1.36,30,17,307.5,13.2,False,False,False,False,False,11.38,False,4.8,20.2,微増,44.8,False,51.8,27.6,22.5,52.1,True,素材,Specialty Chemicals,優良財務,1,113.7,85.2,68.2,56.8,False
TMUS,T-Mobile,NASDAQ100,198.61,212.39,-6.489,-12.382,-18.801,13.295,19.714,186.1,172.5,6.73,MILD DIP,4747,6.419,2.09,4.16,2.24,2,15,268.2,26.0,False,False,False,False,False,3.71,False,11.3,-26.6,減益,25.0,True,19.9,14.1,18.2,32.4,False,通信,Telecom Services,RSI30以下,1,138.7,104.0,83.2,69.3,False
META,Meta Platforms,NASDAQ100,573.02,610.04,-6.068,-12.021,-18.605,14.316,20.901,536.7,496.5,6.77,MILD DIP,3465,6.584,0.38,2.2,0.41,1,20,788.1,27.3,False,False,False,False,False,6.67,False,23.8,10.7,増収増益,35.4,False,29.5,15.9,30.2,71.9,True,通信,Internet Content & Information,優良財務,1,73.3,55.0,44.0,36.7,False
5802.T,住友電気工業,Nikkei225,9191.0,9647.68,-4.734,-10.81,-16.475,11.85,17.515,8604.8,8058.2,6.81,MILD DIP,6530,5.665,1.41,129.3,1.5,2,15,10787.1,14.8,False,False,False,False,False,2.88,False,0.0,0.0,—,47.7,False,76.1,41.6,11.0,76.8,True,一般消費財,Auto Parts,優良財務,1,4310.0,3232.5,2586.0,2155.0,False
D,Dominion Energy,SP500高配当,62.22,62.03,0.308,-6.135,-9.475,7.224,10.564,58.2,56.2,6.86,NEUTRAL,11583,3.34,4.31,2.68,4.6,0,20,73.3,15.1,False,False,False,False,False,1.95,False,20.4,365.5,増収増益,42.6,False,72.6,16.3,9.7,40.0,False,公益,Utilities - Regulated Electric,—,0,89.3,67.0,53.6,44.7,False
BRO,Brown & Brown,配当貴族,66.52,67.94,-2.092,-8.385,-12.949,9.873,14.437,62.2,59.1,6.87,MILD DIP,11354,4.564,1.17,0.78,1.25,29,25,123.5,46.1,False,False,True,False,False,1.78,False,36.2,-16.2,減益,39.9,False,5.5,13.4,11.2,61.4,True,金融,Insurance Brokers,優良財務／月足陽転,2,26.0,19.5,15.6,13.0,False
4631.T,DIC,Nikkei225,3689.0,3879.0,-4.898,-11.102,-16.767,11.558,17.223,3448.4,3228.6,6.98,MILD DIP,6271,5.665,0.0,0.0,0.0,2,15,4624.0,20.2,False,False,False,False,False,0.74,True,1.1,-0.6,減益,38.3,False,56.8,11.3,7.3,51.7,False,素材,Specialty Chemicals,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
6326.T,クボタ,Nikkei225,2505.0,2629.48,-4.734,-11.029,-16.798,12.046,17.815,2339.5,2187.8,7.08,MILD DIP,6530,5.769,2.17,54.4,2.33,0,20,3242.0,22.7,False,False,False,False,False,1.09,False,10.3,41.0,増収増益,43.4,False,57.0,12.7,7.7,55.3,False,資本財,Farm & Heavy Construction Machinery,—,0,1813.3,1360.0,1088.0,906.7,False
JNJ,Johnson & Johnson,Dow30,240.97,241.22,-0.102,-6.718,-10.402,8.019,11.703,225.0,216.1,7.09,MILD DIP,16148,3.684,2.19,5.27,2.34,61,20,248.6,3.1,False,False,False,False,False,7.12,False,9.1,48.6,増収増益,45.1,False,90.3,19.2,35.0,62.3,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,175.7,131.8,105.4,87.8,False
4519.T,中外製薬,Nikkei225,8739.0,9029.8,-3.22,-9.647,-14.804,10.98,16.137,8158.7,7693.0,7.11,MILD DIP,6530,5.157,1.5,131.5,1.61,9,20,10455.0,16.4,False,False,False,False,False,7.1,False,14.6,40.3,増収増益,41.4,False,58.8,37.0,22.1,98.7,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,4383.3,3287.5,2630.0,2191.7,False
3861.T,王子HD,Nikkei225,846.9,873.56,-3.052,-9.531,-14.405,9.964,14.838,790.3,747.7,7.16,MILD DIP,6530,4.874,4.25,36.0,4.56,4,35,967.5,12.5,False,False,False,False,True,0.73,True,3.7,-17.1,減益,36.3,False,65.2,11.1,2.6,53.5,False,素材,Paper & Paper Products,高配当／PBR1倍割れ,2,1200.0,900.0,720.0,600.0,False
MCD,McDonald's,Dow30,309.76,318.41,-2.716,-9.222,-14.184,10.628,15.59,289.0,273.2,7.17,MILD DIP,15013,4.962,2.42,7.49,2.59,48,20,339.2,8.7,False,False,False,False,False,-122.97,False,9.7,8.2,増収増益,28.7,True,45.1,21.6,0.0,0.0,False,一般消費財,Restaurants,RSI30以下,1,249.7,187.2,149.8,124.8,False
7203.T,トヨタ自動車,Nikkei225,3252.0,3333.73,-2.452,-8.986,-13.698,9.861,14.573,3034.2,2877.1,7.18,MILD DIP,6703,4.712,2.95,95.8,3.16,6,15,3886.1,16.3,False,False,False,False,False,1.09,False,8.6,-42.3,減益,44.8,False,55.2,10.0,10.0,48.7,False,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
CHRW,C.H. Robinson,配当貴族,169.01,173.28,-2.465,-9.02,-13.883,10.431,15.294,157.7,149.2,7.21,MILD DIP,7136,4.863,1.85,3.12,1.98,14,20,199.9,15.5,False,False,True,False,False,10.85,False,-6.5,-8.5,減収減益,47.9,False,71.1,23.6,32.9,56.9,True,資本財,Integrated Freight & Logistics,優良財務／月足陽転,2,104.0,78.0,62.4,52.0,False
CPRT,Copart,NASDAQ100,32.84,34.57,-4.991,-11.447,-17.618,13.236,19.407,30.6,28.5,7.29,MILD DIP,8042,6.171,0.0,0.0,0.0,0,20,63.8,48.6,False,False,False,False,False,3.23,False,-3.6,-10.0,減益,41.2,False,2.0,19.5,17.1,99.0,True,資本財,Specialty Business Services,優良財務,1,0.0,0.0,0.0,0.0,False
EMR,Emerson Electric,配当貴族,132.66,134.27,-1.199,-7.941,-12.16,8.934,13.153,123.6,117.9,7.32,MILD DIP,13549,4.219,2.03,2.69,2.18,66,12,161.1,17.6,False,False,False,False,False,3.68,False,4.1,4.9,微増,49.2,False,55.6,18.5,9.6,59.1,False,資本財,Specialty Industrial Machinery,—,0,89.8,67.4,53.9,44.9,False
