ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
4519.T,中外製薬,Nikkei225,8462.0,9453.68,-10.49,-9.634,-14.789,10.983,16.137,8542.9,8055.6,-0.95,BUY ZONE,6521,5.154,1.55,131.5,1.54,9,45,10455.0,19.1,False,False,False,False,False,6.87,False,14.3,40.2,増収増益,ヘルスケア,Drug Manufacturers - General,—,0,4383.3,3287.5,2630.0,2191.7,False
CTAS,Cintas,NASDAQ100,178.13,194.93,-8.62,-8.426,-13.056,10.09,14.719,178.5,169.5,-0.21,BUY ZONE,10708,4.629,0.97,1.72,0.96,39,45,226.1,21.2,False,False,False,False,False,15.99,False,9.3,11.0,増収増益,資本財,Specialty Business Services,—,0,57.3,43.0,34.4,28.7,False
ABBV,AbbVie,配当貴族,205.2,223.38,-8.137,-7.949,-12.366,9.718,14.135,205.6,195.8,-0.2,BUY ZONE,3302,4.417,4.04,8.29,4.03,12,45,240.7,14.7,False,False,False,False,False,-110.92,False,10.0,0.0,—,ヘルスケア,Drug Manufacturers - General,—,0,276.3,207.2,165.8,138.2,False
IP,International Paper,SP500高配当,36.14,40.29,-10.302,-10.225,-15.515,10.934,16.224,36.2,34.0,-0.09,BUY ZONE,16140,5.29,5.15,1.86,5.14,0,57,57.2,36.8,False,False,False,False,False,1.29,False,53.1,0.0,—,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
ES,Eversource Energy,SP500高配当,67.47,72.67,-7.16,-7.208,-10.985,7.897,11.673,67.4,64.7,0.05,MILD DIP,13361,3.776,4.71,3.18,4.72,26,47,80.2,15.9,False,False,False,False,False,1.56,False,13.4,466.2,増収増益,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
KDP,Keurig Dr Pepper,NASDAQ100,26.21,28.44,-7.836,-7.91,-12.2,9.251,13.541,26.2,25.0,0.08,MILD DIP,4474,4.29,3.59,0.94,3.59,5,35,36.5,28.1,False,False,False,False,False,1.4,False,10.5,0.0,—,生活必需品,Beverages - Non-Alcoholic,—,0,31.3,23.5,18.8,15.7,False
7267.T,ホンダ,Nikkei225,1314.0,1453.52,-9.599,-9.768,-14.81,10.4,15.442,1311.5,1238.3,0.19,MILD DIP,6521,5.042,5.49,72.1,5.5,0,55,1771.9,25.8,False,False,False,False,True,0.41,True,-3.4,-41.2,減益,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,2403.3,1802.5,1442.0,1201.7,False
9843.T,ニトリHD,Nikkei225,2679.5,2948.9,-9.136,-9.345,-14.324,10.57,15.549,2673.3,2526.5,0.23,MILD DIP,5786,4.979,1.32,35.4,1.32,21,35,4735.2,43.4,False,False,False,False,False,1.56,False,0.0,0.0,—,一般消費財,"Furnishings, Fixtures & Appliances",—,0,1180.0,885.0,708.0,590.0,False
EMR,Emerson Electric,配当貴族,130.15,140.9,-7.63,-7.933,-12.15,8.933,13.15,129.7,123.8,0.33,MILD DIP,13541,4.217,2.07,2.69,2.08,66,32,161.1,19.2,False,False,False,False,False,3.61,False,4.1,4.9,微増,資本財,Specialty Industrial Machinery,—,0,89.8,67.4,53.9,44.9,False
O,Realty Income,配当貴族,60.46,64.74,-6.611,-6.977,-10.788,8.266,12.076,60.2,57.8,0.39,MILD DIP,7886,3.811,5.79,3.5,5.82,30,47,67.6,10.5,False,False,False,False,False,1.43,False,11.0,41.2,増収増益,不動産,REIT - Retail,—,0,116.7,87.5,70.0,58.4,False
GPC,Genuine Parts,配当貴族,103.01,110.66,-6.917,-7.277,-11.171,8.296,12.19,102.6,98.3,0.39,MILD DIP,11575,3.893,4.14,4.26,4.15,67,40,170.3,39.5,False,False,False,False,False,3.21,False,4.1,0.0,—,一般消費財,Auto Parts,—,0,142.0,106.5,85.2,71.0,False
BDX,Becton Dickinson,配当貴族,155.92,168.37,-7.397,-7.771,-11.909,8.781,12.92,155.3,148.3,0.41,MILD DIP,13361,4.138,2.78,4.33,2.79,51,32,211.6,26.3,False,False,False,False,False,1.76,False,1.6,28.6,微増,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
6326.T,クボタ,Nikkei225,2535.0,2826.62,-10.317,-11.011,-16.776,12.049,17.814,2515.4,2352.4,0.78,MILD DIP,6521,5.765,2.15,54.4,2.16,0,40,3242.0,21.8,False,False,False,False,False,1.1,False,10.3,41.0,増収増益,資本財,Farm & Heavy Construction Machinery,—,0,1813.3,1360.0,1088.0,906.7,False
5233.T,太平洋セメント,Nikkei225,3572.0,4060.28,-12.026,-12.711,-19.218,13.315,19.821,3544.2,3280.0,0.79,MILD DIP,6521,6.506,2.8,100.1,2.82,2,40,4823.0,25.9,False,False,False,False,False,0.62,True,0.0,0.0,—,素材,Building Materials,PBR1倍割れ,1,3336.7,2502.5,2002.0,1668.3,False
ABT,Abbott Labs,配当貴族,104.06,111.07,-6.309,-7.068,-10.949,8.455,12.336,103.2,98.9,0.82,MILD DIP,11575,3.881,2.87,2.99,2.9,12,30,137.6,24.4,False,False,False,False,False,3.47,False,4.4,-80.9,減益,ヘルスケア,Medical Devices,—,0,99.7,74.7,59.8,49.8,False
UPS,United Parcel Service,SP500高配当,98.44,105.88,-7.03,-7.862,-11.918,8.36,12.416,97.6,93.3,0.9,MILD DIP,6607,4.056,6.63,6.53,6.69,16,55,190.2,48.3,False,False,False,False,True,5.15,False,-3.2,4.6,—,資本財,Integrated Freight & Logistics,高配当,1,217.7,163.2,130.6,108.8,False
7201.T,日産自動車,Nikkei225,348.4,392.15,-11.156,-11.988,-18.053,12.272,18.336,345.1,321.4,0.95,MILD DIP,6521,6.065,0.0,0.0,0.0,0,45,1029.7,66.2,True,False,False,False,False,0.25,True,-5.1,0.0,—,一般消費財,Auto Manufacturers,PBR1倍割れ／半値,2,0.0,0.0,0.0,0.0,False
PEP,PepsiCo,NASDAQ100,150.59,160.4,-6.117,-6.997,-10.78,8.137,11.92,149.2,143.1,0.95,MILD DIP,13541,3.783,3.89,5.86,3.93,51,40,177.2,15.0,False,False,False,False,False,10.09,False,5.6,67.5,増収増益,生活必需品,Beverages - Non-Alcoholic,—,0,195.3,146.5,117.2,97.7,False
KHC,Kraft Heinz,NASDAQ100,21.32,23.27,-8.387,-9.335,-13.854,8.744,13.263,21.1,20.0,1.04,MILD DIP,2672,4.52,7.55,1.61,7.63,0,65,63.0,66.2,True,False,False,False,True,0.61,True,-3.4,-69.2,減益,生活必需品,Packaged Foods,高配当／PBR1倍割れ／半値,3,53.7,40.2,32.2,26.8,False
PPG,PPG Industries,配当貴族,103.42,112.08,-7.728,-8.697,-13.345,9.893,14.54,102.3,97.1,1.06,MILD DIP,11575,4.648,3.37,3.49,3.41,52,40,165.4,37.5,False,False,False,False,False,2.91,False,5.0,0.0,—,素材,Specialty Chemicals,—,0,116.3,87.2,69.8,58.2,False
ECL,Ecolab,配当貴族,264.49,285.46,-7.345,-8.328,-12.753,9.373,13.798,261.7,249.1,1.07,MILD DIP,13361,4.425,1.29,3.41,1.3,30,30,307.5,14.0,False,False,False,False,False,11.28,False,17.8,0.0,—,素材,Specialty Chemicals,—,0,113.7,85.2,68.2,56.8,False
8801.T,三井不動産,Nikkei225,1753.0,1951.3,-10.162,-11.147,-16.959,12.101,17.913,1733.8,1620.4,1.11,MILD DIP,6521,5.812,1.99,34.8,2.01,4,35,2147.5,18.4,False,False,False,False,False,1.5,False,22.2,22.4,増収増益,不動産,Real Estate - Diversified,—,0,1160.0,870.0,696.0,580.0,False
BA,Boeing,Dow30,196.42,219.32,-10.442,-11.437,-17.458,12.648,18.67,194.2,181.0,1.12,MILD DIP,16140,6.021,4.18,8.22,4.23,0,45,430.3,54.4,True,False,False,False,False,28.29,False,57.1,0.0,—,資本財,Aerospace & Defense,半値,1,274.0,205.5,164.4,137.0,False
MMM,3M,Dow30,146.67,156.0,-5.978,-7.275,-11.139,8.181,12.045,144.6,138.6,1.4,MILD DIP,16140,3.864,2.09,3.06,2.12,65,30,173.8,15.6,False,False,False,False,False,16.54,False,2.0,-19.9,減益,資本財,Conglomerates,—,0,102.0,76.5,61.2,51.0,False
5707.T,東邦亜鉛,Nikkei225,1243.0,1483.04,-16.186,-17.359,-26.132,17.732,26.504,1225.6,1095.5,1.42,MILD DIP,6521,8.773,0.0,0.0,0.0,0,45,9053.6,86.3,True,False,False,True,False,6.3,False,7.3,0.0,—,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
SHW,Sherwin-Williams,Dow30,313.7,337.04,-6.924,-8.233,-12.775,9.933,14.474,309.3,294.0,1.43,MILD DIP,11575,4.541,1.06,3.33,1.08,45,32,395.3,20.6,False,False,False,False,False,16.8,False,5.6,1.4,微増,素材,Specialty Chemicals,—,0,111.0,83.2,66.6,55.5,False
CHD,Church & Dwight,配当貴族,93.87,100.42,-6.523,-7.934,-12.278,9.442,13.786,92.5,88.1,1.53,MILD DIP,11575,4.344,1.59,1.49,1.61,29,30,111.7,16.0,False,False,False,False,False,5.55,False,3.9,-20.8,減益,生活必需品,Household & Personal Products,—,0,49.6,37.2,29.8,24.8,False
3402.T,東レ,Nikkei225,1111.0,1208.0,-8.03,-9.443,-14.318,10.057,14.932,1093.9,1035.0,1.56,MILD DIP,6521,4.875,1.85,20.5,1.87,1,35,1340.0,17.1,False,False,False,False,False,0.94,True,0.0,0.0,—,一般消費財,Textile Manufacturing,PBR1倍割れ,1,683.3,512.5,410.0,341.7,False
3407.T,旭化成,Nikkei225,1557.5,1696.68,-8.203,-9.677,-14.696,10.399,15.418,1532.5,1447.3,1.63,MILD DIP,6521,5.019,2.59,40.4,2.64,1,37,1884.5,17.4,False,False,False,False,False,1.05,False,0.8,44.7,微増,資本財,Conglomerates,—,0,1346.7,1010.0,808.0,673.3,False
4188.T,三菱ケミカルG,Nikkei225,935.0,1023.36,-8.634,-10.379,-15.664,10.76,16.045,917.1,863.1,1.95,MILD DIP,6521,5.285,3.44,32.2,3.51,0,47,1160.5,19.4,False,False,False,False,False,0.69,True,-13.9,0.0,—,素材,Specialty Chemicals,PBR1倍割れ,1,1073.3,805.0,644.0,536.7,False
SWK,Stanley Black & Decker,配当貴族,71.58,77.92,-8.141,-9.938,-15.139,10.866,16.067,70.2,66.1,1.99,MILD DIP,11575,5.201,4.67,3.34,4.76,56,52,185.8,61.5,True,False,False,False,False,1.23,False,-1.0,-19.3,減益,資本財,Tools & Accessories,半値,1,111.3,83.5,66.8,55.7,False
AZN,AstraZeneca,NASDAQ100,185.78,197.1,-5.746,-7.85,-12.094,9.127,13.372,181.6,173.3,2.28,MILD DIP,8249,4.244,2.84,5.28,2.91,2,32,208.6,10.9,False,False,False,False,False,5.92,False,4.1,53.9,微増,ヘルスケア,Drug Manufacturers - General,—,0,176.1,132.1,105.7,88.0,False
KMB,Kimberly-Clark,配当貴族,98.92,103.55,-4.473,-6.608,-10.189,7.717,11.298,96.7,93.0,2.29,MILD DIP,11575,3.581,5.23,5.17,5.35,51,42,141.1,29.9,False,False,False,False,False,21.86,False,-0.6,11.0,—,生活必需品,Household & Personal Products,—,0,172.3,129.2,103.4,86.2,False
6301.T,小松製作所,Nikkei225,6428.0,7088.6,-9.319,-11.449,-17.512,12.803,18.866,6277.0,5847.2,2.41,MILD DIP,6521,6.063,2.99,192.2,3.06,5,35,7799.0,17.6,False,False,False,False,False,1.7,False,3.5,-11.5,減益,資本財,Farm & Heavy Construction Machinery,—,0,6406.7,4805.0,3844.0,3203.3,False
D,Dominion Energy,SP500高配当,60.27,62.68,-3.845,-6.136,-9.476,7.227,10.567,58.8,56.7,2.44,MILD DIP,11575,3.341,4.45,2.68,4.56,0,40,73.3,17.7,False,False,False,False,False,1.89,False,20.4,365.5,増収増益,公益,Utilities - Regulated Electric,—,0,89.3,67.0,53.6,44.7,False
6902.T,デンソー,Nikkei225,1921.5,2079.94,-7.618,-9.877,-15.003,10.626,15.752,1874.5,1767.9,2.51,MILD DIP,6521,5.126,3.38,64.9,3.46,4,54,2836.7,32.3,False,False,False,False,False,0.98,True,5.0,25.6,微増,一般消費財,Auto Parts,PBR1倍割れ,1,2163.3,1622.5,1298.0,1081.7,False
AOS,A.O. Smith,配当貴族,65.45,71.48,-8.432,-10.718,-16.411,12.056,17.75,63.8,59.7,2.56,MILD DIP,10679,5.694,2.66,1.74,2.73,30,30,88.9,26.4,False,False,False,False,False,4.88,False,0.0,19.1,—,資本財,Specialty Industrial Machinery,—,0,58.0,43.5,34.8,29.0,False
HRL,Hormel Foods,配当貴族,22.65,23.87,-5.098,-7.586,-11.676,8.774,12.864,22.1,21.1,2.69,MILD DIP,11575,4.09,5.17,1.17,5.3,57,54,48.2,53.0,True,False,False,False,False,1.57,False,1.3,6.5,微増,生活必需品,Packaged Foods,半値,1,39.0,29.2,23.4,19.5,False
3405.T,クラレ,Nikkei225,1619.0,1732.32,-6.542,-9.04,-13.684,9.536,14.18,1575.7,1495.3,2.75,MILD DIP,6521,4.644,3.71,60.0,3.81,0,47,2280.5,29.0,False,False,False,False,False,0.67,True,0.0,0.0,—,素材,Chemicals,PBR1倍割れ,1,2000.0,1500.0,1200.0,1000.0,False
3116.T,トヨタ紡織,Nikkei225,2618.0,2904.02,-9.849,-12.276,-18.656,13.242,19.622,2547.5,2362.3,2.77,MILD DIP,6259,6.38,0.0,0.0,0.0,0,35,3277.0,20.1,False,False,False,False,False,0.96,True,7.1,-24.2,減益,一般消費財,Auto Parts,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
4452.T,花王,Nikkei225,6059.0,6354.76,-4.654,-7.25,-11.005,7.768,11.523,5894.0,5655.4,2.8,MILD DIP,6521,3.755,2.58,156.4,2.65,36,35,8014.7,24.4,False,False,False,False,False,2.58,False,4.1,-1.5,減益,生活必需品,Household & Personal Products,—,0,5213.3,3910.0,3128.0,2606.7,False
7269.T,スズキ,Nikkei225,1943.0,2113.7,-8.076,-10.623,-16.145,11.464,16.986,1889.2,1772.4,2.85,MILD DIP,6521,5.522,2.4,46.6,2.47,3,40,2451.5,20.7,False,False,False,False,False,1.13,False,15.7,20.5,増収増益,一般消費財,Auto Manufacturers,—,0,1553.3,1165.0,932.0,776.7,False
8267.T,イオン,Nikkei225,1936.5,2096.52,-7.633,-10.197,-15.536,11.157,16.495,1882.7,1770.8,2.86,MILD DIP,6521,5.339,0.71,13.7,0.73,2,35,2868.7,32.5,False,False,False,False,False,4.64,False,0.0,0.0,—,一般消費財,Department Stores,—,0,456.7,342.5,274.0,228.3,False
GEHC,GE HealthCare,NASDAQ100,70.96,76.74,-7.533,-10.152,-15.402,10.844,16.093,68.9,64.9,2.92,MILD DIP,795,5.249,0.25,0.18,0.26,2,30,93.6,24.2,False,False,False,False,False,3.12,False,7.1,-17.7,減益,ヘルスケア,Medical Devices,—,0,6.0,4.5,3.6,3.0,False
HON,Honeywell,Dow30,221.57,236.75,-6.414,-9.134,-13.934,10.064,14.864,215.1,203.8,2.99,MILD DIP,16140,4.8,2.17,4.81,2.24,15,30,248.0,10.7,False,False,False,False,False,10.12,False,-3.3,-76.4,減益,資本財,Conglomerates,—,0,160.3,120.2,96.2,80.2,False
4183.T,三井化学,Nikkei225,1925.0,2119.96,-9.196,-11.84,-17.851,12.204,18.215,1869.0,1741.5,3.0,MILD DIP,6521,6.011,3.89,74.9,4.01,5,47,2399.5,19.8,False,False,False,False,False,0.83,True,-9.7,-4.7,減益,素材,Specialty Chemicals,PBR1倍割れ,1,2496.7,1872.5,1498.0,1248.3,False
KO,Coca-Cola,Dow30,74.67,77.77,-3.989,-6.8,-10.495,7.982,11.678,72.5,69.6,3.02,MILD DIP,16140,3.695,2.84,2.12,2.92,61,22,81.0,7.8,False,False,False,False,False,9.99,False,2.4,3.6,微増,生活必需品,Beverages - Non-Alcoholic,—,0,70.7,53.0,42.4,35.3,False
DLTR,Dollar Tree,NASDAQ100,106.53,118.27,-9.927,-12.575,-19.258,14.157,20.84,103.4,95.5,3.03,MILD DIP,7790,6.683,0.0,0.0,0.0,0,30,174.1,38.8,False,False,False,True,False,5.63,False,9.0,0.0,—,生活必需品,Discount Stores,月足GC,1,0.0,0.0,0.0,0.0,False
1803.T,清水建設,Nikkei225,2976.0,3228.86,-7.831,-10.586,-16.171,11.751,17.335,2887.0,2706.7,3.08,MILD DIP,6521,5.584,2.06,61.2,2.12,1,30,3578.0,16.8,False,False,False,False,False,2.24,False,8.5,19.6,増収増益,資本財,Engineering & Construction,—,0,2040.0,1530.0,1224.0,1020.0,False
XEL,Xcel Energy,NASDAQ100,77.96,81.05,-3.815,-6.774,-10.374,7.626,11.227,75.6,72.6,3.17,MILD DIP,13361,3.6,3.08,2.4,3.18,1,30,83.3,6.4,False,False,False,False,False,2.06,False,14.1,20.8,増収増益,公益,Utilities - Regulated Electric,—,0,80.0,60.0,48.0,40.0,False
1801.T,大成建設,Nikkei225,16605.0,17982.6,-7.661,-10.528,-16.144,11.936,17.552,16089.4,15079.5,3.2,MILD DIP,6521,5.616,1.61,266.8,1.66,1,20,20390.0,18.6,False,False,False,False,False,3.14,False,-9.6,11.3,—,資本財,Engineering & Construction,—,0,8893.3,6670.0,5336.0,4446.7,False
2503.T,キリンHD,Nikkei225,2468.5,2593.24,-4.81,-7.792,-11.824,8.334,12.365,2391.2,2286.6,3.23,MILD DIP,6521,4.031,3.26,80.4,3.36,1,32,2742.0,10.0,False,False,False,False,False,1.55,False,6.0,0.0,—,生活必需品,Beverages - Brewers,—,0,2680.0,2010.0,1608.0,1340.0,False
NKE,Nike,Dow30,53.49,58.23,-8.141,-11.032,-16.918,12.51,18.396,51.8,48.4,3.25,MILD DIP,11395,5.886,3.07,1.64,3.17,24,35,165.2,67.6,True,False,False,False,False,5.62,False,0.6,-32.1,減益,一般消費財,Footwear & Accessories,半値,1,54.7,41.0,32.8,27.3,False
3861.T,王子HD,Nikkei225,872.7,932.97,-6.46,-9.523,-14.396,9.97,14.843,844.1,798.7,3.38,MILD DIP,6521,4.873,4.13,36.0,4.26,4,45,987.9,11.7,False,False,False,False,True,0.75,True,3.7,-17.1,減益,素材,Paper & Paper Products,高配当／PBR1倍割れ,2,1200.0,900.0,720.0,600.0,False
6645.T,オムロン,Nikkei225,4472.0,4863.44,-8.049,-11.067,-16.742,11.63,17.304,4325.2,4049.2,3.39,MILD DIP,6259,5.674,2.33,104.1,2.41,0,35,11189.8,60.0,True,False,False,False,False,1.09,False,7.7,-49.6,減益,テクノロジー,Electronic Components,半値,1,3470.0,2602.5,2082.0,1735.0,False
5831.T,しずおかFG,Nikkei225,2672.5,2791.98,-4.279,-7.575,-12.232,11.052,15.709,2580.5,2450.5,3.57,MILD DIP,826,4.657,2.91,77.8,3.01,2,25,3144.0,15.0,False,False,False,False,False,1.15,False,0.0,0.0,—,金融,Banks - Regional,—,0,2593.3,1945.0,1556.0,1296.7,False
7203.T,トヨタ自動車,Nikkei225,3338.0,3540.4,-5.717,-8.979,-13.691,9.867,14.579,3222.5,3055.7,3.58,MILD DIP,6694,4.712,2.87,95.8,2.97,6,25,3944.0,15.4,False,False,False,False,False,1.12,False,8.6,-42.3,減益,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
2502.T,アサヒGHD,Nikkei225,1564.5,1639.38,-4.568,-7.895,-12.041,8.69,12.837,1510.0,1442.0,3.61,MILD DIP,6521,4.146,3.25,50.9,3.37,23,37,1971.4,20.6,False,False,False,False,False,0.84,True,0.8,-29.2,減益,生活必需品,Beverages - Brewers,PBR1倍割れ,1,1696.7,1272.5,1018.0,848.3,False
CPRT,Copart,NASDAQ100,32.84,35.76,-8.178,-11.439,-17.608,13.241,19.411,31.7,29.5,3.68,MILD DIP,8034,6.17,0.0,0.0,0.0,0,25,63.8,48.6,False,False,False,False,False,3.23,False,-3.6,-10.0,減益,資本財,Specialty Business Services,—,0,0.0,0.0,0.0,0.0,False
MO,Altria Group,SP500高配当,64.32,67.28,-4.398,-7.827,-12.146,9.446,13.764,62.0,59.1,3.72,MILD DIP,16140,4.318,6.69,4.3,6.93,16,40,69.7,7.7,False,False,False,False,True,-30.75,False,-0.5,-62.9,減益,生活必需品,Tobacco,高配当,1,143.3,107.5,86.0,71.7,False
5101.T,横浜ゴム,Nikkei225,6245.0,6761.28,-7.636,-10.97,-16.795,12.327,18.152,6019.6,5625.8,3.75,MILD DIP,6521,5.824,3.26,203.8,3.39,5,42,7982.0,21.8,False,False,False,False,False,0.96,True,14.7,182.9,増収増益,一般消費財,Auto Parts,PBR1倍割れ,1,6793.3,5095.0,4076.0,3396.7,False
VRSK,Verisk Analytics,NASDAQ100,194.73,200.72,-2.986,-6.503,-10.068,7.754,11.319,187.7,180.5,3.76,MILD DIP,4116,3.564,1.0,1.95,1.04,6,25,318.8,38.9,False,False,False,False,False,87.21,False,0.0,0.0,—,資本財,Consulting Services,—,0,65.0,48.8,39.0,32.5,False
5713.T,住友金属鉱山,Nikkei225,9240.0,10271.48,-10.042,-13.301,-20.326,14.799,21.824,8905.3,8183.7,3.76,MILD DIP,6521,7.025,1.88,173.6,1.95,1,20,13050.0,29.2,False,False,False,False,False,1.32,False,0.0,0.0,—,素材,Other Industrial Metals & Mining,—,0,5786.7,4340.0,3472.0,2893.3,False
5201.T,AGC,Nikkei225,5652.0,6108.24,-7.469,-10.828,-16.369,11.339,16.88,5446.9,5108.4,3.77,MILD DIP,6521,5.542,3.75,211.7,3.89,0,39,6930.0,18.4,False,False,False,False,False,0.81,True,2.5,139.4,微増,資本財,Conglomerates,PBR1倍割れ,1,7056.7,5292.5,4234.0,3528.3,False
ITW,Illinois Tool Works,配当貴族,265.04,278.58,-4.862,-8.346,-12.827,9.579,14.06,255.3,242.9,3.8,MILD DIP,13347,4.481,2.91,7.72,3.02,60,22,299.6,11.5,False,False,False,False,False,23.72,False,4.1,7.3,微増,資本財,Specialty Industrial Machinery,—,0,257.3,193.0,154.4,128.7,False
BMY,Bristol-Myers Squibb,SP500高配当,57.39,60.11,-4.526,-8.081,-12.379,9.112,13.411,55.3,52.7,3.87,MILD DIP,13541,4.298,4.39,2.52,4.56,4,27,70.2,18.3,False,False,False,False,False,6.33,False,1.3,1392.1,微増,ヘルスケア,Drug Manufacturers - General,—,0,84.0,63.0,50.4,42.0,False
HD,Home Depot,Dow30,330.91,355.58,-6.938,-10.459,-16.256,12.728,18.524,318.4,297.8,3.93,MILD DIP,11192,5.797,2.84,9.39,2.95,16,20,418.1,20.9,False,False,False,False,False,25.72,False,-3.8,-14.2,減益,一般消費財,Home Improvement Retail,—,0,313.0,234.8,187.8,156.5,False
4612.T,日本ペイントHD,Nikkei225,1000.0,1082.92,-7.657,-11.159,-17.069,12.482,18.392,962.1,898.1,3.94,MILD DIP,6262,5.91,0.0,0.0,0.0,5,30,2587.7,61.4,True,False,False,False,False,1.29,False,0.0,0.0,—,素材,Specialty Chemicals,半値,1,0.0,0.0,0.0,0.0,False
MSFT,Microsoft,Dow30,372.74,397.02,-6.115,-9.731,-15.156,11.972,17.398,358.4,336.8,4.0,MILD DIP,10061,5.426,0.97,3.6,1.0,20,30,539.8,31.0,False,False,False,False,False,7.08,False,16.7,59.8,増収増益,テクノロジー,Software - Infrastructure,—,0,120.0,90.0,72.0,60.0,False
