ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
9005.T,東急,Nikkei225,1831.0,1871.19,-2.148,-9.711,-14.741,10.41,15.44,1689.5,1595.3,8.38,MILD DIP,6538,5.03,1.57,28.8,1.7,2,10,2039.8,10.2,False,False,False,False,False,1.19,False,2.0,-2.9,減益,40.6,False,50.8,15.9,0.0,39.7,False,一般消費財,Department Stores,—,0,960.0,720.0,576.0,480.0,False
ABBV,AbbVie,配当貴族,208.38,208.89,-0.243,-7.968,-12.385,9.698,14.115,192.2,183.0,8.39,MILD DIP,3319,4.417,4.02,8.38,4.36,12,15,238.7,12.7,False,False,False,False,False,-112.64,False,10.0,0.0,—,51.0,False,52.2,12.9,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,279.3,209.5,167.6,139.7,False
1801.T,大成建設,Nikkei225,15885.0,16380.05,-3.022,-10.541,-16.157,11.925,17.541,14653.5,13733.5,8.4,MILD DIP,6538,5.616,1.68,266.8,1.82,1,10,20163.4,21.2,False,False,False,False,False,3.0,False,-9.6,11.3,—,46.5,False,65.2,33.4,0.0,59.7,False,資本財,Engineering & Construction,—,0,8893.3,6670.0,5336.0,4446.7,False
1802.T,大林組,Nikkei225,3685.0,3791.53,-2.81,-10.371,-15.845,11.528,17.003,3398.3,3190.7,8.44,MILD DIP,6538,5.475,2.34,86.3,2.54,0,20,4363.9,15.6,False,False,False,False,False,2.12,False,0.0,0.0,—,44.3,False,68.1,26.7,15.3,70.9,True,資本財,Engineering & Construction,優良財務,1,2876.7,2157.5,1726.0,1438.3,False
8001.T,伊藤忠商事,Nikkei225,1970.0,2025.81,-2.755,-10.326,-15.872,11.856,17.402,1816.6,1704.3,8.44,MILD DIP,6538,5.546,2.45,48.2,2.65,5,20,2245.8,12.3,False,False,False,False,False,2.18,False,-0.3,-12.4,減益,47.1,False,66.7,3.0,14.2,58.5,True,資本財,Conglomerates,優良財務,1,1606.7,1205.0,964.0,803.3,False
SYY,Sysco,配当貴族,76.27,77.11,-1.091,-8.807,-13.555,10.185,14.933,70.3,66.7,8.46,MILD DIP,13325,4.748,3.5,2.67,3.8,53,15,90.5,15.7,False,False,False,False,False,16.0,False,3.0,-1.2,減益,40.4,False,34.7,15.2,82.3,13.5,False,生活必需品,Food Distribution,—,0,89.0,66.8,53.4,44.5,False
1332.T,日本水産,Nikkei225,1316.0,1352.76,-2.718,-10.321,-15.75,11.396,16.825,1213.2,1139.7,8.48,MILD DIP,6538,5.429,2.28,30.0,2.47,6,20,1539.7,14.5,False,False,False,False,False,1.41,False,6.4,-9.1,減益,45.2,False,66.0,14.8,10.7,54.8,True,生活必需品,Packaged Foods,優良財務,1,1000.0,750.0,600.0,500.0,False
9024.T,西武HD(注:代替),Nikkei225,4110.0,4263.56,-3.602,-11.184,-16.996,12.065,17.877,3786.7,3538.9,8.54,MILD DIP,2926,5.812,0.0,0.0,0.0,1,10,5744.6,28.5,False,False,False,False,False,1.92,False,-0.1,-8.3,減益,39.2,False,36.9,29.1,42.2,45.7,False,資本財,Conglomerates,—,0,0.0,0.0,0.0,0.0,False
4151.T,協和キリン,Nikkei225,2466.5,2510.38,-1.748,-9.493,-14.381,10.058,14.946,2272.1,2149.4,8.56,MILD DIP,6538,4.888,2.72,67.2,2.96,9,25,3834.2,35.7,False,False,False,False,False,1.45,False,11.0,768.5,増収増益,41.5,False,45.7,17.8,7.7,0.0,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,2240.0,1680.0,1344.0,1120.0,False
GD,General Dynamics,配当貴族,336.29,345.27,-2.6,-10.316,-15.787,11.569,17.04,309.6,290.8,8.6,MILD DIP,16157,5.471,2.26,7.59,2.45,31,17,365.7,8.0,False,False,False,False,False,3.54,False,7.8,0.4,微増,41.1,False,68.7,18.7,17.7,72.4,True,資本財,Aerospace & Defense,優良財務,1,253.0,189.8,151.8,126.5,False
9433.T,KDDI,Nikkei225,2590.5,2657.49,-2.521,-10.292,-15.611,10.984,16.303,2384.0,2242.6,8.66,MILD DIP,6538,5.319,3.11,80.5,3.38,23,27,2763.5,6.3,False,False,False,False,False,2.0,False,0.0,0.0,—,39.3,False,54.5,1111.8,13.7,50.9,True,通信,Telecom Services,優良財務,1,2683.3,2012.5,1610.0,1341.7,False
9008.T,京王電鉄,Nikkei225,793.0,789.4,0.456,-7.579,-11.486,8.047,11.954,729.6,698.7,8.69,NEUTRAL,6538,3.907,13.73,108.9,14.93,3,40,1602.7,50.5,True,False,False,False,True,1.06,False,7.3,-15.2,減益,47.8,False,67.0,2.9,8.6,48.8,False,資本財,Conglomerates,高配当／半値,2,3630.0,2722.5,2178.0,1815.0,False
3861.T,王子HD,Nikkei225,842.1,855.85,-1.607,-9.528,-14.399,9.957,14.828,774.3,732.6,8.75,MILD DIP,6538,4.871,4.28,36.0,4.65,4,35,967.5,13.0,False,False,False,False,True,0.72,True,3.7,-17.1,減益,52.7,False,60.6,11.0,2.6,53.5,False,素材,Paper & Paper Products,高配当／PBR1倍割れ,2,1200.0,900.0,720.0,600.0,False
XEL,Xcel Energy,NASDAQ100,81.08,79.9,1.474,-6.772,-10.371,7.623,11.222,74.5,71.6,8.85,NEUTRAL,13378,3.599,2.96,2.4,3.22,1,15,83.3,2.7,False,False,False,False,False,2.14,False,14.1,20.8,増収増益,62.5,False,83.4,17.9,9.4,39.6,False,公益,Utilities - Regulated Electric,—,0,80.0,60.0,48.0,40.0,False
5020.T,ENEOS HD,Nikkei225,1375.0,1404.38,-2.092,-10.087,-15.312,10.815,16.04,1262.7,1189.3,8.89,MILD DIP,6279,5.225,2.44,33.5,2.65,2,15,1525.7,9.9,False,False,False,False,False,1.16,False,-7.0,-35.3,減収減益,40.2,False,80.0,13.8,2.1,57.4,False,エネルギー,Oil & Gas Refining & Marketing,—,0,1116.7,837.5,670.0,558.3,False
9022.T,東海旅客鉄道,Nikkei225,4195.0,4193.17,0.044,-8.129,-12.341,8.718,12.93,3852.3,3675.7,8.9,NEUTRAL,6276,4.212,0.79,33.0,0.86,3,25,4949.0,15.2,False,False,False,False,False,0.81,True,7.6,14.9,増収増益,57.4,False,67.5,9.9,11.4,51.1,True,資本財,Railroads,PBR1倍割れ／優良財務,2,1100.0,825.0,660.0,550.0,False
MRK,Merck,Dow30,119.07,118.36,0.601,-7.698,-11.85,8.909,13.061,109.2,104.3,8.99,NEUTRAL,16157,4.152,2.71,3.23,2.96,15,20,125.4,5.0,False,True,False,False,False,5.6,False,5.0,-19.3,減益,48.7,False,88.3,12.2,36.9,51.0,True,ヘルスケア,Drug Manufacturers - General,優良財務／日足25MA上抜け,2,107.7,80.8,64.6,53.8,False
9843.T,ニトリHD,Nikkei225,2522.5,2552.05,-1.158,-9.406,-14.403,10.581,15.578,2312.0,2184.5,9.1,MILD DIP,5803,4.997,1.4,35.4,1.53,21,15,4707.6,46.4,False,False,False,False,False,1.46,False,0.0,0.0,—,48.4,False,14.6,2.8,8.4,83.7,False,一般消費財,"Furnishings, Fixtures & Appliances",—,0,1180.0,885.0,708.0,590.0,False
9434.T,ソフトバンク,Nikkei225,224.3,215.04,4.307,-4.465,-6.985,5.613,8.132,205.4,200.0,9.18,NEUTRAL,1762,2.52,3.97,8.9,4.33,0,22,237.4,5.5,False,False,False,False,False,3.75,False,0.0,0.0,—,65.7,False,43.0,19.4,17.6,40.4,False,通信,Telecom Services,—,0,296.7,222.5,178.0,148.3,False
2802.T,味の素,Nikkei225,4574.0,4536.08,0.836,-7.71,-11.798,8.64,12.728,4186.3,4000.9,9.26,NEUTRAL,6538,4.088,1.05,48.0,1.15,5,17,4941.7,7.4,False,False,False,False,False,5.93,False,4.5,23.8,微増,56.3,False,79.3,19.7,10.3,59.3,True,生活必需品,Packaged Foods,優良財務,1,1600.0,1200.0,960.0,800.0,False
INTU,Intuit,NASDAQ100,393.25,415.85,-5.435,-13.476,-20.655,15.238,22.417,359.8,330.0,9.29,MILD DIP,8308,7.179,1.18,4.64,1.29,14,30,802.0,51.0,True,False,False,False,False,5.73,False,17.4,48.5,増収増益,42.6,False,10.8,14.8,23.5,73.4,True,テクノロジー,Software - Application,優良財務／半値,2,154.7,116.0,92.8,77.3,False
CLX,Clorox,配当貴族,104.58,105.14,-0.53,-9.068,-13.818,9.935,14.686,95.6,90.6,9.39,MILD DIP,13378,4.751,4.79,5.01,5.24,46,27,199.8,47.6,False,False,False,False,False,-101.14,False,-0.8,-16.2,減益,55.1,False,16.7,15.6,987.2,1.1,False,生活必需品,Household & Personal Products,—,0,167.0,125.2,100.2,83.5,False
8630.T,SOMPOホールディングス,Nikkei225,5898.0,5938.0,-0.674,-9.214,-14.215,10.789,15.79,5390.9,5093.9,9.41,MILD DIP,3921,5.001,2.58,152.1,2.82,9,20,6262.0,5.8,False,False,False,False,False,1.06,False,0.0,0.0,—,46.9,False,81.4,21.6,17.4,87.5,True,金融,Insurance - Property & Casualty,優良財務,1,5070.0,3802.5,3042.0,2535.0,False
PEP,PepsiCo,NASDAQ100,157.67,154.92,1.774,-6.996,-10.778,8.132,11.914,144.1,138.2,9.43,NEUTRAL,13558,3.782,3.72,5.86,4.07,51,25,177.2,11.0,False,False,False,True,False,10.56,False,8.5,27.8,増収増益,59.9,False,68.5,17.3,43.9,29.0,False,生活必需品,Beverages - Non-Alcoholic,月足GC,1,195.3,146.5,117.2,97.7,False
1812.T,鹿島建設,Nikkei225,5932.0,6062.32,-2.15,-10.578,-16.174,11.807,17.403,5421.1,5081.8,9.43,MILD DIP,6538,5.596,2.28,135.4,2.5,5,15,7599.8,21.9,False,False,False,False,False,2.08,False,0.0,0.0,—,49.9,False,56.2,22.3,0.0,58.8,False,資本財,Engineering & Construction,—,0,4513.3,3385.0,2708.0,2256.7,False
9735.T,セコム,Nikkei225,6061.0,6010.79,0.835,-7.899,-11.93,8.224,12.254,5536.0,5293.7,9.48,NEUTRAL,6538,4.031,1.69,102.2,1.85,1,10,6148.0,1.4,False,False,False,False,False,1.94,False,0.0,0.0,—,62.9,False,73.0,25.5,8.6,95.6,False,資本財,Security & Protection Services,—,0,3406.7,2555.0,2044.0,1703.3,False
2503.T,キリンHD,Nikkei225,2592.5,2566.54,1.011,-7.785,-11.813,8.328,12.356,2366.7,2263.4,9.54,NEUTRAL,6538,4.028,3.1,80.4,3.4,1,27,2742.0,5.5,False,False,False,False,False,1.63,False,6.0,0.0,—,61.8,False,80.7,15.1,11.4,63.3,True,生活必需品,Beverages - Brewers,優良財務,1,2680.0,2010.0,1608.0,1340.0,False
KDP,Keurig Dr Pepper,NASDAQ100,26.53,26.28,0.947,-7.931,-12.223,9.24,13.533,24.2,23.1,9.64,NEUTRAL,4491,4.293,3.54,0.94,3.88,5,20,36.2,26.6,False,True,False,False,False,1.41,False,10.5,0.0,—,53.6,False,14.9,10.6,8.4,57.0,False,生活必需品,Beverages - Non-Alcoholic,日足25MA上抜け,1,31.3,23.5,18.8,15.7,False
PFE,Pfizer,SP500高配当,27.56,27.35,0.784,-8.248,-12.624,9.256,13.632,25.1,23.9,9.84,NEUTRAL,13558,4.376,6.35,1.75,6.97,15,45,49.0,43.8,False,True,False,True,True,1.81,False,-1.2,0.0,—,55.2,False,82.7,9.8,8.9,56.2,False,ヘルスケア,Drug Manufacturers - General,高配当／日足25MA上抜け／月足GC,3,58.3,43.8,35.0,29.2,False
BDX,Becton Dickinson,配当貴族,158.54,156.49,1.312,-7.775,-11.913,8.777,12.915,144.3,137.8,9.85,NEUTRAL,13378,4.138,2.73,4.33,3.0,51,17,211.6,25.1,False,True,False,False,False,1.79,False,1.6,28.6,微増,61.4,False,51.8,11.7,7.0,56.4,False,ヘルスケア,Medical Instruments & Supplies,日足25MA上抜け,1,144.3,108.2,86.6,72.1,False
5019.T,出光興産,Nikkei225,1487.5,1521.8,-2.254,-11.064,-16.838,12.03,17.803,1353.4,1265.6,9.91,MILD DIP,4763,5.774,2.49,37.0,2.73,2,15,1659.0,10.3,False,False,False,False,False,1.04,False,-9.8,-36.3,減収減益,40.8,False,77.9,11.3,0.0,52.8,False,エネルギー,Oil & Gas Refining & Marketing,—,0,1233.3,925.0,740.0,616.7,False
APD,Air Products,配当貴族,291.81,290.04,0.609,-8.643,-13.262,9.834,14.453,265.0,251.6,10.13,NEUTRAL,11592,4.619,3.07,8.97,3.39,41,10,327.2,10.8,False,False,False,False,False,4.22,False,5.8,9.7,増収増益,52.8,False,86.9,20.7,-1.7,49.5,False,素材,Specialty Chemicals,—,0,299.0,224.2,179.4,149.5,False
9009.T,京成電鉄,Nikkei225,1211.5,1212.52,-0.084,-9.33,-14.218,10.222,15.11,1099.4,1040.1,10.2,MILD DIP,6538,4.888,1.73,21.0,1.91,3,10,2446.4,50.5,True,False,False,False,False,1.05,False,3.5,-51.8,減益,59.1,False,6.8,3.7,9.8,60.4,False,資本財,Railroads,半値,1,700.0,525.0,420.0,350.0,False
MDT,Medtronic,配当貴族,86.19,86.8,-0.705,-9.954,-15.243,11.202,16.491,78.2,73.6,10.27,MILD DIP,13329,5.289,4.11,3.54,4.53,45,5,116.6,26.1,False,False,False,False,False,2.26,False,8.7,-11.8,減益,45.9,False,23.7,14.2,9.4,63.7,False,ヘルスケア,Medical Devices,—,0,118.0,88.5,70.8,59.0,False
4503.T,アステラス製薬,Nikkei225,2553.5,2515.78,1.499,-8.048,-12.238,8.714,12.905,2313.3,2207.9,10.38,NEUTRAL,6538,4.19,3.09,78.8,3.41,12,17,2657.5,3.9,False,False,False,False,False,2.59,False,10.4,0.0,—,49.5,False,88.3,33.7,19.8,70.9,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,2626.7,1970.0,1576.0,1313.3,False
CTAS,Cintas,NASDAQ100,179.17,177.28,1.066,-8.454,-13.091,10.095,14.732,162.3,154.1,10.4,NEUTRAL,10725,4.637,0.96,1.72,1.06,39,15,226.1,20.8,False,True,False,False,False,14.97,False,8.9,9.7,増収増益,80.0,False,21.3,33.0,41.3,62.1,True,資本財,Specialty Business Services,優良財務／日足25MA上抜け,2,57.3,43.0,34.4,28.7,False
TMUS,T-Mobile,NASDAQ100,197.67,204.32,-3.256,-12.395,-18.814,13.284,19.703,179.0,165.9,10.43,MILD DIP,4756,6.42,2.1,4.16,2.32,2,0,268.2,26.3,False,False,False,False,False,3.7,False,11.3,-26.6,減益,33.0,False,19.8,14.1,18.2,32.4,False,通信,Telecom Services,—,0,138.7,104.0,83.2,69.3,False
7974.T,任天堂,Nikkei225,8615.0,8917.12,-3.388,-12.52,-19.022,13.487,19.989,7800.7,7220.9,10.44,MILD DIP,6276,6.502,2.32,199.5,2.56,0,15,14387.3,40.1,False,False,False,False,False,3.37,False,86.3,24.4,増収増益,42.2,False,7.2,25.3,14.1,0.0,False,通信,Electronic Gaming & Multimedia,—,0,6650.0,4987.5,3990.0,3325.0,False
2267.T,ヤクルト,Nikkei225,2644.5,2637.55,0.264,-9.239,-14.044,9.981,14.786,2393.9,2267.1,10.47,NEUTRAL,6279,4.805,0.0,0.0,0.0,8,5,4861.1,45.6,False,False,False,False,False,1.34,False,-0.4,9.4,—,48.3,False,45.7,14.9,7.9,86.5,False,生活必需品,Beverages - Non-Alcoholic,—,0,0.0,0.0,0.0,0.0,False
MCD,McDonald's,Dow30,311.36,310.37,0.318,-9.222,-14.184,10.624,15.586,281.8,266.4,10.51,NEUTRAL,15022,4.962,2.41,7.49,2.66,48,10,339.2,8.2,False,True,False,False,False,-123.6,False,9.7,8.2,増収増益,57.7,False,47.9,21.7,0.0,0.0,False,一般消費財,Restaurants,日足25MA上抜け,1,249.7,187.2,149.8,124.8,False
COST,Costco,NASDAQ100,999.89,993.43,0.65,-9.203,-14.136,10.528,15.46,902.0,853.0,10.85,NEUTRAL,9997,4.933,0.55,5.48,0.61,1,15,1071.0,6.6,False,True,False,False,False,26.82,False,21.5,45.5,増収増益,55.7,False,69.9,44.5,29.7,62.4,True,生活必需品,Discount Stores,優良財務／日足25MA上抜け,2,182.7,137.0,109.6,91.3,False
KHC,Kraft Heinz,NASDAQ100,22.47,22.35,0.537,-9.323,-13.835,8.725,13.237,20.3,19.3,10.87,NEUTRAL,2689,4.512,7.17,1.61,7.94,0,35,63.0,64.4,True,False,False,False,True,0.64,True,-3.4,-69.2,減益,54.4,False,15.3,10.5,-12.8,65.7,False,生活必需品,Packaged Foods,高配当／PBR1倍割れ／半値,3,53.7,40.2,32.2,26.8,False
8802.T,三菱地所,Nikkei225,4495.0,4545.19,-1.104,-10.809,-16.409,11.59,17.189,4053.9,3799.4,10.88,MILD DIP,6538,5.6,1.06,47.8,1.18,2,5,5280.3,14.9,False,False,False,False,False,2.15,False,14.8,81.3,増収増益,59.9,False,69.2,29.8,9.4,42.3,False,不動産,Real Estate - Diversified,—,0,1593.3,1195.0,956.0,796.7,False
WDAY,Workday,NASDAQ100,123.83,127.27,-2.7,-12.276,-18.625,13.123,19.473,111.6,103.6,10.92,MILD DIP,3372,6.35,0.0,0.0,0.0,0,15,307.2,59.7,True,False,False,False,False,4.11,False,14.5,62.9,増収増益,49.6,False,8.1,10.0,8.2,67.1,False,テクノロジー,Software - Application,半値,1,0.0,0.0,0.0,0.0,False
CHD,Church & Dwight,配当貴族,96.88,94.8,2.19,-7.939,-12.283,9.436,13.78,87.3,83.2,11.0,NEUTRAL,11592,4.344,1.54,1.49,1.7,29,10,111.7,13.3,False,True,False,False,False,5.73,False,3.9,-20.8,減益,59.7,False,62.9,24.2,17.6,62.7,True,生活必需品,Household & Personal Products,優良財務／日足25MA上抜け,2,49.6,37.2,29.8,24.8,False
BRO,Brown & Brown,配当貴族,67.72,66.57,1.732,-8.382,-12.945,9.869,14.432,61.0,57.9,11.04,NEUTRAL,11363,4.563,1.15,0.78,1.28,29,15,123.5,45.2,False,False,True,False,False,1.81,False,36.2,-16.2,減益,63.7,False,7.9,13.6,11.2,61.4,True,金融,Insurance Brokers,優良財務／月足陽転,2,26.0,19.5,15.6,13.0,False
CB,Chubb,配当貴族,330.83,327.18,1.115,-8.948,-13.75,10.257,15.058,297.9,282.2,11.05,NEUTRAL,8299,4.801,0.86,2.85,0.96,29,10,341.8,3.2,False,False,False,False,False,1.75,False,5.5,27.9,増収増益,67.7,False,81.8,11.4,14.3,76.4,True,金融,Insurance - Property & Casualty,優良財務,1,95.0,71.2,57.0,47.5,False
TRV,Travelers,Dow30,300.81,296.89,1.32,-8.85,-13.524,9.846,14.52,270.6,256.7,11.16,NEUTRAL,12685,4.674,1.51,4.55,1.68,20,7,310.9,3.2,False,False,False,False,False,1.99,False,1.0,357.6,微増,71.6,False,81.2,10.6,25.3,77.5,True,金融,Insurance - Property & Casualty,優良財務,1,151.7,113.8,91.0,75.8,False
AOS,A.O. Smith,配当貴族,64.82,65.3,-0.738,-10.722,-16.414,12.048,17.741,58.3,54.6,11.18,MILD DIP,10696,5.693,2.68,1.74,2.98,30,5,88.9,27.1,False,False,False,False,False,4.83,False,0.0,19.1,—,51.2,False,16.9,15.0,29.2,90.1,True,資本財,Specialty Industrial Machinery,優良財務,1,58.0,43.5,34.8,29.0,False
PAYX,Paychex,NASDAQ100,91.96,91.32,0.704,-9.492,-14.656,11.164,16.328,82.6,77.9,11.26,NEUTRAL,10720,5.164,4.76,4.38,5.3,12,27,155.4,40.8,False,False,True,False,False,8.21,False,19.9,9.1,増収増益,50.8,False,8.6,15.6,0.0,44.5,False,テクノロジー,Software - Application,月足陽転,1,146.0,109.5,87.6,73.0,False
6178.T,日本郵政,Nikkei225,1872.5,1825.73,2.562,-7.84,-11.874,8.294,12.328,1682.6,1608.9,11.29,NEUTRAL,2551,4.034,2.68,50.1,2.98,0,10,2063.3,9.2,False,False,False,False,False,0.55,True,0.0,0.0,—,62.5,False,69.2,15.0,4.4,0.0,False,金融,Banks - Regional,PBR1倍割れ,1,1670.0,1252.5,1002.0,835.0,False
7203.T,トヨタ自動車,Nikkei225,3343.0,3299.56,1.317,-8.98,-13.689,9.857,14.566,3003.3,2847.9,11.31,NEUTRAL,6711,4.709,2.87,95.8,3.19,6,5,3886.1,14.0,False,False,False,False,False,1.12,False,8.6,-42.3,減益,59.9,False,58.0,10.3,10.0,48.7,False,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
FANG,Diamondback Energy,NASDAQ100,180.27,190.94,-5.587,-15.223,-23.402,17.495,25.675,161.9,146.3,11.37,MILD DIP,3372,8.18,2.27,4.09,2.53,0,5,202.2,10.8,False,False,False,False,False,1.39,False,-9.4,0.0,—,22.0,True,68.1,10.6,3.7,74.7,False,エネルギー,Oil & Gas E&P,RSI30以下,1,136.3,102.2,81.8,68.2,False
8725.T,MS&ADインシュアランスG,Nikkei225,4055.0,4050.98,0.099,-10.127,-15.46,11.203,16.536,3640.7,3424.7,11.38,NEUTRAL,4410,5.333,3.83,155.5,4.27,7,17,4295.4,5.6,False,False,False,False,False,1.3,False,-6.7,2.1,—,52.4,False,76.0,9.9,16.3,85.5,True,金融,Insurance - Property & Casualty,優良財務,1,5183.3,3887.5,3110.0,2591.7,False
3405.T,クラレ,Nikkei225,1692.5,1669.96,1.35,-9.034,-13.674,9.526,14.166,1519.1,1441.6,11.42,NEUTRAL,6538,4.64,3.55,60.0,3.95,0,17,2280.5,25.8,False,False,False,False,False,0.7,True,1.4,0.0,—,61.1,False,44.3,9.0,0.7,72.6,False,素材,Chemicals,PBR1倍割れ,1,2000.0,1500.0,1200.0,1000.0,False
9104.T,商船三井,Nikkei225,6307.0,6517.69,-3.233,-13.166,-20.092,14.54,21.467,5659.6,5208.1,11.44,MILD DIP,6538,6.927,3.24,204.4,3.61,0,17,6907.0,8.7,False,False,False,False,False,0.8,True,13.8,-44.6,減益,33.2,False,66.4,11.2,8.9,53.6,False,資本財,Marine Shipping,PBR1倍割れ,1,6813.3,5110.0,4088.0,3406.7,False
MKC,McCormick,配当貴族,54.33,53.04,2.436,-8.086,-12.376,9.075,13.365,48.7,46.5,11.45,NEUTRAL,13378,4.29,4.2,2.28,4.68,27,20,95.9,43.3,False,False,False,False,False,2.09,False,16.7,528.3,増収増益,54.3,False,22.2,16.2,25.3,60.5,True,生活必需品,Packaged Foods,優良財務,1,76.0,57.0,45.6,38.0,False
6326.T,クボタ,Nikkei225,2571.0,2592.34,-0.823,-11.021,-16.788,12.044,17.81,2306.6,2157.1,11.46,MILD DIP,6538,5.766,2.12,54.4,2.36,0,10,3242.0,20.7,False,False,False,False,False,1.11,False,10.3,41.0,増収増益,57.0,False,60.0,13.1,7.7,55.3,False,資本財,Farm & Heavy Construction Machinery,—,0,1813.3,1360.0,1088.0,906.7,False
6902.T,デンソー,Nikkei225,1926.0,1915.18,0.565,-9.873,-14.995,10.612,15.733,1726.1,1628.0,11.58,NEUTRAL,6538,5.121,3.37,64.9,3.76,4,29,2790.3,31.0,False,False,False,True,False,0.98,True,5.0,25.6,微増,57.4,False,31.1,10.0,7.9,85.0,False,一般消費財,Auto Parts,PBR1倍割れ／月足GC,2,2163.3,1622.5,1298.0,1081.7,False
4523.T,エーザイ,Nikkei225,4891.0,4914.79,-0.484,-10.862,-16.468,11.56,17.165,4380.9,4105.4,11.64,MILD DIP,6538,5.606,3.29,161.0,3.68,0,22,11131.9,56.1,True,False,False,False,False,1.55,False,1.8,-27.7,減益,50.5,False,72.9,24.1,4.9,79.9,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,半値,1,5366.7,4025.0,3220.0,2683.3,False
BMY,Bristol-Myers Squibb,SP500高配当,60.17,58.62,2.645,-8.077,-12.373,9.107,13.403,53.9,51.4,11.66,NEUTRAL,13558,4.296,4.19,2.52,4.68,4,7,69.5,13.4,False,False,False,False,False,6.63,False,1.3,1392.1,微増,59.1,False,86.6,9.8,40.4,28.2,False,ヘルスケア,Drug Manufacturers - General,—,0,84.0,63.0,50.4,42.0,False
7751.T,キヤノン,Nikkei225,4485.0,4407.2,1.765,-8.881,-13.457,9.423,14.0,4015.8,3814.1,11.68,NEUTRAL,6538,4.576,3.66,164.0,4.08,5,17,5009.1,10.5,False,False,True,False,False,1.13,False,3.8,0.0,—,63.0,False,49.1,12.4,9.7,80.0,False,テクノロジー,Computer Hardware,月足陽転,1,5466.7,4100.0,3280.0,2733.3,False
5108.T,ブリヂストン,Nikkei225,3370.0,3345.48,0.733,-9.806,-14.888,10.521,15.603,3017.4,2847.4,11.68,NEUTRAL,6538,5.082,3.97,133.8,4.43,5,14,3817.0,11.7,False,False,False,False,False,1.17,False,2.9,308.0,微増,59.2,False,50.0,6.0,8.6,81.8,False,一般消費財,Auto Parts,—,0,4460.0,3345.0,2676.0,2230.0,False
CAH,Cardinal Health,配当貴族,213.99,211.91,0.98,-9.598,-14.75,11.011,16.163,191.6,180.7,11.7,NEUTRAL,10736,5.152,1.19,2.55,1.33,1,5,229.3,6.7,False,False,False,False,False,-17.51,False,18.8,19.4,増収増益,69.0,False,81.2,18.5,0.0,0.0,False,ヘルスケア,Medical Distribution,—,0,85.0,63.8,51.0,42.5,False
4631.T,DIC,Nikkei225,3747.0,3772.44,-0.674,-11.098,-16.759,11.549,17.211,3353.8,3140.2,11.72,MILD DIP,6279,5.662,0.0,0.0,0.0,2,5,4624.0,19.0,False,False,False,False,False,0.75,True,1.1,-0.6,減益,56.7,False,57.3,11.4,7.3,51.7,False,素材,Specialty Chemicals,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
V,Visa,Dow30,317.02,305.5,3.77,-7.159,-11.161,8.848,12.85,283.6,271.4,11.77,NEUTRAL,4525,4.002,0.86,2.73,0.96,17,15,371.2,14.6,False,False,True,False,False,15.82,False,14.6,17.4,増収増益,76.0,False,28.3,21.8,54.0,64.7,True,金融,Credit Services,優良財務／月足陽転,2,91.0,68.2,54.6,45.5,False
2502.T,アサヒGHD,Nikkei225,1652.0,1604.12,2.985,-7.887,-12.03,8.683,12.826,1477.6,1411.1,11.8,NEUTRAL,6538,4.143,3.08,50.9,3.44,23,17,1971.4,16.2,False,False,False,False,False,0.88,True,0.8,-29.2,減益,70.4,False,21.6,11.5,5.8,66.7,False,生活必需品,Beverages - Brewers,PBR1倍割れ,1,1696.7,1272.5,1018.0,848.3,False
8252.T,丸井グループ,Nikkei225,3034.0,3048.09,-0.462,-11.011,-16.672,11.634,17.295,2712.5,2539.9,11.85,MILD DIP,6538,5.661,4.33,131.5,4.85,5,22,3207.7,5.4,False,False,False,False,True,2.29,False,8.7,0.1,微増,46.2,False,46.4,19.2,0.0,23.5,False,金融,Credit Services,高配当,1,4383.3,3287.5,2630.0,2191.7,False
7012.T,川崎重工業,Nikkei225,3070.0,3172.66,-3.236,-13.583,-20.737,15.033,22.187,2741.7,2514.7,11.97,MILD DIP,5275,7.154,5.27,161.7,5.9,4,20,3653.0,16.0,False,False,False,False,True,3.18,False,0.0,0.0,—,56.1,False,68.8,5.4,0.0,45.6,False,資本財,Specialty Industrial Machinery,高配当,1,5390.0,4042.5,3234.0,2695.0,False
