ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
EMR,Emerson Electric,配当貴族,125.4,138.16,-9.236,-7.938,-12.156,8.934,13.152,127.2,121.4,-1.41,BUY ZONE,13544,4.218,2.15,2.69,2.12,66,42,161.1,22.1,False,False,False,False,False,3.48,False,4.1,4.9,微増,資本財,Specialty Industrial Machinery,—,0,89.8,67.4,53.9,44.9,False
6594.T,ニデック,Nikkei225,1976.0,2261.44,-12.622,-11.486,-17.47,12.449,18.432,2001.7,1866.4,-1.28,BUY ZONE,6262,5.984,0.0,0.0,0.0,0,52,7213.1,72.6,True,False,False,False,False,1.29,False,2.9,108.7,微増,資本財,Specialty Industrial Machinery,半値,1,0.0,0.0,0.0,0.0,False
9843.T,ニトリHD,Nikkei225,2543.0,2838.26,-10.403,-9.359,-14.342,10.574,15.557,2572.6,2431.2,-1.15,BUY ZONE,5789,4.983,1.39,35.4,1.38,21,45,4707.6,46.0,False,False,False,False,False,1.48,False,0.0,0.0,—,一般消費財,"Furnishings, Fixtures & Appliances",—,0,1180.0,885.0,708.0,590.0,False
CAG,Conagra Brands,SP500高配当,15.62,17.24,-9.403,-8.358,-12.811,9.458,13.912,15.8,15.0,-1.14,BUY ZONE,11578,4.454,8.96,1.4,8.86,0,75,34.4,54.6,True,False,False,False,True,0.92,True,-6.8,0.0,—,生活必需品,Packaged Foods,高配当／PBR1倍割れ／半値,3,46.7,35.0,28.0,23.3,False
6954.T,ファナック,Nikkei225,5486.0,6211.6,-11.681,-10.828,-16.408,11.49,17.07,5539.0,5192.4,-0.96,BUY ZONE,6524,5.58,1.9,104.5,1.89,1,45,7113.0,22.9,False,False,False,False,False,2.85,False,9.5,12.7,増収増益,資本財,Specialty Industrial Machinery,—,0,3483.3,2612.5,2090.0,1741.7,False
6301.T,小松製作所,Nikkei225,6000.0,6832.95,-12.19,-11.459,-17.525,12.804,18.87,6049.9,5635.5,-0.83,BUY ZONE,6524,6.066,3.2,192.2,3.18,5,52,7684.4,21.9,False,False,False,False,False,1.58,False,3.5,-11.5,減益,資本財,Farm & Heavy Construction Machinery,—,0,6406.7,4805.0,3844.0,3203.3,False
PG,Procter & Gamble,Dow30,142.71,153.41,-6.975,-6.311,-9.722,7.331,10.741,143.7,138.5,-0.71,BUY ZONE,16143,3.411,2.99,4.27,2.97,67,40,173.8,17.9,False,False,False,False,False,6.34,False,1.5,-5.4,減益,生活必需品,Household & Personal Products,—,0,142.3,106.7,85.4,71.2,False
UPS,United Parcel Service,SP500高配当,94.8,103.58,-8.472,-7.87,-11.928,8.361,12.419,95.4,91.2,-0.65,BUY ZONE,6610,4.058,6.89,6.53,6.84,16,70,190.2,50.2,True,False,False,False,True,4.96,False,-3.2,4.6,—,資本財,Integrated Freight & Logistics,高配当／半値,2,217.7,163.2,130.6,108.8,False
5101.T,横浜ゴム,Nikkei225,5898.0,6650.0,-11.308,-10.979,-16.806,12.327,18.154,5919.9,5532.4,-0.37,BUY ZONE,6524,5.827,3.46,203.8,3.44,5,62,7982.0,26.1,False,False,False,False,False,0.9,True,14.7,182.9,増収増益,一般消費財,Auto Parts,PBR1倍割れ,1,6793.3,5095.0,4076.0,3396.7,False
8802.T,三菱地所,Nikkei225,4274.0,4806.67,-11.082,-10.809,-16.411,11.599,17.201,4287.1,4017.8,-0.31,BUY ZONE,6524,5.602,1.12,47.8,1.11,2,45,5280.3,19.1,False,False,False,False,False,2.04,False,14.8,81.3,増収増益,不動産,Real Estate - Diversified,—,0,1593.3,1195.0,956.0,796.7,False
CL,Colgate-Palmolive,配当貴族,84.29,91.07,-7.445,-7.298,-11.207,8.34,12.249,84.4,80.9,-0.16,BUY ZONE,13315,3.909,3.06,2.58,3.06,60,45,105.0,19.7,False,False,False,False,False,1258.06,False,5.8,0.0,—,生活必需品,Household & Personal Products,—,0,86.0,64.5,51.6,43.0,False
6326.T,クボタ,Nikkei225,2462.0,2771.1,-11.154,-11.02,-16.788,12.05,17.817,2465.7,2305.9,-0.15,BUY ZONE,6524,5.767,2.21,54.4,2.21,0,50,3242.0,24.1,False,False,False,False,False,1.07,False,10.3,41.0,増収増益,資本財,Farm & Heavy Construction Machinery,—,0,1813.3,1360.0,1088.0,906.7,False
GOOG,Alphabet C,NASDAQ100,273.76,301.91,-9.323,-9.353,-14.584,11.571,16.801,273.7,257.9,0.03,MILD DIP,5412,5.231,0.31,0.85,0.31,1,35,344.7,20.6,False,False,False,False,False,7.97,False,18.0,31.1,増収増益,通信,Internet Content & Information,—,0,28.3,21.2,17.0,14.2,False
GOOGL,Alphabet A,NASDAQ100,274.34,302.55,-9.325,-9.358,-14.591,11.575,16.808,274.2,258.4,0.04,MILD DIP,5412,5.233,0.31,0.86,0.31,1,35,343.4,20.1,False,False,False,False,False,7.99,False,18.0,31.1,増収増益,通信,Internet Content & Information,—,0,28.7,21.5,17.2,14.3,False
3116.T,トヨタ紡織,Nikkei225,2437.0,2773.74,-12.14,-12.287,-18.669,13.243,19.625,2432.9,2255.9,0.17,MILD DIP,6262,6.382,0.0,0.0,0.0,0,35,3222.5,24.4,False,False,False,False,False,0.9,True,7.1,-24.2,減益,一般消費財,Auto Parts,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
1803.T,清水建設,Nikkei225,2798.5,3122.26,-10.369,-10.597,-16.184,11.752,17.339,2791.4,2617.0,0.25,MILD DIP,6524,5.587,2.19,61.2,2.19,1,40,3525.0,20.6,False,False,False,False,False,2.11,False,8.5,19.6,増収増益,資本財,Engineering & Construction,—,0,2040.0,1530.0,1224.0,1020.0,False
BA,Boeing,Dow30,190.52,214.52,-11.186,-11.441,-17.464,12.649,18.671,190.0,177.1,0.29,MILD DIP,16143,6.023,4.31,8.22,4.33,0,45,430.3,55.7,True,False,False,False,False,27.44,False,57.1,0.0,—,資本財,Aerospace & Defense,半値,1,274.0,205.5,164.4,137.0,False
BRO,Brown & Brown,配当貴族,63.43,68.93,-7.981,-8.382,-12.946,9.874,14.438,63.2,60.0,0.44,MILD DIP,11349,4.564,1.23,0.78,1.24,29,35,123.5,48.6,False,False,False,False,False,1.7,False,36.2,-16.2,減益,金融,Insurance Brokers,—,0,26.0,19.5,15.6,13.0,False
MMM,3M,Dow30,143.04,153.55,-6.843,-7.277,-11.142,8.181,12.046,142.4,136.4,0.47,MILD DIP,16143,3.865,2.14,3.06,2.15,65,30,173.8,17.7,False,False,False,False,False,16.13,False,2.0,-19.9,減益,資本財,Conglomerates,—,0,102.0,76.5,61.2,51.0,False
MSFT,Microsoft,Dow30,356.77,392.99,-9.218,-9.736,-15.163,11.972,17.399,354.7,333.4,0.57,MILD DIP,10064,5.427,1.01,3.6,1.01,20,40,539.8,33.9,False,False,False,False,False,6.78,False,16.7,59.8,増収増益,テクノロジー,Software - Infrastructure,—,0,120.0,90.0,72.0,60.0,False
7201.T,日産自動車,Nikkei225,335.6,378.68,-11.376,-11.997,-18.065,12.272,18.339,333.2,310.3,0.71,MILD DIP,6524,6.067,0.0,0.0,0.0,0,45,1029.7,67.4,True,False,False,False,False,0.24,True,-5.1,0.0,—,一般消費財,Auto Manufacturers,PBR1倍割れ／半値,2,0.0,0.0,0.0,0.0,False
6273.T,SMC,Nikkei225,61050.0,67602.77,-9.693,-10.442,-15.859,11.227,16.644,60543.8,56881.6,0.84,MILD DIP,6265,5.417,1.65,1005.5,1.66,0,37,87739.0,30.4,False,False,False,False,False,1.89,False,7.3,1.6,微増,資本財,Specialty Industrial Machinery,—,0,33516.7,25137.5,20110.0,16758.3,False
CHRW,C.H. Robinson,配当貴族,161.57,175.82,-8.103,-9.016,-13.878,10.434,15.296,160.0,151.4,1.0,MILD DIP,7131,4.862,1.93,3.12,1.95,14,30,199.9,19.2,False,False,False,False,False,10.37,False,-6.5,-8.5,減収減益,資本財,Integrated Freight & Logistics,—,0,104.0,78.0,62.4,52.0,False
SBUX,Starbucks,NASDAQ100,86.81,96.31,-9.868,-10.778,-16.613,12.562,18.397,85.9,80.3,1.02,MILD DIP,8473,5.835,2.89,2.51,2.92,15,30,112.8,23.1,False,False,False,False,False,-11.79,False,5.5,-62.5,減益,一般消費財,Restaurants,—,0,83.7,62.7,50.2,41.8,False
ES,Eversource Energy,SP500高配当,67.59,72.11,-6.269,-7.212,-10.989,7.898,11.675,66.9,64.2,1.02,MILD DIP,13364,3.777,4.7,3.18,4.75,26,47,80.2,15.7,False,False,False,False,False,1.57,False,13.4,466.2,増収増益,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
SWK,Stanley Black & Decker,配当貴族,68.82,75.65,-9.024,-9.942,-15.144,10.866,16.068,68.1,64.2,1.02,MILD DIP,11578,5.202,4.85,3.34,4.9,56,52,185.8,63.0,True,False,False,False,False,1.18,False,-1.0,-19.3,減益,資本財,Tools & Accessories,半値,1,111.3,83.5,66.8,55.7,False
3407.T,旭化成,Nikkei225,1506.5,1649.35,-8.661,-9.684,-14.705,10.399,15.42,1489.6,1406.8,1.13,MILD DIP,6524,5.021,2.68,40.4,2.71,1,37,1860.5,19.0,False,False,False,False,False,1.02,False,0.8,44.7,微増,資本財,Conglomerates,—,0,1346.7,1010.0,808.0,673.3,False
6861.T,キーエンス,Nikkei225,55370.0,60517.85,-8.506,-9.534,-14.584,10.668,15.719,54748.2,51691.7,1.14,MILD DIP,6265,5.051,0.91,502.2,0.92,4,30,75603.7,26.8,False,False,False,False,False,4.03,False,0.0,0.0,—,テクノロジー,Scientific & Technical Instruments,—,0,16740.0,12555.0,10044.0,8370.0,False
7013.T,IHI,Nikkei225,3308.0,3833.55,-13.709,-14.683,-22.405,16.202,23.924,3270.7,2974.6,1.14,MILD DIP,6524,7.721,0.59,19.6,0.6,1,30,4487.1,26.3,False,False,False,False,False,6.22,False,5.9,-22.4,減益,資本財,Specialty Industrial Machinery,—,0,653.3,490.0,392.0,326.7,False
6103.T,オークマ,Nikkei225,3485.0,4021.53,-13.341,-14.379,-21.802,15.315,22.738,3443.3,3144.7,1.21,MILD DIP,6524,7.423,2.87,100.1,2.91,0,40,4601.6,24.3,False,False,False,False,False,0.88,True,0.0,0.0,—,資本財,Specialty Industrial Machinery,PBR1倍割れ,1,3336.7,2502.5,2002.0,1668.3,False
6841.T,横河電機,Nikkei225,4864.0,5473.52,-11.136,-12.252,-18.622,13.231,19.602,4802.9,4454.2,1.27,MILD DIP,6524,6.371,1.49,72.7,1.51,2,35,6188.3,21.4,False,False,False,False,False,2.45,False,7.0,11.8,増収増益,資本財,Specialty Industrial Machinery,—,0,2423.3,1817.5,1454.0,1211.7,False
IP,International Paper,SP500高配当,35.45,38.98,-9.059,-10.229,-15.519,10.935,16.225,35.0,32.9,1.3,MILD DIP,16143,5.291,5.25,1.86,5.32,0,47,57.2,38.0,False,False,False,False,False,1.26,False,53.1,0.0,—,一般消費財,Packaging & Containers,—,0,62.0,46.5,37.2,31.0,False
6141.T,DMG森精機,Nikkei225,2332.5,2682.4,-13.044,-14.169,-21.441,14.92,22.192,2302.3,2107.3,1.31,MILD DIP,6262,7.272,0.0,0.0,0.0,5,40,4457.0,47.7,False,False,False,False,False,0.95,True,14.5,-79.5,減益,資本財,Tools & Accessories,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
SNPS,Synopsys,NASDAQ100,380.47,424.71,-10.416,-11.589,-17.7,12.857,18.969,375.5,349.5,1.33,MILD DIP,8558,6.111,0.0,0.0,0.0,0,35,645.3,41.0,False,False,False,False,False,2.38,False,65.5,-82.0,減益,テクノロジー,Software - Infrastructure,—,0,0.0,0.0,0.0,0.0,False
BDX,Becton Dickinson,配当貴族,154.51,165.3,-6.527,-7.774,-11.912,8.781,12.92,152.4,145.6,1.35,MILD DIP,13364,4.139,2.8,4.33,2.84,51,32,211.6,27.0,False,False,False,False,False,1.74,False,1.6,28.6,微増,ヘルスケア,Medical Instruments & Supplies,—,0,144.3,108.2,86.6,72.1,False
KDP,Keurig Dr Pepper,NASDAQ100,26.23,28.08,-6.595,-7.921,-12.214,9.252,13.545,25.9,24.7,1.44,MILD DIP,4477,4.293,3.58,0.94,3.64,5,35,36.5,28.1,False,False,False,False,False,1.4,False,10.5,0.0,—,生活必需品,Beverages - Non-Alcoholic,—,0,31.3,23.5,18.8,15.7,False
ECL,Ecolab,配当貴族,261.37,281.01,-6.989,-8.331,-12.757,9.373,13.799,257.6,245.2,1.46,MILD DIP,13364,4.426,1.3,3.41,1.32,30,30,307.5,15.0,False,False,False,False,False,11.14,False,17.8,0.0,—,素材,Specialty Chemicals,—,0,113.7,85.2,68.2,56.8,False
5201.T,AGC,Nikkei225,5439.0,6009.56,-9.494,-10.835,-16.379,11.338,16.882,5358.4,5025.3,1.5,MILD DIP,6524,5.543,3.89,211.7,3.95,0,49,6930.0,21.5,False,False,False,False,False,0.78,True,2.5,139.4,微増,資本財,Conglomerates,PBR1倍割れ,1,7056.7,5292.5,4234.0,3528.3,False
5802.T,住友電気工業,Nikkei225,9000.0,9927.68,-9.344,-10.799,-16.461,11.851,17.514,8855.6,8293.5,1.63,MILD DIP,6524,5.662,1.44,129.3,1.46,2,30,10787.1,16.6,False,False,False,False,False,2.82,False,0.0,0.0,—,一般消費財,Auto Parts,—,0,4310.0,3232.5,2586.0,2155.0,False
7267.T,ホンダ,Nikkei225,1270.5,1385.56,-8.304,-9.776,-14.82,10.4,15.444,1250.1,1180.2,1.63,MILD DIP,6524,5.044,5.67,72.1,5.77,0,55,1725.7,26.4,False,False,False,False,True,0.4,True,-3.4,-41.2,減益,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,2403.3,1802.5,1442.0,1201.7,False
ABT,Abbott Labs,配当貴族,103.99,110.1,-5.546,-7.071,-10.953,8.455,12.337,102.3,98.0,1.64,MILD DIP,11578,3.882,2.88,2.99,2.92,12,30,137.6,24.4,False,False,False,False,False,3.46,False,4.4,-80.9,減益,ヘルスケア,Medical Devices,—,0,99.7,74.7,59.8,49.8,False
O,Realty Income,配当貴族,60.69,64.14,-5.385,-6.983,-10.796,8.266,12.079,59.7,57.2,1.72,MILD DIP,7889,3.812,5.77,3.5,5.87,30,47,67.6,10.2,False,False,False,False,False,1.44,False,11.0,41.2,増収増益,不動産,REIT - Retail,—,0,116.7,87.5,70.0,58.4,False
5707.T,東邦亜鉛,Nikkei225,1205.0,1433.68,-15.951,-17.378,-26.156,17.735,26.513,1184.5,1058.7,1.73,MILD DIP,6524,8.778,0.0,0.0,0.0,0,45,9053.6,86.7,True,False,False,True,False,6.1,False,7.3,0.0,—,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
6857.T,アドバンテスト,Nikkei225,20925.0,24567.8,-14.828,-16.322,-24.785,17.531,25.994,20557.8,18478.6,1.79,MILD DIP,6524,8.463,0.36,74.3,0.36,2,35,28615.0,26.9,False,False,False,False,False,22.54,False,25.5,53.5,増収増益,テクノロジー,Semiconductor Equipment & Materials,—,0,2476.7,1857.5,1486.0,1238.3,False
5233.T,太平洋セメント,Nikkei225,3430.0,3860.17,-11.144,-12.722,-19.232,13.316,19.825,3369.1,3117.8,1.81,MILD DIP,6524,6.51,2.92,100.1,2.97,2,40,4755.1,27.9,False,False,False,False,False,0.6,True,0.0,0.0,—,素材,Building Materials,PBR1倍割れ,1,3336.7,2502.5,2002.0,1668.3,False
NKE,Nike,Dow30,51.37,56.68,-9.363,-11.037,-16.924,12.51,18.397,50.4,47.1,1.88,MILD DIP,11398,5.887,3.19,1.64,3.25,24,45,165.2,68.9,True,False,False,False,False,5.4,False,0.6,-32.1,減益,一般消費財,Footwear & Accessories,半値,1,54.7,41.0,32.8,27.3,False
4631.T,DIC,Nikkei225,3673.0,4051.64,-9.345,-11.091,-16.754,11.561,17.224,3602.3,3372.8,1.96,MILD DIP,6265,5.663,0.0,0.0,0.0,2,35,4624.0,20.6,False,False,False,False,False,0.74,True,1.1,-0.6,減益,素材,Specialty Chemicals,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
9022.T,東海旅客鉄道,Nikkei225,4082.0,4357.48,-6.322,-8.13,-12.344,8.727,12.941,4003.2,3819.6,1.97,MILD DIP,6262,4.214,0.81,33.0,0.82,3,40,4949.0,17.5,False,False,False,False,False,0.79,True,7.6,14.9,増収増益,資本財,Railroads,PBR1倍割れ,1,1100.0,825.0,660.0,550.0,False
6473.T,ジェイテクト,Nikkei225,1610.5,1813.85,-11.211,-13.006,-19.674,13.664,20.331,1577.9,1457.0,2.06,MILD DIP,6524,6.667,3.73,60.0,3.8,4,49,2110.7,23.7,False,False,False,False,False,0.66,True,1.4,166.4,微増,一般消費財,Auto Parts,PBR1倍割れ,1,2000.0,1500.0,1200.0,1000.0,False
5332.T,TOTO,Nikkei225,5252.0,5755.53,-8.749,-10.709,-16.279,11.572,17.142,5139.2,4818.6,2.2,MILD DIP,6524,5.57,1.91,100.1,1.95,0,30,6471.8,18.8,False,False,False,False,False,1.72,False,0.0,0.0,—,資本財,Building Products & Equipment,—,0,3336.7,2502.5,2002.0,1668.3,False
BEN,Franklin Resources,配当貴族,22.75,25.21,-9.771,-11.854,-18.207,13.56,19.914,22.2,20.6,2.36,MILD DIP,10687,6.354,5.8,1.32,5.94,43,54,35.4,35.7,False,False,False,False,False,0.97,True,3.4,60.6,微増,金融,Asset Management,PBR1倍割れ,1,44.0,33.0,26.4,22.0,False
DIS,Disney,Dow30,92.42,100.75,-8.272,-10.416,-15.938,11.669,17.191,90.3,84.7,2.39,MILD DIP,16143,5.521,1.62,1.5,1.66,2,40,197.3,53.1,True,False,False,False,False,1.51,False,5.2,-4.3,減益,通信,Entertainment,半値,1,50.0,37.5,30.0,25.0,False
7269.T,スズキ,Nikkei225,1865.0,2037.74,-8.477,-10.63,-16.153,11.463,16.987,1821.1,1708.6,2.41,MILD DIP,6524,5.523,2.5,46.6,2.56,3,40,2421.1,23.0,False,False,False,False,False,1.09,False,15.7,20.5,増収増益,一般消費財,Auto Manufacturers,—,0,1553.3,1165.0,932.0,776.7,False
GEHC,GE HealthCare,NASDAQ100,69.23,75.25,-8.002,-10.191,-15.447,10.832,16.088,67.6,63.6,2.44,MILD DIP,798,5.256,0.26,0.18,0.27,2,30,93.6,26.0,False,False,False,False,False,3.04,False,7.1,-17.7,減益,ヘルスケア,Medical Devices,—,0,6.0,4.5,3.6,3.0,False
6370.T,栗田工業,Nikkei225,7353.0,7956.16,-7.581,-9.792,-14.915,10.696,15.819,7177.1,6769.5,2.45,MILD DIP,6265,5.122,0.0,0.0,0.0,21,30,8669.3,15.2,False,False,False,False,False,2.3,False,0.0,13.0,—,資本財,Pollution & Treatment Controls,—,0,0.0,0.0,0.0,0.0,False
4519.T,中外製薬,Nikkei225,8660.0,9353.12,-7.411,-9.645,-14.802,10.985,16.142,8451.0,7968.7,2.47,MILD DIP,6524,5.157,1.52,131.5,1.56,9,35,10455.0,17.2,False,False,False,False,False,7.04,False,14.3,40.2,増収増益,ヘルスケア,Drug Manufacturers - General,—,0,4383.3,3287.5,2630.0,2191.7,False
CINF,Cincinnati Financial,配当貴族,153.68,162.63,-5.506,-7.951,-12.266,9.31,13.625,149.7,142.7,2.66,MILD DIP,11578,4.315,2.79,4.29,2.87,63,35,172.6,11.0,False,False,False,False,False,1.5,False,21.8,67.3,増収増益,金融,Insurance - Property & Casualty,—,0,143.0,107.2,85.8,71.5,False
V,Visa,Dow30,295.52,309.94,-4.654,-7.164,-11.169,8.858,12.863,287.7,275.3,2.7,MILD DIP,4511,4.005,0.92,2.73,0.95,17,35,371.2,20.4,False,False,False,False,False,14.75,False,14.6,17.4,増収増益,金融,Credit Services,—,0,91.0,68.2,54.6,45.5,False
ABBV,AbbVie,配当貴族,209.4,221.37,-5.407,-7.96,-12.38,9.718,14.137,203.7,194.0,2.77,MILD DIP,3305,4.419,3.96,8.29,4.07,12,35,240.7,13.0,False,False,False,False,False,-113.19,False,10.0,0.0,—,ヘルスケア,Drug Manufacturers - General,—,0,276.3,207.2,165.8,138.2,False
7912.T,大日本印刷,Nikkei225,2826.0,3017.94,-6.36,-8.88,-13.445,9.38,13.945,2749.9,2612.2,2.77,MILD DIP,6524,4.565,1.42,40.0,1.45,1,30,3272.0,13.6,False,False,False,False,False,1.08,False,5.1,-0.2,減益,資本財,Conglomerates,—,0,1333.3,1000.0,800.0,666.7,False
4188.T,三菱ケミカルG,Nikkei225,905.5,982.95,-7.879,-10.385,-15.672,10.759,16.045,880.9,828.9,2.8,MILD DIP,6524,5.286,3.56,32.2,3.66,0,47,1140.8,20.6,False,False,False,False,False,0.66,True,-13.9,0.0,—,素材,Specialty Chemicals,PBR1倍割れ,1,1073.3,805.0,644.0,536.7,False
HD,Home Depot,Dow30,321.65,349.41,-7.946,-10.463,-16.26,12.727,18.524,312.9,292.6,2.81,MILD DIP,11195,5.797,2.92,9.39,3.0,16,30,418.1,23.1,False,False,False,False,False,25.0,False,-3.8,-14.2,減益,一般消費財,Home Improvement Retail,—,0,313.0,234.8,187.8,156.5,False
6305.T,日立建機,Nikkei225,5248.0,5888.12,-10.871,-13.317,-20.334,14.752,21.769,5104.0,4690.8,2.82,MILD DIP,6265,7.017,3.41,178.7,3.5,1,42,6900.2,23.9,False,False,False,False,False,1.28,False,-0.1,-38.8,減益,資本財,Farm & Heavy Construction Machinery,—,0,5956.7,4467.5,3574.0,2978.3,False
3402.T,東レ,Nikkei225,1094.5,1175.12,-6.861,-9.449,-14.325,10.056,14.933,1064.1,1006.8,2.86,MILD DIP,6524,4.876,1.87,20.5,1.93,1,35,1328.0,17.6,False,False,False,False,False,0.92,True,0.0,0.0,—,一般消費財,Textile Manufacturing,PBR1倍割れ,1,683.3,512.5,410.0,341.7,False
6645.T,オムロン,Nikkei225,4346.0,4751.03,-8.525,-11.074,-16.75,11.628,17.304,4224.9,3955.3,2.87,MILD DIP,6262,5.676,2.4,104.1,2.46,0,45,11059.6,60.7,True,False,False,False,False,1.06,False,7.7,-49.6,減益,テクノロジー,Electronic Components,半値,1,3470.0,2602.5,2082.0,1735.0,False
6506.T,安川電機,Nikkei225,4128.0,4710.81,-12.372,-14.815,-22.498,15.913,23.595,4012.9,3651.0,2.87,MILD DIP,6265,7.682,1.64,67.9,1.69,4,35,6569.2,37.2,False,False,False,False,False,2.31,False,0.0,0.0,—,資本財,Electrical Equipment & Parts,—,0,2263.3,1697.5,1358.0,1131.7,False
